Base index shifted,1500_2#TOP,1500_2#BOT
-273,0,5
-272,0,4
-271,1,5
-270,2,0
-269,2,2
-268,2,7
-267,3,1
-266,3,2
-265,2,0
-264,4,2
-263,1,4
-262,2,1
-261,0,4
-260,1,2
-259,2,1
-258,0,4
-257,2,1
-256,2,3
-255,1,3
-254,0,2
-253,1,7
-252,1,3
-251,1,7
-250,3,1
-249,0,1
-248,0,3
-247,1,2
-246,1,1
-245,4,3
-244,0,2
-243,1,1
-242,1,1
-241,3,5
-240,0,4
-239,1,2
-238,1,3
-237,0,0
-236,1,3
-235,0,1
-234,1,2
-233,1,1
-232,0,1
-231,1,0
-230,0,2
-229,0,1
-228,0,1
-227,0,2
-226,0,3
-225,0,2
-224,1,0
-223,1,0
-222,0,0
-221,1,2
-220,2,0
-219,2,2
-218,2,3
-217,0,0
-216,0,1
-215,0,2
-214,0,3
-213,0,2
-212,1,0
-211,3,2
-210,0,1
-209,1,1
-208,0,0
-207,2,1
-206,1,0
-205,0,0
-204,1,3
-203,2,1
-202,0,4
-201,1,3
-200,0,3
-199,0,0
-198,0,2
-197,0,1
-196,0,1
-195,1,7
-194,0,0
-193,1,0
-192,1,0
-191,0,0
-190,1,1
-189,3,0
-188,1,3
-187,0,0
-186,0,0
-185,1,1
-184,0,4
-183,3,2
-182,0,0
-181,0,0
-180,0,1
-179,0,1
-178,0,2
-177,0,2
-176,1,4
-175,1,2
-174,1,2
-173,0,0
-172,0,0
-171,0,0
-170,0,0
-169,0,1
-168,0,1
-167,0,2
-166,0,0
-165,1,0
-164,0,2
-163,1,1
-162,0,0
-161,0,1
-160,0,0
-159,0,0
-158,0,1
-157,1,0
-156,0,0
-155,0,1
-154,0,0
-153,1,1
-152,1,0
-151,1,0
-150,0,0
-149,2,1
-148,0,1
-147,1,1
-146,0,0
-145,0,1
-144,0,1
-143,0,2
-142,0,0
-141,0,1
-140,0,0
-139,1,0
-138,0,3
-137,0,3
-136,0,3
-135,0,0
-134,0,1
-133,0,0
-132,0,2
-131,0,0
-130,0,0
-129,0,0
-128,0,2
-127,0,1
-126,1,3
-125,0,1
-124,0,3
-123,0,0
-122,0,0
-121,0,0
-120,0,0
-119,0,0
-118,0,1
-117,0,0
-116,0,0
-115,1,3
-114,0,1
-113,1,3
-112,0,4
-111,0,2
-110,0,0
-109,0,1
-108,0,1
-107,0,1
-106,0,1
-105,0,0
-104,2,1
-103,1,2
-102,0,0
-101,0,0
-100,0,2
-99,0,0
-98,0,1
-97,1,0
-96,0,1
-95,0,1
-94,1,0
-93,0,0
-92,0,1
-91,0,0
-90,0,0
-89,0,2
-88,0,0
-87,0,1
-86,1,0
-85,0,0
-84,0,1
-83,0,1
-82,0,0
-81,0,0
-80,0,1
-79,0,2
-78,2,1
-77,0,1
-76,0,1
-75,0,7
-74,0,1
-73,0,2
-72,0,1
-71,0,0
-70,1,2
-69,0,0
-68,2,4
-67,0,0
-66,0,0
-65,0,2
-64,0,0
-63,0,4
-62,0,1
-61,0,0
-60,0,0
-59,0,1
-58,0,2
-57,0,1
-56,0,2
-55,0,2
-54,0,3
-53,1,0
-52,0,2
-51,1,2
-50,0,4
-49,0,4
-48,0,2
-47,0,1
-46,0,1
-45,0,0
-44,0,5
-43,1,3
-42,0,0
-41,1,4
-40,1,4
-39,0,2
-38,1,0
-37,0,2
-36,1,3
-35,2,0
-34,0,1
-33,0,4
-32,0,0
-31,4,1
-30,1,3
-29,1,1
-28,0,0
-27,4,2
-26,2,5
-25,4,1
-24,0,0
-23,2,4
-22,6,8
-21,4,3
-20,17,3
-19,34,2
-18,39,8
-17,76,2
-16,52,4
-15,88,6
-14,56,2
-13,63,2
-12,109,6
-11,143,0
-10,147,6
-9,190,4
-8,165,4
-7,73,1
-6,107,5
-5,94,1
-4,143,12
-3,115,5
-2,105,51
-1,143,13624
0,112,3
1,185,4
2,151,4
3,120,2
4,185,1
5,115,0
6,201,2
7,152,0
8,84,0
9,40,0
10,39,0
11,55,0
12,42,0
13,31,0
14,11,0
15,21,0
16,16,0
17,21,0
18,3,0
19,4,0
20,6,0
21,4,0
22,4,0
23,4,0
24,1,0
25,2,0
26,2,1
27,1,0
28,2,0
29,1,0
30,0,1
31,1,0
32,2,1
33,1,0
34,1,1
35,1,0
36,0,0
37,3,0
38,0,0
39,1,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,1,1
46,0,0
47,0,0
48,0,0
49,1,0
50,0,0
51,1,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,1,0
58,0,0
59,1,1
60,1,0
61,0,1
62,0,0
63,0,1
64,0,0
65,0,0
66,0,0
67,0,0
68,0,2
69,1,0
70,0,1
71,0,0
72,2,0
73,0,0
74,0,1
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,1,0
84,0,0
85,0,0
86,0,0
87,0,0
88,2,0
89,0,1
90,0,0
91,2,0
92,0,0
93,0,1
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,1,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,1
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,1
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,1
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,1
146,0,0
147,0,0
148,0,0
149,0,1
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,1,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,1
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,1,0
182,0,0
183,0,0
184,0,0
185,0,0
186,0,0
187,0,1
188,0,0
189,0,0
190,0,0
191,0,0
192,0,1
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0,1
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,0,0
212,1,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,0,1
223,1,0
224,0,0
225,0,0
226,1,1
227,0,0
228,1,1
229,0,0
230,0,1
231,0,0
232,0,0
233,0,0
234,0,0
235,0,0
236,0,1
237,0,0
238,0,0
239,1,1
240,0,1
241,0,0
242,0,1
243,0,0
244,0,0
245,0,1
246,0,0
247,0,0
248,0,0
249,0,1
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,1
262,0,0
263,0,0
264,0,1
265,0,0
266,0,0
267,0,1
268,0,0
269,0,0
270,0,0
271,0,0
272,0,1
273,0,0
274,0,0
275,0,0
276,0,0
277,0,1
278,0,0
279,0,0
280,0,0
281,1,0
282,0,0
283,3,0
284,0,1
285,0,0
286,0,0
287,0,0
288,1,0
289,0,0
290,1,1
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,1
297,0,0
298,0,0
299,1,0
300,0,0
301,1,0
302,0,0
303,0,0
304,1,0
305,0,0
306,0,0
307,0,0
308,1,0
309,1,2
310,0,1
311,0,0
312,0,0
313,0,1
314,2,0
315,0,1
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,1
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,1,0
332,0,0
333,0,0
334,0,0
335,0,1
336,0,0
337,0,0
338,0,0
339,0,0
340,0,1
341,0,0
342,0,0
343,0,0
344,0,0
345,0,1
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,1
356,0,0
357,0,0
358,0,0
359,0,0
360,0,1
361,0,0
362,0,0
363,0,0
364,1,0
365,0,0
366,0,0
367,0,0
368,1,0
369,0,1
370,0,0
371,1,1
372,1,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,1,0
384,0,0
385,0,0
386,0,1
387,0,0
388,0,1
389,0,1
390,0,0
391,0,0
392,0,0
393,0,0
394,1,1
395,0,1
396,0,1
397,0,0
398,0,1
399,0,0
400,1,0
401,0,0
402,1,0
403,1,0
404,1,0
405,0,0
406,0,0
407,1,0
408,0,1
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,1,0
416,0,0
417,0,0
418,0,1
419,0,0
420,0,0
421,0,0
422,1,0
423,0,0
424,0,0
425,0,0
426,0,0
427,0,0
428,0,0
429,0,1
430,0,0
431,1,0
432,0,0
433,0,1
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,0,0
442,0,0
443,0,0
444,2,0
445,0,0
446,0,0
447,1,0
448,0,0
449,0,2
450,0,0
451,1,0
452,1,0
453,0,1
454,0,0
455,0,0
456,0,0
457,0,2
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,1
466,0,1
467,0,0
468,0,0
469,0,0
470,0,0
471,0,1
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,1,0
494,1,0
495,0,0
496,0,0
497,0,0
498,1,0
499,0,0
500,1,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,1,0
509,0,0
510,1,0
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
516,0,1
517,0,1
518,0,0
519,0,0
520,1,0
521,0,0
522,0,0
523,0,0
524,0,0
525,0,1
526,1,0
527,0,0
528,0,0
529,0,1
530,0,0
531,0,0
532,0,0
533,1,0
534,0,0
535,0,0
536,0,0
537,0,0
538,0,0
539,0,0
540,0,0
541,1,0
542,0,0
543,0,0
544,0,0
545,0,0
546,0,0
547,0,1
548,0,1
549,0,0
550,0,0
551,0,0
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
559,0,0
560,0,0
561,0,0
562,0,0
563,0,1
564,0,0
565,0,1
566,0,0
567,0,0
568,0,0
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,0,0
581,0,0
582,1,0
583,0,0
584,0,0
585,0,1
586,0,0
587,0,0
588,0,0
589,0,0
590,0,0
591,1,0
592,0,0
593,0,1
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
600,0,0
601,0,0
602,0,1
603,0,0
604,0,0
605,0,0
606,1,0
607,0,0
608,0,0
609,0,0
610,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,0,0
623,0,0
624,0,0
625,0,0
626,0,0
627,0,0
628,0,0
629,0,0
630,0,0
631,0,0
632,0,0
633,0,0
634,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
642,0,0
643,0,0
644,0,0
645,0,0
646,0,0
647,0,0
648,0,0
649,0,0
650,0,0
651,0,0
652,0,0
653,0,0
654,0,0
655,0,0
656,0,0
657,0,0
658,0,0
659,1,0
660,0,0
661,0,0
662,0,0
663,0,0
664,0,1
665,0,0
666,0,0
667,0,0
668,0,0
669,0,0
670,0,0
671,0,0
672,0,0
673,0,0
674,0,0
675,0,0
676,0,0
677,0,0
678,0,0
679,0,0
680,0,0
681,0,0
682,0,0
683,0,0
684,0,0
685,0,1
686,0,0
687,0,0
688,0,0
689,0,0
690,0,0
691,0,0
692,0,0
693,0,0
694,0,0
695,0,0
696,0,1
697,0,0
698,0,0
699,0,1
700,0,0
701,0,0
702,0,0
703,0,0
704,0,1
705,0,0
706,0,1
707,0,0
708,0,1
709,0,0
710,0,0
711,0,0
712,0,0
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,1
728,0,0
729,0,0
730,0,0
731,0,0
732,0,0
733,0,1
734,0,0
735,0,0
736,0,0
737,0,2
738,0,2
739,0,1
740,0,0
741,0,7
742,0,1
743,0,1
744,0,5
745,0,6
746,0,1
747,0,12
748,0,53
749,0,3566
