Fractional Basecounts,AT_2
390,0.42076534020421796
391,0.4210134554823934
392,0.4211470560167955
393,0.4212552088303591
394,0.4214078951553901
395,0.4214969621783249
396,0.4215669434106308
397,0.4215923911314693
398,0.4216432865731463
399,0.42168145815440405
400,0.4218595922002736
401,0.42193593536278906
402,0.4219613830836276
403,0.42210134554823936
404,0.4221967745013837
405,0.4223176511753666
406,0.4223367369659955
407,0.4223176511753666
408,0.42235582275662437
409,0.4223685466170436
410,0.42240035626809175
411,0.422413080128511
412,0.4223939943378821
413,0.42240035626809175
414,0.4224194420587206
415,0.42245761363997836
416,0.4224894232910265
417,0.4225212329420746
418,0.42258485224417086
419,0.422616661895219
420,0.4225784903139613
421,0.4225912141743805
422,0.422616661895219
423,0.4226739192671056
424,0.4226930050577345
425,0.42279479594108854
426,0.4228456913827655
427,0.4228584152431848
428,0.42289658682444253
429,0.4229156726150714
430,0.42292203454528104
431,0.42299201577758694
432,0.4230301873588447
433,0.4230429112192639
434,0.4230556350796832
435,0.42313197824219867
436,0.42315106403282754
437,0.42317651175366605
438,0.42320195947450456
439,0.4231828736838757
440,0.42320195947450456
441,0.4232846645672297
442,0.4232910264974393
443,0.4233101122880682
444,0.4233355600089067
445,0.4234119031714222
446,0.4233928173807933
447,0.42345007475268
448,0.4234818844037281
449,0.4235200559849858
450,0.42351369405477624
451,0.4235645894964532
452,0.4235836752870821
453,0.42365365651938797
454,0.4236854661704361
455,0.42376817126316124
456,0.42381906670483827
457,0.4239272195184019
458,0.4239272195184019
459,0.4239526672392404
460,0.42395902916945
461,0.4239972007507078
462,0.42404809619238476
463,0.42406718198301363
464,0.42414988707573875
465,0.4241816967267869
466,0.4241689728663677
467,0.4241689728663677
468,0.4242071444476254
469,0.42421986830804465
470,0.4242516779590928
471,0.4243789165632853
472,0.42439164042370453
473,0.42458249832999334
474,0.42466520342271846
475,0.4246779272831377
476,0.42470973693418584
477,0.4247288227248147
478,0.424690651143557
479,0.4247860800967013
480,0.4247733562362821
481,0.4247988039571206
482,0.42488150904984573
483,0.4249133187008938
484,0.4250532811655056
485,0.4252823106530521
486,0.4253077583738906
487,0.42535865381556764
488,0.42558132137290455
489,0.4255622355822757
490,0.42553042593122753
491,0.42546044469892164
492,0.42551134014059866
493,0.42549861628017943
494,0.42558768330311414
495,0.4256004071635334
496,0.42565130260521045
497,0.42570855997709706
498,0.42575309348856444
499,0.4260012087667398
500,0.4261538950917708
501,0.42630658141680183
502,0.42634475299805963
503,0.42640201036994624
504,0.4266755733689601
505,0.42689187899608744
506,0.42700003180965107
507,0.42694913636797405
508,0.42705092725132804
509,0.4272417851576168
510,0.4272863186690842
511,0.427629862900404
512,0.42772529185354835
513,0.427986130992143
514,0.4281642650380125
515,0.4284060183859783
516,0.42862232401310557
517,0.4287304768266692
518,0.42893405859337724
519,0.42916308808092374
520,0.4297292998695804
521,0.4300664821706906
522,0.430212806565512
523,0.4306136081687184
524,0.43083627572605526
525,0.43125616311989057
526,0.431656964723097
527,0.43179056525749915
528,0.43194961351273975
529,0.43219772879091517
530,0.4323822247669943
531,0.4327575786493622
532,0.4332474472755034
533,0.4335782676464039
534,0.43385819257562747
535,0.4341699271558991
536,0.4344498520851226
537,0.4347170531539269
538,0.4350415115946178
539,0.43524509336132583
540,0.43537233196551833
541,0.4355186563603397
542,0.43593218182396537
543,0.43631389763654294
544,0.43656837484492794
545,0.43687374749499
546,0.4371218627731654
547,0.4374463212138563
548,0.43753538823679106
549,0.4376435410503547
550,0.4377962273753857
551,0.4380252568629322
552,0.43835607723383274
553,0.4386868976047333
554,0.43882049813913543
555,0.43912587078919746
556,0.4393930718580017
557,0.43980023539141777
558,0.44022648471546266
559,0.4406336482488787
560,0.4409072112478926
561,0.44125711740942203
562,0.44136527022298566
563,0.44160702357095144
564,0.44186150077933645
565,0.44226866431275247
566,0.442497693800299
567,0.44268218977637813
568,0.4429366669847632
569,0.44315933454210005
570,0.44328021121608296
571,0.4435283264942584
572,0.4438655087953685
573,0.4441517956548017
574,0.44434265356109043
575,0.44457804497884656
576,0.4448070744663931
577,0.44506791360498776
578,0.44518242834876104
579,0.4452524095810669
580,0.4453796481852594
581,0.44556414416133855
582,0.44581225943951397
583,0.4458695168114006
584,0.44584406909056207
585,0.44583134523014284
586,0.44591405032286796
587,0.4459522219041257
588,0.4460794605083182
589,0.44618761332188184
590,0.4462321468333492
591,0.44630848999586475
592,0.44633393771670327
593,0.44646117632089577
594,0.4464866240417343
595,0.4464420905302669
596,0.4463911950885899
597,0.4463593854375417
598,0.44635302350733214
599,0.44643572860005726
600,0.4464548143906861
601,0.4464866240417343
602,0.44649298597194387
603,0.446473900181315
604,0.4464484524604765
605,0.44648026211152464
606,0.446473900181315
607,0.44648026211152464
608,0.44643572860005726
609,0.44642300473963803
610,0.44648026211152464
611,0.44649298597194387
612,0.44653115755320166
613,0.4465438814136209
614,0.4465566052740401
615,0.446524795622992
616,0.4465184336927824
617,0.4464866240417343
618,0.44653115755320166
619,0.446524795622992
620,0.4465184336927824
621,0.44649298597194387
622,0.44650570983236315
623,0.44650570983236315
624,0.44650570983236315
625,0.44648026211152464
626,0.4464993479021535
627,0.44649298597194387
628,0.44648026211152464
629,0.4464866240417343
630,0.4464675382511054
631,0.4463975570187995
632,0.4464039189490091
633,0.4463975570187995
634,0.446372109297961
635,0.44637847122817065
636,0.4463466615771225
637,0.4463148519260744
638,0.4463148519260744
639,0.44623850876355886
640,0.4462321468333492
641,0.44623850876355886
642,0.4462512326239781
643,0.4462448706937685
644,0.44623850876355886
645,0.4462512326239781
646,0.44622578490313963
647,0.44622578490313963
648,0.44621306104272035
649,0.44618125139167225
650,0.4461494417406241
651,0.4461494417406241
652,0.44614307981041446
653,0.4460921843687375
654,0.4460921843687375
655,0.4460794605083182
656,0.4460730985781086
657,0.44604128892706046
658,0.44602856506664124
659,0.44600947927601237
660,0.4459967554155931
661,0.4459776696249642
662,0.445964945764545
663,0.445964945764545
664,0.44594585997391606
665,0.44593313611349683
666,0.4459204122530776
667,0.44591405032286796
668,0.4459076883926583
669,0.4459076883926583
670,0.4458695168114006
671,0.44583134523014284
672,0.44583134523014284
673,0.4458249832999332
674,0.4458249832999332
675,0.44581862136972356
676,0.4457931736488851
677,0.4457295543467888
678,0.44569138276553105
679,0.44548780099882307
680,0.4454814390686134
681,0.44543690555714605
682,0.4454050959060979
683,0.4453542004644209
684,0.44532239081337277
685,0.44529694309253426
686,0.4452587715112765
687,0.44518242834876104
688,0.44513789483729366
689,0.4450615516747781
690,0.4449533988612145
691,0.444724369373668
692,0.4446416642809428
693,0.444571683048637
694,0.44445080637465406
695,0.4443744632121386
696,0.44431084391004233
697,0.44425358653815566
698,0.4440372809110284
699,0.4437128224703375
700,0.4429939243566498
701,0.4422623023825429
702,0.4416451951522092
703,0.4403091898081878
704,0.4367592327512167
