Fractional Basecounts,400_3
157,0.5350696677384781
158,0.5352090032154341
159,0.5353483386923902
160,0.5354555198285101
161,0.5356270096463023
162,0.5359914255091104
163,0.5361414790996785
164,0.5364737406216505
165,0.5366988210075027
166,0.5368274383708467
167,0.5371704180064308
168,0.537299035369775
169,0.537599142550911
170,0.5377813504823151
171,0.5383494105037513
172,0.5387459807073955
173,0.5388745980707396
174,0.5390032154340836
175,0.5397106109324759
176,0.5400321543408361
177,0.5404930332261522
178,0.5407073954983923
179,0.5407824222936763
180,0.5414255091103966
181,0.5420471596998928
182,0.5437299035369775
183,0.5459807073954984
184,0.5486602357984994
185,0.5538906752411575
186,0.5572561629153269
187,0.5630653804930332
188,0.5667202572347267
189,0.5719292604501608
190,0.5806859592711683
191,0.5939978563772776
192,0.6073954983922829
193,0.629978563772776
194,0.6463879957127545
195,0.6546087888531619
196,0.672422293676313
197,0.6886387995712755
198,0.7102786709539121
199,0.7280385852090032
200,0.7470953912111469
201,0.26690246516613075
202,0.2869560557341908
203,0.31990353697749196
204,0.34743837084673096
205,0.3632154340836013
206,0.38844587352625937
207,0.39881028938906754
208,0.4213719185423366
209,0.43890675241157556
210,0.44640943193997856
211,0.44992497320471597
212,0.45386923901393356
213,0.4589281886387996
214,0.4620257234726688
215,0.4642336548767417
216,0.4651768488745981
217,0.4664951768488746
218,0.467470525187567
219,0.46832797427652734
220,0.4686816720257235
221,0.46908896034297964
222,0.46991425509110396
223,0.47019292604501606
224,0.4707073954983923
225,0.4711575562700965
226,0.4714469453376206
227,0.47161843515541263
228,0.47177920685959274
229,0.4720257234726688
230,0.4722722400857449
231,0.47235798499464093
232,0.472465166130761
233,0.4727009646302251
234,0.47288317256162915
235,0.4731939978563773
236,0.47333333333333333
237,0.47377277599142553
238,0.4739978563772776
239,0.4741907824222937
240,0.47435155412647373
241,0.47444801714898177
242,0.4745444801714898
243,0.4746087888531618
244,0.4746302250803858
245,0.4746516613076099
246,0.4747159699892819
247,0.4746730975348339
248,0.4747481243301179
249,0.474887459807074
250,0.474908896034298
251,0.474951768488746
252,0.475016077170418
253,0.475016077170418
254,0.475037513397642
255,0.474983922829582
256,0.47502679528403
257,0.475005359056806
258,0.474983922829582
259,0.47502679528403
260,0.475005359056806
261,0.47502679528403
262,0.475016077170418
263,0.47515541264737404
264,0.4752090032154341
265,0.4752518756698821
266,0.4752197213290461
267,0.4752625937834941
268,0.4752947481243301
269,0.4753483386923901
270,0.47533762057877815
271,0.4753483386923901
272,0.47533762057877815
273,0.47536977491961413
274,0.47538049303322616
275,0.47538049303322616
276,0.47536977491961413
277,0.47538049303322616
278,0.47539121114683813
279,0.4754126473740622
280,0.4754126473740622
281,0.4754340836012862
282,0.47544480171489817
283,0.47540192926045016
284,0.47536977491961413
285,0.47538049303322616
286,0.4754126473740622
287,0.4754126473740622
288,0.47540192926045016
289,0.47540192926045016
290,0.47542336548767417
291,0.4754126473740622
292,0.4754126473740622
293,0.4754126473740622
294,0.47539121114683813
295,0.47539121114683813
296,0.47535905680600216
297,0.47533762057877815
298,0.4753483386923901
299,0.47533762057877815
300,0.4752840300107181
301,0.47531618435155415
302,0.4752733118971061
303,0.4752197213290461
304,0.47515541264737404
305,0.475058949624866
306,0.47510182207931406
307,0.475048231511254
308,0.475037513397642
309,0.475016077170418
310,0.47491961414790995
311,0.474908896034298
312,0.47486602357984997
313,0.4747374062165059
314,0.47470525187566986
315,0.47461950696677385
316,0.4745123258306538
317,0.47442658092175777
318,0.47434083601286176
319,0.4743086816720257
320,0.4742015005359057
321,0.4741693461950697
322,0.47414790996784567
323,0.47410503751339766
324,0.4740621650589496
325,0.4739978563772776
326,0.47394426580921756
327,0.47383708467309754
328,0.4738049303322615
329,0.4738049303322615
330,0.4737620578778135
331,0.4737191854233655
332,0.4736977491961415
333,0.4736548767416935
334,0.47363344051446943
335,0.47357984994640945
336,0.4734833869239014
337,0.47338692390139336
338,0.47334405144694536
339,0.4732690246516613
340,0.4732154340836013
341,0.4731511254019293
342,0.47310825294748127
343,0.4730868167202572
344,0.4730117899249732
345,0.4729796355841372
346,0.47292604501607716
347,0.4728938906752412
348,0.4728295819935691
349,0.47271168274383707
350,0.4726580921757771
351,0.472550911039657
352,0.472454448017149
353,0.472443729903537
354,0.47237942122186494
355,0.47232583065380496
356,0.47220793140407286
357,0.4721757770632369
358,0.47212218649517684
359,0.47207931404072884
360,0.4720150053590568
361,0.4719828510182208
362,0.4719828510182208
363,0.47195069667738476
364,0.47192926045016076
365,0.4718971061093248
366,0.4718971061093248
367,0.4718971061093248
368,0.4718756698821007
369,0.47184351554126475
370,0.47182207931404074
371,0.4717899249732047
372,0.4717899249732047
373,0.4717899249732047
374,0.4717899249732047
375,0.47177920685959274
376,0.4717684887459807
377,0.4717256162915327
378,0.47165058949624866
379,0.47158628081457665
380,0.47158628081457665
381,0.4715755627009646
382,0.4715755627009646
383,0.47156484458735265
384,0.4715112540192926
385,0.4714790996784566
386,0.47140407288317254
387,0.47136120042872454
388,0.4712861736334405
389,0.4711575562700965
390,0.4710932475884244
391,0.4710503751339764
392,0.4709431939978564
393,0.47078242229367634
394,0.4707395498392283
395,0.4704930332261522
396,0.46988210075026793
397,0.4690568060021436
398,0.4685101822079314
399,0.4665166130760986
400,0.4610182207931404
