Base index shifted,ATMi_0_3#TOP,ATMi_0_3#BOT
-206.0,7,0
-205.0,3,0
-204.0,9,2
-203.0,14,2
-202.0,10,1
-201.0,7,3
-200.0,6,4
-199.0,12,3
-198.0,5,3
-197.0,8,3
-196.0,2,2
-195.0,20,4
-194.0,11,3
-193.0,12,0
-192.0,15,1
-191.0,10,3
-190.0,12,5
-189.0,5,1
-188.0,4,6
-187.0,6,1
-186.0,11,3
-185.0,11,2
-184.0,7,5
-183.0,8,0
-182.0,9,1
-181.0,3,2
-180.0,8,3
-179.0,7,1
-178.0,9,4
-177.0,1,1
-176.0,8,3
-175.0,7,6
-174.0,1,7
-173.0,8,2
-172.0,9,1
-171.0,6,3
-170.0,1,5
-169.0,6,7
-168.0,4,2
-167.0,6,8
-166.0,6,5
-165.0,5,0
-164.0,7,2
-163.0,4,2
-162.0,1,4
-161.0,1,7
-160.0,2,6
-159.0,2,7
-158.0,4,6
-157.0,4,3
-156.0,3,5
-155.0,6,2
-154.0,3,3
-153.0,1,13
-152.0,3,4
-151.0,5,2
-150.0,1,9
-149.0,1,8
-148.0,3,2
-147.0,1,7
-146.0,1,13
-145.0,3,6
-144.0,0,6
-143.0,3,4
-142.0,3,5
-141.0,3,2
-140.0,1,5
-139.0,1,9
-138.0,1,11
-137.0,0,7
-136.0,1,11
-135.0,3,5
-134.0,1,3
-133.0,2,6
-132.0,1,3
-131.0,3,10
-130.0,1,5
-129.0,2,5
-128.0,0,8
-127.0,1,7
-126.0,4,3
-125.0,2,7
-124.0,2,5
-123.0,1,6
-122.0,1,1
-121.0,3,2
-120.0,1,4
-119.0,0,4
-118.0,1,2
-117.0,2,7
-116.0,0,4
-115.0,1,9
-114.0,4,6
-113.0,1,7
-112.0,1,5
-111.0,4,4
-110.0,3,3
-109.0,2,16
-108.0,0,2
-107.0,1,4
-106.0,1,4
-105.0,0,0
-104.0,1,5
-103.0,2,7
-102.0,0,3
-101.0,0,3
-100.0,0,1
-99.0,1,6
-98.0,0,6
-97.0,0,5
-96.0,0,5
-95.0,1,3
-94.0,1,6
-93.0,3,2
-92.0,0,1
-91.0,0,3
-90.0,0,2
-89.0,2,4
-88.0,0,5
-87.0,1,8
-86.0,1,3
-85.0,0,0
-84.0,1,4
-83.0,0,1
-82.0,2,1
-81.0,0,2
-80.0,2,3
-79.0,0,1
-78.0,0,2
-77.0,0,3
-76.0,0,5
-75.0,0,7
-74.0,0,4
-73.0,0,4
-72.0,1,0
-71.0,0,3
-70.0,0,8
-69.0,1,2
-68.0,1,9
-67.0,0,3
-66.0,1,3
-65.0,0,0
-64.0,0,0
-63.0,1,2
-62.0,0,3
-61.0,1,7
-60.0,0,8
-59.0,1,4
-58.0,1,0
-57.0,0,5
-56.0,0,2
-55.0,0,4
-54.0,0,2
-53.0,0,6
-52.0,1,4
-51.0,3,6
-50.0,0,4
-49.0,1,5
-48.0,0,3
-47.0,1,5
-46.0,1,3
-45.0,1,3
-44.0,1,22
-43.0,0,32
-42.0,7,4
-41.0,2,7
-40.0,7,3
-39.0,0,3
-38.0,7,7
-37.0,3,3
-36.0,0,6
-35.0,10,1
-34.0,2,3
-33.0,6,8
-32.0,5,8
-31.0,14,14
-30.0,16,2
-29.0,19,4
-28.0,24,9
-27.0,33,35
-26.0,46,3
-25.0,25,11
-24.0,93,29
-23.0,57,8
-22.0,58,8
-21.0,133,18
-20.0,99,59
-19.0,269,39
-18.0,238,19
-17.0,350,59
-16.0,314,36
-15.0,332,41
-14.0,385,43
-13.0,560,29
-12.0,808,24
-11.0,416,35
-10.0,1206,36
-9.0,1011,33
-8.0,1429,82
-7.0,1238,22
-6.0,238,20
-5.0,3271,70
-4.0,2797,41
-3.0,5750,92
-2.0,6099,105
-1.0,5188,71415
0.0,5647,19
1.0,1819,20
2.0,5556,30
3.0,1737,6
4.0,2220,9
5.0,2258,13
6.0,771,14
7.0,675,44
8.0,655,3
9.0,630,10
10.0,691,4
11.0,430,9
12.0,283,7
13.0,125,4
14.0,144,2
15.0,95,3
16.0,92,1
17.0,43,5
18.0,109,6
19.0,70,2
20.0,128,5
21.0,49,1
22.0,48,3
23.0,34,7
24.0,30,2
25.0,32,0
26.0,27,2
27.0,11,1
28.0,27,4
29.0,8,0
30.0,12,5
31.0,15,2
32.0,8,0
33.0,19,2
34.0,10,1
35.0,22,1
36.0,22,2
37.0,12,1
38.0,15,1
39.0,2,2
40.0,8,1
41.0,3,1
42.0,3,1
43.0,4,2
44.0,3,0
45.0,6,0
46.0,3,1
47.0,3,1
48.0,2,1
49.0,1,0
50.0,3,0
51.0,0,0
52.0,4,0
53.0,0,0
54.0,2,0
55.0,1,0
56.0,2,2
57.0,2,0
58.0,2,0
59.0,1,0
60.0,5,0
61.0,3,0
62.0,3,0
63.0,2,1
64.0,1,1
65.0,1,0
66.0,2,0
67.0,3,0
68.0,1,0
69.0,2,0
70.0,1,1
71.0,6,0
72.0,4,0
73.0,1,2
74.0,4,0
75.0,3,0
76.0,1,0
77.0,7,0
78.0,0,0
79.0,0,1
80.0,5,1
81.0,3,1
82.0,2,0
83.0,2,0
84.0,4,1
85.0,3,0
86.0,3,0
87.0,16,0
88.0,6,0
89.0,2,0
90.0,3,0
91.0,2,0
92.0,3,0
93.0,3,1
94.0,7,0
95.0,6,0
96.0,3,0
97.0,0,0
98.0,11,1
99.0,7,1
100.0,2,2
101.0,1,1
102.0,7,1
103.0,5,2
104.0,8,0
105.0,0,0
106.0,2,0
107.0,1,0
108.0,2,0
109.0,0,1
110.0,1,0
111.0,0,0
112.0,4,1
113.0,1,0
114.0,1,0
115.0,1,0
116.0,0,2
117.0,0,1
118.0,1,1
119.0,3,1
120.0,1,0
121.0,1,1
122.0,2,1
123.0,2,2
124.0,0,0
125.0,4,1
126.0,0,0
127.0,2,0
128.0,0,0
129.0,0,1
130.0,0,0
131.0,0,3
132.0,0,1
133.0,1,0
134.0,7,4
135.0,1,0
136.0,0,3
137.0,1,0
138.0,4,0
139.0,4,0
140.0,0,0
141.0,0,1
142.0,0,1
143.0,1,0
144.0,2,0
145.0,2,4
146.0,1,1
147.0,3,1
148.0,0,1
149.0,0,1
150.0,3,0
151.0,1,0
152.0,0,2
153.0,0,2
154.0,0,1
155.0,1,0
156.0,1,3
157.0,0,0
158.0,2,0
159.0,2,0
160.0,1,0
161.0,3,2
162.0,2,0
163.0,0,1
164.0,1,0
165.0,0,0
166.0,3,0
167.0,2,0
168.0,3,5
169.0,2,0
170.0,0,1
171.0,0,0
172.0,0,1
173.0,1,0
174.0,1,3
175.0,0,0
176.0,1,2
177.0,1,1
178.0,3,1
179.0,1,1
180.0,0,0
181.0,0,2
182.0,2,3
183.0,0,0
184.0,1,3
185.0,0,3
186.0,0,1
187.0,0,4
188.0,0,1
189.0,2,2
190.0,2,1
191.0,0,1
192.0,3,3
193.0,1,4
194.0,0,3
195.0,1,1
196.0,2,0
197.0,1,2
198.0,1,0
199.0,1,0
200.0,0,0
201.0,0,2
202.0,2,0
203.0,1,1
204.0,0,0
205.0,0,0
206.0,0,1
207.0,0,2
208.0,1,1
209.0,0,4
210.0,0,2
211.0,0,1
212.0,1,2
213.0,1,1
214.0,1,1
215.0,0,0
216.0,1,2
217.0,0,0
218.0,0,0
219.0,0,2
220.0,0,0
221.0,1,2
222.0,1,2
223.0,1,0
224.0,0,2
225.0,0,0
226.0,1,2
227.0,0,2
228.0,1,2
229.0,0,2
230.0,0,1
231.0,1,2
232.0,2,2
233.0,5,2
234.0,0,1
235.0,0,2
236.0,1,1
237.0,0,0
238.0,0,0
239.0,0,3
240.0,1,0
241.0,0,1
242.0,1,1
243.0,0,1
244.0,0,1
245.0,0,1
246.0,0,0
247.0,0,0
248.0,1,0
249.0,0,0
250.0,0,4
251.0,0,1
252.0,0,0
253.0,0,0
254.0,0,1
255.0,1,1
256.0,0,2
257.0,0,0
258.0,0,2
259.0,0,0
260.0,0,1
261.0,0,0
262.0,0,1
263.0,0,0
264.0,0,1
265.0,0,1
266.0,0,1
267.0,0,0
268.0,0,0
269.0,0,1
270.0,0,0
271.0,0,2
272.0,0,0
273.0,0,0
274.0,0,1
275.0,0,1
276.0,0,1
277.0,0,0
278.0,0,0
279.0,0,0
280.0,0,1
281.0,1,0
282.0,0,1
283.0,0,1
284.0,0,1
285.0,0,0
286.0,0,0
287.0,0,0
288.0,0,1
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,4
293.0,0,0
294.0,0,3
295.0,0,0
296.0,0,2
297.0,0,0
298.0,0,0
299.0,0,2
300.0,0,1
301.0,0,0
302.0,0,1
303.0,0,2
304.0,0,2
305.0,0,0
306.0,0,1
307.0,0,2
308.0,0,0
309.0,0,1
310.0,0,0
311.0,0,1
312.0,0,1
313.0,0,1
314.0,0,0
315.0,0,0
316.0,0,0
317.0,0,0
318.0,0,0
319.0,0,0
320.0,0,2
321.0,0,3
322.0,0,4
323.0,0,1
324.0,0,1
325.0,0,15
326.0,0,4
327.0,0,0
328.0,0,1
329.0,0,6
330.0,0,1
331.0,0,3
332.0,0,1
333.0,0,1
334.0,0,3
335.0,0,5
336.0,0,20
337.0,0,7
338.0,0,2
339.0,0,6
340.0,0,5
341.0,0,7
342.0,0,4
343.0,0,16
344.0,0,29
345.0,0,56
346.0,0,51
347.0,0,71
348.0,0,66
349.0,0,174
350.0,0,767
351.0,0,56226
