Base index shifted,ATMi_3_3#TOP,ATMi_3_3#BOT
-34.0,12,2
-33.0,17,8
-32.0,13,13
-31.0,20,33
-30.0,8,8
-29.0,36,10
-28.0,21,20
-27.0,63,64
-26.0,42,11
-25.0,26,13
-24.0,42,32
-23.0,25,15
-22.0,38,16
-21.0,65,22
-20.0,57,15
-19.0,94,35
-18.0,63,15
-17.0,109,50
-16.0,95,53
-15.0,101,17
-14.0,173,14
-13.0,375,22
-12.0,489,27
-11.0,669,50
-10.0,1909,56
-9.0,1854,33
-8.0,2147,102
-7.0,3200,12
-6.0,1996,54
-5.0,4514,74
-4.0,2973,109
-3.0,3674,121
-2.0,3113,895
-1.0,4737,74247
0.0,2982,20
1.0,2308,12
2.0,4286,7
3.0,1929,19
4.0,1858,16
5.0,1849,7
6.0,693,19
7.0,1448,39
8.0,882,3
9.0,463,5
10.0,242,1
11.0,208,4
12.0,175,4
13.0,120,5
14.0,117,3
15.0,78,0
16.0,64,2
17.0,33,1
18.0,90,3
19.0,51,1
20.0,83,4
21.0,34,5
22.0,39,2
23.0,39,12
24.0,35,1
25.0,28,0
26.0,36,1
27.0,12,0
28.0,18,0
29.0,6,0
30.0,8,2
31.0,17,1
32.0,15,0
33.0,15,0
34.0,4,1
35.0,14,1
36.0,28,1
37.0,8,0
38.0,7,0
39.0,3,0
40.0,2,1
41.0,2,1
42.0,1,0
43.0,0,1
44.0,2,1
45.0,3,3
46.0,2,2
47.0,0,1
48.0,1,1
49.0,0,1
50.0,0,0
51.0,1,2
52.0,2,0
53.0,2,2
54.0,0,1
55.0,0,0
56.0,0,1
57.0,1,0
58.0,0,1
59.0,0,2
60.0,3,0
61.0,0,0
62.0,2,1
63.0,1,0
64.0,2,0
65.0,1,0
66.0,4,0
67.0,0,0
68.0,2,0
69.0,1,1
70.0,2,0
71.0,0,0
72.0,3,1
73.0,3,0
74.0,0,0
75.0,1,1
76.0,0,0
77.0,7,1
78.0,2,1
79.0,0,0
80.0,6,1
81.0,1,0
82.0,0,0
83.0,1,0
84.0,0,0
85.0,6,0
86.0,0,0
87.0,2,0
88.0,3,0
89.0,2,0
90.0,5,0
91.0,3,0
92.0,4,0
93.0,2,0
94.0,2,0
95.0,1,0
96.0,2,0
97.0,2,0
98.0,4,4
99.0,4,0
100.0,5,0
101.0,5,2
102.0,3,0
103.0,4,2
104.0,4,0
105.0,7,0
106.0,7,3
107.0,2,0
108.0,1,5
109.0,6,2
110.0,3,3
111.0,3,6
112.0,6,4
113.0,2,4
114.0,4,8
115.0,3,2
116.0,4,6
117.0,5,7
118.0,10,4
119.0,7,2
120.0,3,5
121.0,1,13
122.0,7,10
123.0,8,10
124.0,5,7
125.0,4,8
126.0,1,6
127.0,16,3
128.0,19,7
129.0,7,9
130.0,11,8
131.0,8,0
132.0,9,13
133.0,5,6
134.0,14,13
135.0,8,10
136.0,6,12
137.0,8,14
138.0,4,8
139.0,10,4
140.0,9,11
141.0,8,11
142.0,8,11
143.0,4,5
144.0,4,8
145.0,11,12
146.0,4,13
147.0,11,15
148.0,10,7
149.0,8,21
150.0,13,16
151.0,4,13
152.0,5,13
153.0,4,10
154.0,3,12
155.0,7,10
156.0,4,8
157.0,8,8
158.0,5,16
159.0,22,13
160.0,8,9
161.0,20,9
162.0,12,4
163.0,9,12
164.0,3,4
165.0,14,3
166.0,27,9
167.0,13,12
168.0,10,16
169.0,11,15
170.0,3,10
171.0,11,17
172.0,7,12
173.0,5,12
174.0,8,25
175.0,13,11
176.0,10,9
177.0,17,8
178.0,14,7
179.0,11,10
180.0,14,13
181.0,8,14
182.0,15,12
183.0,24,12
184.0,13,9
185.0,15,8
186.0,17,12
187.0,16,12
188.0,10,6
189.0,13,10
190.0,12,18
191.0,5,19
192.0,9,21
193.0,10,11
194.0,2,12
195.0,6,12
196.0,23,8
197.0,5,9
198.0,8,13
199.0,13,5
200.0,10,18
201.0,10,12
202.0,1,5
203.0,4,10
204.0,11,7
205.0,9,6
206.0,11,13
207.0,3,9
208.0,3,10
209.0,10,3
210.0,7,15
211.0,7,18
212.0,5,3
213.0,3,9
214.0,4,12
215.0,5,12
216.0,4,8
217.0,4,4
218.0,7,9
219.0,4,8
220.0,2,4
221.0,3,11
222.0,9,6
223.0,3,5
224.0,1,3
225.0,5,9
226.0,9,5
227.0,5,8
228.0,2,11
229.0,4,3
230.0,5,3
231.0,4,6
232.0,9,5
233.0,4,12
234.0,2,3
235.0,1,11
236.0,2,7
237.0,4,2
238.0,2,4
239.0,0,3
240.0,1,4
241.0,1,4
242.0,3,2
243.0,1,0
244.0,0,2
245.0,1,3
246.0,0,0
247.0,0,1
248.0,0,1
249.0,0,4
250.0,0,7
251.0,0,1
252.0,1,1
253.0,0,0
254.0,0,7
255.0,1,1
256.0,0,0
257.0,0,2
258.0,1,5
259.0,0,1
260.0,2,4
261.0,0,1
262.0,0,5
263.0,0,0
264.0,0,4
265.0,0,3
266.0,1,1
267.0,0,1
268.0,0,0
269.0,1,3
270.0,0,0
271.0,0,2
272.0,0,1
273.0,0,2
274.0,0,2
275.0,0,1
276.0,0,0
277.0,0,4
278.0,1,2
279.0,0,1
280.0,0,3
281.0,0,0
282.0,0,1
283.0,0,1
284.0,0,1
285.0,0,2
286.0,0,0
287.0,0,2
288.0,0,0
289.0,0,2
290.0,0,1
291.0,1,0
292.0,0,8
293.0,0,2
294.0,0,1
295.0,0,1
296.0,0,4
297.0,0,1
298.0,0,1
299.0,0,8
300.0,0,1
301.0,0,1
302.0,0,0
303.0,0,1
304.0,0,3
305.0,0,3
306.0,0,2
307.0,0,3
308.0,0,3
309.0,0,0
310.0,0,0
311.0,0,1
312.0,0,3
313.0,0,1
314.0,0,0
315.0,0,0
316.0,0,1
317.0,0,1
318.0,0,0
319.0,0,1
320.0,0,2
321.0,0,5
322.0,0,13
323.0,0,3
324.0,0,2
325.0,0,12
326.0,0,0
327.0,0,4
328.0,0,3
329.0,0,25
330.0,0,1
331.0,0,1
332.0,0,2
333.0,0,3
334.0,0,6
335.0,0,4
336.0,0,18
337.0,0,4
338.0,0,3
339.0,0,7
340.0,0,9
341.0,0,5
342.0,0,8
343.0,0,20
344.0,0,20
345.0,0,33
346.0,0,69
347.0,0,88
348.0,0,58
349.0,0,164
350.0,0,741
351.0,0,51947
