Base index shifted,ATMi2#TOP#AVERAGE,ATMi2#TOP#STD,ATMi2#BOT#AVERAGE,ATMi2#BOT#STD
3.0,0.1037992411166952,0.005886294002222435,0.0003613352883611013,1.8391758494587197e-05
4.0,0.054607494674579524,0.0024418604317016906,0.0002362325251804895,8.592884330668929e-05
5.0,0.040136115301227335,0.0014867741135183347,0.0002957237296616437,1.3560470252317252e-05
6.0,0.046605623515095375,0.004416340150059034,0.00028923025858701993,4.1684076058499e-05
7.0,0.019245474422443662,0.003969419435221858,0.0002934209465779932,3.9251960152592145e-05
8.0,0.030977920273935755,0.0026255322487276694,0.0005098035121253623,6.270039818059705e-05
9.0,0.01675552346009459,0.0020279768248750653,6.562576803389681e-05,2.371197886909563e-05
10.0,0.011833459913748736,0.002632141437875276,0.0001062611832046992,2.0804367511358967e-05
11.0,0.0058912449088277695,0.00033882053734255564,7.865176773939089e-05,1.6460118006966505e-05
12.0,0.005402981941389184,0.0009154692463545953,7.61766355620195e-05,5.854463320746203e-06
13.0,0.00400381170329006,0.0009841847502540366,5.9680466673075025e-05,1.4871873006868309e-05
14.0,0.002075272859910912,0.00048069318493835616,9.176572721528095e-05,1.7312885679674772e-05
15.0,0.0028084928910425302,0.0005980955616141724,2.975405878967704e-05,1.3895716436233059e-05
16.0,0.002116856359578244,0.0004089339273720849,4.0146786558518e-05,4.500745697078655e-06
17.0,0.0018534838065478855,0.0004476113494623933,4.606366925046137e-05,4.1148895873780555e-05
18.0,0.0009245631053118032,0.00017869128927885033,7.09660623431598e-05,3.4442236800814126e-05
19.0,0.003543456218400813,0.0006271878413383327,5.6973444300465144e-05,1.2900390389579262e-05
20.0,0.0019375455586669195,0.0005290751336837037,1.1299805004523996e-05,1.4364740582170094e-05
21.0,0.0021978445609507685,0.00022785414474647416,5.8601040343671055e-05,3.148915450749892e-05
22.0,0.001012039707805326,0.00010109683803989861,3.048878693163914e-05,2.595010327858024e-05
23.0,0.0015678379959718908,0.0001647886151832414,4.0649624505241604e-05,2.0559529753353744e-05
24.0,0.0009694636863994377,0.00010467288102680134,0.00017254792894460134,3.1886279377787465e-05
25.0,0.0009875858688742048,0.00024280080858860785,1.1630293857526654e-05,1.3045172634615856e-05
26.0,0.0008293158399428581,0.00020481161257009385,3.9239709322834974e-05,1.0197168462856784e-05
27.0,0.0009039226086702628,0.00025695561707305477,4.13843526472037e-05,1.2453247446743974e-05
28.0,0.0004920855092498581,0.00015202825092811893,1.9533680114557016e-05,1.0496384835832974e-05
29.0,0.0006482745091732515,0.00018889211233125977,7.262207705524415e-05,2.422446753929005e-05
30.0,0.0003681227945563535,0.0001700097907889108,3.247529049672614e-05,2.2554215848636346e-05
31.0,0.00031168620106913637,7.233749521124768e-05,4.285380893112789e-05,2.816466195461342e-05
32.0,0.0003377745843276985,5.8727155440811646e-05,3.6936926239184526e-05,1.573841285890535e-05
33.0,0.00041965753848459295,3.907579975028783e-05,2.2413051580887836e-05,1.983510594215586e-05
34.0,0.0002778751477005723,0.00016251521835971945,2.5074742186419372e-05,2.173798582491443e-05
35.0,0.00028955692181976153,9.881609765189893e-05,1.377493718189538e-05,1.6574930991789108e-05
36.0,0.0004245113952781502,0.00018792814876417556,1.5589091653261443e-05,1.4104123986908945e-05
37.0,0.0009525387630932915,0.0003830171131385587,2.0613106443960987e-05,6.2999211241835965e-06
38.0,0.0004013416015247987,0.00017117343977172676,3.33086172964524e-05,1.6805522644326874e-05
39.0,0.00024411208709742852,8.023647454275905e-05,1.4337316230136537e-05,1.512567346871812e-05
40.0,0.0001372790331401349,5.399065755635277e-05,2.1678323438925743e-05,1.1067096019759112e-05
41.0,9.851635402382724e-05,4.326286069486255e-05,3.461993382109487e-05,1.8839926950489338e-05
42.0,3.044597918284125e-05,3.353341270818691e-05,1.4509665323857474e-05,5.096637990025555e-06
43.0,6.807037484098599e-05,4.398568531755396e-05,2.1446433243687242e-06,3.7146312019200505e-06
44.0,0.00013178315375769284,1.843375680749017e-05,9.313301439436992e-06,8.140503364178057e-06
45.0,6.039569749640437e-05,6.246941354557783e-05,7.3410072087892056e-06,6.622976840765572e-06
46.0,4.925817701191362e-05,2.1631430347431275e-05,2.185067253264668e-05,9.081992215302042e-06
47.0,8.138669328761632e-05,8.484393775498608e-05,1.4509665323857474e-05,5.096637990025555e-06
48.0,8.3166999334664e-06,1.4404946836068506e-05,1.0220378675120026e-05,4.41647716254613e-06
49.0,3.044597918284125e-05,3.353341270818691e-05,1.360258808817444e-05,1.2930634010871594e-05
50.0,3.044597918284125e-05,3.353341270818691e-05,4.2892866487374485e-06,7.429262403840101e-06
51.0,0.0,0.0,2.1446433243687242e-06,3.7146312019200505e-06
