Base index shifted,ATMi_4_3#TOP,ATMi_4_3#BOT
-161.0,4,16
-160.0,2,6
-159.0,3,29
-158.0,3,27
-157.0,2,13
-156.0,1,25
-155.0,7,11
-154.0,5,21
-153.0,3,30
-152.0,3,13
-151.0,2,18
-150.0,5,31
-149.0,2,20
-148.0,4,17
-147.0,3,22
-146.0,2,44
-145.0,2,39
-144.0,1,23
-143.0,3,28
-142.0,0,33
-141.0,2,22
-140.0,0,27
-139.0,3,48
-138.0,1,38
-137.0,2,36
-136.0,2,63
-135.0,4,32
-134.0,1,23
-133.0,1,42
-132.0,3,33
-131.0,3,30
-130.0,8,46
-129.0,3,25
-128.0,2,36
-127.0,1,24
-126.0,0,32
-125.0,1,26
-124.0,3,27
-123.0,0,25
-122.0,0,22
-121.0,0,12
-120.0,2,18
-119.0,3,13
-118.0,2,11
-117.0,2,24
-116.0,1,16
-115.0,4,31
-114.0,2,24
-113.0,4,24
-112.0,1,17
-111.0,0,13
-110.0,0,12
-109.0,4,22
-108.0,4,17
-107.0,1,18
-106.0,2,8
-105.0,1,16
-104.0,1,24
-103.0,6,6
-102.0,2,7
-101.0,0,11
-100.0,1,8
-99.0,0,14
-98.0,1,15
-97.0,0,5
-96.0,1,5
-95.0,0,13
-94.0,1,9
-93.0,1,8
-92.0,0,3
-91.0,0,9
-90.0,1,7
-89.0,1,8
-88.0,1,12
-87.0,1,17
-86.0,0,8
-85.0,1,10
-84.0,1,10
-83.0,0,5
-82.0,0,8
-81.0,0,6
-80.0,2,9
-79.0,0,6
-78.0,2,11
-77.0,2,6
-76.0,1,8
-75.0,0,10
-74.0,0,7
-73.0,0,7
-72.0,1,3
-71.0,0,5
-70.0,0,8
-69.0,1,7
-68.0,0,10
-67.0,0,5
-66.0,1,4
-65.0,0,3
-64.0,1,6
-63.0,0,2
-62.0,0,8
-61.0,0,8
-60.0,0,16
-59.0,0,2
-58.0,0,5
-57.0,0,12
-56.0,1,6
-55.0,0,11
-54.0,1,4
-53.0,0,8
-52.0,5,7
-51.0,0,5
-50.0,0,13
-49.0,0,12
-48.0,1,2
-47.0,0,9
-46.0,2,10
-45.0,1,8
-44.0,1,47
-43.0,0,46
-42.0,6,4
-41.0,0,18
-40.0,2,9
-39.0,1,10
-38.0,2,13
-37.0,2,9
-36.0,3,13
-35.0,2,15
-34.0,2,11
-33.0,4,13
-32.0,2,10
-31.0,4,20
-30.0,3,7
-29.0,6,7
-28.0,3,12
-27.0,9,66
-26.0,8,6
-25.0,5,16
-24.0,23,44
-23.0,9,18
-22.0,17,24
-21.0,39,31
-20.0,29,24
-19.0,51,36
-18.0,34,22
-17.0,34,66
-16.0,20,45
-15.0,33,19
-14.0,49,20
-13.0,98,20
-12.0,200,28
-11.0,302,36
-10.0,1470,45
-9.0,1459,41
-8.0,1452,104
-7.0,1778,26
-6.0,1922,50
-5.0,1903,69
-4.0,2082,158
-3.0,2664,73
-2.0,2293,1705
-1.0,4354,90817
0.0,2621,34
1.0,1909,18
2.0,2361,9
3.0,1417,15
4.0,1618,10
5.0,1752,16
6.0,820,9
7.0,1243,34
8.0,857,4
9.0,386,8
10.0,192,2
11.0,149,3
12.0,142,4
13.0,69,1
14.0,88,7
15.0,71,2
16.0,53,1
17.0,34,0
18.0,92,5
19.0,48,2
20.0,51,1
21.0,27,1
22.0,29,2
23.0,24,1
24.0,22,2
25.0,19,2
26.0,26,1
27.0,9,0
28.0,21,1
29.0,5,0
30.0,11,1
31.0,8,1
32.0,9,1
33.0,13,2
34.0,8,1
35.0,9,1
36.0,20,0
37.0,12,1
38.0,6,1
39.0,4,0
40.0,3,0
41.0,3,0
42.0,4,1
43.0,1,1
44.0,3,0
45.0,2,0
46.0,1,0
47.0,0,0
48.0,2,1
49.0,1,1
50.0,1,0
51.0,1,0
52.0,2,0
53.0,1,0
54.0,4,0
55.0,1,0
56.0,2,0
57.0,2,0
58.0,3,0
59.0,2,0
60.0,2,0
61.0,2,0
62.0,1,0
63.0,1,0
64.0,1,0
65.0,2,0
66.0,4,0
67.0,2,0
68.0,2,1
69.0,2,1
70.0,4,0
71.0,5,0
72.0,2,0
73.0,2,1
74.0,1,1
75.0,2,0
76.0,0,0
77.0,8,0
78.0,2,0
79.0,2,0
80.0,3,0
81.0,3,1
82.0,2,0
83.0,3,0
84.0,1,0
85.0,1,1
86.0,0,0
87.0,9,1
88.0,5,0
89.0,1,1
90.0,4,2
91.0,5,1
92.0,3,0
93.0,3,1
94.0,1,2
95.0,5,0
96.0,4,0
97.0,0,1
98.0,5,1
99.0,6,1
100.0,4,1
101.0,7,3
102.0,1,0
103.0,4,0
104.0,10,1
105.0,4,1
106.0,5,1
107.0,4,1
108.0,5,1
109.0,5,0
110.0,2,2
111.0,2,2
112.0,4,0
113.0,8,3
114.0,2,3
115.0,3,0
116.0,2,1
117.0,8,1
118.0,4,2
119.0,7,4
120.0,2,3
121.0,5,6
122.0,7,7
123.0,4,6
124.0,9,0
125.0,4,6
126.0,3,1
127.0,9,3
128.0,13,2
129.0,6,1
130.0,10,6
131.0,3,1
132.0,5,4
133.0,6,3
134.0,16,8
135.0,6,4
136.0,5,6
137.0,2,3
138.0,7,4
139.0,5,2
140.0,4,6
141.0,10,4
142.0,13,10
143.0,5,4
144.0,6,4
145.0,5,6
146.0,2,5
147.0,11,8
148.0,6,0
149.0,2,8
150.0,7,7
151.0,4,7
152.0,5,10
153.0,7,10
154.0,9,7
155.0,3,3
156.0,8,8
157.0,7,13
158.0,9,6
159.0,15,8
160.0,16,3
161.0,7,8
162.0,11,9
163.0,9,9
164.0,8,3
165.0,12,3
166.0,13,4
167.0,9,8
168.0,1,5
169.0,16,7
170.0,12,6
171.0,9,6
172.0,10,11
173.0,11,6
174.0,8,10
175.0,11,9
176.0,17,12
177.0,15,4
178.0,14,5
179.0,11,11
180.0,3,13
181.0,13,12
182.0,11,9
183.0,14,10
184.0,6,5
185.0,8,10
186.0,19,4
187.0,8,8
188.0,10,8
189.0,3,5
190.0,10,6
191.0,19,6
192.0,13,12
193.0,11,6
194.0,11,14
195.0,5,8
196.0,11,2
197.0,6,11
198.0,13,10
199.0,9,4
200.0,7,7
201.0,8,1
202.0,3,0
203.0,8,10
204.0,5,2
205.0,5,1
206.0,11,5
207.0,7,4
208.0,6,4
209.0,3,9
210.0,3,4
211.0,8,8
212.0,9,6
213.0,10,7
214.0,6,6
215.0,3,1
216.0,5,5
217.0,8,4
218.0,5,6
219.0,4,1
220.0,3,2
221.0,15,2
222.0,8,3
223.0,9,4
224.0,3,2
225.0,3,3
226.0,8,5
227.0,5,3
228.0,7,8
229.0,3,3
230.0,2,5
231.0,4,5
232.0,7,4
233.0,2,3
234.0,2,5
235.0,0,3
236.0,0,3
237.0,0,3
238.0,3,5
239.0,0,2
240.0,5,0
241.0,1,3
242.0,3,5
243.0,0,0
244.0,0,0
245.0,2,1
246.0,0,1
247.0,1,1
248.0,1,3
249.0,0,3
250.0,0,3
251.0,0,2
252.0,0,1
253.0,1,1
254.0,0,1
255.0,0,1
256.0,0,1
257.0,0,1
258.0,1,0
259.0,1,2
260.0,0,1
261.0,0,2
262.0,1,2
263.0,0,1
264.0,0,1
265.0,0,2
266.0,0,0
267.0,0,0
268.0,0,1
269.0,0,2
270.0,1,1
271.0,0,1
272.0,0,1
273.0,0,0
274.0,0,0
275.0,0,0
276.0,0,1
277.0,0,2
278.0,0,0
279.0,1,2
280.0,0,2
281.0,1,1
282.0,0,1
283.0,0,1
284.0,1,1
285.0,0,1
286.0,0,1
287.0,0,1
288.0,0,0
289.0,0,2
290.0,0,0
291.0,0,1
292.0,0,2
293.0,0,0
294.0,0,0
295.0,0,1
296.0,0,1
297.0,0,0
298.0,0,0
299.0,0,1
300.0,0,0
301.0,0,1
302.0,0,1
303.0,0,0
304.0,0,1
305.0,0,1
306.0,0,2
307.0,0,0
308.0,0,2
309.0,0,0
310.0,0,0
311.0,0,1
312.0,0,0
313.0,0,0
314.0,0,0
315.0,0,0
316.0,0,0
317.0,0,1
318.0,0,1
319.0,0,0
320.0,0,1
321.0,0,1
322.0,0,7
323.0,0,2
324.0,0,3
325.0,0,11
326.0,0,1
327.0,0,1
328.0,0,2
329.0,0,17
330.0,0,2
331.0,0,2
332.0,0,5
333.0,0,1
334.0,0,1
335.0,0,1
336.0,0,8
337.0,0,6
338.0,0,5
339.0,0,7
340.0,0,4
341.0,0,8
342.0,0,2
343.0,0,16
344.0,0,25
345.0,0,32
346.0,0,61
347.0,0,55
348.0,0,45
349.0,0,127
350.0,0,713
351.0,0,37993
