Base index shifted,ATMi1_2#TOP,ATMi1_2#BOT
170.0,6,12
171.0,2,2
172.0,0,5
173.0,1,3
174.0,5,5
175.0,3,11
176.0,4,4
177.0,1,18
178.0,3,5
179.0,15,3
180.0,6,12
181.0,2,7
182.0,3,7
183.0,6,6
184.0,4,2
185.0,2,7
186.0,5,4
187.0,4,8
188.0,3,13
189.0,2,2
190.0,1,7
191.0,7,15
192.0,8,10
193.0,6,13
194.0,1,7
195.0,3,8
196.0,2,10
197.0,4,7
198.0,3,9
199.0,2,3
200.0,2,10
201.0,4,13
202.0,2,4
203.0,1,12
204.0,0,8
205.0,4,5
206.0,1,7
207.0,1,7
208.0,1,8
209.0,0,12
210.0,0,9
211.0,1,10
212.0,2,6
213.0,1,5
214.0,3,9
215.0,0,8
216.0,1,6
217.0,1,6
218.0,4,5
219.0,1,3
220.0,3,7
221.0,0,3
222.0,2,3
223.0,3,2
224.0,1,6
225.0,4,1
226.0,4,4
227.0,3,3
228.0,1,2
229.0,1,6
230.0,2,3
231.0,1,4
232.0,0,1
233.0,5,6
234.0,6,2
235.0,1,2
236.0,0,1
237.0,0,3
238.0,3,8
239.0,0,5
240.0,0,3
241.0,2,3
242.0,1,3
243.0,1,7
244.0,1,3
245.0,0,5
246.0,0,1
247.0,0,1
248.0,1,3
249.0,0,2
250.0,0,0
251.0,1,5
252.0,0,1
253.0,1,2
254.0,0,2
255.0,0,8
256.0,1,0
257.0,1,3
258.0,0,1
259.0,0,1
260.0,0,0
261.0,0,0
262.0,1,1
263.0,1,2
264.0,0,2
265.0,0,1
266.0,1,0
267.0,0,1
268.0,0,1
269.0,0,0
270.0,0,1
271.0,0,2
272.0,0,3
273.0,0,0
274.0,0,0
275.0,0,3
276.0,0,3
277.0,1,1
278.0,0,6
279.0,0,1
280.0,0,0
281.0,0,0
282.0,0,1
283.0,2,1
284.0,0,1
285.0,0,1
286.0,0,1
287.0,0,1
288.0,0,3
289.0,0,0
290.0,0,2
291.0,0,1
292.0,0,0
293.0,0,2
294.0,0,0
295.0,1,2
296.0,0,0
297.0,0,2
298.0,0,1
299.0,0,0
300.0,0,3
301.0,0,0
302.0,0,3
303.0,0,1
304.0,0,1
305.0,0,0
306.0,0,0
307.0,0,2
308.0,0,1
309.0,0,1
310.0,0,2
311.0,0,0
312.0,0,3
313.0,0,1
314.0,1,2
315.0,1,0
316.0,1,4
317.0,0,2
318.0,0,1
319.0,0,0
320.0,0,0
321.0,0,2
322.0,0,0
323.0,0,10
324.0,0,2
325.0,0,4
326.0,0,17
327.0,0,4
328.0,0,2
329.0,0,6
330.0,0,33
331.0,0,4
332.0,0,3
333.0,0,6
334.0,0,3
335.0,0,11
336.0,0,10
337.0,0,25
338.0,0,16
339.0,0,8
340.0,0,7
341.0,0,15
342.0,0,18
343.0,0,9
344.0,0,31
345.0,0,30
346.0,0,53
347.0,0,84
348.0,0,99
349.0,0,77
350.0,0,178
351.0,0,953
352.0,0,58117
