Base index shifted,ATMi4_1#TOP,ATMi4_1#BOT
63.0,0,0
64.0,0,0
65.0,0,0
66.0,1,0
67.0,0,0
68.0,4,0
69.0,1,0
70.0,0,0
71.0,1,0
72.0,3,0
73.0,3,0
74.0,0,0
75.0,1,0
76.0,0,0
77.0,0,0
78.0,3,0
79.0,1,0
80.0,1,0
81.0,1,0
82.0,0,0
83.0,4,0
84.0,1,0
85.0,3,0
86.0,1,0
87.0,1,0
88.0,4,1
89.0,6,0
90.0,1,0
91.0,1,0
92.0,2,2
93.0,0,0
94.0,2,0
95.0,1,0
96.0,1,1
97.0,0,1
98.0,0,1
99.0,3,0
100.0,2,1
101.0,2,2
102.0,2,0
103.0,2,0
104.0,1,2
105.0,2,1
106.0,2,0
107.0,1,0
108.0,0,0
109.0,5,1
110.0,2,0
111.0,0,0
112.0,0,2
113.0,3,3
114.0,0,0
115.0,1,0
116.0,1,1
117.0,1,2
118.0,4,0
119.0,2,1
120.0,7,1
121.0,2,1
122.0,2,3
123.0,3,2
124.0,3,5
125.0,4,1
126.0,0,0
127.0,2,0
128.0,2,0
129.0,6,2
130.0,2,2
131.0,0,2
132.0,2,0
133.0,3,5
134.0,5,1
135.0,7,1
136.0,5,2
137.0,2,1
138.0,0,1
139.0,4,0
140.0,1,0
141.0,4,0
142.0,0,2
143.0,7,2
144.0,3,1
145.0,1,2
146.0,2,0
147.0,1,1
148.0,0,4
149.0,1,4
150.0,3,4
151.0,4,5
152.0,1,0
153.0,3,6
154.0,1,3
155.0,3,1
156.0,4,3
157.0,2,2
158.0,3,0
159.0,5,2
160.0,3,3
161.0,3,0
162.0,5,2
163.0,1,1
164.0,1,2
165.0,2,0
166.0,3,1
167.0,6,0
168.0,3,0
169.0,2,4
170.0,2,7
171.0,0,2
172.0,0,1
173.0,6,0
174.0,2,3
175.0,4,4
176.0,4,1
177.0,2,3
178.0,3,4
179.0,3,2
180.0,4,4
181.0,0,1
182.0,1,2
183.0,4,3
184.0,7,0
185.0,3,3
186.0,9,1
187.0,6,3
188.0,1,3
189.0,5,2
190.0,4,6
191.0,6,4
192.0,2,5
193.0,3,7
194.0,1,1
195.0,5,4
196.0,1,4
197.0,6,0
198.0,3,3
199.0,2,3
200.0,2,1
201.0,2,4
202.0,2,2
203.0,3,2
204.0,1,1
205.0,1,2
206.0,3,2
207.0,2,3
208.0,0,0
209.0,2,2
210.0,2,0
211.0,0,1
212.0,1,2
213.0,2,1
214.0,1,1
215.0,2,1
216.0,0,0
217.0,2,6
218.0,3,1
219.0,2,1
220.0,4,0
221.0,3,0
222.0,1,2
223.0,2,5
224.0,0,1
225.0,3,1
226.0,6,2
227.0,2,0
228.0,0,2
229.0,0,3
230.0,1,3
231.0,0,1
232.0,0,0
233.0,2,1
234.0,1,0
235.0,1,3
236.0,1,0
237.0,0,3
238.0,1,1
239.0,0,3
240.0,0,3
241.0,0,1
242.0,0,1
243.0,0,0
244.0,0,1
245.0,0,0
246.0,0,0
247.0,0,0
248.0,0,2
249.0,0,0
250.0,0,0
251.0,0,0
252.0,0,1
253.0,0,0
254.0,1,0
255.0,0,1
256.0,0,1
257.0,0,1
258.0,0,0
259.0,0,0
260.0,0,2
261.0,0,1
262.0,0,1
263.0,0,0
264.0,1,0
265.0,0,1
266.0,0,0
267.0,0,0
268.0,0,0
269.0,0,0
270.0,0,2
271.0,0,0
272.0,0,2
273.0,0,0
274.0,0,1
275.0,1,1
276.0,0,2
277.0,1,0
278.0,0,3
279.0,0,1
280.0,0,0
281.0,0,2
282.0,0,1
283.0,0,1
284.0,0,1
285.0,0,0
286.0,2,0
287.0,0,0
288.0,0,0
289.0,0,0
290.0,0,0
291.0,0,0
292.0,1,0
293.0,0,4
294.0,0,0
295.0,0,2
296.0,0,0
297.0,0,0
298.0,0,0
299.0,0,2
300.0,0,0
301.0,0,0
302.0,0,1
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,2
307.0,1,1
308.0,0,2
309.0,0,0
310.0,0,1
311.0,0,0
312.0,0,0
313.0,0,0
314.0,0,0
315.0,0,0
316.0,0,1
317.0,0,0
318.0,0,3
319.0,0,1
320.0,0,0
321.0,0,2
322.0,0,0
323.0,0,11
324.0,0,2
325.0,0,7
326.0,0,10
327.0,0,2
328.0,0,3
329.0,0,9
330.0,0,22
331.0,0,2
332.0,0,3
333.0,0,3
334.0,0,2
335.0,0,1
336.0,0,1
337.0,0,6
338.0,0,3
339.0,0,5
340.0,0,5
341.0,0,1
342.0,0,4
343.0,0,5
344.0,0,12
345.0,0,25
346.0,0,31
347.0,0,48
348.0,0,47
349.0,0,26
350.0,0,112
351.0,0,750
352.0,0,38308
