Base index,ATMi0#TOP#AVERAGE,ATMi0#TOP#STD,ATMi0#BOT#AVERAGE,ATMi0#BOT#STD
331.0,0.0008829560774135284,0.0003751175399918508,0.00016491994467077525,5.494249492207488e-05
332.0,0.0012446547594977112,0.00029565805221292064,0.00021130081571842912,7.322164581638883e-05
333.0,0.0025215416551872326,0.0005627431357630661,0.0009030712825892022,8.102529160866871e-05
334.0,0.0019111714866891037,0.0003554498400834953,0.0006257442347025498,9.184750353885664e-05
335.0,0.004807810448358805,0.0006234055115729998,0.00026731336861425244,2.9635714896982365e-05
336.0,0.004415920824763368,0.0006039003937667531,0.0008498234955310741,7.725370861809985e-05
337.0,0.00608316575106755,0.0004343037147678467,0.0006392583541730124,0.00017874017189035645
338.0,0.005476230604320163,0.00017840560453263182,0.0005096283185220449,8.924639606441802e-05
339.0,0.005982297454576233,0.0007945721911483383,0.0007311830849565046,0.00013696486655446203
340.0,0.007526450932482112,0.001752078639577752,0.0005424667496111428,0.00019100382187639707
341.0,0.011280580538750154,0.0025369676826140003,0.00040821933073465215,0.0001143103414223153
342.0,0.014796189719842754,0.002480968130138797,0.0005172507390288938,4.814832686232027e-05
343.0,0.008118830485521063,0.002083096629083885,0.0006108119528386998,0.00014925226841723476
344.0,0.02184829085863505,0.003084343158900215,0.000446357633082293,0.00010355538145370308
345.0,0.018158847213453122,0.001383062470348657,0.0012280329583684545,0.00010645286858555122
346.0,0.025628856833762027,0.004725029031836832,0.00027560766612733795,9.985826918765393e-05
347.0,0.023068792779640197,0.004458936025617707,0.0003166673782661667,4.0656328333383565e-05
348.0,0.005031979172194098,0.0017400962171748569,0.0009619301081381618,0.00027617905879471523
349.0,0.05908107015902177,0.00576956632130935,0.0004242891145191072,0.00012259258427516428
350.0,0.04543854126472004,0.009388015654275054,0.0013077065456356537,0.000153179230748015
351.0,0.10056773121204714,0.011280629695503551,0.001735177900282724,0.0003603538332357186
352.0,0.10315877296219994,0.011052219681928524,0.979361256313178,0.0026409291530935905
353.0,0.09208619930988908,0.004826041304884974,0.00020618518014433468,4.738407996345962e-05
354.0,0.09981987968123665,0.0036606530049237873,0.00019261933186079955,0.00011314858771237013
355.0,0.031461068993373816,0.004286203926362095,0.00040542266621989155,9.738465312517395e-05
356.0,0.09902765354883276,0.0034732579739879085,0.00010371946849464031,3.144352148716927e-05
357.0,0.030358927569214555,0.005943080881267825,0.00017071879703502716,0.00011297938773628263
358.0,0.03438265364807357,0.010347190814630043,0.00014907551435705804,5.2080116462263196e-05
359.0,0.035423722228937374,0.010997354033098159,0.00023473576786192982,5.1664587938890395e-05
360.0,0.01231593932248954,0.004895229806410382,0.0005717813321771989,0.000126722971638299
361.0,0.011436754251505659,0.004445279834069302,7.001285617379895e-05,2.5364805838236312e-05
362.0,0.012681353840397225,0.006288505687363188,9.842735883104609e-05,5.295327895930709e-05
363.0,0.012256991072411625,0.005697073019781597,5.583607880632356e-05,4.359315342947642e-05
364.0,0.012050626930769106,0.004952634373042269,0.00010050890787858383,5.4639226397128424e-05
365.0,0.006927174044149896,0.0024275846358970446,7.319151811279e-05,1.993554911728278e-05
366.0,0.004689512291182437,0.0016744325059076962,7.45898503701703e-05,1.7620849647033445e-05
367.0,0.0023669936735910835,0.0008066853820532541,4.183577552834793e-05,1.6548612655385504e-05
368.0,0.002385000820664685,0.0007536012417174658,2.4624911634315814e-05,1.4801559815110488e-05
369.0,0.0014038333711464722,0.0004541638130514064,3.0600238088067475e-05,1.4637916965686623e-05
370.0,0.0014070025872772243,0.0004897697959553335,3.801428582835117e-05,2.667443361641124e-05
371.0,0.0006886282731663048,0.00027674590797630927,6.499006719906628e-05,4.611615928762549e-05
372.0,0.0016298589124640898,0.0006862203842555944,9.153988392742718e-06,1.5855172988126153e-05
373.0,0.001237708961174439,0.0006120710933841769,2.7120356783149436e-05,3.6526717970548705e-05
374.0,0.0021221911536429675,0.0011889691105486232,8.812379997664e-06,7.648927871440218e-06
375.0,0.0007390300219268448,0.00026827759183749474,4.398961228210283e-05,5.951768134092791e-06
376.0,0.0009393381663793703,0.00041223525814110647,0.00015187217887181861,6.26901771880492e-05
377.0,0.0007032788433552924,0.0004588400416709368,3.094184648314619e-05,7.869396949424164e-06
378.0,0.00041700234444310005,0.00013735487420357705,1.7552472289110836e-05,2.0411782361033297e-05
379.0,0.0005884266637812177,0.00023390481139505005,2.6706460681853553e-05,1.3638254537961184e-05
380.0,0.0005644254327693268,0.0002386341267039036,1.1235537440280456e-05,1.0218947140625338e-05
381.0,0.000218740872596906,0.00014122447398870857,2.4966520029394534e-05,2.7800022858313036e-05
382.0,0.0005645934740273282,0.00041798961914026376,4.2353858012926395e-06,7.335903397494673e-06
383.0,0.00018574159489253864,8.031024730819531e-05,2.2884970981856797e-05,3.9637932470315386e-05
384.0,0.00010080349752107976,0.00010516081467192686,3.0330917399205918e-05,3.18624134359036e-05
385.0,0.00018531601382175945,7.714854873322478e-05,1.0893929045201737e-05,1.0110369652626925e-05
386.0,0.0002424817759145828,0.0001921235594732482,2.0047917437944455e-05,7.378169481839402e-06
387.0,0.0003530532495221331,0.0002868810054308528,1.5470923241573096e-05,3.934698474712082e-06
388.0,0.00017168464703233165,0.0001084144404181623,1.7283151600249278e-05,1.9305903487017272e-05
389.0,0.00032408540377872443,0.00017825209219742702,3.941261808573147e-05,1.1690642553026103e-05
390.0,0.0004426246669905432,0.0002756147956040666,2.878800972939129e-05,2.697192850824445e-05
391.0,0.00013174504893046743,6.76305105033148e-05,2.2129466485482195e-05,1.5442629160131802e-05
392.0,0.0002574849602339971,0.0001162945671073511,3.5177232284438834e-05,6.744166899457754e-06
393.0,2.194350471691112e-05,1.911471388618926e-05,2.3941694844158377e-05,1.266825429485683e-05
394.0,5.177356629052637e-05,7.670167323894397e-05,1.3047765798956638e-05,1.2719926291409335e-05
395.0,5.3570964891292025e-05,3.8709914227444405e-05,2.575392320283456e-05,3.3428334546856315e-05
396.0,4.842804309456087e-05,4.6543457551909316e-05,2.6095531597913276e-05,2.543985258281867e-05
397.0,5.939979545301643e-05,3.976112673047119e-05,4.2353858012926395e-06,7.335903397494673e-06
398.0,1.7486491685173203e-05,3.0287492044850702e-05,1.5129314846494378e-05,1.3381386772201312e-05
399.0,3.4972983370346405e-05,6.0574984089701404e-05,1.3047765798956638e-05,1.2719926291409335e-05
400.0,5.871388668802319e-05,3.145344727926616e-05,4.576994196371359e-06,7.927586494063076e-06
401.0,2.262941348190436e-05,2.6960825849381278e-05,8.812379997664e-06,7.648927871440218e-06
402.0,2.194350471691112e-05,1.911471388618926e-05,8.470771602585279e-06,1.4671806794989346e-05
403.0,5.8288305617244006e-06,1.00958306816169e-05,1.0893929045201737e-05,1.0110369652626925e-05
