Base index shifted,ATMi_0_1#TOP,ATMi_0_1#BOT
-74.0,0,8
-73.0,0,3
-72.0,1,3
-71.0,0,6
-70.0,0,9
-69.0,1,6
-68.0,2,5
-67.0,1,4
-66.0,1,4
-65.0,0,2
-64.0,0,5
-63.0,1,4
-62.0,3,0
-61.0,0,5
-60.0,2,4
-59.0,1,5
-58.0,0,4
-57.0,1,5
-56.0,1,2
-55.0,1,8
-54.0,1,2
-53.0,1,9
-52.0,5,3
-51.0,4,6
-50.0,1,3
-49.0,0,9
-48.0,0,3
-47.0,0,2
-46.0,2,1
-45.0,0,5
-44.0,3,15
-43.0,1,29
-42.0,5,4
-41.0,3,5
-40.0,3,5
-39.0,3,0
-38.0,6,3
-37.0,4,4
-36.0,2,7
-35.0,10,8
-34.0,7,7
-33.0,6,7
-32.0,6,10
-31.0,24,9
-30.0,13,2
-29.0,25,6
-28.0,20,8
-27.0,20,20
-26.0,48,0
-25.0,27,3
-24.0,100,24
-23.0,77,4
-22.0,74,11
-21.0,135,13
-20.0,109,48
-19.0,275,36
-18.0,258,15
-17.0,365,47
-16.0,366,42
-15.0,444,28
-14.0,618,37
-13.0,921,38
-12.0,1137,27
-11.0,680,25
-10.0,1636,39
-9.0,1278,17
-8.0,1986,67
-7.0,1819,18
-6.0,456,16
-5.0,4249,62
-4.0,3409,19
-3.0,7250,74
-2.0,7262,107
-1.0,6316,48876
0.0,6734,9
1.0,2305,12
2.0,6280,25
3.0,1582,7
4.0,1462,15
5.0,1489,9
6.0,450,11
7.0,442,34
8.0,460,4
9.0,472,6
10.0,459,5
11.0,276,7
12.0,188,3
13.0,108,4
14.0,102,3
15.0,57,1
16.0,55,2
17.0,25,1
18.0,55,5
19.0,41,0
20.0,57,0
21.0,28,0
22.0,38,2
23.0,20,11
24.0,17,2
25.0,24,2
26.0,25,2
27.0,6,1
28.0,13,1
29.0,9,0
30.0,6,0
31.0,7,0
32.0,8,1
33.0,5,1
34.0,4,1
35.0,8,0
36.0,13,2
37.0,6,3
38.0,9,2
39.0,2,2
40.0,1,1
41.0,1,0
42.0,0,0
43.0,1,0
44.0,0,0
45.0,0,1
46.0,2,0
47.0,1,0
48.0,2,0
49.0,0,0
50.0,2,1
51.0,2,0
52.0,0,0
53.0,0,0
54.0,4,0
55.0,2,0
56.0,0,0
57.0,2,0
58.0,3,0
59.0,0,0
60.0,2,0
61.0,2,1
62.0,0,0
63.0,3,0
64.0,1,0
65.0,1,0
66.0,1,1
67.0,3,0
68.0,1,0
69.0,0,0
70.0,0,0
71.0,6,0
72.0,0,1
73.0,1,0
74.0,0,0
75.0,3,0
76.0,0,0
77.0,3,0
78.0,2,0
79.0,1,0
80.0,4,0
81.0,2,0
82.0,0,0
83.0,1,0
84.0,1,0
85.0,1,0
86.0,2,0
87.0,6,0
88.0,7,0
89.0,3,0
90.0,2,1
91.0,5,1
92.0,5,1
93.0,5,0
94.0,4,0
95.0,4,0
96.0,1,0
97.0,1,0
98.0,7,3
99.0,2,0
100.0,1,3
101.0,8,2
102.0,6,2
103.0,3,2
104.0,6,0
105.0,5,0
106.0,3,2
107.0,3,0
108.0,3,1
109.0,6,0
110.0,5,3
111.0,4,2
112.0,3,0
113.0,5,0
114.0,7,0
115.0,7,1
116.0,3,1
117.0,5,5
118.0,2,2
119.0,7,0
120.0,5,1
121.0,2,2
122.0,5,7
123.0,7,2
124.0,6,0
125.0,6,2
126.0,1,1
127.0,3,3
128.0,12,2
129.0,3,4
130.0,8,2
131.0,3,1
132.0,5,3
133.0,4,2
134.0,16,3
135.0,5,1
136.0,5,8
137.0,4,9
138.0,1,3
139.0,6,4
140.0,4,2
141.0,5,4
142.0,3,4
143.0,1,3
144.0,3,7
145.0,11,8
146.0,1,12
147.0,7,11
148.0,4,6
149.0,1,9
150.0,8,8
151.0,1,4
152.0,3,5
153.0,5,9
154.0,2,5
155.0,4,5
156.0,6,13
157.0,4,6
158.0,7,3
159.0,7,6
160.0,3,4
161.0,13,9
162.0,5,3
163.0,4,10
164.0,1,3
165.0,8,7
166.0,9,6
167.0,9,9
168.0,5,11
169.0,7,13
170.0,6,7
171.0,5,15
172.0,3,5
173.0,1,5
174.0,4,9
175.0,8,11
176.0,2,8
177.0,7,3
178.0,9,6
179.0,9,11
180.0,4,13
181.0,5,13
182.0,5,6
183.0,4,6
184.0,4,11
185.0,7,9
186.0,9,4
187.0,2,12
188.0,2,5
189.0,3,13
190.0,9,14
191.0,3,13
192.0,10,17
193.0,7,13
194.0,2,13
195.0,3,17
196.0,7,7
197.0,8,19
198.0,6,4
199.0,5,2
200.0,5,16
201.0,8,8
202.0,3,4
203.0,3,8
204.0,7,8
205.0,5,6
206.0,6,8
207.0,1,7
208.0,2,9
209.0,5,5
210.0,2,4
211.0,1,16
212.0,3,10
213.0,1,13
214.0,7,10
215.0,6,9
216.0,1,11
217.0,2,6
218.0,6,5
219.0,7,3
220.0,1,1
221.0,3,6
222.0,3,6
223.0,5,6
224.0,3,9
225.0,9,3
226.0,7,4
227.0,4,10
228.0,3,8
229.0,2,2
230.0,3,4
231.0,0,10
232.0,3,6
233.0,4,4
234.0,1,2
235.0,3,5
236.0,0,5
237.0,0,9
238.0,0,6
239.0,0,2
240.0,0,5
241.0,3,4
242.0,4,8
243.0,0,2
244.0,1,1
245.0,0,5
246.0,0,3
247.0,0,2
248.0,0,4
249.0,1,5
250.0,0,5
251.0,0,0
252.0,0,3
253.0,0,4
254.0,1,9
255.0,1,4
256.0,0,1
257.0,0,3
258.0,1,2
259.0,0,2
260.0,0,2
261.0,0,0
262.0,0,2
263.0,1,2
264.0,0,1
265.0,0,0
266.0,0,1
267.0,0,0
268.0,0,2
269.0,0,1
270.0,1,3
271.0,1,0
272.0,0,1
273.0,1,0
274.0,0,3
275.0,0,0
276.0,1,4
277.0,0,4
278.0,0,1
279.0,0,0
280.0,0,4
281.0,1,0
282.0,0,3
283.0,0,1
284.0,0,1
285.0,0,2
286.0,1,2
287.0,0,0
288.0,0,0
289.0,0,2
290.0,0,1
291.0,0,1
292.0,0,5
293.0,0,0
294.0,0,1
295.0,0,1
296.0,0,3
297.0,0,1
298.0,0,1
299.0,0,6
300.0,0,2
301.0,0,2
302.0,0,1
303.0,0,2
304.0,0,3
305.0,0,1
306.0,0,1
307.0,0,2
308.0,0,1
309.0,0,5
310.0,0,2
311.0,0,2
312.0,0,0
313.0,0,0
314.0,0,1
315.0,0,3
316.0,0,1
317.0,0,2
318.0,0,1
319.0,0,0
320.0,0,3
321.0,0,2
322.0,0,9
323.0,0,2
324.0,0,4
325.0,0,11
326.0,0,1
327.0,0,4
328.0,0,4
329.0,0,14
330.0,0,2
331.0,0,4
332.0,0,2
333.0,0,5
334.0,0,4
335.0,0,8
336.0,0,17
337.0,0,15
338.0,0,7
339.0,0,12
340.0,0,14
341.0,0,13
342.0,0,10
343.0,0,30
344.0,0,26
345.0,0,48
346.0,0,94
347.0,0,112
348.0,0,91
349.0,0,236
350.0,0,877
351.0,0,63033
