Base index shifted,ATMi0_3#TOP,ATMi0_3#BOT
-126.0,1,7
-125.0,4,3
-124.0,2,7
-123.0,2,5
-122.0,1,6
-121.0,1,1
-120.0,3,2
-119.0,1,4
-118.0,0,4
-117.0,1,2
-116.0,2,7
-115.0,0,4
-114.0,1,9
-113.0,4,6
-112.0,1,7
-111.0,1,5
-110.0,4,4
-109.0,3,3
-108.0,2,16
-107.0,0,2
-106.0,1,4
-105.0,1,4
-104.0,0,0
-103.0,1,5
-102.0,2,7
-101.0,0,3
-100.0,0,3
-99.0,0,1
-98.0,1,6
-97.0,0,6
-96.0,0,5
-95.0,0,5
-94.0,1,3
-93.0,1,6
-92.0,3,2
-91.0,0,1
-90.0,0,3
-89.0,0,2
-88.0,2,4
-87.0,0,5
-86.0,1,8
-85.0,1,3
-84.0,0,0
-83.0,1,4
-82.0,0,1
-81.0,2,1
-80.0,0,2
-79.0,2,3
-78.0,0,1
-77.0,0,2
-76.0,0,3
-75.0,0,5
-74.0,0,7
-73.0,0,4
-72.0,0,4
-71.0,1,0
-70.0,0,3
-69.0,0,8
-68.0,1,2
-67.0,1,9
-66.0,0,3
-65.0,1,3
-64.0,0,0
-63.0,0,0
-62.0,1,2
-61.0,0,3
-60.0,1,7
-59.0,0,8
-58.0,1,4
-57.0,1,0
-56.0,0,5
-55.0,0,2
-54.0,0,4
-53.0,0,2
-52.0,0,6
-51.0,1,4
-50.0,3,6
-49.0,0,4
-48.0,1,5
-47.0,0,3
-46.0,1,5
-45.0,1,3
-44.0,1,3
-43.0,1,22
-42.0,0,32
-41.0,7,4
-40.0,2,7
-39.0,7,3
-38.0,0,3
-37.0,7,7
-36.0,3,3
-35.0,0,6
-34.0,10,1
-33.0,2,3
-32.0,6,8
-31.0,5,8
-30.0,14,14
-29.0,16,2
-28.0,19,4
-27.0,24,9
-26.0,33,35
-25.0,46,3
-24.0,25,11
-23.0,93,29
-22.0,57,8
-21.0,58,8
-20.0,133,18
-19.0,99,59
-18.0,269,39
-17.0,238,19
-16.0,350,59
-15.0,314,36
-14.0,332,41
-13.0,385,43
-12.0,560,29
-11.0,808,24
-10.0,416,35
-9.0,1206,36
-8.0,1011,33
-7.0,1429,82
-6.0,1238,22
-5.0,238,20
-4.0,3271,70
-3.0,2797,41
-2.0,5750,92
-1.0,6099,105
0.0,5188,71415
1.0,5647,19
2.0,1819,20
3.0,5556,30
4.0,1737,6
5.0,2220,9
6.0,2258,13
7.0,771,14
8.0,675,44
9.0,655,3
10.0,630,10
11.0,691,4
12.0,430,9
13.0,283,7
14.0,125,4
15.0,144,2
16.0,95,3
17.0,92,1
18.0,43,5
19.0,109,6
20.0,70,2
21.0,128,5
22.0,49,1
23.0,48,3
24.0,34,7
25.0,30,2
26.0,32,0
27.0,27,2
28.0,11,1
29.0,27,4
30.0,8,0
31.0,12,5
32.0,15,2
33.0,8,0
34.0,19,2
35.0,10,1
36.0,22,1
37.0,22,2
38.0,12,1
39.0,15,1
40.0,2,2
41.0,8,1
42.0,3,1
43.0,3,1
44.0,4,2
45.0,3,0
46.0,6,0
47.0,3,1
48.0,3,1
49.0,2,1
50.0,1,0
51.0,3,0
52.0,0,0
53.0,4,0
54.0,0,0
55.0,2,0
56.0,1,0
57.0,2,2
58.0,2,0
59.0,2,0
60.0,1,0
61.0,5,0
62.0,3,0
63.0,3,0
64.0,2,1
65.0,1,1
66.0,1,0
67.0,2,0
68.0,3,0
69.0,1,0
70.0,2,0
71.0,1,1
72.0,6,0
73.0,4,0
74.0,1,2
75.0,4,0
76.0,3,0
77.0,1,0
78.0,7,0
79.0,0,0
80.0,0,1
81.0,5,1
82.0,3,1
83.0,2,0
84.0,2,0
85.0,4,1
86.0,3,0
87.0,3,0
88.0,16,0
89.0,6,0
90.0,2,0
91.0,3,0
92.0,2,0
93.0,3,0
94.0,3,1
95.0,7,0
96.0,6,0
97.0,3,0
98.0,0,0
99.0,11,1
100.0,7,1
101.0,2,2
102.0,1,1
103.0,7,1
104.0,5,2
105.0,8,0
106.0,0,0
107.0,2,0
108.0,1,0
109.0,2,0
110.0,0,1
111.0,1,0
112.0,0,0
113.0,4,1
114.0,1,0
115.0,1,0
116.0,1,0
117.0,0,2
118.0,0,1
119.0,1,1
120.0,3,1
121.0,1,0
122.0,1,1
123.0,2,1
124.0,2,2
125.0,0,0
126.0,4,1
127.0,0,0
128.0,2,0
129.0,0,0
130.0,0,1
131.0,0,0
132.0,0,3
133.0,0,1
134.0,1,0
135.0,7,4
136.0,1,0
137.0,0,3
138.0,1,0
139.0,4,0
140.0,4,0
141.0,0,0
142.0,0,1
143.0,0,1
144.0,1,0
145.0,2,0
146.0,2,4
147.0,1,1
148.0,3,1
149.0,0,1
150.0,0,1
151.0,3,0
152.0,1,0
153.0,0,2
154.0,0,2
155.0,0,1
156.0,1,0
157.0,1,3
158.0,0,0
159.0,2,0
160.0,2,0
161.0,1,0
162.0,3,2
163.0,2,0
164.0,0,1
165.0,1,0
166.0,0,0
167.0,3,0
168.0,2,0
169.0,3,5
170.0,2,0
171.0,0,1
172.0,0,0
173.0,0,1
174.0,1,0
175.0,1,3
176.0,0,0
177.0,1,2
178.0,1,1
179.0,3,1
180.0,1,1
181.0,0,0
182.0,0,2
183.0,2,3
184.0,0,0
185.0,1,3
186.0,0,3
187.0,0,1
188.0,0,4
189.0,0,1
190.0,2,2
191.0,2,1
192.0,0,1
193.0,3,3
194.0,1,4
195.0,0,3
196.0,1,1
197.0,2,0
198.0,1,2
199.0,1,0
200.0,1,0
201.0,0,0
202.0,0,2
203.0,2,0
204.0,1,1
205.0,0,0
206.0,0,0
207.0,0,1
208.0,0,2
209.0,1,1
210.0,0,4
211.0,0,2
212.0,0,1
213.0,1,2
214.0,1,1
215.0,1,1
216.0,0,0
217.0,1,2
218.0,0,0
219.0,0,0
220.0,0,2
221.0,0,0
222.0,1,2
223.0,1,2
224.0,1,0
225.0,0,2
226.0,0,0
227.0,1,2
228.0,0,2
229.0,1,2
230.0,0,2
231.0,0,1
232.0,1,2
233.0,2,2
234.0,5,2
235.0,0,1
236.0,0,2
237.0,1,1
238.0,0,0
239.0,0,0
240.0,0,3
241.0,1,0
242.0,0,1
243.0,1,1
244.0,0,1
245.0,0,1
246.0,0,1
247.0,0,0
248.0,0,0
249.0,1,0
250.0,0,0
251.0,0,4
252.0,0,1
253.0,0,0
254.0,0,0
255.0,0,1
256.0,1,1
257.0,0,2
258.0,0,0
259.0,0,2
260.0,0,0
261.0,0,1
262.0,0,0
263.0,0,1
264.0,0,0
265.0,0,1
266.0,0,1
267.0,0,1
268.0,0,0
269.0,0,0
270.0,0,1
271.0,0,0
272.0,0,2
273.0,0,0
274.0,0,0
275.0,0,1
276.0,0,1
277.0,0,1
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,1
282.0,1,0
283.0,0,1
284.0,0,1
285.0,0,1
286.0,0,0
287.0,0,0
288.0,0,0
289.0,0,1
290.0,0,0
291.0,0,0
292.0,0,0
293.0,0,4
294.0,0,0
295.0,0,3
296.0,0,0
297.0,0,2
298.0,0,0
299.0,0,0
300.0,0,2
301.0,0,1
302.0,0,0
303.0,0,1
304.0,0,2
305.0,0,2
306.0,0,0
307.0,0,1
308.0,0,2
309.0,0,0
310.0,0,1
311.0,0,0
312.0,0,1
313.0,0,1
314.0,0,1
315.0,0,0
316.0,0,0
317.0,0,0
318.0,0,0
319.0,0,0
320.0,0,0
321.0,0,2
322.0,0,3
323.0,0,4
324.0,0,1
325.0,0,1
326.0,0,15
327.0,0,4
328.0,0,0
329.0,0,1
330.0,0,6
331.0,0,1
332.0,0,3
333.0,0,1
334.0,0,1
335.0,0,3
336.0,0,5
337.0,0,20
338.0,0,7
339.0,0,2
340.0,0,6
341.0,0,5
342.0,0,7
343.0,0,4
344.0,0,16
345.0,0,29
346.0,0,56
347.0,0,51
348.0,0,71
349.0,0,66
350.0,0,174
351.0,0,767
352.0,0,56226
