Base index shifted,ATMi_3_2#TOP,ATMi_3_2#BOT
-153.0,0,38
-152.0,3,12
-151.0,5,16
-150.0,0,34
-149.0,3,30
-148.0,3,23
-147.0,3,19
-146.0,0,58
-145.0,0,54
-144.0,1,33
-143.0,2,37
-142.0,2,36
-141.0,0,17
-140.0,1,24
-139.0,0,56
-138.0,0,47
-137.0,1,36
-136.0,0,40
-135.0,2,38
-134.0,1,7
-133.0,2,38
-132.0,2,40
-131.0,0,47
-130.0,1,63
-129.0,2,21
-128.0,1,44
-127.0,2,35
-126.0,1,42
-125.0,0,26
-124.0,0,21
-123.0,3,28
-122.0,0,11
-121.0,2,27
-120.0,0,27
-119.0,2,15
-118.0,1,14
-117.0,0,25
-116.0,1,33
-115.0,1,33
-114.0,1,31
-113.0,1,41
-112.0,2,25
-111.0,2,14
-110.0,2,19
-109.0,2,68
-108.0,3,21
-107.0,0,18
-106.0,3,6
-105.0,1,11
-104.0,0,26
-103.0,3,9
-102.0,1,17
-101.0,0,22
-100.0,0,10
-99.0,0,21
-98.0,1,19
-97.0,0,13
-96.0,0,13
-95.0,0,26
-94.0,0,6
-93.0,1,17
-92.0,1,16
-91.0,1,15
-90.0,0,13
-89.0,0,16
-88.0,0,20
-87.0,2,60
-86.0,0,17
-85.0,0,12
-84.0,0,14
-83.0,0,9
-82.0,0,10
-81.0,0,7
-80.0,0,17
-79.0,0,11
-78.0,1,14
-77.0,0,19
-76.0,0,11
-75.0,0,20
-74.0,0,17
-73.0,0,16
-72.0,0,17
-71.0,0,18
-70.0,0,28
-69.0,0,13
-68.0,0,11
-67.0,0,13
-66.0,0,7
-65.0,0,12
-64.0,1,7
-63.0,0,9
-62.0,0,14
-61.0,0,15
-60.0,0,22
-59.0,0,11
-58.0,0,19
-57.0,0,13
-56.0,0,17
-55.0,0,10
-54.0,0,13
-53.0,0,14
-52.0,0,26
-51.0,0,20
-50.0,0,14
-49.0,0,28
-48.0,0,12
-47.0,0,17
-46.0,1,11
-45.0,1,16
-44.0,0,50
-43.0,0,182
-42.0,0,7
-41.0,0,16
-40.0,1,11
-39.0,0,24
-38.0,1,18
-37.0,0,21
-36.0,1,28
-35.0,4,26
-34.0,0,13
-33.0,0,26
-32.0,1,27
-31.0,5,83
-30.0,2,27
-29.0,4,17
-28.0,5,43
-27.0,12,123
-26.0,5,26
-25.0,4,22
-24.0,5,76
-23.0,1,35
-22.0,6,40
-21.0,6,27
-20.0,14,35
-19.0,15,51
-18.0,5,28
-17.0,10,84
-16.0,10,75
-15.0,13,24
-14.0,19,45
-13.0,54,51
-12.0,64,56
-11.0,106,93
-10.0,349,104
-9.0,312,60
-8.0,323,163
-7.0,598,22
-6.0,299,87
-5.0,891,110
-4.0,615,132
-3.0,793,138
-2.0,545,1591
-1.0,862,126730
0.0,603,33
1.0,422,18
2.0,989,16
3.0,543,17
4.0,513,25
5.0,544,16
6.0,214,27
7.0,420,62
8.0,326,10
9.0,147,8
10.0,69,3
11.0,73,4
12.0,61,6
13.0,41,4
14.0,37,2
15.0,21,2
16.0,20,2
17.0,8,4
18.0,36,7
19.0,24,2
20.0,29,4
21.0,23,3
22.0,15,1
23.0,18,14
24.0,20,3
25.0,11,2
26.0,20,1
27.0,7,0
28.0,9,3
29.0,2,2
30.0,3,1
31.0,7,1
32.0,4,0
33.0,4,1
34.0,6,2
35.0,4,1
36.0,13,1
37.0,4,1
38.0,2,1
39.0,3,1
40.0,3,2
41.0,0,1
42.0,0,0
43.0,3,1
44.0,0,0
45.0,2,0
46.0,2,0
47.0,0,0
48.0,1,0
49.0,0,0
50.0,1,1
51.0,1,0
52.0,1,0
53.0,0,1
54.0,0,0
55.0,0,1
56.0,1,2
57.0,2,0
58.0,0,0
59.0,2,1
60.0,1,1
61.0,2,0
62.0,1,0
63.0,0,0
64.0,1,0
65.0,1,0
66.0,0,1
67.0,1,0
68.0,1,0
69.0,0,0
70.0,0,0
71.0,1,0
72.0,1,1
73.0,0,0
74.0,0,0
75.0,0,0
76.0,0,2
77.0,3,0
78.0,2,1
79.0,1,0
80.0,0,0
81.0,1,0
82.0,0,1
83.0,0,0
84.0,1,1
85.0,0,0
86.0,0,1
87.0,1,1
88.0,1,0
89.0,1,0
90.0,0,1
91.0,1,1
92.0,0,0
93.0,0,0
94.0,0,0
95.0,0,0
96.0,0,0
97.0,0,0
98.0,0,3
99.0,2,2
100.0,0,1
101.0,0,0
102.0,1,1
103.0,0,1
104.0,2,0
105.0,0,1
106.0,1,1
107.0,2,0
108.0,2,0
109.0,0,0
110.0,1,0
111.0,0,0
112.0,0,0
113.0,2,1
114.0,0,1
115.0,3,0
116.0,0,1
117.0,1,1
118.0,2,0
119.0,1,1
120.0,1,0
121.0,0,3
122.0,1,2
123.0,0,0
124.0,0,2
125.0,1,2
126.0,0,0
127.0,2,2
128.0,3,0
129.0,1,0
130.0,0,1
131.0,1,0
132.0,1,0
133.0,2,2
134.0,1,0
135.0,0,0
136.0,2,1
137.0,0,1
138.0,0,1
139.0,0,0
140.0,0,0
141.0,2,1
142.0,1,0
143.0,0,0
144.0,0,0
145.0,2,0
146.0,0,1
147.0,0,1
148.0,2,2
149.0,3,0
150.0,2,1
151.0,0,0
152.0,2,1
153.0,1,1
154.0,1,0
155.0,2,1
156.0,1,1
157.0,0,1
158.0,2,1
159.0,1,1
160.0,1,1
161.0,1,0
162.0,1,0
163.0,0,1
164.0,2,1
165.0,1,0
166.0,2,1
167.0,3,0
168.0,0,2
169.0,0,1
170.0,1,0
171.0,0,0
172.0,1,0
173.0,0,0
174.0,1,0
175.0,1,1
176.0,0,2
177.0,2,1
178.0,4,0
179.0,1,1
180.0,0,0
181.0,0,2
182.0,0,1
183.0,4,0
184.0,0,1
185.0,5,0
186.0,1,2
187.0,0,1
188.0,1,2
189.0,1,1
190.0,4,0
191.0,0,0
192.0,2,1
193.0,2,0
194.0,2,0
195.0,0,0
196.0,5,1
197.0,0,3
198.0,1,1
199.0,2,1
200.0,2,2
201.0,1,0
202.0,3,1
203.0,0,1
204.0,1,0
205.0,1,0
206.0,1,0
207.0,1,0
208.0,0,1
209.0,0,0
210.0,0,1
211.0,1,0
212.0,1,0
213.0,0,0
214.0,2,0
215.0,0,0
216.0,3,0
217.0,1,0
218.0,0,0
219.0,1,0
220.0,0,0
221.0,1,0
222.0,1,0
223.0,1,1
224.0,0,0
225.0,3,1
226.0,3,0
227.0,0,1
228.0,0,1
229.0,1,0
230.0,0,1
231.0,1,1
232.0,0,0
233.0,1,0
234.0,2,1
235.0,1,0
236.0,0,1
237.0,0,2
238.0,0,0
239.0,0,0
240.0,0,1
241.0,1,0
242.0,1,0
243.0,0,1
244.0,0,1
245.0,0,0
246.0,0,0
247.0,0,0
248.0,0,0
249.0,0,0
250.0,0,1
251.0,0,0
252.0,0,0
253.0,1,0
254.0,0,1
255.0,0,0
256.0,0,0
257.0,0,0
258.0,0,0
259.0,0,0
260.0,0,0
261.0,0,2
262.0,0,1
263.0,0,0
264.0,0,1
265.0,0,0
266.0,0,0
267.0,1,0
268.0,0,0
269.0,0,1
270.0,0,0
271.0,0,0
272.0,0,0
273.0,1,0
274.0,0,0
275.0,0,0
276.0,1,0
277.0,0,1
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,1
282.0,0,0
283.0,0,0
284.0,0,0
285.0,0,0
286.0,0,0
287.0,0,0
288.0,0,0
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,2
293.0,0,0
294.0,0,1
295.0,0,0
296.0,0,0
297.0,0,0
298.0,0,0
299.0,0,0
300.0,0,0
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,1
305.0,0,0
306.0,0,0
307.0,0,0
308.0,1,0
309.0,0,0
310.0,0,0
311.0,0,0
312.0,0,0
313.0,0,0
314.0,0,0
315.0,0,2
316.0,0,0
317.0,0,1
318.0,0,1
319.0,0,0
320.0,0,0
321.0,0,0
322.0,0,3
323.0,0,0
324.0,0,1
325.0,0,4
326.0,0,1
327.0,0,1
328.0,0,1
329.0,0,7
330.0,0,1
331.0,0,0
332.0,0,1
333.0,0,0
334.0,0,2
335.0,0,1
336.0,0,1
337.0,0,2
338.0,0,2
339.0,0,1
340.0,0,1
341.0,0,2
342.0,0,3
343.0,0,5
344.0,0,5
345.0,0,6
346.0,0,8
347.0,0,8
348.0,0,9
349.0,0,25
350.0,0,177
351.0,0,11134
