Base index shifted,ATMi4_3#TOP,ATMi4_3#BOT
140.0,5,2
141.0,4,6
142.0,10,4
143.0,13,10
144.0,5,4
145.0,6,4
146.0,5,6
147.0,2,5
148.0,11,8
149.0,6,0
150.0,2,8
151.0,7,7
152.0,4,7
153.0,5,10
154.0,7,10
155.0,9,7
156.0,3,3
157.0,8,8
158.0,7,13
159.0,9,6
160.0,15,8
161.0,16,3
162.0,7,8
163.0,11,9
164.0,9,9
165.0,8,3
166.0,12,3
167.0,13,4
168.0,9,8
169.0,1,5
170.0,16,7
171.0,12,6
172.0,9,6
173.0,10,11
174.0,11,6
175.0,8,10
176.0,11,9
177.0,17,12
178.0,15,4
179.0,14,5
180.0,11,11
181.0,3,13
182.0,13,12
183.0,11,9
184.0,14,10
185.0,6,5
186.0,8,10
187.0,19,4
188.0,8,8
189.0,10,8
190.0,3,5
191.0,10,6
192.0,19,6
193.0,13,12
194.0,11,6
195.0,11,14
196.0,5,8
197.0,11,2
198.0,6,11
199.0,13,10
200.0,9,4
201.0,7,7
202.0,8,1
203.0,3,0
204.0,8,10
205.0,5,2
206.0,5,1
207.0,11,5
208.0,7,4
209.0,6,4
210.0,3,9
211.0,3,4
212.0,8,8
213.0,9,6
214.0,10,7
215.0,6,6
216.0,3,1
217.0,5,5
218.0,8,4
219.0,5,6
220.0,4,1
221.0,3,2
222.0,15,2
223.0,8,3
224.0,9,4
225.0,3,2
226.0,3,3
227.0,8,5
228.0,5,3
229.0,7,8
230.0,3,3
231.0,2,5
232.0,4,5
233.0,7,4
234.0,2,3
235.0,2,5
236.0,0,3
237.0,0,3
238.0,0,3
239.0,3,5
240.0,0,2
241.0,5,0
242.0,1,3
243.0,3,5
244.0,0,0
245.0,0,0
246.0,2,1
247.0,0,1
248.0,1,1
249.0,1,3
250.0,0,3
251.0,0,3
252.0,0,2
253.0,0,1
254.0,1,1
255.0,0,1
256.0,0,1
257.0,0,1
258.0,0,1
259.0,1,0
260.0,1,2
261.0,0,1
262.0,0,2
263.0,1,2
264.0,0,1
265.0,0,1
266.0,0,2
267.0,0,0
268.0,0,0
269.0,0,1
270.0,0,2
271.0,1,1
272.0,0,1
273.0,0,1
274.0,0,0
275.0,0,0
276.0,0,0
277.0,0,1
278.0,0,2
279.0,0,0
280.0,1,2
281.0,0,2
282.0,1,1
283.0,0,1
284.0,0,1
285.0,1,1
286.0,0,1
287.0,0,1
288.0,0,1
289.0,0,0
290.0,0,2
291.0,0,0
292.0,0,1
293.0,0,2
294.0,0,0
295.0,0,0
296.0,0,1
297.0,0,1
298.0,0,0
299.0,0,0
300.0,0,1
301.0,0,0
302.0,0,1
303.0,0,1
304.0,0,0
305.0,0,1
306.0,0,1
307.0,0,2
308.0,0,0
309.0,0,2
310.0,0,0
311.0,0,0
312.0,0,1
313.0,0,0
314.0,0,0
315.0,0,0
316.0,0,0
317.0,0,0
318.0,0,1
319.0,0,1
320.0,0,0
321.0,0,1
322.0,0,1
323.0,0,7
324.0,0,2
325.0,0,3
326.0,0,11
327.0,0,1
328.0,0,1
329.0,0,2
330.0,0,17
331.0,0,2
332.0,0,2
333.0,0,5
334.0,0,1
335.0,0,1
336.0,0,1
337.0,0,8
338.0,0,6
339.0,0,5
340.0,0,7
341.0,0,4
342.0,0,8
343.0,0,2
344.0,0,16
345.0,0,25
346.0,0,32
347.0,0,61
348.0,0,55
349.0,0,45
350.0,0,127
351.0,0,713
352.0,0,37993
