Fractional Basecounts,ATMi_3_3
252,0.5700055258795358
253,0.5699244796463437
254,0.5698876404494382
255,0.5697402836618162
256,0.5696371339104808
257,0.5695413519985264
258,0.5694603057653344
259,0.5693718916927611
260,0.5693424203352367
261,0.5692834776201878
262,0.5691876957082336
263,0.5690992816356604
264,0.569069810278136
265,0.5690108675630872
266,0.5689519248480384
267,0.5686498434334132
268,0.568568797200221
269,0.568487750967029
270,0.5684361760913612
271,0.5684140725732179
272,0.5683772333763124
273,0.5683403941794068
274,0.5682667157855958
275,0.5682151409099282
276,0.568126726837355
277,0.5680456806041628
278,0.5679941057284951
279,0.5679425308528274
280,0.5678909559771597
281,0.567839381101492
282,0.5677951740652054
283,0.5677951740652054
284,0.5676846564744888
285,0.567618345920059
286,0.5675815067231534
287,0.5675078283293424
288,0.5674930926505802
289,0.5674562534536747
290,0.5674120464173881
291,0.5673825750598637
292,0.5673457358629582
293,0.5673015288266716
294,0.5672425861116228
295,0.5671910112359551
296,0.5671320685209063
297,0.5670215509301897
298,0.5669847117332842
299,0.5669773438939031
300,0.5669478725363787
301,0.5669257690182354
302,0.5669626082151409
303,0.5669257690182354
304,0.5669036655000921
305,0.5668594584638055
306,0.5668152514275189
307,0.5667784122306134
308,0.5667784122306134
309,0.5667636765518511
310,0.5666457911217535
311,0.5662773991526985
312,0.5663952845827961
313,0.5663952845827961
314,0.566387916743415
315,0.5663658132252717
316,0.5664468594584638
317,0.5664394916190827
318,0.5664247559403205
319,0.5664173881009394
320,0.5664910664947505
321,0.5665573770491803
322,0.5665573770491803
323,0.566461595137226
324,0.566461595137226
325,0.5666531589611347
326,0.5666605268005157
327,0.5666531589611347
328,0.5668815619819488
329,0.5669773438939031
330,0.5670510222877141
331,0.5671247006815251
332,0.5672867931479094
333,0.5676036102412967
334,0.567913059495303
335,0.568347762018788
336,0.5687014183090808
337,0.5691361208325658
338,0.5694455700865722
339,0.5700644685945846
340,0.5712359550561797
341,0.5738368023577086
342,0.5772407441517775
343,0.5818014367286793
344,0.5954540431018603
345,0.6088708786148462
346,0.6239381101491988
347,0.6474267820961503
348,0.6617351261742495
349,0.69444833302634
350,0.7155498250138147
351,0.7417277583348683
352,0.7580696260821514
353,0.2459311107017867
354,0.26775465094860934
355,0.28467121016761837
356,0.31619819487935164
357,0.3302707680972555
358,0.3438423282372444
359,0.35741388837723337
360,0.3623798121200958
361,0.37276109780806777
362,0.379237428624056
363,0.3826118990606005
364,0.38438754835144595
365,0.3858905875851906
366,0.387150488119359
367,0.38799778964818565
368,0.3888377233376312
369,0.3894124148093572
370,0.38986922085098547
371,0.3901049917111807
372,0.39074599373733654
373,0.3911143857063916
374,0.3916964450174986
375,0.3919101123595506
376,0.3921827224166513
377,0.3923816540799411
378,0.3926321606188985
379,0.39283846012156937
380,0.3930963344999079
381,0.39318474857248115
382,0.39331736968134096
383,0.39336157671762756
384,0.39340578375391416
385,0.39352366918401177
386,0.39363418677472833
387,0.39374470436544484
388,0.39376680788358814
389,0.39386258979554245
390,0.3940615214588322
391,0.394120464173881
392,0.39417203904954873
393,0.39419414256769203
394,0.39420151040707313
395,0.39420887824645423
396,0.39421624608583533
397,0.39420887824645423
398,0.39421624608583533
399,0.39421624608583533
400,0.39421624608583533
401,0.39420887824645423
402,0.39420887824645423
403,0.39420151040707313
404,0.39420151040707313
405,0.39419414256769203
406,0.39420887824645423
407,0.39420887824645423
408,0.39420151040707313
409,0.39420151040707313
410,0.39419414256769203
411,0.39420151040707313
412,0.39419414256769203
413,0.39417940688892983
414,0.39420151040707313
415,0.39420151040707313
416,0.39420887824645423
417,0.39421624608583533
418,0.39423098176459753
419,0.39423834960397863
420,0.39426782096150303
421,0.39426782096150303
422,0.39428255664026524
423,0.39428255664026524
424,0.39429729231902744
425,0.39429729231902744
426,0.39431202799778964
427,0.39433413151593294
428,0.39433413151593294
429,0.39433413151593294
430,0.39433413151593294
431,0.39437833855221954
432,0.39438570639160064
433,0.39438570639160064
434,0.39442254558850615
435,0.39442991342788725
436,0.39442991342788725
437,0.39443728126726835
438,0.39443728126726835
439,0.394481488303555
440,0.394481488303555
441,0.3944962239823172
442,0.3945183275004605
443,0.3945330631792227
444,0.3945699023761282
445,0.3945920058942715
446,0.3946214772517959
447,0.3946362129305581
448,0.3946509486093203
449,0.3946583164487014
450,0.3946730521274636
451,0.3946877878062258
452,0.3946877878062258
453,0.3947172591637502
454,0.3947540983606557
455,0.394776201878799
456,0.39479830539694233
457,0.39481304107570453
458,0.39484251243322893
459,0.3948940873088967
460,0.3949235586664211
461,0.3949382943451833
462,0.3949088229876589
463,0.3949382943451833
464,0.3949382943451833
465,0.39491619082704
466,0.3949309265058022
467,0.39491619082704
468,0.3948867194695156
469,0.3948940873088967
470,0.3948793516301345
471,0.39486461595137223
472,0.3949088229876589
473,0.3949456621845644
474,0.3949309265058022
475,0.39484251243322893
476,0.39482040891508563
477,0.39480567323632343
478,0.39479093755756123
479,0.3947614662000368
480,0.3947246270031313
481,0.39482040891508563
482,0.3949088229876589
483,0.3948940873088967
484,0.39491619082704
485,0.3949751335420888
486,0.3949456621845644
487,0.3949382943451833
488,0.3949456621845644
489,0.3949309265058022
490,0.3948867194695156
491,0.39484251243322893
492,0.39481304107570453
493,0.39485724811199113
494,0.39484251243322893
495,0.39482040891508563
496,0.39479830539694233
497,0.39479093755756123
498,0.3947614662000368
499,0.3947540983606557
500,0.3946877878062258
501,0.3946583164487014
502,0.3946804199668447
503,0.3945846380548904
504,0.3945625345367471
505,0.3944962239823172
506,0.39443728126726835
507,0.39439307423098174
508,0.39432676367655184
509,0.39430466015840854
510,0.39427518880088414
511,0.39427518880088414
512,0.39419414256769203
513,0.39426045312212193
514,0.39425308528274083
515,0.39433413151593294
516,0.39439307423098174
517,0.39437097071283844
518,0.39436360287345734
519,0.39444464910664945
520,0.3945772702155093
521,0.3945846380548904
522,0.3945404310186038
523,0.3945109596610794
524,0.3944593847854117
525,0.39441517774912505
526,0.39437833855221954
527,0.39432676367655184
528,0.39420151040707313
529,0.39421624608583533
530,0.39422361392521643
531,0.39428992447964634
532,0.39434149935531404
533,0.39434886719469514
534,0.39435623503407624
535,0.39431202799778964
536,0.39433413151593294
537,0.39442254558850615
538,0.3944520169460306
539,0.3945035918216983
540,0.3945404310186038
541,0.3945699023761282
542,0.3945993737336526
543,0.3946214772517959
544,0.3945772702155093
545,0.3944741204641739
546,0.39438570639160064
547,0.39437833855221954
548,0.39430466015840854
549,0.39426045312212193
550,0.39437097071283844
551,0.39434149935531404
552,0.39430466015840854
553,0.39436360287345734
554,0.39430466015840854
555,0.39428992447964634
556,0.39426045312212193
557,0.39421624608583533
558,0.39424571744335973
559,0.39426782096150303
560,0.39425308528274083
561,0.39420887824645423
562,0.3941573033707865
563,0.39420887824645423
564,0.3941499355314054
565,0.3940688892982133
566,0.3940836249769755
567,0.3940394179406889
568,0.39398047522564006
569,0.39392890034997236
570,0.39389942899244795
571,0.39389942899244795
572,0.39388469331368575
573,0.39385522195616135
574,0.39384048627739915
575,0.39378154356235034
576,0.39380364708049365
577,0.39378891140173145
578,0.39377417572296924
579,0.39374470436544484
580,0.39377417572296924
581,0.39375207220482594
582,0.39368576165039604
583,0.39369312948977714
584,0.39370786516853934
585,0.39369312948977714
586,0.39372260084730154
587,0.39366365813225274
588,0.39365629029287164
589,0.3935826118990606
590,0.39354577270215507
591,0.3935605083809173
592,0.39354577270215507
593,0.39352366918401177
594,0.39350156566586847
595,0.39347946214772517
596,0.39348682998710627
597,0.39349419782648737
598,0.39347946214772517
599,0.39346472646896297
600,0.39346472646896297
601,0.39345735862958187
602,0.39344999079020077
603,0.39342051943267636
604,0.39336894455700866
605,0.39336157671762756
606,0.39336157671762756
607,0.39336157671762756
608,0.39331000184195986
609,0.39331000184195986
610,0.39331000184195986
611,0.39329526616319765
612,0.39326579480567325
613,0.39325842696629215
614,0.39324369128752995
615,0.39323632344814885
616,0.39319948425124335
617,0.39319948425124335
618,0.3931700128937189
619,0.3931479093755756
620,0.3931479093755756
621,0.3931405415361945
622,0.3931405415361945
623,0.3931258058574323
624,0.3931258058574323
625,0.3931110701786701
626,0.393103702339289
627,0.3930889666605268
628,0.3930742309817646
629,0.3930668631423835
630,0.3930668631423835
631,0.3930373917848591
632,0.393030023945478
633,0.3930226561060969
634,0.3930005525879536
635,0.3930005525879536
636,0.3929931847485725
637,0.3929858169091914
638,0.3929784490698103
639,0.3929637133910481
640,0.3929637133910481
641,0.3929489777122859
642,0.3929489777122859
643,0.3929342420335237
644,0.3929268741941426
645,0.3929342420335237
646,0.39287529931847487
647,0.39286056363971267
648,0.39285319580033157
649,0.39284582796095047
650,0.39281635660342606
651,0.39280898876404496
652,0.39280162092466386
653,0.392742678209615
654,0.3927353103702339
655,0.3927279425308528
656,0.3927279425308528
657,0.3927205746914717
658,0.3926984711733284
659,0.3926763676551851
660,0.3926616319764229
661,0.3926395284582796
662,0.3926174249401363
663,0.3926174249401363
664,0.3926174249401363
665,0.3926100571007552
666,0.3925879535826119
667,0.3925805857432308
668,0.3925805857432308
669,0.3925805857432308
670,0.3925732179038497
671,0.3925658500644686
672,0.3925658500644686
673,0.3925584822250875
674,0.3925437465463253
675,0.3925069073494198
676,0.3924111254374655
677,0.3923890219193222
678,0.39237428624056
679,0.3922858721679867
680,0.3922858721679867
681,0.3922564008104623
682,0.392234297292319
683,0.3920501013077915
684,0.3920427334684104
685,0.3920353656290293
686,0.3920206299502671
687,0.3919985264321238
688,0.3919543193958372
689,0.3919248480383128
690,0.3917922269294529
691,0.3917627555719285
692,0.3917406520537852
693,0.3916890771781175
694,0.3916227666236876
695,0.3915859274267821
696,0.3915269847117333
697,0.39137962792411124
698,0.39123227113648923
699,0.39098913243691286
700,0.39048075151961686
701,0.38983238165407996
702,0.3894050469699761
703,0.3881967213114754
704,0.3827371523300792
