Base index shifted,ATMi_0_2#TOP,ATMi_0_2#BOT
99.0,1,0
100.0,0,2
101.0,1,0
102.0,2,0
103.0,0,0
104.0,1,0
105.0,1,1
106.0,0,0
107.0,1,0
108.0,1,0
109.0,0,0
110.0,1,0
111.0,0,0
112.0,1,0
113.0,0,0
114.0,0,0
115.0,0,0
116.0,1,0
117.0,0,0
118.0,0,1
119.0,1,3
120.0,2,0
121.0,0,0
122.0,2,0
123.0,0,0
124.0,0,0
125.0,0,0
126.0,0,0
127.0,0,0
128.0,0,0
129.0,0,0
130.0,0,0
131.0,0,0
132.0,0,1
133.0,0,0
134.0,1,1
135.0,0,2
136.0,0,2
137.0,1,0
138.0,0,0
139.0,0,0
140.0,1,0
141.0,2,0
142.0,1,2
143.0,1,0
144.0,0,3
145.0,0,0
146.0,0,0
147.0,2,0
148.0,1,1
149.0,0,2
150.0,0,0
151.0,0,0
152.0,0,1
153.0,0,4
154.0,0,0
155.0,0,3
156.0,0,0
157.0,1,1
158.0,0,2
159.0,0,0
160.0,0,2
161.0,0,0
162.0,0,1
163.0,1,1
164.0,0,0
165.0,0,0
166.0,2,1
167.0,0,1
168.0,0,1
169.0,1,0
170.0,0,0
171.0,1,1
172.0,0,0
173.0,0,1
174.0,0,1
175.0,0,2
176.0,0,1
177.0,0,0
178.0,0,0
179.0,3,1
180.0,0,0
181.0,0,1
182.0,0,1
183.0,0,0
184.0,0,0
185.0,0,1
186.0,1,0
187.0,0,2
188.0,1,0
189.0,0,1
190.0,0,5
191.0,0,0
192.0,1,0
193.0,2,0
194.0,0,0
195.0,0,1
196.0,0,4
197.0,1,1
198.0,0,0
199.0,0,1
200.0,0,1
201.0,0,0
202.0,0,1
203.0,0,1
204.0,0,3
205.0,0,2
206.0,0,0
207.0,0,0
208.0,0,0
209.0,0,0
210.0,0,0
211.0,0,1
212.0,0,1
213.0,0,1
214.0,0,1
215.0,0,0
216.0,1,1
217.0,0,0
218.0,1,1
219.0,0,0
220.0,0,0
221.0,1,0
222.0,0,1
223.0,1,0
224.0,0,0
225.0,0,0
226.0,0,0
227.0,0,2
228.0,1,0
229.0,0,0
230.0,0,1
231.0,0,0
232.0,1,1
233.0,2,1
234.0,0,0
235.0,0,0
236.0,0,0
237.0,0,0
238.0,0,0
239.0,0,1
240.0,0,0
241.0,0,0
242.0,0,0
243.0,0,1
244.0,0,0
245.0,0,0
246.0,0,0
247.0,0,0
248.0,0,2
249.0,0,0
250.0,0,0
251.0,0,0
252.0,0,0
253.0,0,1
254.0,0,0
255.0,0,0
256.0,1,0
257.0,0,0
258.0,0,2
259.0,0,0
260.0,0,0
261.0,0,0
262.0,0,0
263.0,0,0
264.0,0,0
265.0,0,1
266.0,0,1
267.0,0,0
268.0,0,0
269.0,0,2
270.0,0,0
271.0,0,1
272.0,0,0
273.0,0,0
274.0,0,0
275.0,0,0
276.0,0,0
277.0,0,0
278.0,0,0
279.0,0,0
280.0,0,1
281.0,0,0
282.0,0,0
283.0,0,0
284.0,0,0
285.0,0,1
286.0,0,0
287.0,0,1
288.0,0,0
289.0,0,1
290.0,0,0
291.0,0,0
292.0,0,0
293.0,0,2
294.0,0,0
295.0,0,0
296.0,0,1
297.0,0,0
298.0,0,0
299.0,0,0
300.0,0,0
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,3
307.0,0,1
308.0,0,0
309.0,0,0
310.0,0,0
311.0,0,1
312.0,0,0
313.0,0,0
314.0,0,1
315.0,0,0
316.0,0,0
317.0,0,2
318.0,0,1
319.0,0,0
320.0,0,0
321.0,0,3
322.0,0,1
323.0,0,0
324.0,0,0
325.0,0,0
326.0,0,0
327.0,0,1
328.0,0,2
329.0,0,2
330.0,0,0
331.0,0,3
332.0,0,2
333.0,0,0
334.0,0,0
335.0,0,2
336.0,0,9
337.0,0,3
338.0,0,0
339.0,0,1
340.0,0,0
341.0,0,2
342.0,0,1
343.0,0,4
344.0,0,3
345.0,0,6
346.0,0,12
347.0,0,12
348.0,0,12
349.0,0,35
350.0,0,169
351.0,0,10540
