Base index shifted,ATMi_3_1#TOP,ATMi_3_1#BOT
129.0,4,3
130.0,1,4
131.0,1,2
132.0,1,5
133.0,3,3
134.0,11,5
135.0,4,4
136.0,2,4
137.0,2,4
138.0,3,5
139.0,5,2
140.0,2,1
141.0,5,4
142.0,5,4
143.0,2,1
144.0,2,3
145.0,5,2
146.0,2,4
147.0,5,7
148.0,3,3
149.0,1,6
150.0,4,10
151.0,4,2
152.0,1,7
153.0,4,4
154.0,2,3
155.0,6,2
156.0,4,5
157.0,3,1
158.0,3,0
159.0,3,0
160.0,3,2
161.0,5,3
162.0,2,5
163.0,1,5
164.0,2,1
165.0,3,4
166.0,8,1
167.0,4,7
168.0,3,12
169.0,7,4
170.0,4,9
171.0,2,7
172.0,3,2
173.0,1,4
174.0,1,6
175.0,2,4
176.0,7,6
177.0,9,4
178.0,3,3
179.0,7,1
180.0,2,6
181.0,5,3
182.0,4,4
183.0,4,5
184.0,4,5
185.0,7,5
186.0,1,5
187.0,5,10
188.0,2,1
189.0,4,6
190.0,5,8
191.0,1,9
192.0,4,9
193.0,3,2
194.0,2,4
195.0,3,5
196.0,7,5
197.0,4,4
198.0,4,2
199.0,2,6
200.0,4,4
201.0,1,3
202.0,3,1
203.0,2,3
204.0,7,3
205.0,1,2
206.0,4,2
207.0,3,1
208.0,1,4
209.0,2,3
210.0,1,3
211.0,3,3
212.0,1,0
213.0,0,1
214.0,3,3
215.0,3,4
216.0,1,5
217.0,1,1
218.0,7,4
219.0,3,0
220.0,5,1
221.0,0,1
222.0,2,2
223.0,5,2
224.0,2,4
225.0,3,2
226.0,2,3
227.0,2,4
228.0,1,1
229.0,3,0
230.0,2,2
231.0,1,2
232.0,6,1
233.0,0,3
234.0,1,1
235.0,0,0
236.0,0,3
237.0,0,4
238.0,0,0
239.0,0,0
240.0,2,0
241.0,2,1
242.0,0,2
243.0,0,4
244.0,0,3
245.0,0,1
246.0,1,0
247.0,1,0
248.0,0,0
249.0,0,1
250.0,2,2
251.0,0,2
252.0,0,0
253.0,0,1
254.0,0,0
255.0,0,0
256.0,0,1
257.0,0,1
258.0,1,2
259.0,0,0
260.0,0,0
261.0,1,0
262.0,0,1
263.0,0,0
264.0,0,2
265.0,0,1
266.0,0,0
267.0,0,1
268.0,0,1
269.0,0,0
270.0,0,0
271.0,0,0
272.0,0,0
273.0,1,0
274.0,0,0
275.0,0,2
276.0,0,1
277.0,0,0
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,1
282.0,0,2
283.0,0,1
284.0,0,0
285.0,0,1
286.0,0,3
287.0,0,1
288.0,0,0
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,2
293.0,0,0
294.0,0,1
295.0,0,0
296.0,0,1
297.0,0,0
298.0,0,0
299.0,0,1
300.0,0,0
301.0,0,2
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,0
307.0,0,1
308.0,0,1
309.0,0,0
310.0,0,0
311.0,0,1
312.0,0,0
313.0,0,0
314.0,0,1
315.0,0,0
316.0,0,1
317.0,0,2
318.0,0,1
319.0,0,1
320.0,0,0
321.0,0,2
322.0,0,3
323.0,0,2
324.0,0,0
325.0,0,5
326.0,0,2
327.0,0,0
328.0,0,1
329.0,0,10
330.0,0,0
331.0,0,0
332.0,0,0
333.0,0,1
334.0,0,2
335.0,0,0
336.0,0,5
337.0,0,2
338.0,0,0
339.0,0,1
340.0,0,5
341.0,0,2
342.0,0,2
343.0,0,4
344.0,0,8
345.0,0,13
346.0,0,20
347.0,0,22
348.0,0,20
349.0,0,49
350.0,0,241
351.0,0,17003
