Base index shifted,ATMi_1_3#TOP,ATMi_1_3#BOT
-52.0,31,7
-51.0,13,9
-50.0,4,4
-49.0,11,9
-48.0,9,1
-47.0,4,5
-46.0,9,2
-45.0,18,5
-44.0,7,23
-43.0,6,33
-42.0,26,1
-41.0,17,9
-40.0,15,6
-39.0,8,3
-38.0,27,6
-37.0,10,6
-36.0,11,5
-35.0,34,10
-34.0,20,0
-33.0,37,6
-32.0,23,9
-31.0,44,19
-30.0,23,8
-29.0,56,6
-28.0,41,7
-27.0,35,43
-26.0,71,5
-25.0,19,7
-24.0,77,37
-23.0,37,13
-22.0,57,16
-21.0,83,17
-20.0,49,22
-19.0,131,11
-18.0,92,16
-17.0,154,51
-16.0,93,48
-15.0,132,28
-14.0,303,24
-13.0,638,61
-12.0,787,60
-11.0,823,62
-10.0,3177,60
-9.0,2551,42
-8.0,3505,100
-7.0,3876,18
-6.0,1018,41
-5.0,7335,84
-4.0,3175,48
-3.0,9223,160
-2.0,8013,1574
-1.0,5498,60692
0.0,8380,11
1.0,2271,11
2.0,9980,30
3.0,4666,10
4.0,3594,21
5.0,4741,13
6.0,1623,33
7.0,2298,69
8.0,1196,4
9.0,1157,9
10.0,589,5
11.0,412,5
12.0,284,7
13.0,216,7
14.0,247,6
15.0,173,3
16.0,156,8
17.0,60,10
18.0,255,3
19.0,152,1
20.0,211,4
21.0,98,4
22.0,113,2
23.0,78,18
24.0,66,4
25.0,77,4
26.0,77,7
27.0,35,9
28.0,59,2
29.0,30,7
30.0,14,8
31.0,25,7
32.0,33,6
33.0,34,6
34.0,33,6
35.0,50,9
36.0,66,11
37.0,34,9
38.0,27,5
39.0,8,3
40.0,12,5
41.0,8,2
42.0,4,5
43.0,4,6
44.0,5,4
45.0,6,7
46.0,9,6
47.0,6,2
48.0,1,9
49.0,7,2
50.0,5,2
51.0,3,3
52.0,6,2
53.0,7,4
54.0,6,2
55.0,2,0
56.0,2,6
57.0,2,1
58.0,1,3
59.0,4,1
60.0,5,2
61.0,6,2
62.0,5,1
63.0,5,2
64.0,8,0
65.0,9,0
66.0,8,1
67.0,9,0
68.0,6,0
69.0,5,1
70.0,11,1
71.0,12,1
72.0,9,0
73.0,7,3
74.0,4,2
75.0,4,0
76.0,4,0
77.0,16,3
78.0,3,0
79.0,3,2
80.0,12,1
81.0,8,1
82.0,11,1
83.0,6,0
84.0,18,4
85.0,11,2
86.0,7,1
87.0,14,1
88.0,28,1
89.0,10,1
90.0,12,1
91.0,23,0
92.0,29,2
93.0,9,2
94.0,12,1
95.0,9,1
96.0,14,1
97.0,10,2
98.0,19,8
99.0,12,6
100.0,10,4
101.0,12,5
102.0,13,3
103.0,13,4
104.0,33,2
105.0,16,7
106.0,26,5
107.0,8,1
108.0,12,5
109.0,15,2
110.0,10,3
111.0,9,9
112.0,16,2
113.0,19,3
114.0,9,8
115.0,16,6
116.0,15,7
117.0,20,16
118.0,14,6
119.0,23,17
120.0,12,4
121.0,6,10
122.0,12,15
123.0,17,13
124.0,28,11
125.0,36,10
126.0,11,2
127.0,20,8
128.0,47,6
129.0,24,7
130.0,28,17
131.0,20,5
132.0,23,12
133.0,28,9
134.0,47,19
135.0,22,18
136.0,11,17
137.0,13,8
138.0,29,13
139.0,20,16
140.0,30,16
141.0,19,12
142.0,19,17
143.0,15,12
144.0,13,3
145.0,38,15
146.0,8,11
147.0,43,24
148.0,36,14
149.0,20,16
150.0,29,23
151.0,15,3
152.0,18,24
153.0,16,16
154.0,26,17
155.0,26,12
156.0,25,14
157.0,26,12
158.0,28,19
159.0,40,13
160.0,28,15
161.0,39,14
162.0,29,10
163.0,15,13
164.0,22,6
165.0,36,7
166.0,66,9
167.0,40,14
168.0,13,29
169.0,36,28
170.0,13,21
171.0,24,15
172.0,29,9
173.0,15,8
174.0,23,27
175.0,34,14
176.0,29,3
177.0,25,10
178.0,44,12
179.0,46,14
180.0,27,18
181.0,31,15
182.0,22,16
183.0,61,18
184.0,25,15
185.0,43,14
186.0,39,14
187.0,31,27
188.0,33,9
189.0,14,11
190.0,32,17
191.0,24,27
192.0,37,29
193.0,46,17
194.0,13,18
195.0,13,24
196.0,48,13
197.0,28,29
198.0,48,16
199.0,36,8
200.0,36,20
201.0,9,10
202.0,19,9
203.0,15,7
204.0,34,8
205.0,17,8
206.0,27,16
207.0,15,16
208.0,10,12
209.0,15,10
210.0,6,16
211.0,35,18
212.0,18,14
213.0,16,17
214.0,22,12
215.0,11,14
216.0,10,17
217.0,13,7
218.0,26,12
219.0,19,7
220.0,5,7
221.0,32,12
222.0,16,11
223.0,23,13
224.0,16,8
225.0,28,16
226.0,13,11
227.0,11,13
228.0,17,13
229.0,6,14
230.0,11,4
231.0,7,11
232.0,16,8
233.0,14,5
234.0,9,7
235.0,5,6
236.0,3,7
237.0,12,13
238.0,13,4
239.0,7,7
240.0,7,5
241.0,4,5
242.0,9,5
243.0,2,7
244.0,1,4
245.0,5,3
246.0,2,5
247.0,0,4
248.0,4,9
249.0,0,2
250.0,4,17
251.0,1,1
252.0,3,4
253.0,0,3
254.0,2,19
255.0,1,4
256.0,4,3
257.0,1,3
258.0,0,6
259.0,1,5
260.0,1,3
261.0,0,4
262.0,5,5
263.0,1,0
264.0,0,4
265.0,2,3
266.0,0,4
267.0,2,1
268.0,0,0
269.0,1,5
270.0,2,3
271.0,2,3
272.0,0,4
273.0,2,2
274.0,1,0
275.0,1,2
276.0,5,3
277.0,0,2
278.0,0,4
279.0,0,0
280.0,0,5
281.0,1,2
282.0,0,2
283.0,0,2
284.0,0,0
285.0,0,3
286.0,1,1
287.0,0,7
288.0,1,1
289.0,0,2
290.0,1,0
291.0,1,1
292.0,0,8
293.0,0,2
294.0,0,2
295.0,0,1
296.0,0,7
297.0,0,1
298.0,0,2
299.0,0,7
300.0,0,1
301.0,0,0
302.0,0,1
303.0,0,3
304.0,0,2
305.0,0,3
306.0,0,5
307.0,0,2
308.0,0,0
309.0,0,0
310.0,0,3
311.0,0,5
312.0,0,4
313.0,0,0
314.0,0,0
315.0,0,5
316.0,1,2
317.0,0,3
318.0,0,2
319.0,0,3
320.0,0,3
321.0,0,1
322.0,0,17
323.0,0,3
324.0,0,4
325.0,0,20
326.0,0,1
327.0,0,4
328.0,0,5
329.0,0,20
330.0,0,0
331.0,0,1
332.0,0,6
333.0,0,3
334.0,0,3
335.0,0,14
336.0,0,34
337.0,0,12
338.0,0,17
339.0,0,10
340.0,0,14
341.0,0,19
342.0,0,4
343.0,0,36
344.0,0,29
345.0,0,44
346.0,0,85
347.0,0,106
348.0,0,87
349.0,0,257
350.0,0,1571
351.0,0,95074
