Base index shifted,ATMi2#TOP#AVERAGE,ATMi2#TOP#STD,ATMi2#BOT#AVERAGE,ATMi2#BOT#STD
25.0,0.0009562923864505582,0.00021324906929718755,0.0001630068901191423,3.748898843930778e-05
26.0,0.0008146343207613393,0.00016394528018075848,0.0006010110262971845,0.000107556907799024
27.0,0.0009351829951323836,0.00026866364353140865,0.00023009011047768604,5.484489000826654e-05
28.0,0.0004927983712788779,0.0001441128088014611,0.0001381393165280448,8.153771627176396e-05
29.0,0.0006727314940326973,0.00018001667155701165,0.00012593129814444438,2.3628693860171574e-05
30.0,0.00036511782843859727,0.00019308981770819377,0.0004406979522595382,0.00011263539380917584
31.0,0.0002938394507344738,6.968136129257539e-05,0.00013568870912330263,5.57816018983247e-05
32.0,0.0003597231384628719,8.628711445310935e-05,0.00016281976473720715,7.985809751263168e-05
33.0,0.00046518974061508024,3.657975702454963e-05,0.00010623604676601091,1.988497756473245e-05
34.0,0.0002617975724200815,0.00015330486814507934,0.00016116733203577283,4.116392904876951e-05
35.0,0.0002985802120305943,0.00012098582140281142,0.00015575733347370903,9.717138995577878e-05
36.0,0.00043909482696136213,0.00021102471968348013,8.53143280513422e-05,3.813805151936642e-05
37.0,0.0009271524369441194,0.00037689435708195126,0.00015674379719281625,6.915157520186989e-05
38.0,0.00039366660187153377,0.0001527026631082145,0.00012691892549741575,2.338680210857407e-05
39.0,0.00025096673941851983,0.00011079981140545486,8.040990818223212e-05,1.8999755819536975e-05
40.0,0.00012937626828368046,5.1028178227475286e-05,0.00015645120118246207,7.230258503121375e-05
41.0,9.294004370724681e-05,4.106131078162041e-05,0.00011785770949503886,4.353868796038416e-05
42.0,2.8650427427592542e-05,3.1630854634800856e-05,0.0008265207025441331,0.0002607206915430473
43.0,6.428961627965427e-05,4.1805888696138086e-05,0.00023944392249041708,4.6282107728855264e-05
44.0,0.00012408323230261116,1.6640906962797294e-05,0.00010431687535488678,4.048583242883414e-05
45.0,7.456817459626715e-05,6.476620040611879e-05,8.6753778070177e-05,2.141050125991236e-05
46.0,4.6470021853623404e-05,2.0530655390810204e-05,6.521780497450988e-05,2.6984488643438254e-05
47.0,7.681617472461584e-05,8.040058801051637e-05,0.00010474284072008586,2.51127008319254e-05
48.0,1.557159429768217e-05,2.6970792478435326e-05,0.00014669379020360382,3.0822162532328224e-05
49.0,2.8650427427592542e-05,3.1630854634800856e-05,7.598520970541135e-05,1.2102769716830702e-05
50.0,2.8650427427592542e-05,3.1630854634800856e-05,0.00012921030624664866,2.5296977363785017e-05
