Fractional Basecounts,ATMi_2_2
117,0.8513336147676248
118,0.8514564224584564
119,0.8514871243811644
120,0.851594581110642
121,0.8517711171662126
122,0.8518171700502744
123,0.8519092758183981
124,0.851932302260429
125,0.8519783551444909
126,0.8520858118739686
127,0.8521395402387074
128,0.852277698890893
129,0.8523467782169858
130,0.8524158575430786
131,0.8526077445600031
132,0.852646121963388
133,0.8526844993667728
134,0.8527305522508347
135,0.8528687109030203
136,0.8529070883064052
137,0.8529915185938519
138,0.8530298959972368
139,0.8530605979199447
140,0.8530682734006217
141,0.8531373527267145
142,0.8531757301300994
143,0.853321564262962
144,0.8533752926277008
145,0.8534673983958245
146,0.8535057757992094
147,0.8536132325286871
148,0.8537283647388417
149,0.8537360402195188
150,0.8537744176229036
151,0.8538204705069655
152,0.8539509536784741
153,0.854004682043213
154,0.8541198142533676
155,0.8542042445408143
156,0.8542119200214914
157,0.8543040257896151
158,0.8542886748282611
159,0.8543961315577389
160,0.8546417469394021
161,0.854687799823464
162,0.8548182829949725
163,0.8548720113597114
164,0.8548796868403884
165,0.8549487661664812
166,0.8548950378017424
167,0.8549410906858042
168,0.8549103887630963
169,0.8549948190505431
170,0.85500249453122
171,0.8549257397244503
172,0.854987143569866
173,0.8549717926085121
174,0.8549487661664812
175,0.8549257397244503
176,0.8549257397244503
177,0.8549334152051272
178,0.8548873623210653
179,0.8547415281882028
180,0.8547031507848178
181,0.854687799823464
182,0.854664773381433
183,0.854634071458725
184,0.8544959128065395
185,0.8544038070384158
186,0.8543731051157079
187,0.8542349464635223
188,0.8541505161760755
189,0.8541198142533676
190,0.8541121387726907
191,0.854004682043213
192,0.8539202517557662
193,0.8537513911808727
194,0.8535978815673332
195,0.8534366964731166
196,0.8532064320528073
197,0.8530529224392678
198,0.8528226580189584
199,0.8528073070576044
200,0.8526691484054189
201,0.8524695859078175
202,0.8523774801396937
203,0.8523621291783398
204,0.8521395402387074
205,0.8518862493763671
206,0.8518939248570442
207,0.8517711171662126
208,0.8513259392869479
209,0.8510572974632536
210,0.8508347085236213
211,0.8506504969873738
212,0.8504048816057106
213,0.850266722953525
214,0.8500748359366005
215,0.8496910619027517
216,0.8492919369075488
217,0.8489311893157309
218,0.8485704417239129
219,0.8483632037456346
220,0.8482634224968338
221,0.8480024561538166
222,0.8477875426948612
223,0.8473884176996584
224,0.8469816172237786
225,0.846858809532947
226,0.8465824922285758
227,0.8463292013662356
228,0.8460759105038953
229,0.8459070499290018
230,0.8457842422381702
231,0.8456998119507234
232,0.8456384081053075
233,0.8454695475304141
234,0.8452930114748436
235,0.8451241508999501
236,0.8450550715738573
237,0.8448708600376098
238,0.8447327013854242
239,0.8445101124457919
240,0.8443412518708984
241,0.844141689373297
242,0.8440112062017884
243,0.8439728287984035
244,0.8438653720689259
245,0.8435660283225237
246,0.8435046244771078
247,0.8434432206316921
248,0.8433894922669533
249,0.8433357639022144
250,0.8432973864988295
251,0.8432513336147677
252,0.8432052807307058
253,0.8430978240012281
254,0.8430440956364892
255,0.8429443143876886
256,0.8428522086195648
257,0.842798480254826
258,0.8427294009287332
259,0.8425144874697778
260,0.842437732663008
261,0.8423763288175922
262,0.8422535211267606
263,0.8421997927620217
264,0.8421690908393138
265,0.842107686993898
266,0.8420462831484822
267,0.8418006677668189
268,0.8417315884407262
269,0.8417315884407262
270,0.8416164562305715
271,0.8415627278658326
272,0.8414706220977088
273,0.841447595655678
274,0.8413785163295852
275,0.8413554898875542
276,0.8413171124841693
277,0.8412633841194305
278,0.8412096557546916
279,0.8411482519092758
280,0.841079172583183
281,0.8410024177764133
282,0.8409640403730284
283,0.8408796100855817
284,0.8408182062401658
285,0.8407184249913651
286,0.8406339947039183
287,0.8405265379744407
288,0.8404958360517327
289,0.8404497831676708
290,0.840419081244963
291,0.8403730283609011
292,0.8403269754768392
293,0.8402655716314235
294,0.8401427639405917
295,0.8401274129792379
296,0.8400199562497601
297,0.8399585524043444
298,0.8398817975975745
299,0.8398050427908048
300,0.839728287984035
301,0.8396438576965882
302,0.8396054802932034
303,0.8395133745250797
304,0.8394596461603407
305,0.8393598649115401
306,0.8392907855854473
307,0.8392600836627394
308,0.8392140307786775
309,0.8391679778946156
310,0.8390221437617531
311,0.8384695091530107
312,0.8384081053075949
313,0.8383236750201482
314,0.8382929730974402
315,0.8381931918486395
316,0.8381394634839007
317,0.8380396822351
318,0.8379782783896842
319,0.8378784971408835
320,0.8378324442568216
321,0.8377633649307288
322,0.8376559082012511
323,0.8374333192616188
324,0.8373719154162029
325,0.8373872663775569
326,0.8372874851287562
327,0.8369113865755843
328,0.8368499827301685
329,0.8368039298461066
330,0.8366043673485052
331,0.8365429635030894
332,0.836358751966842
333,0.8363050236021031
334,0.8361668649499175
335,0.8359826534136701
336,0.8359826534136701
337,0.8355681774571132
338,0.8350846221744637
339,0.8350462447710788
340,0.8350922976551407
341,0.8352151053459723
342,0.8354376942856047
343,0.8359826534136701
344,0.8379091990635914
345,0.8407951797981349
346,0.844141689373297
347,0.8494684729631193
348,0.8510112445791918
349,0.8619411290632076
350,0.8688030087884254
351,0.8771155543615919
352,0.8738765015159075
353,0.07994013125071958
354,0.08707065279963158
355,0.0900180373795909
356,0.10292819587826688
357,0.11013547223394865
358,0.11525501784549258
359,0.12171777257550755
360,0.12411252254672449
361,0.12762021721610317
362,0.12983843113174962
363,0.13148098399662278
364,0.1322255056222896
365,0.13292397436389453
366,0.1335149863760218
367,0.13373757531565414
368,0.13419810415627278
369,0.13448209694132096
370,0.134796791649077
371,0.13491959933990866
372,0.13540315462255822
373,0.1357255248109913
374,0.13600951759603946
375,0.13612464980619413
376,0.13631653682311856
377,0.13634723874582647
378,0.13646237095598113
379,0.13653145028207392
380,0.1366389070115516
381,0.13671566181832137
382,0.13671566181832137
383,0.13675403922170626
384,0.13678474114441416
385,0.13677706566373718
386,0.13682311854779905
387,0.13681544306712207
388,0.13686149595118394
389,0.13689987335456882
390,0.13702268104540047
391,0.1370457074874314
392,0.13707640941013932
393,0.13708408489081628
394,0.13706105844878536
395,0.13705338296810837
396,0.13706873392946234
397,0.13708408489081628
398,0.13708408489081628
399,0.13707640941013932
400,0.13709176037149326
401,0.13708408489081628
402,0.13708408489081628
403,0.13708408489081628
404,0.13708408489081628
405,0.13708408489081628
406,0.13707640941013932
407,0.13706105844878536
408,0.13705338296810837
409,0.13705338296810837
410,0.13705338296810837
411,0.13706105844878536
412,0.1370457074874314
413,0.13705338296810837
414,0.13706105844878536
415,0.13706105844878536
416,0.13706105844878536
417,0.13706873392946234
418,0.13707640941013932
419,0.13709943585217024
420,0.13709943585217024
421,0.13713013777487815
422,0.13713013777487815
423,0.13713013777487815
424,0.13713013777487815
425,0.13713781325555513
426,0.1371454887362321
427,0.1371454887362321
428,0.1371531642169091
429,0.1371531642169091
430,0.1371531642169091
431,0.13717619065894002
432,0.13719154162029398
433,0.13717619065894002
434,0.137183866139617
435,0.137183866139617
436,0.13719921710097094
437,0.13720689258164792
438,0.13720689258164792
439,0.1372222435430019
440,0.13722991902367887
441,0.13722991902367887
442,0.1372759719077407
443,0.1372836473884177
444,0.13729132286909468
445,0.13729132286909468
446,0.1372836473884177
447,0.13729132286909468
448,0.13729899834977166
449,0.13729132286909468
450,0.13729132286909468
451,0.13729132286909468
452,0.13729899834977166
453,0.13732202479180258
454,0.13736040219518747
455,0.13737575315654144
456,0.13739877959857236
457,0.13741413055992632
458,0.13743715700195724
459,0.13743715700195724
460,0.1374601834439882
461,0.13746785892466515
462,0.13746785892466515
463,0.13748320988601911
464,0.1374908853666961
465,0.137521587289404
466,0.13752926277008098
467,0.13752926277008098
468,0.137521587289404
469,0.13750623632805004
470,0.13748320988601911
471,0.13747553440534213
472,0.13749856084737308
473,0.13749856084737308
474,0.1374908853666961
475,0.1374908853666961
476,0.13749856084737308
477,0.13749856084737308
478,0.13754461373143492
479,0.13759834209617378
480,0.13764439498023565
481,0.13766742142226657
482,0.13770579882565145
483,0.13774417622903634
484,0.13778255363242123
485,0.13781325555512913
486,0.13783628199716008
487,0.13785163295851402
488,0.13791303680392986
489,0.1378976858425759
490,0.1379207122846068
491,0.13793606324596078
492,0.13795141420731474
493,0.13796676516866868
494,0.13801281805273055
495,0.13801281805273055
496,0.13804351997543846
497,0.1380665464174694
498,0.13805119545611544
499,0.13805119545611544
500,0.13804351997543846
501,0.13803584449476147
502,0.13801281805273055
503,0.13800514257205357
504,0.13800514257205357
505,0.13804351997543846
506,0.13807422189814636
507,0.13803584449476147
508,0.13805119545611544
509,0.13803584449476147
510,0.1380665464174694
511,0.13808957285950033
512,0.13811259930153125
513,0.13812027478220823
514,0.1381279502628852
515,0.138197029588978
516,0.13825075795371686
517,0.13827378439574778
518,0.13831216179913267
519,0.13838891660590244
520,0.1384349694899643
521,0.13845799593199523
522,0.13845799593199523
523,0.1385040488160571
524,0.138534750738765
525,0.13855010170011897
526,0.13863453198756573
527,0.13863453198756573
528,0.13866523391027363
529,0.13872663775568944
530,0.13879571708178223
531,0.13884944544652109
532,0.13891852477261388
533,0.13899527957938365
534,0.13903365698276854
535,0.13906435890547644
536,0.13909506082818437
537,0.13919484207698507
538,0.13921019303833904
539,0.13930997428713973
540,0.13931764976781671
541,0.1393253252484937
542,0.1394174310166174
543,0.13944045745864836
544,0.1394865103427102
545,0.13949418582338718
546,0.13955558966880302
547,0.13961699351421883
548,0.13960931803354185
549,0.13961699351421883
550,0.13967839735963464
551,0.1397321257243735
552,0.1397628276470814
553,0.1397935295697893
554,0.13982423149249723
555,0.13983190697317419
556,0.13983958245385117
557,0.13983958245385117
558,0.139900986299267
559,0.13992401274129793
560,0.1399316882219749
561,0.1399700656253598
562,0.13997774110603678
563,0.1400007675480677
564,0.13999309206739072
565,0.14007752235483747
566,0.14011589975822236
567,0.14012357523889934
568,0.14013892620025328
569,0.14017730360363817
570,0.14017730360363817
571,0.14024638292973096
572,0.14024638292973096
573,0.14030011129446981
574,0.1403077867751468
575,0.14035383965920867
576,0.1403691906205626
577,0.14044594542733238
578,0.14048432283071727
579,0.14056107763748704
580,0.14059945504087193
581,0.1406071305215489
582,0.14063783244425682
583,0.14063015696357983
584,0.14063015696357983
585,0.14063015696357983
586,0.1406762098476417
587,0.14069156080899567
588,0.1407069117703496
589,0.1407145872510266
590,0.1407145872510266
591,0.1407069117703496
592,0.14072226273170357
593,0.14072993821238056
594,0.14072993821238056
595,0.14073761369305754
596,0.1407452891737345
597,0.14073761369305754
598,0.14073761369305754
599,0.14073761369305754
600,0.1407452891737345
601,0.1407452891737345
602,0.1407452891737345
603,0.1407452891737345
604,0.14075296465441148
605,0.14075296465441148
606,0.14075296465441148
607,0.14076831561576544
608,0.14076064013508846
609,0.14076064013508846
610,0.14076064013508846
611,0.14076064013508846
612,0.14075296465441148
613,0.1407452891737345
614,0.14073761369305754
615,0.14073761369305754
616,0.1407452891737345
617,0.1407452891737345
618,0.14075296465441148
619,0.1407452891737345
620,0.1407452891737345
621,0.14073761369305754
622,0.1407452891737345
623,0.14073761369305754
624,0.14073761369305754
625,0.14072993821238056
626,0.14072226273170357
627,0.1407145872510266
628,0.1407069117703496
629,0.1407069117703496
630,0.1407069117703496
631,0.1407069117703496
632,0.14069923628967265
633,0.14069923628967265
634,0.1407069117703496
635,0.1407069117703496
636,0.14069923628967265
637,0.1407069117703496
638,0.1407145872510266
639,0.14072226273170357
640,0.1407069117703496
641,0.1407069117703496
642,0.1407069117703496
643,0.1407069117703496
644,0.1407069117703496
645,0.14069923628967265
646,0.1406838853283187
647,0.1406838853283187
648,0.1406838853283187
649,0.1406838853283187
650,0.14066853436696472
651,0.14066853436696472
652,0.14066085888628777
653,0.14066085888628777
654,0.14066085888628777
655,0.14065318340561078
656,0.14065318340561078
657,0.14063783244425682
658,0.14063783244425682
659,0.14063783244425682
660,0.14063783244425682
661,0.14063783244425682
662,0.14063783244425682
663,0.14063015696357983
664,0.14063015696357983
665,0.14062248148290288
666,0.14062248148290288
667,0.14062248148290288
668,0.1406148060022259
669,0.1406148060022259
670,0.14062248148290288
671,0.1406071305215489
672,0.1406071305215489
673,0.1406071305215489
674,0.1406071305215489
675,0.1406071305215489
676,0.140584104079518
677,0.140584104079518
678,0.140584104079518
679,0.14055340215681006
680,0.1405457266761331
681,0.14053805119545612
682,0.14053037571477914
683,0.14049199831139425
684,0.14049199831139425
685,0.14049199831139425
686,0.14048432283071727
687,0.14048432283071727
688,0.14048432283071727
689,0.14047664735004028
690,0.1404382699466554
691,0.14042291898530146
692,0.14042291898530146
693,0.1404075680239475
694,0.1403998925432705
695,0.14034616417853168
696,0.14034616417853168
697,0.14029243581379283
698,0.1402770848524389
699,0.14025405841040794
700,0.14013892620025328
701,0.14005449591280653
702,0.14002379399009862
703,0.1397014238016656
704,0.1378976858425759
