Base index shifted,ATMi_4_2#TOP,ATMi_4_2#BOT
-26.0,8,14
-25.0,4,18
-24.0,9,50
-23.0,8,13
-22.0,5,32
-21.0,25,29
-20.0,5,30
-19.0,15,35
-18.0,12,27
-17.0,7,69
-16.0,9,57
-15.0,13,16
-14.0,10,28
-13.0,37,35
-12.0,55,28
-11.0,96,43
-10.0,396,50
-9.0,410,44
-8.0,403,120
-7.0,526,18
-6.0,588,65
-5.0,693,70
-4.0,610,179
-3.0,838,83
-2.0,710,1560
-1.0,1313,111380
0.0,838,40
1.0,603,13
2.0,817,12
3.0,482,17
4.0,552,13
5.0,542,12
6.0,246,14
7.0,423,46
8.0,293,3
9.0,140,4
10.0,78,3
11.0,56,4
12.0,43,3
13.0,25,4
14.0,22,4
15.0,30,2
16.0,22,1
17.0,10,1
18.0,11,4
19.0,14,1
20.0,14,2
21.0,15,1
22.0,18,3
23.0,8,3
24.0,6,1
25.0,6,1
26.0,6,1
27.0,1,1
28.0,11,2
29.0,2,0
30.0,3,1
31.0,4,1
32.0,3,0
33.0,3,1
34.0,2,0
35.0,6,1
36.0,6,1
37.0,10,0
38.0,4,0
39.0,5,0
40.0,5,1
41.0,2,0
42.0,0,2
43.0,1,0
44.0,2,1
45.0,1,0
46.0,0,0
47.0,2,1
48.0,2,0
49.0,1,0
50.0,1,1
51.0,1,0
52.0,0,0
53.0,0,0
54.0,1,0
55.0,0,0
56.0,0,0
57.0,1,0
58.0,2,0
59.0,2,0
60.0,0,0
61.0,1,0
62.0,1,1
63.0,1,0
64.0,1,0
65.0,1,0
66.0,2,0
67.0,1,0
68.0,0,1
69.0,0,0
70.0,1,1
71.0,0,0
72.0,1,0
73.0,2,0
74.0,1,0
75.0,1,0
76.0,0,0
77.0,2,0
78.0,0,0
79.0,1,0
80.0,0,1
81.0,2,0
82.0,1,0
83.0,1,2
84.0,0,0
85.0,1,0
86.0,1,0
87.0,4,0
88.0,1,0
89.0,0,0
90.0,2,0
91.0,3,0
92.0,3,0
93.0,3,0
94.0,3,0
95.0,1,1
96.0,1,3
97.0,3,0
98.0,3,3
99.0,3,1
100.0,1,0
101.0,1,0
102.0,4,3
103.0,0,1
104.0,7,0
105.0,0,1
106.0,2,0
107.0,0,2
108.0,2,0
109.0,1,0
110.0,2,0
111.0,0,1
112.0,1,1
113.0,0,1
114.0,0,1
115.0,0,0
116.0,0,0
117.0,1,3
118.0,1,0
119.0,2,0
120.0,0,1
121.0,1,1
122.0,1,2
123.0,5,3
124.0,3,2
125.0,1,1
126.0,2,0
127.0,2,1
128.0,1,0
129.0,1,1
130.0,1,1
131.0,1,1
132.0,0,2
133.0,3,2
134.0,4,1
135.0,4,3
136.0,2,2
137.0,3,4
138.0,1,2
139.0,0,3
140.0,0,1
141.0,1,0
142.0,1,1
143.0,2,1
144.0,0,1
145.0,2,3
146.0,1,0
147.0,1,8
148.0,3,1
149.0,1,3
150.0,2,6
151.0,2,1
152.0,2,1
153.0,0,1
154.0,0,2
155.0,1,0
156.0,5,3
157.0,0,3
158.0,3,2
159.0,6,3
160.0,1,2
161.0,1,0
162.0,2,5
163.0,1,1
164.0,3,2
165.0,2,0
166.0,1,2
167.0,3,0
168.0,3,3
169.0,1,7
170.0,2,7
171.0,1,9
172.0,3,2
173.0,1,5
174.0,1,7
175.0,5,3
176.0,2,4
177.0,2,4
178.0,3,1
179.0,2,1
180.0,0,5
181.0,3,4
182.0,3,3
183.0,1,1
184.0,3,2
185.0,2,5
186.0,1,3
187.0,3,4
188.0,3,2
189.0,3,8
190.0,2,9
191.0,1,6
192.0,3,3
193.0,4,3
194.0,1,4
195.0,1,3
196.0,1,2
197.0,3,1
198.0,1,7
199.0,0,1
200.0,1,4
201.0,3,1
202.0,2,1
203.0,0,3
204.0,0,2
205.0,0,3
206.0,1,1
207.0,0,1
208.0,1,1
209.0,2,2
210.0,1,4
211.0,1,1
212.0,0,1
213.0,1,5
214.0,1,6
215.0,1,1
216.0,0,0
217.0,1,0
218.0,3,0
219.0,0,0
220.0,0,0
221.0,1,4
222.0,0,2
223.0,1,2
224.0,3,0
225.0,4,2
226.0,0,1
227.0,3,5
228.0,0,3
229.0,0,2
230.0,0,2
231.0,0,1
232.0,4,2
233.0,6,2
234.0,0,1
235.0,0,0
236.0,0,0
237.0,0,0
238.0,0,3
239.0,0,0
240.0,0,1
241.0,0,0
242.0,1,1
243.0,0,2
244.0,0,1
245.0,2,1
246.0,0,0
247.0,0,2
248.0,0,0
249.0,0,0
250.0,0,2
251.0,0,0
252.0,0,0
253.0,0,2
254.0,1,3
255.0,0,1
256.0,0,1
257.0,0,0
258.0,0,1
259.0,1,0
260.0,0,0
261.0,0,0
262.0,0,1
263.0,0,0
264.0,0,0
265.0,0,0
266.0,0,1
267.0,0,0
268.0,0,0
269.0,0,1
270.0,0,1
271.0,1,0
272.0,0,0
273.0,0,0
274.0,0,1
275.0,0,2
276.0,0,3
277.0,0,2
278.0,0,0
279.0,0,3
280.0,0,1
281.0,0,0
282.0,0,1
283.0,0,0
284.0,0,1
285.0,0,0
286.0,0,1
287.0,0,1
288.0,0,0
289.0,0,1
290.0,0,0
291.0,0,2
292.0,0,0
293.0,0,0
294.0,0,0
295.0,0,1
296.0,0,0
297.0,0,1
298.0,0,0
299.0,0,2
300.0,0,1
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,1
305.0,0,0
306.0,0,1
307.0,0,0
308.0,0,0
309.0,0,1
310.0,0,2
311.0,0,0
312.0,0,0
313.0,0,2
314.0,0,2
315.0,0,0
316.0,0,0
317.0,0,1
318.0,0,0
319.0,0,0
320.0,0,1
321.0,0,0
322.0,0,5
323.0,0,0
324.0,0,3
325.0,0,5
326.0,0,1
327.0,0,0
328.0,0,1
329.0,0,4
330.0,0,0
331.0,0,0
332.0,0,0
333.0,0,1
334.0,0,1
335.0,0,1
336.0,0,7
337.0,0,1
338.0,0,3
339.0,0,2
340.0,0,3
341.0,0,2
342.0,0,4
343.0,0,4
344.0,0,12
345.0,0,11
346.0,0,16
347.0,0,26
348.0,0,10
349.0,0,41
350.0,0,213
351.0,0,11914
