Base index shifted,ATMi_2_3#TOP,ATMi_2_3#BOT
-35.0,2,13
-34.0,4,7
-33.0,13,16
-32.0,8,11
-31.0,22,36
-30.0,8,8
-29.0,27,16
-28.0,18,19
-27.0,26,47
-26.0,27,13
-25.0,10,14
-24.0,31,34
-23.0,16,20
-22.0,11,20
-21.0,38,16
-20.0,24,27
-19.0,46,25
-18.0,44,26
-17.0,66,43
-16.0,43,40
-15.0,58,15
-14.0,74,20
-13.0,147,36
-12.0,245,43
-11.0,350,60
-10.0,1193,53
-9.0,1176,29
-8.0,1580,81
-7.0,1780,12
-6.0,679,40
-5.0,3423,89
-4.0,2380,97
-3.0,2801,127
-2.0,3105,1171
-1.0,3594,63504
0.0,2054,32
1.0,996,21
2.0,4347,25
3.0,2105,22
4.0,1564,19
5.0,1664,16
6.0,604,18
7.0,1193,36
8.0,588,4
9.0,357,8
10.0,223,5
11.0,176,5
12.0,115,5
13.0,61,5
14.0,99,3
15.0,66,3
16.0,64,6
17.0,34,7
18.0,113,3
19.0,62,0
20.0,78,6
21.0,38,4
22.0,56,2
23.0,39,12
24.0,32,0
25.0,30,3
26.0,25,3
27.0,13,2
28.0,23,6
29.0,11,3
30.0,11,5
31.0,16,2
32.0,16,3
33.0,8,0
34.0,11,0
35.0,9,0
36.0,21,1
37.0,13,2
38.0,7,2
39.0,4,2
40.0,2,3
41.0,1,1
42.0,1,0
43.0,6,1
44.0,5,0
45.0,1,1
46.0,3,1
47.0,1,1
48.0,1,1
49.0,1,0
50.0,0,0
51.0,2,1
52.0,4,2
53.0,0,1
54.0,0,0
55.0,0,0
56.0,1,1
57.0,2,0
58.0,0,0
59.0,0,0
60.0,2,0
61.0,4,1
62.0,2,0
63.0,3,0
64.0,0,0
65.0,1,0
66.0,1,0
67.0,1,2
68.0,0,1
69.0,0,0
70.0,2,0
71.0,0,0
72.0,0,0
73.0,1,0
74.0,0,0
75.0,1,1
76.0,0,0
77.0,2,0
78.0,1,0
79.0,1,1
80.0,3,1
81.0,1,0
82.0,1,1
83.0,1,0
84.0,1,2
85.0,1,1
86.0,0,0
87.0,8,0
88.0,2,1
89.0,3,0
90.0,2,1
91.0,4,0
92.0,1,0
93.0,1,0
94.0,1,1
95.0,0,2
96.0,0,0
97.0,1,2
98.0,1,2
99.0,3,0
100.0,1,0
101.0,2,2
102.0,1,0
103.0,2,4
104.0,3,0
105.0,1,2
106.0,1,2
107.0,4,1
108.0,1,2
109.0,1,1
110.0,0,3
111.0,1,8
112.0,1,1
113.0,1,1
114.0,2,2
115.0,1,1
116.0,0,2
117.0,0,1
118.0,2,2
119.0,2,3
120.0,0,3
121.0,0,7
122.0,1,3
123.0,3,8
124.0,0,3
125.0,4,3
126.0,2,1
127.0,2,4
128.0,3,1
129.0,4,6
130.0,2,3
131.0,0,2
132.0,3,9
133.0,5,5
134.0,2,5
135.0,2,8
136.0,2,2
137.0,0,4
138.0,1,4
139.0,1,4
140.0,2,7
141.0,2,4
142.0,2,5
143.0,2,0
144.0,1,4
145.0,2,2
146.0,1,3
147.0,2,9
148.0,0,1
149.0,2,5
150.0,2,8
151.0,2,2
152.0,2,6
153.0,1,12
154.0,1,6
155.0,1,4
156.0,3,3
157.0,0,4
158.0,1,12
159.0,1,5
160.0,0,2
161.0,2,7
162.0,2,3
163.0,0,8
164.0,2,0
165.0,2,8
166.0,5,0
167.0,2,8
168.0,0,5
169.0,1,11
170.0,0,5
171.0,1,7
172.0,3,5
173.0,0,3
174.0,1,8
175.0,0,6
176.0,0,3
177.0,4,5
178.0,1,2
179.0,3,5
180.0,0,3
181.0,4,8
182.0,2,5
183.0,5,1
184.0,4,3
185.0,3,10
186.0,2,6
187.0,1,6
188.0,3,4
189.0,1,8
190.0,2,5
191.0,0,12
192.0,5,15
193.0,1,6
194.0,3,6
195.0,0,10
196.0,3,6
197.0,3,5
198.0,3,6
199.0,3,1
200.0,4,7
201.0,2,4
202.0,1,4
203.0,2,4
204.0,1,3
205.0,2,1
206.0,1,8
207.0,3,8
208.0,1,2
209.0,0,9
210.0,0,4
211.0,1,12
212.0,2,3
213.0,0,5
214.0,5,6
215.0,1,7
216.0,0,7
217.0,1,1
218.0,1,6
219.0,1,3
220.0,4,3
221.0,6,2
222.0,0,2
223.0,2,4
224.0,1,2
225.0,0,3
226.0,3,5
227.0,0,5
228.0,3,3
229.0,1,3
230.0,0,4
231.0,2,4
232.0,2,5
233.0,3,3
234.0,1,4
235.0,0,2
236.0,0,8
237.0,1,2
238.0,1,2
239.0,2,4
240.0,0,1
241.0,1,4
242.0,1,3
243.0,3,3
244.0,1,0
245.0,2,2
246.0,0,1
247.0,1,3
248.0,1,2
249.0,0,1
250.0,0,4
251.0,0,2
252.0,0,1
253.0,1,3
254.0,2,3
255.0,0,3
256.0,0,3
257.0,1,6
258.0,1,2
259.0,0,0
260.0,2,0
261.0,1,1
262.0,2,2
263.0,0,1
264.0,0,1
265.0,0,0
266.0,0,0
267.0,0,3
268.0,0,4
269.0,1,0
270.0,1,1
271.0,0,2
272.0,0,2
273.0,0,1
274.0,0,1
275.0,0,3
276.0,0,2
277.0,0,2
278.0,0,1
279.0,0,2
280.0,0,1
281.0,0,3
282.0,0,1
283.0,0,1
284.0,1,1
285.0,0,3
286.0,0,1
287.0,0,1
288.0,0,1
289.0,0,3
290.0,0,1
291.0,0,2
292.0,0,6
293.0,0,2
294.0,0,0
295.0,0,0
296.0,0,4
297.0,0,0
298.0,0,1
299.0,0,2
300.0,0,0
301.0,0,1
302.0,0,1
303.0,0,0
304.0,0,1
305.0,0,2
306.0,0,1
307.0,0,0
308.0,0,1
309.0,0,2
310.0,0,2
311.0,0,1
312.0,0,3
313.0,0,0
314.0,1,1
315.0,0,0
316.0,0,2
317.0,0,3
318.0,0,0
319.0,0,0
320.0,0,1
321.0,0,0
322.0,0,11
323.0,0,1
324.0,0,0
325.0,0,18
326.0,0,0
327.0,0,1
328.0,0,4
329.0,0,16
330.0,0,2
331.0,0,0
332.0,0,5
333.0,0,3
334.0,0,1
335.0,0,5
336.0,0,16
337.0,0,8
338.0,0,2
339.0,0,4
340.0,0,6
341.0,0,5
342.0,0,5
343.0,0,19
344.0,0,19
345.0,0,35
346.0,0,70
347.0,0,71
348.0,0,52
349.0,0,124
350.0,0,567
351.0,0,38738
