Base index shifted,ATMi_1_2#TOP,ATMi_1_2#BOT
138.0,3,6
139.0,1,8
140.0,2,4
141.0,3,3
142.0,3,3
143.0,0,2
144.0,1,2
145.0,7,4
146.0,4,5
147.0,8,7
148.0,4,7
149.0,3,7
150.0,7,8
151.0,7,3
152.0,0,5
153.0,6,7
154.0,2,4
155.0,4,6
156.0,7,14
157.0,4,3
158.0,5,8
159.0,3,2
160.0,4,4
161.0,5,3
162.0,2,2
163.0,3,9
164.0,4,2
165.0,2,3
166.0,9,3
167.0,4,3
168.0,0,7
169.0,6,12
170.0,2,2
171.0,0,5
172.0,1,3
173.0,5,5
174.0,3,11
175.0,4,4
176.0,1,18
177.0,3,5
178.0,15,3
179.0,6,12
180.0,2,7
181.0,3,7
182.0,6,6
183.0,4,2
184.0,2,7
185.0,5,4
186.0,4,8
187.0,3,13
188.0,2,2
189.0,1,7
190.0,7,15
191.0,8,10
192.0,6,13
193.0,1,7
194.0,3,8
195.0,2,10
196.0,4,7
197.0,3,9
198.0,2,3
199.0,2,10
200.0,4,13
201.0,2,4
202.0,1,12
203.0,0,8
204.0,4,5
205.0,1,7
206.0,1,7
207.0,1,8
208.0,0,12
209.0,0,9
210.0,1,10
211.0,2,6
212.0,1,5
213.0,3,9
214.0,0,8
215.0,1,6
216.0,1,6
217.0,4,5
218.0,1,3
219.0,3,7
220.0,0,3
221.0,2,3
222.0,3,2
223.0,1,6
224.0,4,1
225.0,4,4
226.0,3,3
227.0,1,2
228.0,1,6
229.0,2,3
230.0,1,4
231.0,0,1
232.0,5,6
233.0,6,2
234.0,1,2
235.0,0,1
236.0,0,3
237.0,3,8
238.0,0,5
239.0,0,3
240.0,2,3
241.0,1,3
242.0,1,7
243.0,1,3
244.0,0,5
245.0,0,1
246.0,0,1
247.0,1,3
248.0,0,2
249.0,0,0
250.0,1,5
251.0,0,1
252.0,1,2
253.0,0,2
254.0,0,8
255.0,1,0
256.0,1,3
257.0,0,1
258.0,0,1
259.0,0,0
260.0,0,0
261.0,1,1
262.0,1,2
263.0,0,2
264.0,0,1
265.0,1,0
266.0,0,1
267.0,0,1
268.0,0,0
269.0,0,1
270.0,0,2
271.0,0,3
272.0,0,0
273.0,0,0
274.0,0,3
275.0,0,3
276.0,1,1
277.0,0,6
278.0,0,1
279.0,0,0
280.0,0,0
281.0,0,1
282.0,2,1
283.0,0,1
284.0,0,1
285.0,0,1
286.0,0,1
287.0,0,3
288.0,0,0
289.0,0,2
290.0,0,1
291.0,0,0
292.0,0,2
293.0,0,0
294.0,1,2
295.0,0,0
296.0,0,2
297.0,0,1
298.0,0,0
299.0,0,3
300.0,0,0
301.0,0,3
302.0,0,1
303.0,0,1
304.0,0,0
305.0,0,0
306.0,0,2
307.0,0,1
308.0,0,1
309.0,0,2
310.0,0,0
311.0,0,3
312.0,0,1
313.0,1,2
314.0,1,0
315.0,1,4
316.0,0,2
317.0,0,1
318.0,0,0
319.0,0,0
320.0,0,2
321.0,0,0
322.0,0,10
323.0,0,2
324.0,0,4
325.0,0,17
326.0,0,4
327.0,0,2
328.0,0,6
329.0,0,33
330.0,0,4
331.0,0,3
332.0,0,6
333.0,0,3
334.0,0,11
335.0,0,10
336.0,0,25
337.0,0,16
338.0,0,8
339.0,0,7
340.0,0,15
341.0,0,18
342.0,0,9
343.0,0,31
344.0,0,30
345.0,0,53
346.0,0,84
347.0,0,99
348.0,0,77
349.0,0,178
350.0,0,953
351.0,0,58117
