Base index shifted,ATMi1#TOP#AVERAGE,ATMi1#TOP#STD,ATMi1#BOT#AVERAGE,ATMi1#BOT#STD
17.0,0.001432364283952951,0.00019237842344563182,0.0001247466567352604,4.672601105627661e-06
18.0,0.0006053988701622891,9.096257323747278e-05,8.818892159459615e-05,5.994288992758119e-05
19.0,0.0022609689950927026,0.0005316512871687055,8.065219593796232e-05,2.9236285500576277e-05
20.0,0.0016316534619340592,0.00030341226682959973,3.0386971694840154e-05,2.9745717802551942e-05
21.0,0.0021351007515074175,0.000352234894312512,4.2517370506038095e-05,1.733535031819396e-05
22.0,0.0010728769885727026,0.00015453633576089173,4.0765917314945066e-05,2.3318687326264232e-05
23.0,0.0012489996846832567,0.00015871306696590287,5.01341191854402e-05,1.710460509885619e-05
24.0,0.0008377650632278576,1.8697082649776557e-05,0.0001912626147483304,7.955955198606467e-05
25.0,0.0006777628119427478,2.425156185317494e-05,6.068742770537816e-05,2.7498244106542543e-05
26.0,0.0006878539659946385,0.00011234539219996384,5.705341626551014e-05,2.250673560390764e-05
27.0,0.0006776378407364066,0.00013832178900227056,5.815067569942208e-05,4.4412349096547217e-05
28.0,0.0002892790245710135,6.826933931355141e-05,8.823217943674722e-05,6.837742587337106e-05
29.0,0.0005392056791584945,0.00010143009997850725,5.201667743421519e-05,2.2732373025881802e-05
30.0,0.0002683799766835423,8.504065458273591e-05,6.340503527270115e-05,5.674831463998373e-05
31.0,0.00017911449251534946,4.887284448234649e-05,6.699578887041809e-05,5.060678567899464e-05
32.0,0.0002973736758967985,0.0001098486915617986,6.90527100190261e-05,3.868884843716181e-05
33.0,0.00035085931788698813,0.00015165159394478551,5.8325038599255114e-05,3.171694094831701e-05
34.0,0.000289691879579673,7.516729592640397e-05,5.657358540816209e-05,3.2729822175493395e-05
35.0,0.00028058218925162764,6.921783749555707e-05,8.363201362064923e-05,9.084521795430279e-06
36.0,0.00045260665402720006,0.00013749352921512952,7.032433235277109e-05,6.238815012508631e-05
37.0,0.0005861605722167745,0.00014182304393942592,9.164857013463112e-05,6.962279490470134e-05
38.0,0.00034573501037313167,0.00013133311410674843,7.759235523250712e-05,5.4706622865686025e-05
39.0,0.0002531523924322468,0.00010204192000973798,6.038195974786315e-05,1.569526955810243e-05
40.0,0.00014037642921096598,5.1653690226614526e-05,1.5633305193383987e-05,2.7077678885171456e-05
41.0,0.0001234506414521354,2.9333622583548075e-05,2.6055508655639978e-05,4.512946480861909e-05
42.0,8.309364788259492e-05,4.895827862891037e-05,1.944167953308504e-05,1.0572313649439005e-05
43.0,7.04114297490202e-05,2.4554648534103904e-05,2.968952009550799e-05,4.233472170416544e-05
44.0,7.130429032316908e-05,4.062421887136725e-05,5.469102715938711e-05,3.639891449120619e-05
45.0,0.00012390919442475804,8.541779834360051e-05,3.161533618643405e-05,3.127244400631337e-05
46.0,7.831504482056809e-05,3.439187095501716e-05,4.374573499763199e-05,5.792219242215807e-05
47.0,8.188757262609743e-05,2.739652952375656e-05,3.1266610386767973e-05,5.415535777034291e-05
48.0,6.194853586960493e-05,2.2712067694182994e-05,1.4056214902124003e-05,1.5870156666833703e-05
49.0,5.731635660678597e-05,4.066824818364639e-05,5.228538021111299e-05,7.699404147396237e-05
50.0,6.500748283122999e-05,9.91984467495935e-06,3.2095167043782103e-05,7.440119668048695e-07
51.0,0.0,0.0,1.0422203462255991e-05,1.805178592344764e-05
