Base index shifted,ATMi2_1#TOP,ATMi2_1#BOT
319.0,0,0
320.0,0,2
321.0,0,0
322.0,0,0
323.0,0,1
324.0,0,0
325.0,0,0
326.0,0,0
327.0,0,0
328.0,0,1
329.0,0,0
330.0,0,2
331.0,0,0
332.0,0,0
333.0,0,0
334.0,0,0
335.0,0,2
336.0,0,2
337.0,0,4
338.0,0,1
339.0,0,3
340.0,0,2
341.0,0,0
342.0,0,2
343.0,0,0
344.0,0,3
345.0,0,4
346.0,0,8
347.0,0,3
348.0,0,8
349.0,0,13
350.0,0,24
351.0,0,227
352.0,0,15308
