Fractional Basecounts,ATMi_0_1
149,0.43450255428932666
150,0.43452818261032994
151,0.434596524799672
152,0.43461361034700746
153,0.43452818261032994
154,0.43452818261032994
155,0.4345708964786687
156,0.43457943925233644
157,0.43457943925233644
158,0.43456235370500096
159,0.43445129764732016
160,0.43451963983666214
161,0.43446838319465564
162,0.4345452681576654
163,0.43451963983666214
164,0.43439149823164586
165,0.4343402415896393
166,0.4342377283056263
167,0.4341523005689487
168,0.43416938611628425
169,0.4341181294742777
170,0.43405833005860345
171,0.43401561619026463
172,0.43409250115327447
173,0.4341266722479455
174,0.43420355721095527
175,0.43416084334261645
176,0.43418647166361973
177,0.43418647166361973
178,0.43410958670060995
179,0.43405833005860345
180,0.4340070734165969
181,0.43403270173760017
182,0.43403270173760017
183,0.4340241589639324
184,0.43397290232192587
185,0.4339643595482581
186,0.4339643595482581
187,0.4339643595482581
188,0.4339131029062516
189,0.4339301884535871
190,0.43392164567991937
191,0.4338789318115806
192,0.4338533034905773
193,0.4337678757538998
194,0.43371661911189324
195,0.433622648601548
196,0.43352867809120266
197,0.43341762203352185
198,0.43334073707051207
199,0.43338345093885083
200,0.4333663653915153
201,0.43328093765483777
202,0.4332894804285055
203,0.43330656597584105
204,0.4332638521075023
205,0.4332553093338345
206,0.43330656597584105
207,0.4333151087495088
208,0.43321259546549573
209,0.4331442532761537
210,0.4330929966341472
211,0.4330331972184729
212,0.43299902612380187
213,0.4329904833501341
214,0.43296485502913085
215,0.43279399955577574
216,0.43272565736643376
217,0.43268294349809494
218,0.4325035452510721
219,0.4324693741564011
220,0.43246083138273334
221,0.43236686087238807
222,0.43233268977771705
223,0.432230176493704
224,0.4321191204360232
225,0.43210203488868765
226,0.4320336926993456
227,0.4319226366416648
228,0.43186283722599056
229,0.431845751678655
230,0.4317859522629807
231,0.43176886671564524
232,0.431777409489313
233,0.43171761007363874
234,0.4317005245263032
235,0.43165781065796444
236,0.43159801124229014
237,0.43146986963727385
238,0.4314015274479318
239,0.4313417280322575
240,0.43131609971125423
241,0.4312306719745767
242,0.4312306719745767
243,0.43122212920090897
244,0.4311794153325702
245,0.43107690204855714
246,0.4310085598592151
247,0.4309487604435408
248,0.4309487604435408
249,0.4309231321225375
250,0.4308975038015343
251,0.43088041825419876
252,0.4308633327068633
253,0.4308120760648567
254,0.43079499051752124
255,0.4307608194228502
256,0.43068393445984043
257,0.4306497633651694
258,0.43060704949683065
259,0.4305216217601531
260,0.4304789078918143
261,0.4304447367971433
262,0.4303934801551368
263,0.430384937381469
264,0.43035930906046577
265,0.43029950964479147
266,0.430282424097456
267,0.43018845358711066
268,0.4301457397187719
269,0.4300859403030976
270,0.4300603119820943
271,0.4300346836610911
272,0.4300261408874233
273,0.42999196979275234
274,0.4299492559244135
275,0.4299236276034103
276,0.42990654205607476
277,0.429897999282407
278,0.429863828187736
279,0.4297784004510585
280,0.42971005826171643
281,0.42968442994071315
282,0.4296673443933776
283,0.4296160877513711
284,0.42953920278836133
285,0.42949648892002257
286,0.4294708605990193
287,0.429445232278016
288,0.4294196039570128
289,0.42940251840967725
290,0.4293598045413385
291,0.4293341762203352
292,0.4293598045413385
293,0.4293170906729997
294,0.4293000051256642
295,0.42926583403099317
296,0.42923166293632214
297,0.4291974918416511
298,0.4291889490679834
299,0.42912914965230914
300,0.42912060687864134
301,0.4290522646892993
302,0.42906935023663484
303,0.4290522646892993
304,0.4290351791419638
305,0.42895829417895404
306,0.42893266585795076
307,0.4289155803106153
308,0.428924123084283
309,0.42888140921594425
310,0.4287788959319312
311,0.42853969826923405
312,0.4285482410429018
313,0.4285311554955663
314,0.42851406994823077
315,0.42853969826923405
316,0.4285653265902373
317,0.4285653265902373
318,0.42852261272189857
319,0.42853969826923405
320,0.42853969826923405
321,0.4285311554955663
322,0.4284969844008953
323,0.42862512600591157
324,0.4287190965162569
325,0.42888140921594425
326,0.42898392249995726
327,0.42898392249995726
328,0.4293939756360095
329,0.42959900220403563
330,0.43024825300278496
331,0.430871875480531
332,0.43141007022159955
333,0.4324522886090656
334,0.4329733978027986
335,0.4350151207093919
336,0.43709101471065626
337,0.4398076167370022
338,0.44257547540535463
339,0.44612926925114044
340,0.45109262075210577
341,0.45863588990073295
342,0.4681183686719404
343,0.4737138854243196
344,0.4873566949717234
345,0.4981291325667618
346,0.5145227152351826
347,0.5299082506108083
348,0.5336670710246203
349,0.5694356643715082
350,0.5983956671051958
351,0.6596986109450016
352,0.7208221565377847
353,0.35724170923815546
354,0.4146918621538041
355,0.43428044217396505
356,0.4877154914657691
357,0.5011703599924824
358,0.513531753489723
359,0.5261750585179996
360,0.5299253361581439
361,0.5334107878145876
362,0.5373062926070836
363,0.5412872251362573
364,0.5451656443814178
365,0.5474636504980437
366,0.5490440636265783
367,0.5499325120880247
368,0.5507782466811324
369,0.5512566420065267
370,0.5517094090109177
371,0.5519144355789438
372,0.5523415742623315
373,0.5526918279827094
374,0.5531787660817714
375,0.5534179637444685
376,0.5537255035965077
377,0.5538023885595175
378,0.5539305301645339
379,0.5541184711852244
380,0.5543149549795827
381,0.5543576688479216
382,0.5544601821319346
383,0.5545370670949444
384,0.5545883237369509
385,0.5546481231526252
386,0.5547079225682995
387,0.5547420936629704
388,0.5547677219839737
389,0.5548360641733158
390,0.5549300346836611
391,0.5549556630046644
392,0.5550154624203386
393,0.5550154624203386
394,0.5550154624203386
395,0.5550240051940064
396,0.5550240051940064
397,0.5550325479676741
398,0.5550325479676741
399,0.5550240051940064
400,0.5550410907413419
401,0.5550496335150097
402,0.5550667190623452
403,0.5550667190623452
404,0.555075261836013
405,0.5550923473833485
406,0.5550923473833485
407,0.5550923473833485
408,0.5551265184780194
409,0.5551436040253549
410,0.5551436040253549
411,0.5551606895726905
412,0.5551863178936938
413,0.5551863178936938
414,0.5552034034410293
415,0.5552119462146969
416,0.5552119462146969
417,0.5552375745357002
418,0.555246117309368
419,0.5552546600830358
420,0.5552546600830358
421,0.555280288404039
422,0.5552888311777068
423,0.5552888311777068
424,0.5552888311777068
425,0.5553400878197133
426,0.5553315450460455
427,0.5553400878197133
428,0.5553400878197133
429,0.5553657161407166
430,0.5553657161407166
431,0.5553913444617198
432,0.5554084300090554
433,0.5554169727827231
434,0.5554511438773941
435,0.5554682294247296
436,0.5554682294247296
437,0.5554767721983974
438,0.5554853149720651
439,0.5554938577457329
440,0.5555109432930684
441,0.5555621999350749
442,0.5556219993507492
443,0.5556476276717525
444,0.5556561704454203
445,0.5556903415400912
446,0.5557245126347623
447,0.5557672265031011
448,0.555801397597772
449,0.5558355686924431
450,0.5558441114661108
451,0.5558526542397786
452,0.5558868253344496
453,0.5559039108817851
454,0.5558868253344496
455,0.5559380819764561
456,0.5559722530711272
457,0.5559807958447949
458,0.5560320524868014
459,0.5560747663551402
460,0.556083309128808
461,0.5561089374498112
462,0.5561260229971468
463,0.5561772796391532
464,0.5561943651864888
465,0.5562114507338243
466,0.5562370790548276
467,0.5562797929231663
468,0.5563395923388406
469,0.5563908489808471
470,0.5564079345281826
471,0.5564079345281826
472,0.5564079345281826
473,0.5564677339438568
474,0.5565019050385279
475,0.5565019050385279
476,0.5564848194911924
477,0.5565275333595312
478,0.5565787900015376
479,0.5566129610962087
480,0.5566129610962087
481,0.5566129610962087
482,0.5566983888328862
483,0.5566898460592185
484,0.556741102701225
485,0.5567581882485605
486,0.5567752737958961
487,0.5567923593432316
488,0.5569034154009124
489,0.5569375864955833
490,0.5569119581745802
491,0.5568692443062413
492,0.5568521587589058
493,0.5568692443062413
494,0.5568863298535769
495,0.5568948726272446
496,0.5568863298535769
497,0.5568692443062413
498,0.5568350732115703
499,0.5568607015325736
500,0.5567667310222283
501,0.5567325599275573
502,0.5567154743802217
503,0.5566471321908797
504,0.5566471321908797
505,0.5566215038698765
506,0.5566044183225409
507,0.55657024722787
508,0.5565446189068667
509,0.5565360761331989
510,0.5564762767175246
511,0.5564591911701892
512,0.5564933622648601
513,0.5565019050385279
514,0.5564933622648601
515,0.5565275333595312
516,0.5565446189068667
517,0.5564933622648601
518,0.5564762767175246
519,0.5564848194911924
520,0.5565104478121957
521,0.5565104478121957
522,0.5564591911701892
523,0.5564079345281826
524,0.5563993917545148
525,0.5563139640178373
526,0.5562968784705018
527,0.5562627073758308
528,0.556219993507492
529,0.5561943651864888
530,0.5561431085444822
531,0.5561772796391532
532,0.5562029079601565
533,0.556185822412821
534,0.5561089374498112
535,0.5560405952604691
536,0.5560320524868014
537,0.556014966939466
538,0.5559551675237916
539,0.5559380819764561
540,0.5559807958447949
541,0.5558953681081173
542,0.5558697397871141
543,0.5557843120504365
544,0.5557415981820978
545,0.5556561704454203
546,0.5555963710297459
547,0.5555451143877395
548,0.5554511438773941
549,0.5553315450460455
550,0.5553315450460455
551,0.5552375745357002
552,0.5552546600830358
553,0.555280288404039
554,0.5551863178936938
555,0.5551863178936938
556,0.555177775120026
557,0.5551350612516872
558,0.5551265184780194
559,0.5551179757043517
560,0.5551008901570161
561,0.5550496335150097
562,0.5549898340993353
563,0.5549898340993353
564,0.5549727485519999
565,0.5548446069469836
566,0.5547848075313093
567,0.5546822942472962
568,0.5546566659262929
569,0.5546310376052896
570,0.5545456098686121
571,0.5545114387739412
572,0.5545199815476088
573,0.5545541526422799
574,0.5545541526422799
575,0.5545285243212766
576,0.5545028960002734
577,0.5544943532266056
578,0.5544430965845991
579,0.5544943532266056
580,0.5545199815476088
581,0.5544687249056024
582,0.5544260110372636
583,0.5544260110372636
584,0.5544174682635958
585,0.5543320405269183
586,0.554306412205915
587,0.554306412205915
588,0.5542978694322472
589,0.5542807838849118
590,0.554238070016573
591,0.5541611850535632
592,0.5541099284115567
593,0.5540928428642211
594,0.5540501289958824
595,0.5540415862222147
596,0.5540074151275436
597,0.5539903295802081
598,0.5539903295802081
599,0.5539476157118693
600,0.5539219873908661
601,0.5539049018435306
602,0.5538707307488595
603,0.5538365596541885
604,0.5537938457858498
605,0.5537938457858498
606,0.5537682174648465
607,0.5537340463701754
608,0.5536657041808334
609,0.5536400758598302
610,0.5536315330861624
611,0.5536059047651591
612,0.5535973619914913
613,0.5535802764441559
614,0.5535631908968204
615,0.5535631908968204
616,0.5535461053494849
617,0.5535375625758171
618,0.5535290198021494
619,0.5535290198021494
620,0.5535204770284816
621,0.5535204770284816
622,0.5535033914811461
623,0.5534948487074783
624,0.5534777631601429
625,0.5534863059338105
626,0.5534777631601429
627,0.5534863059338105
628,0.5534606776128074
629,0.5534606776128074
630,0.5534350492918041
631,0.553400878197133
632,0.5533923354234653
633,0.5533923354234653
634,0.5533581643287943
635,0.553366707102462
636,0.5533410787814588
637,0.553332536007791
638,0.5533239932341233
639,0.5533069076867877
640,0.55329836491312
641,0.55329836491312
642,0.55329836491312
643,0.5532812793657845
644,0.5532727365921167
645,0.5532641938184489
646,0.5532214799501102
647,0.5532214799501102
648,0.5532129371764425
649,0.5532043944027747
650,0.5531787660817714
651,0.5531702233081037
652,0.5531616805344359
653,0.5531104238924294
654,0.5530933383450939
655,0.5530762527977584
656,0.5530677100240906
657,0.5530506244767551
658,0.5530249961557518
659,0.553016453382084
660,0.5530079106084164
661,0.5529908250610809
662,0.5529822822874131
663,0.5529395684190743
664,0.5529224828717388
665,0.5529053973244032
666,0.5529053973244032
667,0.5529053973244032
668,0.5528968545507356
669,0.5528712262297323
670,0.5528626834560645
671,0.552845597908729
672,0.5528370551350612
673,0.5528370551350612
674,0.552811426814058
675,0.5527943412667224
676,0.5527174563037127
677,0.5527003707563772
678,0.5526661996617062
679,0.5525722291513608
680,0.5525636863776932
681,0.5525295152830221
682,0.5524953441883511
683,0.5523757453570025
684,0.552358659809667
685,0.552324488714996
686,0.5523074031676605
687,0.5522646892993217
688,0.5522305182046506
689,0.5521621760153087
690,0.5520169488629568
691,0.5518888072579405
692,0.5518290078422662
693,0.5517264945582532
694,0.5516068957269046
695,0.5514958396692238
696,0.5514104119325463
697,0.5511541287225137
698,0.550932016607152
699,0.5505219634710998
700,0.5497189427463309
701,0.5487621520955424
702,0.5479847596917767
703,0.5459686651061867
704,0.538476652599566
