Fractional Basecounts,ATMi4_2
123,0.8990811615100244
124,0.8990811615100244
125,0.8991578592136952
126,0.8992652359988342
127,0.8993649430136061
128,0.8994646500283782
129,0.8995873663542514
130,0.8997177524504917
131,0.8998097896948966
132,0.8998788176282002
133,0.8999325060207697
134,0.9000628921170101
135,0.900170268902149
136,0.900262306146554
137,0.9004233713242625
138,0.9005077387983004
139,0.9005307481094016
140,0.9005460876501358
141,0.9006304551241736
142,0.9006611342056419
143,0.900776180761148
144,0.9008528784648188
145,0.9009219063981224
146,0.9009142366277554
147,0.9009602552499578
148,0.9010676320350969
149,0.9011366599684005
150,0.9012363669831726
151,0.9013360739979445
152,0.9013974321608811
153,0.9014587903238177
154,0.9015508275682226
155,0.9016121857311592
156,0.901596846190425
157,0.9016121857311592
158,0.9016045159607922
159,0.9015661671089568
160,0.9016428648126276
161,0.9016505345829946
162,0.9017042229755641
163,0.9017195625162983
164,0.9017118927459312
165,0.9017655811385007
166,0.901696553205197
167,0.9016812136644629
168,0.9016812136644629
169,0.9017349020570324
170,0.9017195625162983
171,0.9017425718273995
172,0.9017349020570324
173,0.9017655811385007
174,0.9017732509088678
175,0.9017655811385007
176,0.9017579113681337
177,0.9017349020570324
178,0.901696553205197
179,0.9016812136644629
180,0.9016658741237288
181,0.9016658741237288
182,0.9016198555015262
183,0.901581506649691
184,0.9014971391756531
185,0.9014281112423495
186,0.9013514135386786
187,0.9012517065239066
188,0.9011750088202359
189,0.9011136506572993
190,0.9010216134128944
191,0.9009602552499578
192,0.9008298691537175
193,0.9006994830574773
194,0.9006381248945406
195,0.9004923992575662
196,0.9002469666058198
197,0.9000475525762759
198,0.8999094967096685
199,0.8999018269393014
200,0.8997254222208587
201,0.8995643570431501
202,0.8994953291098464
203,0.899449310487644
204,0.8991731987544292
205,0.8990121335767207
206,0.8989431056434171
207,0.8988127195471768
208,0.8984905891917596
209,0.8981377797548742
210,0.8980073936586339
211,0.8977926400883558
212,0.8975472074366093
213,0.8973631329477996
214,0.8971713886886227
215,0.8968415885628385
216,0.8965041186666871
217,0.8962970348667761
218,0.8959595649706248
219,0.895576076452271
220,0.8954533601263979
221,0.8951388995413477
222,0.8948397784970318
223,0.8943412434231719
224,0.8940037735270207
225,0.8937813501863754
226,0.8934668896013254
227,0.8932061174088448
228,0.8929530149867313
229,0.8926385544016812
230,0.8924698194536056
231,0.8923010845055299
232,0.892109340246353
233,0.8918945866760749
234,0.8916875028761639
235,0.8915494470095565
236,0.8914420702244175
237,0.891288674817076
238,0.890981884002393
239,0.8906981024988112
240,0.8904066512248623
241,0.8901995674249513
242,0.8899848138546732
243,0.8898544277584329
244,0.889655013728889
245,0.8893482229142059
246,0.8892024972772316
247,0.8891027902624595
248,0.8889800739365863
249,0.888849687840346
250,0.8886886226626375
251,0.8885889156478655
252,0.8884661993219923
253,0.8883051341442837
254,0.8882130968998788
255,0.888029022411069
256,0.8878449479222592
257,0.8877605804482214
258,0.8876378641223481
259,0.8874307803224372
260,0.8873617523891335
261,0.8872467058336273
262,0.8871776779003236
263,0.8870933104262858
264,0.8869552545596785
265,0.8868325382338053
266,0.8867788498412358
267,0.8865947753524259
268,0.8864490497154515
269,0.8863416729303125
270,0.8862112868340722
271,0.8861269193600344
272,0.8860195425748953
273,0.885988863493427
274,0.8858508076268197
275,0.885781779693516
276,0.8857280913009464
277,0.8856053749750733
278,0.8854443097973647
279,0.8853062539307573
280,0.8851375189826817
281,0.8849917933457072
282,0.8849150956420365
283,0.8848000490865303
284,0.884654323449556
285,0.8845699559755181
286,0.8845162675829485
287,0.8843935512570754
288,0.88435520240524
289,0.8843015140126704
290,0.8842324860793668
291,0.8841941372275314
292,0.8840330720498228
293,0.8839180254943168
294,0.8837799696277093
295,0.8837186114647727
296,0.8836112346796337
297,0.8834731788130263
298,0.8833658020278873
299,0.8832584252427482
300,0.8831587182279762
301,0.8830360019021031
302,0.8829056158058628
303,0.8827215413170529
304,0.8825988249911798
305,0.88241475050237
306,0.8823073737172309
307,0.8821693178506236
308,0.8821002899173199
309,0.8819622340507125
310,0.8815864153027259
311,0.8810418616066635
312,0.8809421545918915
313,0.880796428954917
314,0.8807427405623476
315,0.8806046846957402
316,0.8804742985994999
317,0.880374591584728
318,0.8802211961773865
319,0.8801061496218803
320,0.8800064426071084
321,0.8797840192664632
322,0.8796076145480204
323,0.8792701446518691
324,0.8791934469481983
325,0.8791167492445277
326,0.8789019956742495
327,0.8781733674893774
328,0.8781273488671749
329,0.8780199720820359
330,0.8777055114969858
331,0.8776671626451504
332,0.8774600788452394
333,0.8774293997637711
334,0.8772376555045942
335,0.8770842600972527
336,0.8769692135417465
337,0.876493687778988
338,0.8761255388013683
339,0.876102529490267
340,0.8759644736236597
341,0.8759798131643939
342,0.8761868969643049
343,0.8765933947937599
344,0.8792471353407679
345,0.8820542712951174
346,0.8842248163089997
347,0.8881210596554739
348,0.8921323495574542
349,0.8969106164961421
350,0.9002162875243516
351,0.9060069641514933
352,0.8994876593394794
353,0.055299044346612265
354,0.06141952109953828
355,0.06594468561611265
356,0.07211885076160819
357,0.07568529398229817
358,0.07981930021015171
359,0.08388427850470156
360,0.08566366522986302
361,0.08855516865825037
362,0.09077940206470218
363,0.09182249083462442
364,0.09239772361215505
365,0.09279655167124297
366,0.09310334248592597
367,0.09326440766363456
368,0.09340246353024191
369,0.09361721710052001
370,0.09377828227822858
371,0.09384731021153227
372,0.0939009986041018
373,0.09400070561887378
374,0.09409274286327868
375,0.09420011964841772
376,0.09431516620392386
377,0.09435351505575923
378,0.0943918639075946
379,0.09443021275942998
380,0.09446856161126536
381,0.09446856161126536
382,0.09453758954456903
383,0.09455292908530319
384,0.09456826862603733
385,0.09459127793713856
386,0.09461428724823978
387,0.09462962678897394
388,0.09464496632970809
389,0.09468331518154346
390,0.09472166403337884
391,0.0947983617370496
392,0.0948290408185179
393,0.09486738967035327
394,0.09489806875182157
395,0.09491340829255572
396,0.09489806875182157
397,0.09490573852218864
398,0.09491340829255572
399,0.0949210780629228
400,0.0949210780629228
401,0.09492874783328988
402,0.09494408737402402
403,0.0949517571443911
404,0.0949517571443911
405,0.09495942691475817
406,0.09495942691475817
407,0.09495942691475817
408,0.09496709668512525
409,0.09496709668512525
410,0.09496709668512525
411,0.09497476645549233
412,0.09499010599622647
413,0.09500544553696062
414,0.09500544553696062
415,0.0950131153073277
416,0.0950131153073277
417,0.09502078507769478
418,0.09502845484806186
419,0.09503612461842892
420,0.09505146415916307
421,0.09505913392953015
422,0.09505146415916307
423,0.09505146415916307
424,0.09505146415916307
425,0.09505146415916307
426,0.09505913392953015
427,0.0950744734702643
428,0.09508214324063137
429,0.09508981301099845
430,0.09508981301099845
431,0.0951051525517326
432,0.0951051525517326
433,0.09511282232209968
434,0.0951051525517326
435,0.09512049209246676
436,0.09512816186283382
437,0.09512049209246676
438,0.09512049209246676
439,0.09512816186283382
440,0.0951358316332009
441,0.09516651071466921
442,0.09517418048503627
443,0.09517418048503627
444,0.09518952002577043
445,0.09521252933687166
446,0.09523553864797288
447,0.09525854795907411
448,0.09528155727017533
449,0.09528155727017533
450,0.09526621772944117
451,0.0952892270405424
452,0.0952892270405424
453,0.09530456658127656
454,0.09531223635164363
455,0.0953199061220107
456,0.09532757589237778
457,0.0953199061220107
458,0.09537359451458023
459,0.09536592474421315
460,0.09538126428494731
461,0.09536592474421315
462,0.09538126428494731
463,0.09538893405531439
464,0.09540427359604853
465,0.09539660382568146
466,0.09539660382568146
467,0.09538893405531439
468,0.09538126428494731
469,0.09538126428494731
470,0.09538126428494731
471,0.09536592474421315
472,0.09537359451458023
473,0.09538893405531439
474,0.09538126428494731
475,0.09538126428494731
476,0.09537359451458023
477,0.09538893405531439
478,0.09539660382568146
479,0.09539660382568146
480,0.0954119433664156
481,0.09541961313678268
482,0.09542728290714976
483,0.09542728290714976
484,0.09542728290714976
485,0.09542728290714976
486,0.0954119433664156
487,0.09541961313678268
488,0.09544262244788392
489,0.09545029221825098
490,0.09545029221825098
491,0.09544262244788392
492,0.09543495267751684
493,0.0954119433664156
494,0.09540427359604853
495,0.0954119433664156
496,0.0954119433664156
497,0.09541961313678268
498,0.0954119433664156
499,0.09540427359604853
500,0.0954119433664156
501,0.09535825497384608
502,0.09537359451458023
503,0.09535825497384608
504,0.09532757589237778
505,0.09533524566274486
506,0.09534291543311194
507,0.09533524566274486
508,0.0953199061220107
509,0.09532757589237778
510,0.09534291543311194
511,0.0953199061220107
512,0.09532757589237778
513,0.09535058520347901
514,0.09534291543311194
515,0.09535058520347901
516,0.09532757589237778
517,0.09532757589237778
518,0.09533524566274486
519,0.09535058520347901
520,0.09534291543311194
521,0.09536592474421315
522,0.09536592474421315
523,0.0953199061220107
524,0.09528155727017533
525,0.09522019910723872
526,0.0952278688776058
527,0.0951971897961375
528,0.09515117117393505
529,0.09516651071466921
530,0.09515117117393505
531,0.0951358316332009
532,0.09515117117393505
533,0.09515884094430213
534,0.09512049209246676
535,0.09511282232209968
536,0.09511282232209968
537,0.09511282232209968
538,0.09512049209246676
539,0.09509748278136552
540,0.09508214324063137
541,0.0950744734702643
542,0.09508214324063137
543,0.095043794388796
544,0.09499010599622647
545,0.0949517571443911
546,0.0949517571443911
547,0.09495942691475817
548,0.09493641760365695
549,0.0949210780629228
550,0.09491340829255572
551,0.09492874783328988
552,0.09488272921108742
553,0.09487505944072035
554,0.09485205012961911
555,0.09486738967035327
556,0.09487505944072035
557,0.09485205012961911
558,0.09483671058888497
559,0.09481370127778374
560,0.09481370127778374
561,0.09480603150741666
562,0.09480603150741666
563,0.09480603150741666
564,0.09478302219631544
565,0.09478302219631544
566,0.09477535242594837
567,0.09474467334448007
568,0.09470632449264468
569,0.09470632449264468
570,0.09470632449264468
571,0.09471399426301176
572,0.094737003574113
573,0.094737003574113
574,0.094737003574113
575,0.09471399426301176
576,0.09469865472227762
577,0.09469098495191054
578,0.09471399426301176
579,0.09472933380374592
580,0.09472166403337884
581,0.09470632449264468
582,0.09468331518154346
583,0.09466797564080931
584,0.09465263610007517
585,0.09464496632970809
586,0.09466030587044223
587,0.09469098495191054
588,0.09468331518154346
589,0.09468331518154346
590,0.09468331518154346
591,0.09468331518154346
592,0.09466030587044223
593,0.09466030587044223
594,0.09465263610007517
595,0.09465263610007517
596,0.09465263610007517
597,0.09463729655934101
598,0.09462962678897394
599,0.09463729655934101
600,0.09463729655934101
601,0.09462195701860686
602,0.09462195701860686
603,0.09462195701860686
604,0.09460661747787272
605,0.09460661747787272
606,0.09460661747787272
607,0.09459127793713856
608,0.09457593839640441
609,0.09456826862603733
610,0.09456059885567027
611,0.09456059885567027
612,0.09455292908530319
613,0.09456059885567027
614,0.09456059885567027
615,0.09456059885567027
616,0.09455292908530319
617,0.09455292908530319
618,0.09455292908530319
619,0.09455292908530319
620,0.09454525931493611
621,0.09454525931493611
622,0.09454525931493611
623,0.09453758954456903
624,0.09452991977420196
625,0.09453758954456903
626,0.09453758954456903
627,0.09453758954456903
628,0.09452991977420196
629,0.09451458023346782
630,0.09449157092236658
631,0.09447623138163243
632,0.09447623138163243
633,0.09445322207053121
634,0.09444555230016413
635,0.09444555230016413
636,0.09443788252979705
637,0.09443788252979705
638,0.09443021275942998
639,0.09443021275942998
640,0.09442254298906291
641,0.09441487321869584
642,0.09441487321869584
643,0.09440720344832876
644,0.09440720344832876
645,0.0943918639075946
646,0.0943918639075946
647,0.0943918639075946
648,0.0943918639075946
649,0.09438419413722753
650,0.09438419413722753
651,0.09437652436686046
652,0.09437652436686046
653,0.09436118482612631
654,0.09435351505575923
655,0.09435351505575923
656,0.09435351505575923
657,0.09435351505575923
658,0.09434584528539215
659,0.09434584528539215
660,0.09433817551502507
661,0.09433817551502507
662,0.09433817551502507
663,0.09433050574465801
664,0.09431516620392386
665,0.09431516620392386
666,0.09431516620392386
667,0.0942998266631897
668,0.09428448712245556
669,0.09428448712245556
670,0.09428448712245556
671,0.09427681735208848
672,0.09427681735208848
673,0.09427681735208848
674,0.0942691475817214
675,0.0942691475817214
676,0.09423079872988603
677,0.09423079872988603
678,0.0942077894187848
679,0.09416944056694942
680,0.09416177079658235
681,0.09416177079658235
682,0.09415410102621527
683,0.09412342194474697
684,0.09412342194474697
685,0.09412342194474697
686,0.09412342194474697
687,0.0941157521743799
688,0.09410808240401282
689,0.09410041263364576
690,0.09404672424107623
691,0.09403905447070915
692,0.09401604515960792
693,0.09400070561887378
694,0.09397769630777254
695,0.09396235676703839
696,0.09393167768557009
697,0.0939009986041018
698,0.0938089613596969
699,0.09372459388565907
700,0.09360187755978586
701,0.09340246353024191
702,0.09332576582657115
703,0.09301130524152107
704,0.09137764415333405
