Base index shifted,ATMi3#TOP#AVERAGE,ATMi3#TOP#STD,ATMi3#BOT#AVERAGE,ATMi3#BOT#STD
-29.0,0.00020676616250854586,9.161723365730455e-05,1.5886801392344022e-05,1.3970851717905066e-05
-28.0,0.0006743745790937929,0.00025687090952325665,2.9175018015573626e-06,5.053261351471084e-06
-27.0,0.0004760494006886192,6.223775926333865e-05,1.5156368962559512e-05,9.926475293717738e-06
-26.0,0.0009884716569535156,0.00014893385068492923,1.3508702729786711e-05,1.3145241084950355e-05
-25.0,0.0007776485971661529,0.00016400181639029555,1.9912566287674137e-05,7.206626441544432e-06
-24.0,0.00032236188409905597,0.00016013967709156227,0.0001213687789635667,2.0905712687662805e-05
-23.0,0.0007617531881654464,0.0003138330781326145,1.9182133857889623e-05,1.0486580631265228e-05
-22.0,0.0003652227809801468,0.00024382299188002355,3.1989860973664475e-05,1.4339872845663539e-05
-21.0,0.00046609671708316194,0.00024160307156076056,3.728546143777915e-05,1.008048432884242e-05
-20.0,0.0009135347010250599,0.00039911132447675434,1.16994640220021e-05,2.7773854200981448e-06
-19.0,0.0010266414530778294,0.00014762788596492973,5.152459659735037e-05,1.3408801629053904e-05
-18.0,0.0014220762378751783,0.0002922539660112271,2.7586265414346124e-05,1.3435233960259607e-05
-17.0,0.0008444515829234578,0.00038704511446108116,2.7395236123561663e-05,1.5011641971501794e-05
-16.0,0.0013463289006047235,0.0006345266420576274,1.3508702729786711e-05,1.3145241084950355e-05
-15.0,0.001211736369884076,0.0004448782198887518,2.961176231110716e-05,1.7266401247736338e-05
-14.0,0.001343741754328205,0.0004826738764765185,5.006373173778135e-05,1.8647741507833274e-05
-13.0,0.0026142654921507305,0.0008261591960624824,5.136302412233856e-05,8.402826505013e-06
-12.0,0.00550710164055238,0.0012318438250646943,5.244183040033866e-05,1.4530229164870336e-05
-11.0,0.007376615862369456,0.0017406539395385231,2.6855832984561613e-05,7.194515923376365e-06
-10.0,0.010831419558699462,0.0015336776791229974,7.292325664278551e-05,1.0472492418053125e-05
-9.0,0.03286856932712631,0.002983376682834063,5.517253082869225e-05,2.6870467920519214e-05
-8.0,0.030912862603466682,0.003841253422114066,0.0004993069635340771,2.7857202949297238e-05
-7.0,0.033302307938661665,0.006195809196436825,0.00022714444466904034,1.919361253685952e-05
-6.0,0.057408372060868504,0.0038469357784177275,0.00012115252077459026,2.1353908100399494e-05
-5.0,0.03302152856335014,0.005765589331688957,0.0002185240549236074,3.8288565987482186e-05
-4.0,0.08181583472747377,0.0032901599608821065,0.0001405509128214563,2.5210024369257904e-05
-3.0,0.05350959092304625,0.002894465428972576,0.000116366866633703,3.738981382965925e-05
-2.0,0.06681865928584411,0.004523051870876566,0.00014087405777147996,2.322433637142429e-05
-1.0,0.0514590618531102,0.005725695057991104,0.00027423598889129974,6.26127520234648e-05
0.0,0.08027422381099275,0.0075555298336982876,0.9674477256344884,0.0009749777874668802
1.0,0.0542012585568921,0.0012388532338523182,0.01206186301880701,0.00041702741235012056
2.0,0.040007820410839785,0.002792037751070832,0.001216057432463063,0.0002861323998514959
3.0,0.08438944774733788,0.003399293268762301,0.0011332481784236406,0.00022152321089246183
4.0,0.043227375472243826,0.006057592466452788,0.0008922694014079079,6.576197844737745e-05
5.0,0.04305615091638878,0.0074424626064728,0.000611442747585517,0.00010283086320107589
6.0,0.043702420839441695,0.008003923064494696,0.00017359435117492893,1.78933746084515e-05
7.0,0.016383337939010863,0.0030255194851622294,0.001220364340347194,8.936148063118672e-05
8.0,0.03386064046658409,0.00613381253203771,0.0004365970771555327,1.340726853605819e-05
9.0,0.022413899454128975,0.006271675576658109,0.0006792362041567803,9.800667215838486e-05
10.0,0.010862099076051531,0.0022448534126216983,0.0006997024619796031,5.659814754894074e-05
11.0,0.005555133635441002,0.0008797823528245412,0.0004520471342523432,7.547991985361176e-05
12.0,0.005231654356067726,0.0012665051874378675,0.0003827718118408996,9.532349636762727e-05
13.0,0.004166515917319844,0.000973030351270412,0.00025787292590908164,7.189766087209597e-05
14.0,0.0028859052665276093,0.0006010693550795748,0.00022349651043769846,2.6862154429986155e-05
15.0,0.002726758216339057,0.0004809184072939138,0.0005809095235538408,9.753509129698333e-05
16.0,0.0019960693618325987,0.0006218556557782476,0.0006801929552541091,4.5777072688997466e-05
17.0,0.001695950802800498,0.00042634282301724026,0.00020523583830037783,1.437167178437176e-05
18.0,0.000717006463167923,8.831369666395244e-05,0.00043937823538027027,5.9073279719794434e-05
19.0,0.0029026421189269668,0.0010627134823225708,0.0002417656384101805,4.376430030786592e-05
20.0,0.001766830861450137,0.0007433315176098418,0.00025491751145659025,4.160500514073625e-05
21.0,0.002181438633241662,0.000563786271753768,0.0002693519038245266,5.685811012977859e-05
22.0,0.0014076598690471523,0.0007479873832276833,0.0002224513888930517,4.949501315494325e-05
23.0,0.001162142541879254,0.00032078557887918723,0.0005202478783033675,8.493757991605623e-05
24.0,0.0011196868356691627,0.0004053751810291474,0.00017108413685313245,2.222238743455995e-05
25.0,0.0011169906262107313,0.0005795201290303559,0.00015808960836415382,3.0953367543410684e-05
26.0,0.0007956370742039829,0.00023197655437407974,0.0008454800011550609,7.294811533811595e-05
27.0,0.0010996925808898525,0.0005884152328425442,0.00029737491353440626,5.758953503825901e-05
28.0,0.00035237593716594943,0.00027982060769278847,0.0001180734464980211,1.1925036410799325e-05
29.0,0.0007895852856268208,0.00043193026656763295,0.00017175988356895236,5.56606104981737e-05
30.0,0.0002873916648429511,0.00024649955028983417,0.0005600730108787157,9.812715877770357e-05
31.0,0.0002811217499019632,0.0001221876322164116,0.00016506233187681395,3.844212794283626e-05
32.0,0.00043429501263861397,0.00014571110459809795,0.00016630271062982588,3.345502334691702e-05
33.0,0.00041869573112699403,0.000101134545587603,8.272933942726571e-05,5.4264328136715446e-05
34.0,0.0005394859208840586,0.00035058945145658544,0.00016262954750029203,7.267860078531254e-05
35.0,0.00027812941295444506,0.00021768266880047623,0.00017327543414248598,3.5531573379793544e-05
36.0,0.0002980146045518424,4.6481918131395195e-05,0.00011896545140281741,3.278564648052895e-05
37.0,0.0009613501668226097,0.0003681666614394305,0.00013520062664337703,3.543757204786456e-05
38.0,0.00025725766215100985,8.023231879701616e-05,0.00015789857907336937,1.3151347049003135e-05
39.0,0.0002354975288803149,0.00015720627933864066,8.994777794467492e-05,2.5225888022268556e-05
40.0,0.00020547258937028657,0.00013549439034515523,0.00013627943292137713,4.4120665758526986e-05
41.0,0.00015357845340765035,9.976059880286606e-05,7.584075844434286e-05,1.0478461562209145e-05
42.0,2.9027493860855634e-05,2.6489949181248296e-05,0.001131667140241391,0.0003246952743613918
43.0,5.8647242699884466e-06,1.0158000408002284e-05,0.00034554526403466577,8.1035363559785e-05
44.0,0.00017058037123944246,0.00014777079608103747,0.00010361805314947345,1.8411637734934506e-05
45.0,6.362358450261312e-05,8.164358602597454e-05,6.741139798969439e-05,2.737859071886172e-05
46.0,0.00012554840519596742,6.33261791631262e-05,0.00012169192391359033,2.2478543767489983e-05
47.0,6.778954496334275e-05,8.87033318072951e-05,9.702316030080156e-05,1.5082705030366039e-05
48.0,5.8647242699884466e-06,1.0158000408002284e-05,0.00013785812504403676,6.922785749450098e-05
49.0,5.119281780255011e-05,3.325353293428869e-05,9.943071577913152e-05,1.3532816666540298e-05
50.0,2.316276959086719e-05,2.639142454299022e-05,0.00013269041232158056,1.00763727799604e-05
