Base index shifted,ATMi_2_1#TOP,ATMi_2_1#BOT
210.0,1,2
211.0,8,2
212.0,1,1
213.0,2,2
214.0,6,2
215.0,3,2
216.0,4,3
217.0,3,0
218.0,4,0
219.0,8,0
220.0,3,0
221.0,5,3
222.0,7,2
223.0,2,0
224.0,4,2
225.0,6,2
226.0,8,0
227.0,5,2
228.0,4,0
229.0,3,0
230.0,0,0
231.0,0,0
232.0,5,2
233.0,3,1
234.0,1,2
235.0,2,0
236.0,0,1
237.0,0,0
238.0,2,1
239.0,2,1
240.0,0,1
241.0,0,0
242.0,5,0
243.0,2,1
244.0,0,0
245.0,1,1
246.0,0,1
247.0,2,0
248.0,1,0
249.0,0,0
250.0,0,1
251.0,0,0
252.0,0,1
253.0,0,0
254.0,1,2
255.0,0,1
256.0,0,0
257.0,0,0
258.0,1,1
259.0,0,1
260.0,0,0
261.0,0,1
262.0,0,0
263.0,1,1
264.0,0,0
265.0,0,0
266.0,0,1
267.0,0,0
268.0,0,0
269.0,0,0
270.0,0,1
271.0,0,1
272.0,0,1
273.0,0,0
274.0,1,0
275.0,0,0
276.0,1,0
277.0,1,0
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,1
282.0,1,1
283.0,0,1
284.0,0,1
285.0,1,0
286.0,0,0
287.0,0,0
288.0,0,0
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,1
293.0,0,0
294.0,0,0
295.0,0,0
296.0,0,1
297.0,0,0
298.0,0,0
299.0,0,0
300.0,0,0
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,0
307.0,0,0
308.0,0,1
309.0,0,0
310.0,0,1
311.0,0,0
312.0,0,0
313.0,0,2
314.0,0,0
315.0,0,2
316.0,0,0
317.0,0,2
318.0,0,0
319.0,0,2
320.0,0,0
321.0,0,0
322.0,0,1
323.0,0,0
324.0,0,0
325.0,0,0
326.0,0,0
327.0,0,1
328.0,0,0
329.0,0,2
330.0,0,0
331.0,0,0
332.0,0,0
333.0,0,0
334.0,0,2
335.0,0,2
336.0,0,4
337.0,0,1
338.0,0,3
339.0,0,2
340.0,0,0
341.0,0,2
342.0,0,0
343.0,0,3
344.0,0,4
345.0,0,8
346.0,0,3
347.0,0,8
348.0,0,13
349.0,0,24
350.0,0,227
351.0,0,15308
