Base index shifted,ATMi_4_1#TOP,ATMi_4_1#BOT
185.0,9,1
186.0,6,3
187.0,1,3
188.0,5,2
189.0,4,6
190.0,6,4
191.0,2,5
192.0,3,7
193.0,1,1
194.0,5,4
195.0,1,4
196.0,6,0
197.0,3,3
198.0,2,3
199.0,2,1
200.0,2,4
201.0,2,2
202.0,3,2
203.0,1,1
204.0,1,2
205.0,3,2
206.0,2,3
207.0,0,0
208.0,2,2
209.0,2,0
210.0,0,1
211.0,1,2
212.0,2,1
213.0,1,1
214.0,2,1
215.0,0,0
216.0,2,6
217.0,3,1
218.0,2,1
219.0,4,0
220.0,3,0
221.0,1,2
222.0,2,5
223.0,0,1
224.0,3,1
225.0,6,2
226.0,2,0
227.0,0,2
228.0,0,3
229.0,1,3
230.0,0,1
231.0,0,0
232.0,2,1
233.0,1,0
234.0,1,3
235.0,1,0
236.0,0,3
237.0,1,1
238.0,0,3
239.0,0,3
240.0,0,1
241.0,0,1
242.0,0,0
243.0,0,1
244.0,0,0
245.0,0,0
246.0,0,0
247.0,0,2
248.0,0,0
249.0,0,0
250.0,0,0
251.0,0,1
252.0,0,0
253.0,1,0
254.0,0,1
255.0,0,1
256.0,0,1
257.0,0,0
258.0,0,0
259.0,0,2
260.0,0,1
261.0,0,1
262.0,0,0
263.0,1,0
264.0,0,1
265.0,0,0
266.0,0,0
267.0,0,0
268.0,0,0
269.0,0,2
270.0,0,0
271.0,0,2
272.0,0,0
273.0,0,1
274.0,1,1
275.0,0,2
276.0,1,0
277.0,0,3
278.0,0,1
279.0,0,0
280.0,0,2
281.0,0,1
282.0,0,1
283.0,0,1
284.0,0,0
285.0,2,0
286.0,0,0
287.0,0,0
288.0,0,0
289.0,0,0
290.0,0,0
291.0,1,0
292.0,0,4
293.0,0,0
294.0,0,2
295.0,0,0
296.0,0,0
297.0,0,0
298.0,0,2
299.0,0,0
300.0,0,0
301.0,0,1
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,2
306.0,1,1
307.0,0,2
308.0,0,0
309.0,0,1
310.0,0,0
311.0,0,0
312.0,0,0
313.0,0,0
314.0,0,0
315.0,0,1
316.0,0,0
317.0,0,3
318.0,0,1
319.0,0,0
320.0,0,2
321.0,0,0
322.0,0,11
323.0,0,2
324.0,0,7
325.0,0,10
326.0,0,2
327.0,0,3
328.0,0,9
329.0,0,22
330.0,0,2
331.0,0,3
332.0,0,3
333.0,0,2
334.0,0,1
335.0,0,1
336.0,0,6
337.0,0,3
338.0,0,5
339.0,0,5
340.0,0,1
341.0,0,4
342.0,0,5
343.0,0,12
344.0,0,25
345.0,0,31
346.0,0,48
347.0,0,47
348.0,0,26
349.0,0,112
350.0,0,750
351.0,0,38308
