Base index shifted,ATMi1#TOP#AVERAGE,ATMi1#TOP#STD,ATMi1#BOT#AVERAGE,ATMi1#BOT#STD
37.0,0.0005570026575447164,0.00013399503046641442,8.524111056415289e-05,3.456745524055775e-05
38.0,0.00033504111984733145,0.0001242834904569479,9.053980777735634e-05,4.148355607241148e-05
39.0,0.0002609640319191479,8.959454960995455e-05,0.00011554689593858086,1.825697839209299e-05
40.0,0.00014067630354643002,3.918727779592e-05,0.00013808746079643804,3.5737194577788154e-05
41.0,0.0001213905009158622,3.183486157463873e-05,8.962543856475118e-05,5.361039302970817e-05
42.0,9.029625790296646e-05,4.6526599175232746e-05,0.0005489200276788955,3.336310932876679e-05
43.0,6.466270626736521e-05,2.230807544744149e-05,0.0003244092824809991,2.3902306634507464e-05
44.0,7.324326097541607e-05,4.05684983426995e-05,6.935258701701343e-05,3.4602433245114194e-05
45.0,0.0001275503364924025,7.197742588152664e-05,4.452423720846861e-05,1.4845734260901583e-05
46.0,7.649789720472471e-05,3.793560439610636e-05,5.91409148376435e-05,1.3814193573966013e-05
47.0,7.819221152026071e-05,2.953856835896381e-05,4.648279099547441e-05,3.065570792601795e-05
48.0,5.664712306673563e-05,1.9439282931459072e-05,0.00016149347187601617,4.872294856360555e-06
49.0,5.2477988302898116e-05,3.701128696935705e-05,7.727647424569573e-05,1.910964036309839e-05
50.0,5.9740325987490976e-05,8.758942463606922e-06,0.00014222405581290422,5.028355493444762e-05
