Base index shifted,ATMi4#TOP#AVERAGE,ATMi4#TOP#STD,ATMi4#BOT#AVERAGE,ATMi4#BOT#STD
10.0,0.009856443746759086,0.0013103266637331124,0.00038917727413422616,1.3384386069555822e-05
11.0,0.005123778650926536,0.0012179937980776718,0.0002450807335653246,4.9090523153439744e-05
12.0,0.0039886010698060035,0.00032940920535273055,0.00026967635959993224,3.635420250919777e-05
13.0,0.0033641293536347365,0.00030365170559388497,0.00018836972854654606,5.986621463713651e-05
14.0,0.001944654358280641,6.471901280315672e-05,0.00015914154373767426,6.255550002479577e-05
15.0,0.002153638709837023,0.00020059726747150453,0.0004724698310320308,5.855945145331523e-05
16.0,0.0019494676307767616,0.000530557734086958,0.0005868439639111597,0.0001088859870445199
17.0,0.001508454998074865,0.0001681787374713132,0.00023759907206157555,3.881270865665568e-05
18.0,0.0007537222240529043,6.700782329073153e-05,0.00032387537221153254,4.677197972734212e-05
19.0,0.0019369124456224344,0.0009105017268824886,0.00023443709957129527,2.9459863662605212e-05
20.0,0.0011654903284040313,0.00012934903617674295,0.00028078862055695816,4.1050170190547326e-05
21.0,0.001437895956735177,0.0004611555424897645,0.00023290594980557053,7.399916743425176e-05
22.0,0.0009481673580255975,0.00023316750368836936,0.00014401798428960447,4.762628374835719e-05
23.0,0.0010471228612806338,0.00033045907657274713,0.0004444568023461108,3.580732949354256e-05
24.0,0.0007048597123436066,6.297085956076396e-05,0.00014005339839599852,5.2547240643927044e-05
25.0,0.0005582108986022836,9.944150274175175e-05,0.00010465838116516033,3.945708462276069e-05
26.0,0.0005822774837128113,0.00013996061312319393,0.0007835491592005889,8.759732614924969e-05
27.0,0.0005903961726674784,0.0001272306619329864,0.00017384318882018537,5.408572307956432e-05
28.0,0.00013753348519481747,7.404462933236659e-05,0.00012019760721483378,3.6999344456179437e-05
29.0,0.0007137551110227278,0.00017632011449973895,7.88444751256233e-05,8.484159075700187e-06
30.0,0.00016171699042764637,4.854647789339378e-05,0.00025260598378453407,9.430187384393432e-05
31.0,0.00030027493596873796,6.021348586230777e-05,0.00013015941744390198,6.901801137776144e-05
32.0,0.0002672851314246533,6.350883418424485e-05,0.000173011855616978,7.490845014376488e-05
33.0,0.0002348799274920741,1.1410591169976159e-05,0.0001167016482842244,6.0143129412479405e-06
34.0,0.000307238334077612,7.455040233430084e-05,0.00014419933740970987,8.488604196483422e-06
35.0,0.0001620677507945496,2.8175485236625346e-05,0.00013080939752700395,4.654131345357163e-05
36.0,0.00037354088277824894,0.00012937566153421097,0.00011791680440717627,1.716134232089649e-05
37.0,0.000566418686924816,9.062189730290163e-05,0.0001259954856326344,1.7077250318446837e-05
38.0,0.0004875506523423906,0.00022911221779767918,0.0001373358123072036,3.3889918498001784e-05
39.0,0.0002430877158146066,8.428018247116275e-05,7.203391038450994e-05,2.7512381010501425e-05
40.0,0.00020371911377315335,0.00014380504189431082,0.00015709193052953753,5.457230951417521e-05
41.0,0.0001876264767405559,0.00015774056069726788,0.00010209342839658912,4.988366942774194e-05
42.0,9.769720266415986e-05,4.9991433144785294e-05,0.0004877110562364876,0.000178828652429816
43.0,4.85117513423945e-05,6.439625743010814e-05,0.0004147312707743607,0.00011164345569655742
44.0,4.0743822754630666e-05,2.8761008378862167e-05,0.00010784147033497432,4.5430904551216906e-05
45.0,0.00011436052993104492,0.000100051009083688,8.617350330914865e-05,1.153984868952738e-05
46.0,4.0860742876931755e-05,3.758374236672477e-05,0.0001085412868974917,4.092852895694904e-05
47.0,1.609263703259744e-05,1.3937735942610708e-05,5.6676037454941876e-05,4.7145155068804026e-05
48.0,6.527808835436281e-05,7.546469303475522e-05,0.00014574847997299084,5.522830699692897e-05
49.0,8.160456563156242e-05,6.242409117309446e-05,0.00012035024053505749,3.440556002425667e-05
50.0,6.551192859896499e-05,7.538509067525201e-05,0.00013267140985108027,7.216081782810899e-05
