Base index shifted,ATMi1_3#TOP,ATMi1_3#BOT
-123.0,7,17
-122.0,3,8
-121.0,3,6
-120.0,2,8
-119.0,7,12
-118.0,9,9
-117.0,7,10
-116.0,1,24
-115.0,0,15
-114.0,5,20
-113.0,8,19
-112.0,1,24
-111.0,6,20
-110.0,13,8
-109.0,6,14
-108.0,2,37
-107.0,4,6
-106.0,2,16
-105.0,3,5
-104.0,3,4
-103.0,3,17
-102.0,1,6
-101.0,3,9
-100.0,0,12
-99.0,1,3
-98.0,2,14
-97.0,2,16
-96.0,3,10
-95.0,3,8
-94.0,4,20
-93.0,2,7
-92.0,1,5
-91.0,0,9
-90.0,5,8
-89.0,1,8
-88.0,1,4
-87.0,4,4
-86.0,4,25
-85.0,2,10
-84.0,0,2
-83.0,3,6
-82.0,2,7
-81.0,3,6
-80.0,1,3
-79.0,2,13
-78.0,1,7
-77.0,2,8
-76.0,2,7
-75.0,5,8
-74.0,2,5
-73.0,1,8
-72.0,4,13
-71.0,4,2
-70.0,2,11
-69.0,5,6
-68.0,0,6
-67.0,7,5
-66.0,5,6
-65.0,2,4
-64.0,3,5
-63.0,1,6
-62.0,2,4
-61.0,3,5
-60.0,2,10
-59.0,7,14
-58.0,4,2
-57.0,11,10
-56.0,7,10
-55.0,6,10
-54.0,8,5
-53.0,7,7
-52.0,11,7
-51.0,31,7
-50.0,13,9
-49.0,4,4
-48.0,11,9
-47.0,9,1
-46.0,4,5
-45.0,9,2
-44.0,18,5
-43.0,7,23
-42.0,6,33
-41.0,26,1
-40.0,17,9
-39.0,15,6
-38.0,8,3
-37.0,27,6
-36.0,10,6
-35.0,11,5
-34.0,34,10
-33.0,20,0
-32.0,37,6
-31.0,23,9
-30.0,44,19
-29.0,23,8
-28.0,56,6
-27.0,41,7
-26.0,35,43
-25.0,71,5
-24.0,19,7
-23.0,77,37
-22.0,37,13
-21.0,57,16
-20.0,83,17
-19.0,49,22
-18.0,131,11
-17.0,92,16
-16.0,154,51
-15.0,93,48
-14.0,132,28
-13.0,303,24
-12.0,638,61
-11.0,787,60
-10.0,823,62
-9.0,3177,60
-8.0,2551,42
-7.0,3505,100
-6.0,3876,18
-5.0,1018,41
-4.0,7335,84
-3.0,3175,48
-2.0,9223,160
-1.0,8013,1574
0.0,5498,60692
1.0,8380,11
2.0,2271,11
3.0,9980,30
4.0,4666,10
5.0,3594,21
6.0,4741,13
7.0,1623,33
8.0,2298,69
9.0,1196,4
10.0,1157,9
11.0,589,5
12.0,412,5
13.0,284,7
14.0,216,7
15.0,247,6
16.0,173,3
17.0,156,8
18.0,60,10
19.0,255,3
20.0,152,1
21.0,211,4
22.0,98,4
23.0,113,2
24.0,78,18
25.0,66,4
26.0,77,4
27.0,77,7
28.0,35,9
29.0,59,2
30.0,30,7
31.0,14,8
32.0,25,7
33.0,33,6
34.0,34,6
35.0,33,6
36.0,50,9
37.0,66,11
38.0,34,9
39.0,27,5
40.0,8,3
41.0,12,5
42.0,8,2
43.0,4,5
44.0,4,6
45.0,5,4
46.0,6,7
47.0,9,6
48.0,6,2
49.0,1,9
50.0,7,2
51.0,5,2
52.0,3,3
53.0,6,2
54.0,7,4
55.0,6,2
56.0,2,0
57.0,2,6
58.0,2,1
59.0,1,3
60.0,4,1
61.0,5,2
62.0,6,2
63.0,5,1
64.0,5,2
65.0,8,0
66.0,9,0
67.0,8,1
68.0,9,0
69.0,6,0
70.0,5,1
71.0,11,1
72.0,12,1
73.0,9,0
74.0,7,3
75.0,4,2
76.0,4,0
77.0,4,0
78.0,16,3
79.0,3,0
80.0,3,2
81.0,12,1
82.0,8,1
83.0,11,1
84.0,6,0
85.0,18,4
86.0,11,2
87.0,7,1
88.0,14,1
89.0,28,1
90.0,10,1
91.0,12,1
92.0,23,0
93.0,29,2
94.0,9,2
95.0,12,1
96.0,9,1
97.0,14,1
98.0,10,2
99.0,19,8
100.0,12,6
101.0,10,4
102.0,12,5
103.0,13,3
104.0,13,4
105.0,33,2
106.0,16,7
107.0,26,5
108.0,8,1
109.0,12,5
110.0,15,2
111.0,10,3
112.0,9,9
113.0,16,2
114.0,19,3
115.0,9,8
116.0,16,6
117.0,15,7
118.0,20,16
119.0,14,6
120.0,23,17
121.0,12,4
122.0,6,10
123.0,12,15
124.0,17,13
125.0,28,11
126.0,36,10
127.0,11,2
128.0,20,8
129.0,47,6
130.0,24,7
131.0,28,17
132.0,20,5
133.0,23,12
134.0,28,9
135.0,47,19
136.0,22,18
137.0,11,17
138.0,13,8
139.0,29,13
140.0,20,16
141.0,30,16
142.0,19,12
143.0,19,17
144.0,15,12
145.0,13,3
146.0,38,15
147.0,8,11
148.0,43,24
149.0,36,14
150.0,20,16
151.0,29,23
152.0,15,3
153.0,18,24
154.0,16,16
155.0,26,17
156.0,26,12
157.0,25,14
158.0,26,12
159.0,28,19
160.0,40,13
161.0,28,15
162.0,39,14
163.0,29,10
164.0,15,13
165.0,22,6
166.0,36,7
167.0,66,9
168.0,40,14
169.0,13,29
170.0,36,28
171.0,13,21
172.0,24,15
173.0,29,9
174.0,15,8
175.0,23,27
176.0,34,14
177.0,29,3
178.0,25,10
179.0,44,12
180.0,46,14
181.0,27,18
182.0,31,15
183.0,22,16
184.0,61,18
185.0,25,15
186.0,43,14
187.0,39,14
188.0,31,27
189.0,33,9
190.0,14,11
191.0,32,17
192.0,24,27
193.0,37,29
194.0,46,17
195.0,13,18
196.0,13,24
197.0,48,13
198.0,28,29
199.0,48,16
200.0,36,8
201.0,36,20
202.0,9,10
203.0,19,9
204.0,15,7
205.0,34,8
206.0,17,8
207.0,27,16
208.0,15,16
209.0,10,12
210.0,15,10
211.0,6,16
212.0,35,18
213.0,18,14
214.0,16,17
215.0,22,12
216.0,11,14
217.0,10,17
218.0,13,7
219.0,26,12
220.0,19,7
221.0,5,7
222.0,32,12
223.0,16,11
224.0,23,13
225.0,16,8
226.0,28,16
227.0,13,11
228.0,11,13
229.0,17,13
230.0,6,14
231.0,11,4
232.0,7,11
233.0,16,8
234.0,14,5
235.0,9,7
236.0,5,6
237.0,3,7
238.0,12,13
239.0,13,4
240.0,7,7
241.0,7,5
242.0,4,5
243.0,9,5
244.0,2,7
245.0,1,4
246.0,5,3
247.0,2,5
248.0,0,4
249.0,4,9
250.0,0,2
251.0,4,17
252.0,1,1
253.0,3,4
254.0,0,3
255.0,2,19
256.0,1,4
257.0,4,3
258.0,1,3
259.0,0,6
260.0,1,5
261.0,1,3
262.0,0,4
263.0,5,5
264.0,1,0
265.0,0,4
266.0,2,3
267.0,0,4
268.0,2,1
269.0,0,0
270.0,1,5
271.0,2,3
272.0,2,3
273.0,0,4
274.0,2,2
275.0,1,0
276.0,1,2
277.0,5,3
278.0,0,2
279.0,0,4
280.0,0,0
281.0,0,5
282.0,1,2
283.0,0,2
284.0,0,2
285.0,0,0
286.0,0,3
287.0,1,1
288.0,0,7
289.0,1,1
290.0,0,2
291.0,1,0
292.0,1,1
293.0,0,8
294.0,0,2
295.0,0,2
296.0,0,1
297.0,0,7
298.0,0,1
299.0,0,2
300.0,0,7
301.0,0,1
302.0,0,0
303.0,0,1
304.0,0,3
305.0,0,2
306.0,0,3
307.0,0,5
308.0,0,2
309.0,0,0
310.0,0,0
311.0,0,3
312.0,0,5
313.0,0,4
314.0,0,0
315.0,0,0
316.0,0,5
317.0,1,2
318.0,0,3
319.0,0,2
320.0,0,3
321.0,0,3
322.0,0,1
323.0,0,17
324.0,0,3
325.0,0,4
326.0,0,20
327.0,0,1
328.0,0,4
329.0,0,5
330.0,0,20
331.0,0,0
332.0,0,1
333.0,0,6
334.0,0,3
335.0,0,3
336.0,0,14
337.0,0,34
338.0,0,12
339.0,0,17
340.0,0,10
341.0,0,14
342.0,0,19
343.0,0,4
344.0,0,36
345.0,0,29
346.0,0,44
347.0,0,85
348.0,0,106
349.0,0,87
350.0,0,257
351.0,0,1571
352.0,0,95074
