Base index shifted,400#TOP#AVERAGE,400#TOP#STD,400#BOT#AVERAGE,400#BOT#STD
-14.0,0.013146424444136556,0.001216490110723912,8.908803573438157e-05,4.507403191135722e-05
-13.0,0.007674362148226103,0.0004342561892320367,6.591610104098673e-05,5.2054443168766116e-05
-12.0,0.01098979806876043,0.0007609000789430495,0.00015247441961490027,3.470041339445505e-05
-11.0,0.017878054967354153,0.0012698910569457456,4.150535918152835e-05,2.1151927327747744e-05
-10.0,0.028002063140188476,0.001074900903803529,8.672158808381835e-05,2.3265058383240986e-05
-9.0,0.027232245313489587,0.0017771000898293694,8.290510345892182e-05,2.0901901765657855e-05
-8.0,0.04740723474501315,0.002936757283392677,7.274241704866073e-05,1.9170676388157605e-05
-7.0,0.0344584993325983,0.0012378239661998353,0.0003212944579155214,2.7105630523463616e-05
-6.0,0.017642053698297785,0.00031499601657101746,0.00011349877759383996,7.215422085655062e-05
-5.0,0.039207682244552476,0.0009670423664959552,0.00011768976153691105,1.4621288383372554e-05
-4.0,0.037348612524076695,0.0019398610992006416,0.00014940693362635286,0.00011852256731356635
-3.0,0.05055883316401894,0.0021864428628135487,0.00010026860519503147,5.806203312793527e-05
-2.0,0.03890580710779463,0.001692244087697092,0.0002546293582381855,6.651306119679904e-05
-1.0,0.046769089741190865,0.002202380184885145,0.0002776338808916996,0.00014297737887496417
0.0,0.07382452311897597,0.0042856911342806095,0.9838171657810793,0.00030343832582726497
1.0,0.04606053986927751,0.002440429460491824,0.0037303496045558784,0.0007115228808880493
2.0,0.07208797695714733,0.0028066656983911044,0.00030478556971989573,0.0001221624967575324
3.0,0.06041685571996689,0.001492817410325501,0.0009864695793135147,0.00010181822948671466
4.0,0.03481436191361586,0.0008795853658896129,0.000283231084040715,3.083069534273358e-05
5.0,0.056112930339328265,0.0018635664004684209,0.00023817812464832982,7.830477186464719e-05
6.0,0.02238672661340117,0.001895197193391477,0.00011387327691201452,1.6664560465430822e-05
7.0,0.04860640033907606,0.002370203087410893,0.00023774597072438532,3.8991746101181196e-05
8.0,0.03737998434402037,0.0014057460897555951,0.0004188221161418151,5.5629810699055933e-05
9.0,0.016080733736866637,0.0005345318360549795,0.00033720378014732175,0.0001769664377990225
10.0,0.006611770534611734,0.00109092560452663,0.00022790982333393384,0.00010466151631717897
11.0,0.00811593842733839,0.0007113510806466965,0.00032527421205032274,4.824060259934536e-05
12.0,0.010150711397060893,0.0012330212413674932,0.000310488387773046,3.5417830162721094e-05
13.0,0.006372749093285495,0.0004416969289704736,0.00015629090423979682,6.079558230975845e-05
14.0,0.005184340348527445,0.00040853557716854925,0.0003398967668176946,8.536258213385414e-05
15.0,0.001899285211452963,0.0003560113747041141,0.00019387416389229375,3.48704071620996e-05
16.0,0.002845321327879276,0.0005215207343524047,0.00014822578106605925,9.417719608909307e-05
17.0,0.002727498862504166,0.0005537151630629657,0.00021005651306810978,5.8476614474503486e-05
18.0,0.0022352455964131535,0.0003901407859839874,3.79577589706715e-05,5.55485348847694e-06
19.0,0.000834018896920479,0.00013554453690287733,0.00019715287968911092,2.120842981623344e-05
20.0,0.000904813653718714,0.00025583214474351513,9.688427449407943e-05,4.4081683461182947e-05
21.0,0.0018156186900830705,0.00034665070166812654,0.00031183695237322045,0.00016368323138133274
22.0,0.0006394195771171838,0.00013537923229691527,0.00018688457837471494,2.4315264593437706e-05
23.0,0.0013863325526741106,0.0006199038955578601,3.79577589706715e-05,5.55485348847694e-06
24.0,0.0010553879200297246,0.00023300305195654358,0.0001238726938123708,3.877500613718918e-05
25.0,0.0008318546972834628,0.0002026635779436597,0.00015204226569095577,0.00010578153104815186
26.0,0.0006250488062571543,0.00034352494942832735,8.30107183630567e-05,4.230385465549549e-05
27.0,0.000329253265133106,8.934532061245826e-05,0.00013596553141927462,0.00012864379038877194
28.0,0.00045710881707852085,5.5023742173105685e-05,0.00014865793499000375,8.616196609946958e-06
29.0,0.0005982239166105594,3.654655802046925e-05,0.00020731556609937199,2.1078517280494247e-05
30.0,0.00037377489238295047,6.984008799979285e-05,0.00015946400513247908,3.508993988338511e-05
31.0,0.0003028713448421219,0.00011832646657659933,9.898183773060297e-05,7.605735063270716e-05
32.0,0.0006001107059138979,0.00018609539070737414,0.00011650860897661743,5.99748125485503e-05
33.0,0.0007163428914433246,0.0003012225830913839,7.537774911326364e-05,4.089545676926323e-05
34.0,0.0006972873830031171,0.00021693785568760763,0.0002010749792181423,0.00010119553905341356
35.0,0.0005794427579348786,0.00038256232479012034,0.00021414188210704599,4.308246581202084e-05
36.0,0.0011574447564911806,0.0003244437042548169,5.865763110936824e-05,2.6179679110434603e-05
37.0,0.0005705116096222872,0.00017542268518299143,0.000270433065565851,6.065048298602372e-05
38.0,0.0006109002593901582,0.0001563981950643028,0.00011059456111519736,5.294587652111281e-05
39.0,0.0004121411599039146,0.00020538068244405668,8.000088698027923e-05,3.4723548206191054e-05
40.0,0.00020652848069263087,8.978757753293989e-05,9.607762125196038e-05,4.03637484743023e-05
41.0,0.00035452396215068435,0.00014080272719377905,8.354848719113606e-05,4.306193962547132e-05
42.0,0.0003769652661826025,0.0003737991015585905,8.591493484169928e-05,4.026547283168956e-05
43.0,0.00014741227665102842,0.00010505362579587063,7.855085000594592e-05,5.6412725893692656e-05
44.0,0.0002311607865625398,8.469191812317958e-05,5.90321304275428e-05,3.101640135299261e-05
45.0,0.0002831191983444496,0.0002705564315269269,3.79577589706715e-05,5.55485348847694e-06
46.0,0.00011781318035941773,9.499726498575447e-05,8.182956580276307e-05,7.19905676383856e-05
47.0,0.00015645685821405952,3.360740152768131e-05,5.892651552340793e-05,4.000342658022449e-05
48.0,0.0002663098780828773,0.00010844981492452657,9.371117360139716e-05,3.267760314254416e-05
49.0,0.00016058983569603317,0.00012059297412508143,7.919423373816016e-05,3.2403319352870626e-05
50.0,0.000208442072196944,4.0652090877989294e-05,7.919423373816016e-05,3.2403319352870626e-05
