Base index shifted,400_3#TOP,400_3#BOT
-32.0,37,9
-31.0,26,9
-30.0,59,6
-29.0,46,9
-28.0,19,7
-27.0,15,3
-26.0,70,4
-25.0,38,8
-24.0,51,8
-23.0,22,2
-22.0,15,8
-21.0,84,24
-20.0,62,4
-19.0,166,9
-18.0,212,2
-17.0,263,13
-16.0,497,9
-15.0,322,8
-14.0,554,12
-13.0,346,5
-12.0,503,17
-11.0,831,14
-10.0,1252,10
-9.0,1259,9
-8.0,2125,18
-7.0,1545,14
-6.0,773,6
-5.0,1674,12
-4.0,1527,14
-3.0,2073,54
-2.0,1670,13
-1.0,1970,192
0.0,2974,47776
1.0,1892,21
2.0,3096,22
3.0,2579,10
4.0,1484,12
5.0,2363,9
6.0,976,9
7.0,2123,18
8.0,1643,7
9.0,706,6
10.0,333,5
11.0,370,2
12.0,479,7
13.0,292,3
14.0,213,7
15.0,90,2
16.0,129,6
17.0,97,6
18.0,86,6
19.0,35,2
20.0,40,2
21.0,81,4
22.0,29,3
23.0,52,4
24.0,42,0
25.0,32,5
26.0,20,4
27.0,17,2
28.0,23,0
29.0,24,1
30.0,13,5
31.0,13,3
32.0,23,1
33.0,23,6
34.0,34,5
35.0,15,2
36.0,44,3
37.0,22,1
38.0,19,1
39.0,16,1
40.0,9,0
41.0,13,4
42.0,8,2
43.0,2,0
44.0,6,4
45.0,6,0
46.0,0,4
47.0,8,1
48.0,13,0
49.0,5,3
50.0,8,4
51.0,11,5
52.0,2,2
53.0,4,2
54.0,2,7
55.0,7,3
56.0,2,4
57.0,3,5
58.0,5,1
59.0,0,2
60.0,5,3
61.0,5,6
62.0,14,1
63.0,6,1
64.0,4,0
65.0,0,3
66.0,4,0
67.0,5,2
68.0,6,1
69.0,3,4
70.0,1,0
71.0,1,2
72.0,3,0
73.0,5,4
74.0,2,2
75.0,1,2
76.0,1,0
77.0,3,2
78.0,4,2
79.0,1,1
80.0,2,0
81.0,5,4
82.0,0,4
83.0,0,3
84.0,2,1
85.0,3,0
86.0,1,1
87.0,2,3
88.0,1,1
89.0,5,3
90.0,1,2
91.0,0,0
92.0,1,1
93.0,1,3
94.0,1,1
95.0,1,4
96.0,1,3
97.0,3,2
98.0,1,2
99.0,0,5
100.0,5,2
101.0,1,5
102.0,0,5
103.0,2,8
104.0,0,9
105.0,4,0
106.0,1,6
107.0,2,3
108.0,1,3
109.0,0,9
110.0,0,1
111.0,0,4
112.0,2,14
113.0,0,3
114.0,0,8
115.0,0,10
116.0,0,8
117.0,0,8
118.0,0,3
119.0,0,10
120.0,2,5
121.0,0,2
122.0,0,4
123.0,0,4
124.0,0,6
125.0,1,6
126.0,1,11
127.0,0,3
128.0,1,1
129.0,1,5
130.0,0,4
131.0,0,2
132.0,0,4
133.0,0,2
134.0,0,5
135.0,0,9
136.0,0,9
137.0,0,4
138.0,0,7
139.0,0,5
140.0,0,6
141.0,0,4
142.0,0,2
143.0,0,7
144.0,0,3
145.0,0,5
146.0,0,3
147.0,0,6
148.0,0,11
149.0,0,5
150.0,0,10
151.0,0,9
152.0,0,1
153.0,0,6
154.0,0,5
155.0,0,11
156.0,0,3
157.0,0,5
158.0,0,4
159.0,0,6
160.0,0,3
161.0,0,0
162.0,0,3
163.0,0,2
164.0,0,3
165.0,0,0
166.0,0,0
167.0,0,2
168.0,0,3
169.0,0,2
170.0,0,3
171.0,0,0
172.0,0,0
173.0,0,0
174.0,0,1
175.0,0,1
176.0,0,4
177.0,0,7
178.0,0,6
179.0,0,0
180.0,0,1
181.0,0,0
182.0,0,1
183.0,0,5
184.0,0,3
185.0,0,7
186.0,0,4
187.0,0,7
188.0,0,12
189.0,0,6
190.0,0,4
191.0,0,10
192.0,0,15
193.0,0,4
194.0,0,23
195.0,0,57
196.0,0,77
197.0,0,51
198.0,0,186
199.0,0,513
200.0,0,43013
