Base index shifted,ATMi4_2#TOP,ATMi4_2#BOT
-72.0,0,19
-71.0,0,10
-70.0,0,15
-69.0,0,19
-68.0,0,11
-67.0,1,8
-66.0,0,16
-65.0,0,5
-64.0,0,7
-63.0,0,9
-62.0,0,5
-61.0,0,21
-60.0,0,15
-59.0,0,18
-58.0,0,8
-57.0,1,15
-56.0,1,19
-55.0,0,14
-54.0,0,14
-53.0,1,14
-52.0,0,16
-51.0,2,19
-50.0,0,24
-49.0,0,16
-48.0,0,24
-47.0,0,14
-46.0,0,18
-45.0,0,9
-44.0,1,19
-43.0,0,49
-42.0,0,71
-41.0,0,13
-40.0,0,19
-39.0,2,9
-38.0,0,18
-37.0,0,17
-36.0,2,15
-35.0,0,20
-34.0,0,15
-33.0,0,13
-32.0,3,32
-31.0,0,23
-30.0,1,45
-29.0,0,10
-28.0,3,13
-27.0,1,29
-26.0,7,102
-25.0,8,14
-24.0,4,18
-23.0,9,50
-22.0,8,13
-21.0,5,32
-20.0,25,29
-19.0,5,30
-18.0,15,35
-17.0,12,27
-16.0,7,69
-15.0,9,57
-14.0,13,16
-13.0,10,28
-12.0,37,35
-11.0,55,28
-10.0,96,43
-9.0,396,50
-8.0,410,44
-7.0,403,120
-6.0,526,18
-5.0,588,65
-4.0,693,70
-3.0,610,179
-2.0,838,83
-1.0,710,1560
0.0,1313,111380
1.0,838,40
2.0,603,13
3.0,817,12
4.0,482,17
5.0,552,13
6.0,542,12
7.0,246,14
8.0,423,46
9.0,293,3
10.0,140,4
11.0,78,3
12.0,56,4
13.0,43,3
14.0,25,4
15.0,22,4
16.0,30,2
17.0,22,1
18.0,10,1
19.0,11,4
20.0,14,1
21.0,14,2
22.0,15,1
23.0,18,3
24.0,8,3
25.0,6,1
26.0,6,1
27.0,6,1
28.0,1,1
29.0,11,2
30.0,2,0
31.0,3,1
32.0,4,1
33.0,3,0
34.0,3,1
35.0,2,0
36.0,6,1
37.0,6,1
38.0,10,0
39.0,4,0
40.0,5,0
41.0,5,1
42.0,2,0
43.0,0,2
44.0,1,0
45.0,2,1
46.0,1,0
47.0,0,0
48.0,2,1
49.0,2,0
50.0,1,0
51.0,1,1
52.0,1,0
53.0,0,0
54.0,0,0
55.0,1,0
56.0,0,0
57.0,0,0
58.0,1,0
59.0,2,0
60.0,2,0
61.0,0,0
62.0,1,0
63.0,1,1
64.0,1,0
65.0,1,0
66.0,1,0
67.0,2,0
68.0,1,0
69.0,0,1
70.0,0,0
71.0,1,1
72.0,0,0
73.0,1,0
74.0,2,0
75.0,1,0
76.0,1,0
77.0,0,0
78.0,2,0
79.0,0,0
80.0,1,0
81.0,0,1
82.0,2,0
83.0,1,0
84.0,1,2
85.0,0,0
86.0,1,0
87.0,1,0
88.0,4,0
89.0,1,0
90.0,0,0
91.0,2,0
92.0,3,0
93.0,3,0
94.0,3,0
95.0,3,0
96.0,1,1
97.0,1,3
98.0,3,0
99.0,3,3
100.0,3,1
101.0,1,0
102.0,1,0
103.0,4,3
104.0,0,1
105.0,7,0
106.0,0,1
107.0,2,0
108.0,0,2
109.0,2,0
110.0,1,0
111.0,2,0
112.0,0,1
113.0,1,1
114.0,0,1
115.0,0,1
116.0,0,0
117.0,0,0
118.0,1,3
119.0,1,0
120.0,2,0
121.0,0,1
122.0,1,1
123.0,1,2
124.0,5,3
125.0,3,2
126.0,1,1
127.0,2,0
128.0,2,1
129.0,1,0
130.0,1,1
131.0,1,1
132.0,1,1
133.0,0,2
134.0,3,2
135.0,4,1
136.0,4,3
137.0,2,2
138.0,3,4
139.0,1,2
140.0,0,3
141.0,0,1
142.0,1,0
143.0,1,1
144.0,2,1
145.0,0,1
146.0,2,3
147.0,1,0
148.0,1,8
149.0,3,1
150.0,1,3
151.0,2,6
152.0,2,1
153.0,2,1
154.0,0,1
155.0,0,2
156.0,1,0
157.0,5,3
158.0,0,3
159.0,3,2
160.0,6,3
161.0,1,2
162.0,1,0
163.0,2,5
164.0,1,1
165.0,3,2
166.0,2,0
167.0,1,2
168.0,3,0
169.0,3,3
170.0,1,7
171.0,2,7
172.0,1,9
173.0,3,2
174.0,1,5
175.0,1,7
176.0,5,3
177.0,2,4
178.0,2,4
179.0,3,1
180.0,2,1
181.0,0,5
182.0,3,4
183.0,3,3
184.0,1,1
185.0,3,2
186.0,2,5
187.0,1,3
188.0,3,4
189.0,3,2
190.0,3,8
191.0,2,9
192.0,1,6
193.0,3,3
194.0,4,3
195.0,1,4
196.0,1,3
197.0,1,2
198.0,3,1
199.0,1,7
200.0,0,1
201.0,1,4
202.0,3,1
203.0,2,1
204.0,0,3
205.0,0,2
206.0,0,3
207.0,1,1
208.0,0,1
209.0,1,1
210.0,2,2
211.0,1,4
212.0,1,1
213.0,0,1
214.0,1,5
215.0,1,6
216.0,1,1
217.0,0,0
218.0,1,0
219.0,3,0
220.0,0,0
221.0,0,0
222.0,1,4
223.0,0,2
224.0,1,2
225.0,3,0
226.0,4,2
227.0,0,1
228.0,3,5
229.0,0,3
230.0,0,2
231.0,0,2
232.0,0,1
233.0,4,2
234.0,6,2
235.0,0,1
236.0,0,0
237.0,0,0
238.0,0,0
239.0,0,3
240.0,0,0
241.0,0,1
242.0,0,0
243.0,1,1
244.0,0,2
245.0,0,1
246.0,2,1
247.0,0,0
248.0,0,2
249.0,0,0
250.0,0,0
251.0,0,2
252.0,0,0
253.0,0,0
254.0,0,2
255.0,1,3
256.0,0,1
257.0,0,1
258.0,0,0
259.0,0,1
260.0,1,0
261.0,0,0
262.0,0,0
263.0,0,1
264.0,0,0
265.0,0,0
266.0,0,0
267.0,0,1
268.0,0,0
269.0,0,0
270.0,0,1
271.0,0,1
272.0,1,0
273.0,0,0
274.0,0,0
275.0,0,1
276.0,0,2
277.0,0,3
278.0,0,2
279.0,0,0
280.0,0,3
281.0,0,1
282.0,0,0
283.0,0,1
284.0,0,0
285.0,0,1
286.0,0,0
287.0,0,1
288.0,0,1
289.0,0,0
290.0,0,1
291.0,0,0
292.0,0,2
293.0,0,0
294.0,0,0
295.0,0,0
296.0,0,1
297.0,0,0
298.0,0,1
299.0,0,0
300.0,0,2
301.0,0,1
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,1
306.0,0,0
307.0,0,1
308.0,0,0
309.0,0,0
310.0,0,1
311.0,0,2
312.0,0,0
313.0,0,0
314.0,0,2
315.0,0,2
316.0,0,0
317.0,0,0
318.0,0,1
319.0,0,0
320.0,0,0
321.0,0,1
322.0,0,0
323.0,0,5
324.0,0,0
325.0,0,3
326.0,0,5
327.0,0,1
328.0,0,0
329.0,0,1
330.0,0,4
331.0,0,0
332.0,0,0
333.0,0,0
334.0,0,1
335.0,0,1
336.0,0,1
337.0,0,7
338.0,0,1
339.0,0,3
340.0,0,2
341.0,0,3
342.0,0,2
343.0,0,4
344.0,0,4
345.0,0,12
346.0,0,11
347.0,0,16
348.0,0,26
349.0,0,10
350.0,0,41
351.0,0,213
352.0,0,11914
