Base index shifted,ATMi2_3#TOP,ATMi2_3#BOT
179.0,1,2
180.0,3,5
181.0,0,3
182.0,4,8
183.0,2,5
184.0,5,1
185.0,4,3
186.0,3,10
187.0,2,6
188.0,1,6
189.0,3,4
190.0,1,8
191.0,2,5
192.0,0,12
193.0,5,15
194.0,1,6
195.0,3,6
196.0,0,10
197.0,3,6
198.0,3,5
199.0,3,6
200.0,3,1
201.0,4,7
202.0,2,4
203.0,1,4
204.0,2,4
205.0,1,3
206.0,2,1
207.0,1,8
208.0,3,8
209.0,1,2
210.0,0,9
211.0,0,4
212.0,1,12
213.0,2,3
214.0,0,5
215.0,5,6
216.0,1,7
217.0,0,7
218.0,1,1
219.0,1,6
220.0,1,3
221.0,4,3
222.0,6,2
223.0,0,2
224.0,2,4
225.0,1,2
226.0,0,3
227.0,3,5
228.0,0,5
229.0,3,3
230.0,1,3
231.0,0,4
232.0,2,4
233.0,2,5
234.0,3,3
235.0,1,4
236.0,0,2
237.0,0,8
238.0,1,2
239.0,1,2
240.0,2,4
241.0,0,1
242.0,1,4
243.0,1,3
244.0,3,3
245.0,1,0
246.0,2,2
247.0,0,1
248.0,1,3
249.0,1,2
250.0,0,1
251.0,0,4
252.0,0,2
253.0,0,1
254.0,1,3
255.0,2,3
256.0,0,3
257.0,0,3
258.0,1,6
259.0,1,2
260.0,0,0
261.0,2,0
262.0,1,1
263.0,2,2
264.0,0,1
265.0,0,1
266.0,0,0
267.0,0,0
268.0,0,3
269.0,0,4
270.0,1,0
271.0,1,1
272.0,0,2
273.0,0,2
274.0,0,1
275.0,0,1
276.0,0,3
277.0,0,2
278.0,0,2
279.0,0,1
280.0,0,2
281.0,0,1
282.0,0,3
283.0,0,1
284.0,0,1
285.0,1,1
286.0,0,3
287.0,0,1
288.0,0,1
289.0,0,1
290.0,0,3
291.0,0,1
292.0,0,2
293.0,0,6
294.0,0,2
295.0,0,0
296.0,0,0
297.0,0,4
298.0,0,0
299.0,0,1
300.0,0,2
301.0,0,0
302.0,0,1
303.0,0,1
304.0,0,0
305.0,0,1
306.0,0,2
307.0,0,1
308.0,0,0
309.0,0,1
310.0,0,2
311.0,0,2
312.0,0,1
313.0,0,3
314.0,0,0
315.0,1,1
316.0,0,0
317.0,0,2
318.0,0,3
319.0,0,0
320.0,0,0
321.0,0,1
322.0,0,0
323.0,0,11
324.0,0,1
325.0,0,0
326.0,0,18
327.0,0,0
328.0,0,1
329.0,0,4
330.0,0,16
331.0,0,2
332.0,0,0
333.0,0,5
334.0,0,3
335.0,0,1
336.0,0,5
337.0,0,16
338.0,0,8
339.0,0,2
340.0,0,4
341.0,0,6
342.0,0,5
343.0,0,5
344.0,0,19
345.0,0,19
346.0,0,35
347.0,0,70
348.0,0,71
349.0,0,52
350.0,0,124
351.0,0,567
352.0,0,38738
