Fractional Basecounts,704_2
534,0.4820492869560989
535,0.4820249717335538
536,0.48193986845464604
537,0.4819277108433735
538,0.4819520260659186
539,0.48193986845464604
540,0.4819277108433735
541,0.4819033956208284
542,0.4818669227870108
543,0.4818669227870108
544,0.4818304499531932
545,0.48181829234192064
546,0.4818304499531932
547,0.48178181950810306
548,0.4817453466742854
549,0.4817210314517404
550,0.48178181950810306
551,0.4817331890630129
552,0.4817453466742854
553,0.4817210314517404
554,0.48168455861792275
555,0.4816724010066502
556,0.4816480857841051
557,0.48166024339537766
558,0.4816967162291953
559,0.4816967162291953
560,0.48168455861792275
561,0.4816967162291953
562,0.4816967162291953
563,0.4817331890630129
564,0.4816967162291953
565,0.4816724010066502
566,0.48170887384046784
567,0.48168455861792275
568,0.48170887384046784
569,0.4817210314517404
570,0.48170887384046784
571,0.4817331890630129
572,0.4817453466742854
573,0.48175750428555797
574,0.48175750428555797
575,0.48178181950810306
576,0.4817939771193756
577,0.4818304499531932
578,0.4818304499531932
579,0.4818669227870108
580,0.4818547651757383
581,0.4818304499531932
582,0.48181829234192064
583,0.4818061347306481
584,0.4818061347306481
585,0.48181829234192064
586,0.4817939771193756
587,0.48181829234192064
588,0.48178181950810306
589,0.4818061347306481
590,0.48178181950810306
591,0.48178181950810306
592,0.4817939771193756
593,0.4817939771193756
594,0.48178181950810306
595,0.4817939771193756
596,0.48178181950810306
597,0.4817331890630129
598,0.4817210314517404
599,0.48168455861792275
600,0.48168455861792275
601,0.4816480857841051
602,0.4816237705615601
603,0.4816237705615601
604,0.48158729772774245
605,0.48158729772774245
606,0.48156298250519736
607,0.4815386672826523
608,0.4815265096713798
609,0.48151435206010723
610,0.4815021944488347
611,0.48149003683756214
612,0.481441406392472
613,0.48142924878119947
614,0.4814170911699269
615,0.4814049335586544
616,0.4814049335586544
617,0.4813684607248368
618,0.4813441455022917
619,0.4813198302797466
620,0.4813076726684741
621,0.48128335744592904
622,0.48123472700083886
623,0.4812104117782938
624,0.4812104117782938
625,0.4812104117782938
626,0.48118609655574873
627,0.48118609655574873
628,0.4811739389444762
629,0.48116178133320364
630,0.4811496237219311
631,0.48113746611065855
632,0.48112530849938606
633,0.48112530849938606
634,0.48110099327684097
635,0.4810766780542959
636,0.4810523628317508
637,0.48102804760920576
638,0.48102804760920576
639,0.48100373238666067
640,0.4809915747753881
641,0.4809794171641156
642,0.4809672595528431
643,0.48093078671902545
644,0.48093078671902545
645,0.4809186291077529
646,0.4808943138852078
647,0.4808943138852078
648,0.4808943138852078
649,0.4808821562739353
650,0.48085784105139023
651,0.48085784105139023
652,0.4808456834401177
653,0.48080921060630005
654,0.48079705299502756
655,0.480784895383755
656,0.480784895383755
657,0.480784895383755
658,0.4807727377724825
659,0.4807484225499374
660,0.48073626493866484
661,0.48073626493866484
662,0.4807119497161198
663,0.4807119497161198
664,0.48067547688230217
665,0.48067547688230217
666,0.48067547688230217
667,0.4806633192710296
668,0.4806633192710296
669,0.4806511616597571
670,0.48063900404848453
671,0.48063900404848453
672,0.48063900404848453
673,0.48063900404848453
674,0.48063900404848453
675,0.48063900404848453
676,0.48062684643721204
677,0.4806146888259395
678,0.4805903736033944
679,0.48052958554703173
680,0.4805174279357592
681,0.480468797490669
682,0.48038369421176125
683,0.480286433321581
684,0.480286433321581
685,0.480286433321581
686,0.4802621180990359
687,0.4802378028764908
688,0.48020133004267324
689,0.48015269959758305
690,0.4800311234848577
691,0.47989738976085977
692,0.47982444409322456
693,0.4797636560368619
694,0.4797150255917717
695,0.47962992231286394
696,0.47959344947904636
697,0.4794840309775935
698,0.4794110853099583
699,0.4790828298055998
700,0.4784749492419729
701,0.47779412301071084
702,0.4772956609485368
703,0.47549633448020134
704,0.468517865609765
