Base index shifted,400_2#TOP,400_2#BOT
-25.0,11,8
-24.0,10,4
-23.0,8,1
-22.0,13,6
-21.0,28,5
-20.0,39,2
-19.0,64,7
-18.0,94,1
-17.0,131,6
-16.0,301,7
-15.0,153,6
-14.0,316,12
-13.0,167,6
-12.0,225,10
-11.0,394,10
-10.0,632,3
-9.0,598,17
-8.0,1089,14
-7.0,747,6
-6.0,379,3
-5.0,858,5
-4.0,861,7
-3.0,1171,26
-2.0,839,15
-1.0,1102,92
0.0,1666,30530
1.0,1025,18
2.0,1564,8
3.0,1326,10
4.0,784,11
5.0,1268,5
6.0,454,2
7.0,1029,10
8.0,809,8
9.0,349,2
10.0,137,3
11.0,186,2
12.0,240,5
13.0,127,1
14.0,127,2
15.0,48,0
16.0,68,0
17.0,75,3
18.0,61,3
19.0,19,3
20.0,23,2
21.0,48,2
22.0,17,4
23.0,46,3
24.0,29,0
25.0,25,0
26.0,20,0
27.0,7,0
28.0,9,1
29.0,13,4
30.0,10,1
31.0,9,1
32.0,16,2
33.0,24,3
34.0,18,3
35.0,22,4
36.0,31,0
37.0,18,1
38.0,18,2
39.0,15,0
40.0,6,0
41.0,11,2
42.0,19,0
43.0,6,2
44.0,4,0
45.0,14,2
46.0,5,1
47.0,4,1
48.0,7,1
49.0,7,4
50.0,6,2
51.0,5,1
52.0,4,3
53.0,5,2
54.0,3,7
55.0,0,2
56.0,0,2
57.0,2,7
58.0,8,1
59.0,0,3
60.0,3,2
61.0,5,1
62.0,11,0
63.0,5,0
64.0,5,2
65.0,3,3
66.0,4,1
67.0,13,0
68.0,5,1
69.0,6,2
70.0,4,1
71.0,4,0
72.0,6,0
73.0,2,0
74.0,0,0
75.0,0,2
76.0,3,3
77.0,1,1
78.0,5,3
79.0,3,2
80.0,0,1
81.0,3,1
82.0,5,1
83.0,5,0
84.0,0,1
85.0,1,5
86.0,3,1
87.0,1,3
88.0,1,4
89.0,6,2
90.0,0,7
91.0,2,1
92.0,2,1
93.0,4,2
94.0,1,2
95.0,1,2
96.0,2,1
97.0,5,2
98.0,4,3
99.0,2,5
100.0,3,6
101.0,3,2
102.0,6,1
103.0,2,4
104.0,2,3
105.0,5,1
106.0,0,3
107.0,3,4
108.0,2,3
109.0,2,4
110.0,0,1
111.0,0,2
112.0,0,6
113.0,1,2
114.0,2,4
115.0,0,6
116.0,0,7
117.0,0,6
118.0,3,3
119.0,2,4
120.0,0,5
121.0,0,2
122.0,0,1
123.0,0,4
124.0,1,3
125.0,1,5
126.0,0,3
127.0,0,1
128.0,0,1
129.0,3,1
130.0,0,6
131.0,0,2
132.0,0,1
133.0,0,1
134.0,0,4
135.0,0,7
136.0,0,4
137.0,0,5
138.0,0,8
139.0,0,7
140.0,0,3
141.0,0,4
142.0,0,3
143.0,0,5
144.0,0,2
145.0,0,3
146.0,0,4
147.0,0,2
148.0,0,11
149.0,0,4
150.0,0,6
151.0,0,7
152.0,0,0
153.0,0,6
154.0,0,1
155.0,0,4
156.0,1,3
157.0,0,1
158.0,0,2
159.0,0,2
160.0,0,4
161.0,0,2
162.0,0,2
163.0,0,1
164.0,0,2
165.0,0,0
166.0,0,1
167.0,0,0
168.0,0,3
169.0,0,0
170.0,0,1
171.0,0,1
172.0,0,1
173.0,0,0
174.0,0,1
175.0,0,4
176.0,0,2
177.0,0,2
178.0,0,6
179.0,0,0
180.0,0,3
181.0,0,4
182.0,0,1
183.0,0,3
184.0,0,3
185.0,0,3
186.0,0,2
187.0,0,6
188.0,0,2
189.0,0,2
190.0,0,5
191.0,0,4
192.0,0,15
193.0,0,11
194.0,0,9
195.0,0,34
196.0,0,29
197.0,0,22
198.0,0,69
199.0,0,274
200.0,0,22703
