Base index shifted,ATMi4#TOP#AVERAGE,ATMi4#TOP#STD,ATMi4#BOT#AVERAGE,ATMi4#BOT#STD
23.0,0.0010729622111596351,0.0003674797020292316,2.0591683267907673e-05,5.870448472066884e-06
24.0,0.000680490794563578,7.599801371221928e-05,2.6663670044423864e-05,1.632524788875615e-05
25.0,0.0005491135192240692,5.118179131203511e-05,3.4017374099089376e-05,3.357289234406932e-05
26.0,0.000582827888583057,0.00015867410696130858,1.4790394801739338e-05,6.28172719685269e-06
27.0,0.0006176497261081796,0.00011004287472835888,2.086238157825553e-05,1.942132051385316e-05
28.0,0.00014743531049862932,7.740464606707738e-05,7.707389057421678e-06,7.261379232335572e-06
29.0,0.0007364499612117436,0.0001802711685781597,2.8569770635677207e-05,2.5437864766247543e-05
30.0,0.00016575612559817748,3.7516084813987645e-05,1.4420234473012531e-05,2.4976578764313916e-05
31.0,0.00026178928093372394,2.0310708618894378e-05,1.1248891929580508e-05,2.909834133624945e-06
32.0,0.0002887324953020926,7.087460121993863e-05,6.4421471052429974e-06,5.661273622919622e-06
33.0,0.0002445444823960829,1.130141803366313e-05,1.315499252083385e-05,1.458580384652549e-05
34.0,0.00031308068928019334,5.949798067561234e-05,9.983649977401827e-06,1.0682335078409262e-05
35.0,0.00017460001850022494,2.8487760783547187e-05,3.5415028721588294e-06,6.134062909730198e-06
36.0,0.00036041745665953845,0.0001291016089817347,6.4421471052429974e-06,5.661273622919622e-06
37.0,0.0005488920255908422,7.860859459879558e-05,7.707389057421678e-06,7.261379232335572e-06
38.0,0.0005124097786432506,0.00026938530132735247,8.34824769649634e-06,7.4747450388649645e-06
39.0,0.00024595273940783034,8.643508135153232e-05,3.5415028721588294e-06,6.134062909730198e-06
40.0,0.00021342513342736301,0.00016991854989806675,0.0,0.0
41.0,0.0001962910817063354,0.00018473336701947828,7.707389057421678e-06,7.261379232335572e-06
42.0,9.744141234729396e-05,5.885521492945729e-05,0.0,0.0
43.0,4.300124952748924e-05,5.390038229069481e-05,1.4149536162664676e-05,3.397775415757774e-06
44.0,3.5897854087029635e-05,4.1825220011729125e-05,8.34824769649634e-06,7.4747450388649645e-06
45.0,8.892975989508689e-05,6.975224169474604e-05,2.900644233084168e-06,5.024063186383441e-06
46.0,4.4520253355850175e-05,4.1387454214343006e-05,4.8067448243375105e-06,8.325526254771306e-06
47.0,1.7134051721027613e-05,1.4839453905493439e-05,0.0,0.0
48.0,7.157421454083233e-05,8.373095994568716e-05,2.900644233084168e-06,5.024063186383441e-06
49.0,8.030736062626635e-05,7.335830186084361e-05,8.34824769649634e-06,7.4747450388649645e-06
50.0,3.5897854087029635e-05,4.1825220011729125e-05,3.5415028721588294e-06,6.134062909730198e-06
51.0,0.0,0.0,2.900644233084168e-06,5.024063186383441e-06
