Base index shifted,1500_3#TOP,1500_3#BOT
-229.0,0,1
-228.0,2,4
-227.0,0,3
-226.0,0,5
-225.0,1,3
-224.0,0,0
-223.0,1,1
-222.0,1,2
-221.0,1,0
-220.0,1,0
-219.0,4,1
-218.0,1,1
-217.0,4,2
-216.0,1,5
-215.0,1,0
-214.0,0,1
-213.0,1,4
-212.0,1,3
-211.0,0,1
-210.0,2,1
-209.0,0,1
-208.0,2,1
-207.0,0,0
-206.0,0,1
-205.0,0,1
-204.0,0,2
-203.0,1,0
-202.0,2,3
-201.0,0,1
-200.0,0,1
-199.0,0,1
-198.0,2,2
-197.0,0,0
-196.0,0,1
-195.0,1,3
-194.0,2,4
-193.0,1,1
-192.0,2,0
-191.0,0,4
-190.0,1,2
-189.0,1,2
-188.0,1,0
-187.0,0,2
-186.0,2,1
-185.0,1,1
-184.0,0,1
-183.0,0,1
-182.0,2,8
-181.0,2,1
-180.0,1,0
-179.0,1,1
-178.0,1,2
-177.0,4,0
-176.0,0,1
-175.0,3,3
-174.0,0,3
-173.0,0,3
-172.0,0,0
-171.0,1,3
-170.0,0,0
-169.0,1,2
-168.0,1,0
-167.0,0,0
-166.0,1,4
-165.0,1,2
-164.0,1,0
-163.0,1,2
-162.0,1,0
-161.0,0,0
-160.0,0,2
-159.0,0,0
-158.0,2,0
-157.0,1,1
-156.0,0,2
-155.0,0,4
-154.0,1,0
-153.0,0,0
-152.0,0,2
-151.0,0,1
-150.0,0,0
-149.0,0,2
-148.0,0,4
-147.0,0,0
-146.0,0,3
-145.0,0,2
-144.0,0,0
-143.0,0,2
-142.0,0,1
-141.0,0,0
-140.0,1,1
-139.0,0,0
-138.0,0,3
-137.0,0,0
-136.0,0,2
-135.0,0,1
-134.0,0,2
-133.0,1,0
-132.0,0,1
-131.0,0,3
-130.0,0,2
-129.0,0,5
-128.0,0,0
-127.0,0,1
-126.0,0,0
-125.0,0,0
-124.0,0,1
-123.0,0,0
-122.0,0,0
-121.0,1,2
-120.0,0,1
-119.0,0,1
-118.0,0,1
-117.0,0,1
-116.0,0,3
-115.0,0,9
-114.0,0,2
-113.0,0,1
-112.0,0,2
-111.0,0,2
-110.0,1,1
-109.0,0,0
-108.0,2,5
-107.0,0,2
-106.0,0,3
-105.0,1,0
-104.0,0,0
-103.0,0,2
-102.0,0,2
-101.0,0,1
-100.0,0,1
-99.0,0,2
-98.0,0,0
-97.0,1,1
-96.0,0,1
-95.0,0,0
-94.0,1,3
-93.0,1,1
-92.0,0,2
-91.0,0,2
-90.0,0,0
-89.0,0,2
-88.0,0,3
-87.0,0,2
-86.0,0,1
-85.0,0,3
-84.0,0,2
-83.0,0,1
-82.0,0,0
-81.0,0,2
-80.0,0,0
-79.0,0,0
-78.0,2,0
-77.0,1,2
-76.0,1,1
-75.0,0,1
-74.0,0,6
-73.0,0,2
-72.0,4,2
-71.0,0,0
-70.0,0,7
-69.0,0,4
-68.0,0,2
-67.0,0,2
-66.0,0,0
-65.0,1,3
-64.0,0,2
-63.0,0,3
-62.0,0,2
-61.0,0,2
-60.0,1,0
-59.0,0,0
-58.0,1,1
-57.0,1,0
-56.0,1,3
-55.0,0,2
-54.0,1,2
-53.0,1,4
-52.0,0,1
-51.0,1,5
-50.0,1,3
-49.0,0,1
-48.0,0,4
-47.0,2,2
-46.0,1,0
-45.0,0,3
-44.0,1,2
-43.0,2,4
-42.0,1,0
-41.0,0,2
-40.0,1,4
-39.0,2,2
-38.0,3,0
-37.0,0,3
-36.0,3,4
-35.0,2,5
-34.0,5,6
-33.0,1,1
-32.0,3,5
-31.0,1,4
-30.0,6,1
-29.0,2,3
-28.0,0,3
-27.0,1,2
-26.0,5,5
-25.0,6,4
-24.0,3,3
-23.0,3,0
-22.0,2,0
-21.0,15,1
-20.0,6,1
-19.0,41,6
-18.0,55,2
-17.0,116,4
-16.0,194,0
-15.0,132,2
-14.0,183,5
-13.0,141,2
-12.0,173,5
-11.0,302,6
-10.0,395,3
-9.0,377,6
-8.0,502,6
-7.0,347,5
-6.0,198,3
-5.0,259,5
-4.0,287,4
-3.0,365,19
-2.0,264,7
-1.0,344,157
0.0,408,13842
1.0,294,2
2.0,478,3
3.0,410,1
4.0,321,3
5.0,570,0
6.0,318,2
7.0,573,1
8.0,474,2
9.0,255,1
10.0,119,1
11.0,152,0
12.0,170,3
13.0,121,0
14.0,88,0
15.0,40,1
16.0,46,0
17.0,48,0
18.0,47,0
19.0,16,0
20.0,15,0
21.0,24,0
22.0,4,0
23.0,16,0
24.0,4,1
25.0,5,0
26.0,2,0
27.0,5,1
28.0,3,1
29.0,6,0
30.0,5,1
31.0,2,0
32.0,6,0
33.0,9,0
34.0,3,0
35.0,6,1
36.0,3,0
37.0,1,2
38.0,2,0
39.0,1,0
40.0,2,0
41.0,4,0
42.0,1,1
43.0,0,0
44.0,0,0
45.0,0,0
46.0,0,0
47.0,2,0
48.0,0,0
49.0,0,1
50.0,2,0
51.0,2,1
52.0,3,0
53.0,0,0
54.0,0,0
55.0,3,0
56.0,0,0
57.0,2,0
58.0,0,0
59.0,0,0
60.0,1,0
61.0,1,0
62.0,1,0
63.0,0,0
64.0,0,0
65.0,1,1
66.0,0,0
67.0,0,0
68.0,2,0
69.0,1,1
70.0,0,0
71.0,0,0
72.0,0,0
73.0,3,0
74.0,0,0
75.0,0,0
76.0,2,0
77.0,0,0
78.0,2,0
79.0,0,0
80.0,0,1
81.0,0,0
82.0,0,0
83.0,1,0
84.0,0,0
85.0,0,1
86.0,2,0
87.0,0,0
88.0,1,0
89.0,0,0
90.0,0,0
91.0,0,0
92.0,1,0
93.0,0,0
94.0,0,0
95.0,0,0
96.0,0,0
97.0,0,0
98.0,0,0
99.0,0,0
100.0,0,1
101.0,0,0
102.0,1,1
103.0,0,1
104.0,2,0
105.0,0,0
106.0,0,1
107.0,0,0
108.0,0,0
109.0,0,0
110.0,1,0
111.0,0,0
112.0,0,0
113.0,0,0
114.0,0,0
115.0,0,0
116.0,1,0
117.0,1,0
118.0,0,1
119.0,0,1
120.0,0,0
121.0,0,0
122.0,0,1
123.0,0,1
124.0,0,0
125.0,0,0
126.0,1,0
127.0,0,0
128.0,0,0
129.0,0,0
130.0,0,0
131.0,0,0
132.0,0,0
133.0,0,0
134.0,0,0
135.0,0,1
136.0,0,0
137.0,0,1
138.0,0,1
139.0,0,0
140.0,0,0
141.0,0,0
142.0,0,0
143.0,0,0
144.0,0,0
145.0,0,0
146.0,0,1
147.0,0,1
148.0,0,2
149.0,0,1
150.0,0,0
151.0,0,0
152.0,1,0
153.0,1,0
154.0,0,0
155.0,0,0
156.0,0,0
157.0,0,1
158.0,0,0
159.0,0,0
160.0,1,0
161.0,1,0
162.0,1,0
163.0,1,0
164.0,0,0
165.0,0,0
166.0,1,0
167.0,1,0
168.0,0,0
169.0,0,0
170.0,1,0
171.0,0,0
172.0,0,1
173.0,0,1
174.0,0,1
175.0,0,0
176.0,0,1
177.0,0,0
178.0,1,0
179.0,1,0
180.0,1,0
181.0,0,0
182.0,0,0
183.0,0,0
184.0,0,2
185.0,0,0
186.0,0,1
187.0,1,1
188.0,0,1
189.0,1,0
190.0,0,0
191.0,0,0
192.0,0,0
193.0,0,2
194.0,0,0
195.0,0,0
196.0,1,0
197.0,0,1
198.0,0,0
199.0,1,1
200.0,1,1
201.0,0,0
202.0,0,0
203.0,0,1
204.0,0,0
205.0,0,0
206.0,0,0
207.0,0,0
208.0,0,0
209.0,1,0
210.0,0,1
211.0,0,0
212.0,1,0
213.0,1,0
214.0,0,1
215.0,0,0
216.0,0,0
217.0,0,0
218.0,0,0
219.0,1,1
220.0,1,0
221.0,2,1
222.0,0,0
223.0,1,0
224.0,0,1
225.0,1,0
226.0,0,0
227.0,0,0
228.0,0,1
229.0,3,0
230.0,0,0
231.0,0,1
232.0,0,0
233.0,1,0
234.0,0,1
235.0,0,0
236.0,0,0
237.0,0,1
238.0,1,0
239.0,0,2
240.0,0,0
241.0,0,1
242.0,0,1
243.0,1,0
244.0,0,3
245.0,1,1
246.0,1,1
247.0,0,2
248.0,1,0
249.0,0,0
250.0,0,0
251.0,1,0
252.0,1,0
253.0,1,0
254.0,1,2
255.0,0,0
256.0,0,0
257.0,1,1
258.0,0,1
259.0,1,0
260.0,1,0
261.0,1,0
262.0,1,0
263.0,0,0
264.0,0,1
265.0,0,1
266.0,1,0
267.0,1,2
268.0,2,0
269.0,0,0
270.0,0,1
271.0,0,0
272.0,0,0
273.0,1,0
274.0,1,0
275.0,0,0
276.0,0,2
277.0,0,3
278.0,0,1
279.0,0,1
280.0,0,0
281.0,0,0
282.0,1,1
283.0,0,0
284.0,2,0
285.0,0,2
286.0,0,0
287.0,1,1
288.0,1,1
289.0,0,0
290.0,0,1
291.0,0,1
292.0,0,0
293.0,1,3
294.0,1,0
295.0,1,1
296.0,0,0
297.0,0,1
298.0,0,0
299.0,0,2
300.0,0,1
301.0,0,1
302.0,0,0
303.0,1,0
304.0,0,1
305.0,0,0
306.0,2,0
307.0,1,1
308.0,2,0
309.0,0,1
310.0,1,3
311.0,0,0
312.0,0,0
313.0,0,2
314.0,1,1
315.0,0,1
316.0,0,0
317.0,0,0
318.0,1,1
319.0,0,1
320.0,2,0
321.0,0,1
322.0,1,1
323.0,0,0
324.0,0,1
325.0,0,0
326.0,0,1
327.0,1,3
328.0,0,1
329.0,0,0
330.0,2,0
331.0,2,1
332.0,1,0
333.0,0,0
334.0,0,2
335.0,0,1
336.0,0,1
337.0,0,0
338.0,0,0
339.0,1,1
340.0,0,1
341.0,0,0
342.0,0,1
343.0,0,2
344.0,0,0
345.0,1,0
346.0,1,3
347.0,2,0
348.0,0,0
349.0,0,1
350.0,1,2
351.0,0,0
352.0,1,2
353.0,3,1
354.0,1,0
355.0,1,3
356.0,0,0
357.0,0,0
358.0,0,0
359.0,0,2
360.0,0,1
361.0,0,1
362.0,1,1
363.0,0,1
364.0,0,0
365.0,0,0
366.0,1,0
367.0,1,0
368.0,0,2
369.0,1,2
370.0,0,1
371.0,1,3
372.0,2,0
373.0,0,1
374.0,0,3
375.0,0,0
376.0,0,0
377.0,0,2
378.0,1,0
379.0,0,0
380.0,1,0
381.0,0,0
382.0,1,1
383.0,0,0
384.0,0,1
385.0,1,2
386.0,0,1
387.0,0,1
388.0,1,0
389.0,0,1
390.0,0,1
391.0,0,1
392.0,0,1
393.0,1,0
394.0,0,1
395.0,1,1
396.0,0,1
397.0,0,0
398.0,1,0
399.0,2,0
400.0,4,1
401.0,0,0
402.0,0,0
403.0,0,0
404.0,2,0
405.0,0,2
406.0,0,1
407.0,2,0
408.0,0,1
409.0,0,1
410.0,0,1
411.0,0,0
412.0,0,2
413.0,0,1
414.0,1,0
415.0,1,0
416.0,1,0
417.0,2,0
418.0,0,0
419.0,0,0
420.0,0,0
421.0,1,1
422.0,0,0
423.0,0,1
424.0,0,0
425.0,0,1
426.0,0,0
427.0,1,0
428.0,0,1
429.0,1,2
430.0,1,0
431.0,1,0
432.0,1,1
433.0,0,1
434.0,0,0
435.0,0,0
436.0,1,0
437.0,0,0
438.0,0,0
439.0,1,1
440.0,0,0
441.0,0,2
442.0,2,2
443.0,0,0
444.0,0,0
445.0,0,0
446.0,1,0
447.0,0,0
448.0,0,0
449.0,1,0
450.0,0,1
451.0,0,0
452.0,1,0
453.0,0,1
454.0,0,1
455.0,0,0
456.0,0,1
457.0,0,0
458.0,0,0
459.0,1,1
460.0,1,1
461.0,0,0
462.0,1,0
463.0,0,0
464.0,2,0
465.0,1,0
466.0,0,0
467.0,1,0
468.0,0,0
469.0,0,0
470.0,0,0
471.0,0,1
472.0,0,0
473.0,0,1
474.0,1,0
475.0,0,0
476.0,0,0
477.0,1,0
478.0,0,0
479.0,0,1
480.0,1,1
481.0,1,1
482.0,1,1
483.0,1,0
484.0,0,1
485.0,1,0
486.0,2,0
487.0,0,0
488.0,0,0
489.0,1,0
490.0,1,0
491.0,0,0
492.0,0,0
493.0,0,0
494.0,1,1
495.0,1,1
496.0,0,0
497.0,1,0
498.0,1,1
499.0,1,0
500.0,0,0
501.0,0,0
502.0,0,1
503.0,0,0
504.0,0,0
505.0,0,0
506.0,1,0
507.0,0,0
508.0,0,0
509.0,0,0
510.0,0,0
511.0,0,0
512.0,0,0
513.0,1,0
514.0,0,0
515.0,0,0
516.0,0,1
517.0,1,1
518.0,0,0
519.0,0,0
520.0,0,0
521.0,0,1
522.0,0,2
523.0,1,0
524.0,1,0
525.0,1,0
526.0,0,0
527.0,0,0
528.0,0,0
529.0,0,1
530.0,0,0
531.0,0,0
532.0,0,0
533.0,0,0
534.0,0,1
535.0,0,0
536.0,0,0
537.0,0,1
538.0,0,0
539.0,1,0
540.0,0,1
541.0,0,1
542.0,0,2
543.0,0,0
544.0,0,0
545.0,0,0
546.0,0,0
547.0,0,1
548.0,0,0
549.0,0,0
550.0,1,1
551.0,0,0
552.0,0,0
553.0,0,0
554.0,0,1
555.0,0,0
556.0,3,1
557.0,0,0
558.0,0,0
559.0,1,0
560.0,0,0
561.0,0,0
562.0,0,0
563.0,0,0
564.0,0,0
565.0,0,0
566.0,0,1
567.0,1,0
568.0,0,0
569.0,0,0
570.0,0,1
571.0,1,2
572.0,0,0
573.0,0,0
574.0,0,0
575.0,0,0
576.0,0,0
577.0,0,0
578.0,1,0
579.0,0,0
580.0,0,0
581.0,0,2
582.0,0,0
583.0,1,1
584.0,0,0
585.0,0,0
586.0,0,0
587.0,0,0
588.0,0,0
589.0,0,0
590.0,0,1
591.0,0,0
592.0,1,1
593.0,0,0
594.0,0,0
595.0,0,1
596.0,0,0
597.0,0,0
598.0,0,0
599.0,0,0
600.0,0,0
601.0,0,0
602.0,0,0
603.0,0,0
604.0,0,1
605.0,0,0
606.0,0,0
607.0,0,0
608.0,0,0
609.0,0,0
610.0,0,0
611.0,0,0
612.0,0,0
613.0,0,0
614.0,0,1
615.0,0,1
616.0,0,0
617.0,0,0
618.0,0,0
619.0,1,0
620.0,0,0
621.0,0,0
622.0,0,0
623.0,0,0
624.0,1,0
625.0,0,0
626.0,0,1
627.0,1,0
628.0,0,0
629.0,0,0
630.0,0,0
631.0,0,0
632.0,0,1
633.0,0,1
634.0,0,0
635.0,0,0
636.0,0,0
637.0,0,0
638.0,0,0
639.0,0,0
640.0,0,0
641.0,0,0
642.0,0,1
643.0,0,0
644.0,0,0
645.0,0,0
646.0,0,0
647.0,0,0
648.0,0,1
649.0,0,0
650.0,0,0
651.0,0,0
652.0,0,1
653.0,0,1
654.0,0,0
655.0,0,0
656.0,0,0
657.0,0,0
658.0,0,0
659.0,0,0
660.0,0,0
661.0,0,0
662.0,0,0
663.0,0,0
664.0,0,0
665.0,0,0
666.0,0,1
667.0,0,0
668.0,0,0
669.0,0,0
670.0,0,0
671.0,0,1
672.0,0,0
673.0,0,0
674.0,0,0
675.0,0,0
676.0,0,1
677.0,0,1
678.0,0,0
679.0,0,1
680.0,0,0
681.0,0,0
682.0,0,0
683.0,0,0
684.0,0,0
685.0,0,0
686.0,0,1
687.0,0,0
688.0,0,0
689.0,0,0
690.0,0,1
691.0,0,0
692.0,0,0
693.0,0,0
694.0,0,0
695.0,0,0
696.0,0,0
697.0,0,0
698.0,0,0
699.0,0,0
700.0,0,1
701.0,0,0
702.0,0,0
703.0,0,0
704.0,0,0
705.0,0,0
706.0,0,1
707.0,0,0
708.0,0,0
709.0,0,0
710.0,0,1
711.0,0,1
712.0,0,0
713.0,0,0
714.0,0,0
715.0,0,0
716.0,0,1
717.0,0,0
718.0,0,0
719.0,0,0
720.0,0,0
721.0,0,0
722.0,0,0
723.0,0,0
724.0,0,0
725.0,0,1
726.0,0,1
727.0,0,0
728.0,0,0
729.0,0,0
730.0,0,2
731.0,0,0
732.0,0,0
733.0,0,2
734.0,0,2
735.0,0,3
736.0,0,3
737.0,0,0
738.0,0,0
739.0,0,3
740.0,0,0
741.0,0,1
742.0,0,6
743.0,0,6
744.0,0,4
745.0,0,17
746.0,0,29
747.0,0,10
748.0,0,25
749.0,0,138
750.0,0,9654
