Base index shifted,ATMi2_2#TOP,ATMi2_2#BOT
-229.0,5,2
-228.0,6,0
-227.0,15,1
-226.0,8,1
-225.0,19,1
-224.0,10,1
-223.0,12,3
-222.0,27,2
-221.0,7,2
-220.0,11,6
-219.0,7,1
-218.0,18,0
-217.0,9,4
-216.0,14,3
-215.0,10,5
-214.0,8,4
-213.0,12,11
-212.0,16,7
-211.0,9,4
-210.0,22,3
-209.0,10,3
-208.0,15,3
-207.0,7,2
-206.0,24,10
-205.0,15,0
-204.0,10,9
-203.0,16,11
-202.0,14,8
-201.0,20,3
-200.0,13,6
-199.0,20,5
-198.0,14,3
-197.0,3,2
-196.0,19,7
-195.0,5,7
-194.0,27,13
-193.0,37,5
-192.0,15,9
-191.0,21,4
-190.0,12,5
-189.0,15,14
-188.0,13,4
-187.0,7,14
-186.0,13,7
-185.0,4,8
-184.0,14,3
-183.0,10,9
-182.0,2,12
-181.0,11,3
-180.0,1,3
-179.0,3,6
-178.0,4,7
-177.0,6,6
-176.0,4,3
-175.0,4,10
-174.0,3,22
-173.0,9,14
-172.0,2,4
-171.0,4,7
-170.0,3,7
-169.0,2,20
-168.0,2,14
-167.0,6,10
-166.0,2,20
-165.0,4,15
-164.0,4,8
-163.0,2,3
-162.0,0,14
-161.0,3,14
-160.0,0,22
-159.0,0,20
-158.0,1,22
-157.0,1,31
-156.0,1,21
-155.0,1,31
-154.0,2,4
-153.0,0,18
-152.0,2,28
-151.0,0,12
-150.0,2,4
-149.0,1,30
-148.0,2,35
-147.0,4,3
-146.0,2,18
-145.0,0,58
-144.0,0,35
-143.0,4,33
-142.0,0,24
-141.0,0,32
-140.0,0,18
-139.0,1,26
-138.0,1,51
-137.0,0,52
-136.0,0,47
-135.0,0,47
-134.0,2,29
-133.0,2,15
-132.0,2,36
-131.0,0,28
-130.0,1,53
-129.0,0,53
-128.0,3,19
-127.0,1,37
-126.0,1,34
-125.0,1,34
-124.0,1,23
-123.0,4,20
-122.0,1,12
-121.0,2,10
-120.0,0,22
-119.0,0,23
-118.0,2,24
-117.0,1,10
-116.0,0,24
-115.0,3,21
-114.0,0,29
-113.0,4,26
-112.0,2,28
-111.0,0,17
-110.0,1,6
-109.0,2,16
-108.0,1,40
-107.0,1,9
-106.0,1,9
-105.0,0,7
-104.0,0,7
-103.0,3,8
-102.0,3,9
-101.0,0,6
-100.0,2,16
-99.0,0,7
-98.0,1,14
-97.0,1,13
-96.0,2,9
-95.0,0,9
-94.0,0,28
-93.0,0,10
-92.0,0,8
-91.0,0,16
-90.0,0,7
-89.0,1,5
-88.0,0,8
-87.0,0,8
-86.0,0,32
-85.0,1,10
-84.0,1,1
-83.0,1,16
-82.0,0,7
-81.0,0,12
-80.0,1,4
-79.0,1,10
-78.0,1,4
-77.0,1,6
-76.0,0,7
-75.0,0,7
-74.0,0,8
-73.0,0,9
-72.0,0,10
-71.0,0,5
-70.0,1,12
-69.0,1,9
-68.0,0,13
-67.0,0,11
-66.0,0,14
-65.0,0,4
-64.0,0,6
-63.0,0,4
-62.0,0,6
-61.0,0,6
-60.0,0,8
-59.0,0,16
-58.0,0,2
-57.0,0,14
-56.0,1,9
-55.0,0,10
-54.0,0,10
-53.0,0,10
-52.0,0,11
-51.0,0,5
-50.0,0,12
-49.0,0,7
-48.0,0,13
-47.0,0,9
-46.0,0,4
-45.0,1,7
-44.0,1,7
-43.0,0,19
-42.0,0,72
-41.0,1,9
-40.0,2,13
-39.0,3,7
-38.0,0,13
-37.0,4,11
-36.0,0,13
-35.0,1,9
-34.0,1,14
-33.0,2,8
-32.0,2,11
-31.0,1,15
-30.0,9,38
-29.0,3,11
-28.0,8,6
-27.0,7,20
-26.0,4,53
-25.0,13,21
-24.0,5,11
-23.0,11,37
-22.0,7,15
-21.0,10,34
-20.0,16,23
-19.0,6,24
-18.0,10,34
-17.0,19,19
-16.0,21,75
-15.0,8,71
-14.0,17,22
-13.0,34,28
-12.0,59,43
-11.0,85,56
-10.0,162,91
-9.0,340,89
-8.0,429,53
-7.0,568,132
-6.0,727,33
-5.0,269,68
-4.0,1560,136
-3.0,1042,148
-2.0,1233,150
-1.0,1390,1812
0.0,1714,105152
1.0,1003,74
2.0,404,20
3.0,1722,40
4.0,957,18
5.0,701,34
6.0,876,34
7.0,349,37
8.0,517,60
9.0,299,10
10.0,223,9
11.0,104,7
12.0,100,9
13.0,82,5
14.0,41,12
15.0,62,2
16.0,41,4
17.0,42,1
18.0,20,4
19.0,69,6
20.0,45,3
21.0,40,3
22.0,17,2
23.0,28,3
24.0,19,15
25.0,16,1
26.0,12,3
27.0,17,3
28.0,11,1
29.0,9,9
30.0,10,5
31.0,7,3
32.0,5,6
33.0,7,1
34.0,3,4
35.0,7,1
36.0,8,3
37.0,19,3
38.0,5,2
39.0,4,0
40.0,2,1
41.0,2,5
42.0,0,1
43.0,2,0
44.0,2,0
45.0,1,1
46.0,1,2
47.0,3,1
48.0,0,1
49.0,0,0
50.0,0,0
51.0,0,0
52.0,1,1
53.0,2,3
54.0,0,2
55.0,1,2
56.0,0,0
57.0,1,1
58.0,1,0
59.0,0,2
60.0,1,0
61.0,1,0
62.0,0,0
63.0,0,0
64.0,1,0
65.0,1,0
66.0,3,0
67.0,0,0
68.0,5,1
69.0,0,0
70.0,0,0
71.0,0,0
72.0,1,0
73.0,1,0
74.0,0,0
75.0,1,0
76.0,0,0
77.0,1,1
78.0,3,0
79.0,2,0
80.0,1,3
81.0,1,0
82.0,0,0
83.0,2,0
84.0,1,0
85.0,1,1
86.0,2,0
87.0,1,0
88.0,0,0
89.0,6,0
90.0,1,0
91.0,2,1
92.0,0,0
93.0,0,1
94.0,1,0
95.0,1,0
96.0,0,1
97.0,0,0
98.0,1,1
99.0,2,1
100.0,4,1
101.0,5,0
102.0,2,0
103.0,5,2
104.0,2,0
105.0,4,1
106.0,2,2
107.0,4,1
108.0,1,0
109.0,1,1
110.0,3,1
111.0,2,1
112.0,5,1
113.0,3,2
114.0,2,2
115.0,1,2
116.0,1,3
117.0,0,3
118.0,0,1
119.0,3,0
120.0,1,1
121.0,2,3
122.0,3,3
123.0,3,2
124.0,1,1
125.0,8,2
126.0,7,0
127.0,6,0
128.0,3,0
129.0,5,0
130.0,6,1
131.0,7,2
132.0,5,1
133.0,7,4
134.0,4,2
135.0,9,1
136.0,3,5
137.0,3,0
138.0,4,2
139.0,3,1
140.0,4,2
141.0,8,2
142.0,2,2
143.0,6,2
144.0,3,0
145.0,2,4
146.0,2,2
147.0,1,2
148.0,1,2
149.0,2,5
150.0,4,5
151.0,2,2
152.0,6,1
153.0,6,2
154.0,1,6
155.0,3,1
156.0,0,2
157.0,4,0
158.0,4,1
159.0,3,0
160.0,4,3
161.0,3,2
162.0,11,2
163.0,10,3
164.0,5,2
165.0,5,0
166.0,10,0
167.0,7,1
168.0,4,1
169.0,3,3
170.0,7,1
171.0,4,0
172.0,5,3
173.0,12,1
174.0,2,2
175.0,7,3
176.0,9,1
177.0,13,4
178.0,7,0
179.0,10,1
180.0,10,0
181.0,7,2
182.0,6,2
183.0,6,2
184.0,14,1
185.0,5,3
186.0,15,2
187.0,4,3
188.0,6,5
189.0,13,1
190.0,4,1
191.0,9,3
192.0,5,4
193.0,9,1
194.0,8,0
195.0,6,7
196.0,2,1
197.0,9,1
198.0,8,1
199.0,5,1
200.0,5,1
201.0,6,2
202.0,3,2
203.0,2,1
204.0,0,0
205.0,9,1
206.0,3,0
207.0,3,2
208.0,5,0
209.0,3,2
210.0,4,1
211.0,2,3
212.0,11,0
213.0,5,0
214.0,3,2
215.0,5,3
216.0,7,2
217.0,3,3
218.0,9,0
219.0,4,4
220.0,8,1
221.0,2,1
222.0,7,1
223.0,4,2
224.0,11,1
225.0,5,0
226.0,10,0
227.0,7,2
228.0,2,1
229.0,5,1
230.0,1,2
231.0,0,0
232.0,1,1
233.0,6,0
234.0,3,1
235.0,2,0
236.0,1,0
237.0,1,1
238.0,2,3
239.0,3,1
240.0,1,0
241.0,1,1
242.0,2,1
243.0,3,2
244.0,0,1
245.0,0,0
246.0,0,0
247.0,1,0
248.0,0,0
249.0,0,0
250.0,1,1
251.0,2,1
252.0,0,0
253.0,0,0
254.0,2,0
255.0,0,1
256.0,1,1
257.0,0,0
258.0,1,1
259.0,0,1
260.0,0,1
261.0,0,1
262.0,0,0
263.0,3,2
264.0,0,0
265.0,2,1
266.0,0,1
267.0,0,0
268.0,0,1
269.0,1,0
270.0,0,1
271.0,0,0
272.0,0,1
273.0,0,1
274.0,0,1
275.0,0,1
276.0,1,1
277.0,0,0
278.0,0,0
279.0,0,1
280.0,0,0
281.0,1,0
282.0,0,0
283.0,0,1
284.0,1,0
285.0,1,0
286.0,1,0
287.0,0,2
288.0,0,0
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,1
293.0,0,2
294.0,0,0
295.0,0,0
296.0,0,0
297.0,0,2
298.0,0,0
299.0,0,1
300.0,0,0
301.0,0,0
302.0,0,1
303.0,0,0
304.0,0,2
305.0,0,0
306.0,0,0
307.0,0,0
308.0,0,0
309.0,0,0
310.0,0,1
311.0,0,0
312.0,0,1
313.0,0,0
314.0,0,0
315.0,0,1
316.0,0,0
317.0,2,1
318.0,0,2
319.0,0,0
320.0,0,0
321.0,0,0
322.0,0,0
323.0,0,3
324.0,0,0
325.0,0,0
326.0,0,4
327.0,0,1
328.0,0,1
329.0,0,1
330.0,0,5
331.0,0,0
332.0,0,0
333.0,0,1
334.0,0,0
335.0,0,0
336.0,0,1
337.0,0,5
338.0,0,2
339.0,0,0
340.0,0,2
341.0,0,1
342.0,0,7
343.0,0,0
344.0,0,7
345.0,0,2
346.0,0,3
347.0,0,15
348.0,0,11
349.0,0,4
350.0,0,42
351.0,0,235
352.0,0,17966
