Base index shifted,ATMi0_1#TOP,ATMi0_1#BOT
-218.0,4,3
-217.0,6,0
-216.0,9,6
-215.0,8,4
-214.0,5,10
-213.0,5,9
-212.0,4,4
-211.0,5,4
-210.0,8,7
-209.0,5,1
-208.0,6,3
-207.0,4,2
-206.0,11,10
-205.0,9,5
-204.0,6,10
-203.0,17,14
-202.0,13,5
-201.0,7,5
-200.0,3,13
-199.0,7,7
-198.0,7,2
-197.0,5,4
-196.0,8,8
-195.0,3,5
-194.0,10,23
-193.0,13,5
-192.0,4,10
-191.0,13,4
-190.0,3,6
-189.0,5,20
-188.0,3,9
-187.0,5,17
-186.0,4,14
-185.0,7,5
-184.0,4,10
-183.0,6,13
-182.0,8,13
-181.0,12,3
-180.0,5,1
-179.0,13,4
-178.0,6,11
-177.0,6,3
-176.0,3,3
-175.0,8,17
-174.0,5,11
-173.0,8,14
-172.0,3,0
-171.0,3,3
-170.0,6,7
-169.0,3,9
-168.0,4,5
-167.0,2,2
-166.0,4,4
-165.0,5,11
-164.0,6,4
-163.0,1,2
-162.0,2,7
-161.0,1,4
-160.0,0,10
-159.0,1,7
-158.0,1,12
-157.0,3,14
-156.0,0,13
-155.0,4,13
-154.0,5,0
-153.0,2,4
-152.0,5,15
-151.0,7,6
-150.0,6,4
-149.0,2,7
-148.0,6,7
-147.0,6,0
-146.0,5,4
-145.0,2,14
-144.0,3,11
-143.0,4,10
-142.0,4,11
-141.0,2,6
-140.0,3,4
-139.0,2,5
-138.0,0,20
-137.0,3,11
-136.0,7,12
-135.0,0,21
-134.0,3,7
-133.0,2,3
-132.0,1,12
-131.0,2,6
-130.0,0,12
-129.0,3,16
-128.0,4,6
-127.0,5,13
-126.0,1,14
-125.0,3,10
-124.0,3,5
-123.0,1,8
-122.0,0,2
-121.0,4,3
-120.0,0,7
-119.0,1,3
-118.0,3,8
-117.0,0,7
-116.0,1,16
-115.0,2,10
-114.0,0,7
-113.0,5,8
-112.0,0,10
-111.0,4,4
-110.0,3,4
-109.0,0,5
-108.0,3,15
-107.0,0,8
-106.0,1,8
-105.0,2,2
-104.0,0,3
-103.0,2,5
-102.0,2,4
-101.0,1,3
-100.0,1,7
-99.0,1,3
-98.0,2,6
-97.0,0,9
-96.0,1,5
-95.0,0,5
-94.0,0,10
-93.0,0,5
-92.0,0,4
-91.0,0,6
-90.0,1,2
-89.0,0,3
-88.0,0,7
-87.0,1,3
-86.0,0,11
-85.0,0,5
-84.0,1,8
-83.0,1,4
-82.0,0,3
-81.0,1,2
-80.0,0,4
-79.0,1,6
-78.0,0,3
-77.0,3,5
-76.0,3,4
-75.0,0,4
-74.0,0,10
-73.0,0,8
-72.0,0,3
-71.0,1,3
-70.0,0,6
-69.0,0,9
-68.0,1,6
-67.0,2,5
-66.0,1,4
-65.0,1,4
-64.0,0,2
-63.0,0,5
-62.0,1,4
-61.0,3,0
-60.0,0,5
-59.0,2,4
-58.0,1,5
-57.0,0,4
-56.0,1,5
-55.0,1,2
-54.0,1,8
-53.0,1,2
-52.0,1,9
-51.0,5,3
-50.0,4,6
-49.0,1,3
-48.0,0,9
-47.0,0,3
-46.0,0,2
-45.0,2,1
-44.0,0,5
-43.0,3,15
-42.0,1,29
-41.0,5,4
-40.0,3,5
-39.0,3,5
-38.0,3,0
-37.0,6,3
-36.0,4,4
-35.0,2,7
-34.0,10,8
-33.0,7,7
-32.0,6,7
-31.0,6,10
-30.0,24,9
-29.0,13,2
-28.0,25,6
-27.0,20,8
-26.0,20,20
-25.0,48,0
-24.0,27,3
-23.0,100,24
-22.0,77,4
-21.0,74,11
-20.0,135,13
-19.0,109,48
-18.0,275,36
-17.0,258,15
-16.0,365,47
-15.0,366,42
-14.0,444,28
-13.0,618,37
-12.0,921,38
-11.0,1137,27
-10.0,680,25
-9.0,1636,39
-8.0,1278,17
-7.0,1986,67
-6.0,1819,18
-5.0,456,16
-4.0,4249,62
-3.0,3409,19
-2.0,7250,74
-1.0,7262,107
0.0,6316,48876
1.0,6734,9
2.0,2305,12
3.0,6280,25
4.0,1582,7
5.0,1462,15
6.0,1489,9
7.0,450,11
8.0,442,34
9.0,460,4
10.0,472,6
11.0,459,5
12.0,276,7
13.0,188,3
14.0,108,4
15.0,102,3
16.0,57,1
17.0,55,2
18.0,25,1
19.0,55,5
20.0,41,0
21.0,57,0
22.0,28,0
23.0,38,2
24.0,20,11
25.0,17,2
26.0,24,2
27.0,25,2
28.0,6,1
29.0,13,1
30.0,9,0
31.0,6,0
32.0,7,0
33.0,8,1
34.0,5,1
35.0,4,1
36.0,8,0
37.0,13,2
38.0,6,3
39.0,9,2
40.0,2,2
41.0,1,1
42.0,1,0
43.0,0,0
44.0,1,0
45.0,0,0
46.0,0,1
47.0,2,0
48.0,1,0
49.0,2,0
50.0,0,0
51.0,2,1
52.0,2,0
53.0,0,0
54.0,0,0
55.0,4,0
56.0,2,0
57.0,0,0
58.0,2,0
59.0,3,0
60.0,0,0
61.0,2,0
62.0,2,1
63.0,0,0
64.0,3,0
65.0,1,0
66.0,1,0
67.0,1,1
68.0,3,0
69.0,1,0
70.0,0,0
71.0,0,0
72.0,6,0
73.0,0,1
74.0,1,0
75.0,0,0
76.0,3,0
77.0,0,0
78.0,3,0
79.0,2,0
80.0,1,0
81.0,4,0
82.0,2,0
83.0,0,0
84.0,1,0
85.0,1,0
86.0,1,0
87.0,2,0
88.0,6,0
89.0,7,0
90.0,3,0
91.0,2,1
92.0,5,1
93.0,5,1
94.0,5,0
95.0,4,0
96.0,4,0
97.0,1,0
98.0,1,0
99.0,7,3
100.0,2,0
101.0,1,3
102.0,8,2
103.0,6,2
104.0,3,2
105.0,6,0
106.0,5,0
107.0,3,2
108.0,3,0
109.0,3,1
110.0,6,0
111.0,5,3
112.0,4,2
113.0,3,0
114.0,5,0
115.0,7,0
116.0,7,1
117.0,3,1
118.0,5,5
119.0,2,2
120.0,7,0
121.0,5,1
122.0,2,2
123.0,5,7
124.0,7,2
125.0,6,0
126.0,6,2
127.0,1,1
128.0,3,3
129.0,12,2
130.0,3,4
131.0,8,2
132.0,3,1
133.0,5,3
134.0,4,2
135.0,16,3
136.0,5,1
137.0,5,8
138.0,4,9
139.0,1,3
140.0,6,4
141.0,4,2
142.0,5,4
143.0,3,4
144.0,1,3
145.0,3,7
146.0,11,8
147.0,1,12
148.0,7,11
149.0,4,6
150.0,1,9
151.0,8,8
152.0,1,4
153.0,3,5
154.0,5,9
155.0,2,5
156.0,4,5
157.0,6,13
158.0,4,6
159.0,7,3
160.0,7,6
161.0,3,4
162.0,13,9
163.0,5,3
164.0,4,10
165.0,1,3
166.0,8,7
167.0,9,6
168.0,9,9
169.0,5,11
170.0,7,13
171.0,6,7
172.0,5,15
173.0,3,5
174.0,1,5
175.0,4,9
176.0,8,11
177.0,2,8
178.0,7,3
179.0,9,6
180.0,9,11
181.0,4,13
182.0,5,13
183.0,5,6
184.0,4,6
185.0,4,11
186.0,7,9
187.0,9,4
188.0,2,12
189.0,2,5
190.0,3,13
191.0,9,14
192.0,3,13
193.0,10,17
194.0,7,13
195.0,2,13
196.0,3,17
197.0,7,7
198.0,8,19
199.0,6,4
200.0,5,2
201.0,5,16
202.0,8,8
203.0,3,4
204.0,3,8
205.0,7,8
206.0,5,6
207.0,6,8
208.0,1,7
209.0,2,9
210.0,5,5
211.0,2,4
212.0,1,16
213.0,3,10
214.0,1,13
215.0,7,10
216.0,6,9
217.0,1,11
218.0,2,6
219.0,6,5
220.0,7,3
221.0,1,1
222.0,3,6
223.0,3,6
224.0,5,6
225.0,3,9
226.0,9,3
227.0,7,4
228.0,4,10
229.0,3,8
230.0,2,2
231.0,3,4
232.0,0,10
233.0,3,6
234.0,4,4
235.0,1,2
236.0,3,5
237.0,0,5
238.0,0,9
239.0,0,6
240.0,0,2
241.0,0,5
242.0,3,4
243.0,4,8
244.0,0,2
245.0,1,1
246.0,0,5
247.0,0,3
248.0,0,2
249.0,0,4
250.0,1,5
251.0,0,5
252.0,0,0
253.0,0,3
254.0,0,4
255.0,1,9
256.0,1,4
257.0,0,1
258.0,0,3
259.0,1,2
260.0,0,2
261.0,0,2
262.0,0,0
263.0,0,2
264.0,1,2
265.0,0,1
266.0,0,0
267.0,0,1
268.0,0,0
269.0,0,2
270.0,0,1
271.0,1,3
272.0,1,0
273.0,0,1
274.0,1,0
275.0,0,3
276.0,0,0
277.0,1,4
278.0,0,4
279.0,0,1
280.0,0,0
281.0,0,4
282.0,1,0
283.0,0,3
284.0,0,1
285.0,0,1
286.0,0,2
287.0,1,2
288.0,0,0
289.0,0,0
290.0,0,2
291.0,0,1
292.0,0,1
293.0,0,5
294.0,0,0
295.0,0,1
296.0,0,1
297.0,0,3
298.0,0,1
299.0,0,1
300.0,0,6
301.0,0,2
302.0,0,2
303.0,0,1
304.0,0,2
305.0,0,3
306.0,0,1
307.0,0,1
308.0,0,2
309.0,0,1
310.0,0,5
311.0,0,2
312.0,0,2
313.0,0,0
314.0,0,0
315.0,0,1
316.0,0,3
317.0,0,1
318.0,0,2
319.0,0,1
320.0,0,0
321.0,0,3
322.0,0,2
323.0,0,9
324.0,0,2
325.0,0,4
326.0,0,11
327.0,0,1
328.0,0,4
329.0,0,4
330.0,0,14
331.0,0,2
332.0,0,4
333.0,0,2
334.0,0,5
335.0,0,4
336.0,0,8
337.0,0,17
338.0,0,15
339.0,0,7
340.0,0,12
341.0,0,14
342.0,0,13
343.0,0,10
344.0,0,30
345.0,0,26
346.0,0,48
347.0,0,94
348.0,0,112
349.0,0,91
350.0,0,236
351.0,0,877
352.0,0,63033
