Fractional Basecounts,AT_3
99,0.48944150902566136
100,0.489477575604566
101,0.4896158308237005
102,0.4896458863061211
103,0.4896879639815099
104,0.489748074946351
105,0.48991037455142195
106,0.48991037455142195
107,0.49000054099868356
108,0.49001256319165176
109,0.49004261867407234
110,0.49010874073539756
111,0.49018087389320686
112,0.49023497376156383
113,0.4902770514369526
114,0.4903972733666348
115,0.4904573843314759
116,0.49055356187522164
117,0.4905896284541263
118,0.49061367284006274
119,0.4907038392873244
120,0.4907879946381019
121,0.49086012779591126
122,0.49084209450645894
123,0.49086012779591126
124,0.4908781610853636
125,0.49096231643614113
126,0.4910464717869186
127,0.4910584939798869
128,0.4911486604271485
129,0.4911967491990214
130,0.4912268046814419
131,0.49128090454979895
132,0.49128090454979895
133,0.4913169711287036
134,0.49135904880409237
135,0.4913891042865129
136,0.49143118196190166
137,0.49142517086541754
138,0.49143118196190166
139,0.491395115382997
140,0.4913830931900288
141,0.49142517086541754
142,0.49140112647948114
143,0.491395115382997
144,0.49136505990057644
145,0.4914672485408063
146,0.49153337060213154
147,0.49154539279509973
148,0.4915754482775203
149,0.49152134840916334
150,0.4915754482775203
151,0.4915694371810362
152,0.4916175259529091
153,0.49167162582126606
154,0.4916295481458773
155,0.49170168130368663
156,0.49170168130368663
157,0.49171370349665483
158,0.49162353704939316
159,0.4914672485408063
160,0.4913891042865129
161,0.49130494893573534
162,0.49134101551464004
163,0.4913169711287036
164,0.4912688823568307
165,0.4912087713919896
166,0.49108253836582333
167,0.4909502942431729
168,0.4908240612170066
169,0.4905896284541263
170,0.4903672178842143
171,0.49019289608617506
172,0.49017486279672273
173,0.49015081841078634
174,0.48998250770923124
175,0.4897360527533827
176,0.48955571985885943
177,0.4894655534115978
178,0.4892671872276222
179,0.4889005103420915
180,0.4887682662194411
181,0.4887141663510841
182,0.4885879333249178
183,0.48847973358820385
184,0.48825131192180765
185,0.4880950234132208
186,0.48801086806244326
187,0.4878245240714359
188,0.4876562133698808
189,0.4874157695105164
190,0.4872354366159931
191,0.48695892617772407
192,0.48679061547616903
193,0.48657421600274103
194,0.4862856833715038
195,0.4860392284156553
196,0.48575670688090217
197,0.4855342963109901
198,0.48531188574107803
199,0.4852277303903005
200,0.4849872865309361
201,0.4847528537680558
202,0.4845665097770484
203,0.4843140437247158
204,0.4840555665758991
205,0.48380911162005064
206,0.4836949007868525
207,0.4834724902169405
208,0.4831659242962509
209,0.4829435137263388
210,0.4826850365775221
211,0.48240251504276893
212,0.48210797131504757
213,0.4819937604818495
214,0.481855505262715
215,0.48158500592093
216,0.48136860644750207
217,0.4810740627197807
218,0.4806893525447977
219,0.4805090196502744
220,0.48035874223817165
221,0.48016037605419604
222,0.4799559987737363
223,0.4797035327214037
224,0.47943904447610286
225,0.4792046117132226
226,0.47898821223979465
227,0.47883793482769194
228,0.47865760193316864
229,0.47854940219645464
230,0.4784231691702884
231,0.47829693614412205
232,0.4782127807933445
233,0.47810458105663056
234,0.47800840351288476
235,0.47793025925859134
236,0.47781604842539327
237,0.47772588197813165
238,0.4775635823730607
239,0.47743133825041023
240,0.4773351607066645
241,0.47723898316291874
242,0.47713679452268887
243,0.4770105614965226
244,0.47692640614574505
245,0.4767520843477059
246,0.47667394009341246
247,0.47663787351450776
248,0.47651765158482556
249,0.4764515295235004
250,0.4763914185586593
251,0.47630726320788175
252,0.47621709676062013
253,0.4761209192168743
254,0.4760187305766445
255,0.4759225530328987
256,0.47586845316454174
257,0.4757842978137642
258,0.4757121646559549
259,0.47562800930517735
260,0.47549576518252695
261,0.47542964312120173
262,0.47535750996339243
263,0.4752853768055831
264,0.47523728803371024
265,0.47519521035832146
266,0.4751591437794168
267,0.47511706610402804
268,0.4750329107532505
269,0.4749727997884094
270,0.4748585889552113
271,0.47478645579740203
272,0.47474437812201326
273,0.47468426715717216
274,0.4745880896134264
275,0.4744919120696806
276,0.4744678676837442
277,0.4743416346575779
278,0.47427551259625267
279,0.4741913572454751
280,0.47413725737711815
281,0.47412523518414995
282,0.47407714641227705
283,0.4739929910614995
284,0.47389681351775376
285,0.4737946248775239
286,0.4737405250091669
287,0.4736683918513576
288,0.47363833636893704
289,0.4735421588251913
290,0.4734880589568343
291,0.4733498037376998
292,0.47325963729043813
293,0.4731634597466924
294,0.47301318233458967
295,0.47295908246623264
296,0.472868916018971
297,0.4727246497033524
298,0.472592405580702
299,0.472538305712345
300,0.47251426132640856
301,0.47246617255453566
302,0.47238802830024224
303,0.47233392843188526
304,0.4722197175986872
305,0.4720093292217433
306,0.4720093292217433
307,0.47193719606393403
308,0.47193719606393403
309,0.47186506290612473
310,0.47180495194128363
311,0.47172680768699016
312,0.47171478549402196
313,0.47168473001160144
314,0.47170276330105376
315,0.4716787189151173
316,0.47172680768699016
317,0.47180495194128363
318,0.4717328187834743
319,0.47178691865183126
320,0.47202736251119565
321,0.4720694401865844
322,0.4722798285635283
323,0.472592405580702
324,0.472977115755685
325,0.47324761509746993
326,0.47358423650058007
327,0.4740591131228247
328,0.47460612290287874
329,0.47526734351613076
330,0.4757903089102483
331,0.4764214740410798
332,0.47752751579415603
333,0.47873574618746206
334,0.4801904315366166
335,0.48183747197326265
336,0.4836227676290432
337,0.4865141050379
338,0.49084209450645894
339,0.49615590379841185
340,0.503068664755138
341,0.5107027572899573
342,0.5205669666203813
343,0.5331361693686545
344,0.5452124622052309
345,0.5607571577131385
346,0.5786702252357853
347,0.5973827685908186
348,0.6188784496179948
349,0.6398090875756647
350,0.6616233567164986
351,0.6845737230928294
352,0.7071634236801135
353,0.27378741156174297
354,0.2966235671048756
355,0.3262222061926316
356,0.34971357125253216
357,0.37010922162311627
358,0.3931377322537404
359,0.4079190185081661
360,0.4253752426980206
361,0.4380406229900396
362,0.4466244687693482
363,0.45354925191904255
364,0.45907344958793933
365,0.46355171646860105
366,0.4678917281301282
367,0.46963494611052004
368,0.47090328746866716
369,0.47206342909010035
370,0.47325963729043813
371,0.4743897234294508
372,0.47507498842863927
373,0.4756219982086933
374,0.4760307527696127
375,0.4765717514531826
376,0.4770826946543319
377,0.47752751579415603
378,0.4778821704867185
379,0.4783330027230267
380,0.4785193467140341
381,0.47884995702066013
382,0.4790302899151834
383,0.4792527004850955
384,0.47942101118665054
385,0.4795231998268804
386,0.479721566010856
387,0.4799559987737363
388,0.48017840934364836
389,0.48044890868543333
390,0.4806292415799566
391,0.48090575201822566
392,0.4811221514916536
393,0.4812243401318835
394,0.4813145065791451
395,0.4813806286404703
396,0.4814527617982796
397,0.48153691714905716
398,0.4816150614033506
399,0.48163910578928704
400,0.48190960513107195
401,0.4819637049994289
402,0.4820418492537224
403,0.4822462265341821
404,0.4823724595603484
405,0.4824926814900306
406,0.48260088122674455
407,0.48264896999861745
408,0.4826850365775221
409,0.48272110315642675
410,0.4827451475423632
411,0.48275716973533145
412,0.4827631808318155
413,0.48279924741072017
414,0.48284733618259307
415,0.48290143605095004
416,0.48296755811227526
417,0.4829855914017276
418,0.48301564688414816
419,0.48302766907711636
420,0.4830577245595369
421,0.48309980223492566
422,0.483117835524378
423,0.48314187991031443
424,0.4831539021032827
425,0.48320199087515553
426,0.4832621018399966
427,0.4832861462259331
428,0.48334024609429005
429,0.48338833486616295
430,0.48340035705913115
431,0.4834724902169405
432,0.4835145678923292
433,0.48352659008529747
434,0.48358068995365444
435,0.4836167565325591
436,0.4836708564009161
437,0.4836828785938843
438,0.48370692297982076
439,0.4837369784622413
440,0.48374900065520954
441,0.4838451781989553
442,0.4838752336813758
443,0.48391130026028045
444,0.4839533779356692
445,0.48403152218996265
446,0.484049555479415
447,0.4841216886372243
448,0.48415174411964484
449,0.4841938217950336
450,0.48421786618097007
451,0.4842539327598747
452,0.4842839882422953
453,0.4842960104352635
454,0.4843621324965887
455,0.4844222434614298
456,0.4845244321016597
457,0.48457853197001666
458,0.4845845430665008
459,0.4846025763559531
460,0.48465066512782595
461,0.4846686984172783
462,0.4847227982856353
463,0.4847648759610241
464,0.48477088705750815
465,0.4847889203469605
466,0.4848249869258651
467,0.4848550424082857
468,0.48489110898719034
469,0.4849031311801586
470,0.48490914227664267
471,0.48495121995203144
472,0.48496925324148377
473,0.48502936420632486
474,0.4850534085922613
475,0.48507745297819777
476,0.48513155284655474
477,0.4851555972324912
478,0.48523975258326874
479,0.4852878413551416
480,0.48531789683756216
481,0.48537199670591913
482,0.4854681742496649
483,0.48554030740747417
484,0.48552227411802185
485,0.48567856262660875
486,0.48570861810902927
487,0.48575069578441804
488,0.48590097319652076
489,0.4859069842930049
490,0.48587091771410024
491,0.48587091771410024
492,0.48599113964378243
493,0.48606928389807585
494,0.4861233837664328
495,0.4861955169242422
496,0.4862255724066627
497,0.48632174995040844
498,0.4863938831082178
499,0.4866523602570345
500,0.48677258218671665
501,0.4868387042480419
502,0.4869709483706923
503,0.4870250482390493
504,0.4872234144230249
505,0.48731358087028653
506,0.4873556585456753
507,0.4874698693788734
508,0.4875840802120715
509,0.48774036872065835
510,0.4878425573608882
511,0.48799283477299094
512,0.48816114547454603
513,0.48826934521126
514,0.4883054117901646
515,0.488377544947974
516,0.4884677113952356
517,0.48849175578117204
518,0.4885338334565608
519,0.4887261885440523
520,0.48891253253505973
521,0.4890567988506784
522,0.48918303187684464
523,0.48938139806082026
524,0.48954970876237536
525,0.4897781304287715
526,0.48992239674439014
527,0.48998851880571537
528,0.49009070744594524
529,0.49022295156859563
530,0.4902710403404685
531,0.4903912622701507
532,0.4905956395506104
533,0.4906497394189674
534,0.4907639502521655
535,0.4908781610853636
536,0.4909863608220775
537,0.4910765272693392
538,0.4912147824884737
539,0.49129893783925127
540,0.4913830931900288
541,0.49152134840916334
542,0.49167162582126606
543,0.49177982555798005
544,0.49192409187359865
545,0.4920142583208603
546,0.49218256902241536
547,0.49233284643451813
548,0.492380935206391
549,0.4924410461712321
550,0.49253121261849375
551,0.49260334577630305
552,0.49268149003059647
553,0.4928137341532469
554,0.49289187840754034
555,0.49298204485480196
556,0.49303614472315893
557,0.4931864221352617
558,0.4933246773543962
559,0.4934268659946261
560,0.49359517669618114
561,0.49366129875750636
562,0.4937454541082839
563,0.493859664941482
564,0.49394382029225953
565,0.49405202002897347
566,0.4941181420902987
567,0.4942083085375603
568,0.49428044169536967
569,0.49434656375669483
570,0.49441268581802006
571,0.4944487523969247
572,0.49452689665121813
573,0.4946170630984798
574,0.49470121844925735
575,0.4947973959930031
576,0.49484548476487594
577,0.4948875624402647
578,0.4949296401156535
579,0.4949356512121376
580,0.49498373998401046
581,0.49503182875588336
582,0.49508592862424033
583,0.495121995203145
584,0.4951099730101768
585,0.495121995203145
586,0.49514603958908143
587,0.49515205068556556
588,0.49519412836095433
589,0.4952422171328272
590,0.49527227261524776
591,0.4953203613871206
592,0.4953263724836047
593,0.49540451673789815
594,0.4954105278343823
595,0.49540451673789815
596,0.4953804723519617
597,0.4953864834484458
598,0.4953985056414141
599,0.4954586166062551
600,0.49546462770273925
601,0.49546462770273925
602,0.49545260550977105
603,0.49545260550977105
604,0.4953744612554776
605,0.4953864834484458
606,0.4953804723519617
607,0.4953864834484458
608,0.4953744612554776
609,0.4954285611238346
610,0.49545260550977105
611,0.49546462770273925
612,0.4954586166062551
613,0.4954706387992234
614,0.4954586166062551
615,0.4954345722203187
616,0.4954105278343823
617,0.4953804723519617
618,0.4953624390625094
619,0.4953564279660253
620,0.495338394676573
621,0.4953564279660253
622,0.4953684501589935
623,0.4953684501589935
624,0.4953564279660253
625,0.49539249454492995
626,0.4953744612554776
627,0.4953624390625094
628,0.495338394676573
629,0.4953203613871206
630,0.4953203613871206
631,0.49531435029063653
632,0.49531435029063653
633,0.4953023280976683
634,0.4952903059047001
635,0.4952903059047001
636,0.4952782837117319
637,0.49527227261524776
638,0.49526626151876363
639,0.4952482282293113
640,0.4952482282293113
641,0.4952422171328272
642,0.4952362060363431
643,0.49521216165040666
644,0.49519412836095433
645,0.4951821061679861
646,0.49515205068556556
647,0.49514002849259736
648,0.4950979508172086
649,0.49508592862424033
650,0.4950618842383039
651,0.4950558731418198
652,0.49504385094885156
653,0.4949897510804946
654,0.4949897510804946
655,0.49498373998401046
656,0.49498373998401046
657,0.49496570669455814
658,0.49496570669455814
659,0.49495368450158994
660,0.4949296401156535
661,0.49492362901916936
662,0.49491160682620117
663,0.49490559572971704
664,0.49489958463323297
665,0.49489357353674884
666,0.4948755402472965
667,0.4948755402472965
668,0.4948755402472965
669,0.4948695291508124
670,0.49483947366839187
671,0.49478537380003484
672,0.49478537380003484
673,0.49478537380003484
674,0.49478537380003484
675,0.49476132941409845
676,0.494737285028162
677,0.4947072295457414
678,0.4946771740633209
679,0.49448481897582935
680,0.49446077458989296
681,0.49444274130044064
682,0.49439465252856774
683,0.49433454156372664
684,0.4943285304672425
685,0.4943165082742743
686,0.4943044860813061
687,0.49428044169536967
688,0.4942383640199809
689,0.4941962863445921
690,0.4939979201606165
691,0.49383562055554553
692,0.49373343191531566
693,0.49364927656453816
694,0.49358315450321294
695,0.49349298805595126
696,0.49342085489814197
697,0.49333068845088035
698,0.4930601891090954
699,0.49266946783762827
700,0.49188201419820987
701,0.49098034972559346
702,0.4903672178842143
703,0.4888464104737345
704,0.48462060964540543
