Base index shifted,704_3#TOP,704_3#BOT
7.0,356,4
8.0,350,1
9.0,188,0
10.0,82,3
11.0,92,4
12.0,110,3
13.0,106,1
14.0,71,0
15.0,26,0
16.0,15,0
17.0,27,2
18.0,23,1
19.0,6,0
20.0,3,0
21.0,13,1
22.0,6,1
23.0,15,1
24.0,6,0
25.0,5,0
26.0,5,1
27.0,3,0
28.0,5,1
29.0,4,1
30.0,2,1
31.0,2,3
32.0,2,0
33.0,7,2
34.0,4,1
35.0,0,0
36.0,7,0
37.0,4,0
38.0,6,0
39.0,2,1
40.0,4,0
41.0,2,0
42.0,1,0
43.0,1,0
44.0,2,1
45.0,0,0
46.0,1,0
47.0,0,0
48.0,0,0
49.0,0,1
50.0,0,0
51.0,1,2
52.0,2,0
53.0,1,1
54.0,4,3
55.0,0,0
56.0,1,0
57.0,2,0
58.0,0,0
59.0,0,1
60.0,0,1
61.0,0,0
62.0,1,1
63.0,0,0
64.0,1,2
65.0,0,1
66.0,0,0
67.0,1,0
68.0,2,0
69.0,1,1
70.0,0,1
71.0,0,0
72.0,0,1
73.0,0,0
74.0,0,0
75.0,0,4
76.0,1,3
77.0,0,1
78.0,0,0
79.0,0,0
80.0,0,0
81.0,0,0
82.0,2,1
83.0,0,0
84.0,0,0
85.0,0,0
86.0,1,0
87.0,0,1
88.0,1,0
89.0,1,0
90.0,0,0
91.0,0,1
92.0,0,0
93.0,1,0
94.0,0,0
95.0,0,0
96.0,1,0
97.0,0,0
98.0,1,1
99.0,1,0
100.0,0,1
101.0,0,0
102.0,1,0
103.0,1,0
104.0,2,0
105.0,1,0
106.0,2,0
107.0,0,0
108.0,1,0
109.0,2,0
110.0,1,0
111.0,0,0
112.0,1,3
113.0,0,0
114.0,0,0
115.0,1,0
116.0,0,0
117.0,0,0
118.0,2,2
119.0,0,2
120.0,0,1
121.0,1,1
122.0,0,2
123.0,0,0
124.0,2,4
125.0,1,0
126.0,0,0
127.0,0,0
128.0,1,0
129.0,3,0
130.0,1,0
131.0,1,1
132.0,1,0
133.0,0,0
134.0,0,0
135.0,3,0
136.0,0,0
137.0,1,1
138.0,1,2
139.0,0,1
140.0,0,1
141.0,1,1
142.0,0,0
143.0,0,0
144.0,0,0
145.0,0,0
146.0,0,1
147.0,0,0
148.0,1,0
149.0,0,0
150.0,0,1
151.0,0,0
152.0,0,1
153.0,1,3
154.0,1,2
155.0,1,0
156.0,2,0
157.0,1,2
158.0,1,1
159.0,0,0
160.0,0,2
161.0,1,0
162.0,2,0
163.0,0,0
164.0,0,3
165.0,1,0
166.0,2,0
167.0,3,0
168.0,0,0
169.0,0,2
170.0,0,4
171.0,0,0
172.0,0,0
173.0,0,1
174.0,1,1
175.0,0,2
176.0,3,0
177.0,0,4
178.0,0,3
179.0,2,2
180.0,2,2
181.0,1,0
182.0,0,0
183.0,1,1
184.0,2,0
185.0,0,0
186.0,2,0
187.0,0,0
188.0,2,3
189.0,1,1
190.0,0,0
191.0,3,0
192.0,0,0
193.0,0,0
194.0,1,0
195.0,0,0
196.0,0,0
197.0,2,0
198.0,1,1
199.0,1,1
200.0,0,0
201.0,0,0
202.0,1,0
203.0,1,0
204.0,0,0
205.0,2,0
206.0,0,1
207.0,2,1
208.0,0,0
209.0,0,1
210.0,0,0
211.0,0,0
212.0,1,1
213.0,1,0
214.0,0,1
215.0,1,0
216.0,0,1
217.0,0,3
218.0,2,0
219.0,0,0
220.0,1,0
221.0,1,1
222.0,1,0
223.0,0,0
224.0,2,0
225.0,0,2
226.0,3,0
227.0,0,0
228.0,1,1
229.0,0,1
230.0,1,0
231.0,0,1
232.0,1,0
233.0,2,1
234.0,1,0
235.0,0,0
236.0,1,0
237.0,0,1
238.0,0,2
239.0,0,0
240.0,0,0
241.0,0,0
242.0,0,1
243.0,0,1
244.0,0,0
245.0,0,0
246.0,0,0
247.0,0,0
248.0,0,0
249.0,0,0
250.0,0,0
251.0,0,0
252.0,0,0
253.0,0,2
254.0,0,0
255.0,0,0
256.0,0,0
257.0,0,1
258.0,0,0
259.0,0,1
260.0,0,0
261.0,0,0
262.0,0,0
263.0,0,0
264.0,0,0
265.0,0,0
266.0,0,0
267.0,0,0
268.0,0,0
269.0,0,0
270.0,0,0
271.0,0,0
272.0,0,0
273.0,0,0
274.0,0,0
275.0,0,1
276.0,0,1
277.0,0,0
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,0
282.0,0,0
283.0,1,1
284.0,0,0
285.0,0,1
286.0,0,1
287.0,0,0
288.0,0,1
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,1
293.0,0,0
294.0,0,1
295.0,0,0
296.0,0,0
297.0,0,0
298.0,0,1
299.0,0,1
300.0,0,0
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,0
307.0,0,0
308.0,0,0
309.0,0,1
310.0,0,0
311.0,0,0
312.0,0,0
313.0,0,0
314.0,1,0
315.0,0,1
316.0,0,0
317.0,0,0
318.0,0,0
319.0,0,0
320.0,0,0
321.0,0,0
322.0,0,0
323.0,0,2
324.0,0,0
325.0,0,0
326.0,0,1
327.0,0,0
328.0,0,1
329.0,0,2
330.0,0,0
331.0,0,0
332.0,0,0
333.0,0,0
334.0,0,0
335.0,0,0
336.0,0,1
337.0,0,0
338.0,0,5
339.0,0,0
340.0,0,1
341.0,0,2
342.0,0,2
343.0,0,0
344.0,0,2
345.0,0,1
346.0,0,8
347.0,0,7
348.0,0,10
349.0,0,6
350.0,0,21
351.0,0,165
352.0,0,9480
