Base index,1500_3#TOP,1500_3#BOT
223,0,2
224,0,4
225,0,3
226,0,3
227,0,2
228,2,0
229,1,2
230,0,4
231,0,4
232,1,2
233,0,2
234,0,1
235,0,3
236,1,7
237,1,0
238,1,5
239,0,2
240,2,1
241,1,1
242,1,6
243,0,3
244,2,6
245,0,9
246,3,3
247,0,1
248,1,10
249,1,3
250,1,9
251,0,2
252,1,1
253,0,6
254,0,6
255,2,6
256,1,7
257,1,3
258,0,6
259,0,3
260,0,4
261,0,8
262,0,8
263,1,1
264,0,3
265,1,6
266,2,8
267,2,10
268,4,1
269,2,10
270,2,13
271,0,7
272,2,4
273,1,6
274,1,12
275,0,7
276,1,6
277,2,10
278,1,17
279,1,6
280,0,10
281,4,8
282,0,16
283,1,19
284,1,10
285,0,10
286,3,2
287,1,5
288,0,16
289,0,20
290,3,5
291,5,6
292,2,8
293,0,19
294,1,9
295,1,6
296,1,6
297,2,9
298,2,13
299,1,17
300,0,18
301,1,8
302,1,6
303,1,12
304,2,9
305,3,10
306,1,7
307,1,4
308,1,11
309,0,9
310,3,5
311,0,16
312,3,4
313,7,6
314,3,10
315,3,2
316,1,15
317,1,8
318,1,17
319,1,12
320,2,9
321,4,11
322,5,16
323,3,5
324,2,12
325,4,3
326,4,13
327,2,15
328,2,9
329,2,11
330,9,10
331,3,6
332,0,5
333,3,7
334,2,11
335,2,6
336,3,8
337,2,10
338,3,4
339,0,8
340,6,15
341,1,16
342,2,5
343,0,11
344,3,20
345,2,13
346,3,4
347,0,7
348,3,13
349,3,17
350,3,12
351,3,5
352,1,6
353,1,10
354,0,11
355,3,10
356,0,10
357,2,8
358,2,9
359,2,7
360,8,15
361,1,12
362,1,9
363,3,7
364,1,11
365,6,15
366,1,7
367,2,11
368,3,2
369,3,8
370,4,6
371,4,8
372,4,12
373,2,7
374,0,10
375,1,13
376,7,12
377,2,14
378,1,10
379,3,6
380,5,8
381,4,12
382,2,20
383,3,13
384,2,7
385,1,11
386,2,7
387,0,4
388,6,4
389,1,8
390,3,9
391,3,9
392,5,5
393,2,7
394,4,7
395,3,9
396,3,6
397,2,16
398,2,10
399,4,7
400,4,10
401,2,7
402,10,4
403,6,8
404,2,6
405,3,13
406,1,11
407,5,12
408,2,8
409,4,8
410,3,6
411,1,8
412,1,10
413,1,6
414,4,15
415,0,10
416,2,9
417,7,12
418,5,8
419,4,6
420,3,9
421,3,4
422,0,8
423,5,9
424,4,10
425,2,18
426,3,9
427,4,13
428,2,5
429,1,6
430,3,2
431,2,6
432,1,6
433,1,8
434,3,2
435,2,5
436,3,6
437,5,5
438,0,9
439,3,6
440,0,2
441,4,4
442,2,4
443,1,4
444,2,3
445,5,4
446,3,1
447,0,4
448,2,3
449,0,2
450,3,5
451,1,5
452,3,1
453,0,4
454,2,10
455,3,7
456,2,17
457,0,6
458,2,3
459,3,6
460,1,8
461,4,7
462,1,4
463,2,8
464,1,10
465,3,4
466,0,1
467,0,7
468,2,6
469,2,3
470,1,4
471,3,3
472,0,3
473,1,6
474,4,1
475,0,3
476,0,7
477,0,6
478,1,5
479,1,1
480,3,3
481,2,6
482,1,2
483,0,2
484,2,6
485,1,3
486,3,3
487,2,2
488,4,3
489,5,4
490,5,0
491,2,2
492,3,4
493,0,1
494,3,1
495,0,5
496,5,0
497,0,3
498,0,2
499,2,5
500,3,7
501,0,1
502,1,3
503,2,2
504,1,5
505,0,3
506,3,7
507,2,4
508,0,0
509,1,2
510,1,1
511,0,5
512,0,4
513,2,0
514,4,4
515,1,2
516,1,7
517,0,7
518,3,1
519,2,2
520,0,3
521,0,1
522,0,4
523,2,3
524,0,5
525,0,3
526,1,0
527,0,1
528,1,2
529,1,0
530,1,0
531,1,1
532,4,1
533,1,2
534,4,5
535,1,0
536,1,1
537,0,4
538,1,3
539,1,1
540,0,1
541,2,1
542,0,1
543,2,0
544,0,1
545,0,1
546,0,2
547,0,0
548,1,3
549,2,1
550,0,1
551,0,1
552,0,2
553,2,0
554,0,1
555,0,3
556,1,4
557,2,1
558,1,0
559,2,4
560,0,2
561,1,2
562,1,0
563,1,2
564,0,1
565,2,1
566,1,1
567,0,1
568,0,8
569,2,1
570,2,0
571,1,1
572,1,2
573,1,0
574,4,1
575,0,3
576,3,3
577,0,3
578,0,0
579,0,3
580,1,0
581,0,2
582,1,0
583,1,0
584,0,4
585,1,2
586,1,0
587,1,2
588,1,0
589,1,0
590,0,2
591,0,0
592,0,0
593,2,1
594,1,2
595,0,4
596,0,0
597,1,0
598,0,2
599,0,1
600,0,0
601,0,2
602,0,4
603,0,0
604,0,3
605,0,2
606,0,0
607,0,2
608,0,1
609,0,0
610,0,1
611,1,0
612,0,3
613,0,0
614,0,2
615,0,1
616,0,2
617,0,0
618,1,1
619,0,3
620,0,2
621,0,5
622,0,0
623,0,1
624,0,0
625,0,0
626,0,1
627,0,0
628,0,0
629,0,2
630,1,1
631,0,1
632,0,1
633,0,1
634,0,3
635,0,9
636,0,2
637,0,1
638,0,2
639,0,2
640,0,1
641,1,0
642,0,5
643,2,2
644,0,3
645,0,0
646,1,0
647,0,2
648,0,2
649,0,1
650,0,1
651,0,2
652,0,0
653,0,1
654,1,1
655,0,0
656,0,3
657,1,1
658,1,2
659,0,2
660,0,0
661,0,2
662,0,3
663,0,2
664,0,1
665,0,3
666,0,2
667,0,1
668,0,0
669,0,2
670,0,0
671,0,0
672,0,0
673,2,2
674,1,1
675,1,1
676,0,6
677,0,2
678,0,2
679,4,0
680,0,7
681,0,4
682,0,2
683,0,2
684,0,0
685,0,3
686,1,2
687,0,3
688,0,2
689,0,2
690,0,0
691,1,0
692,0,1
693,1,0
694,1,3
695,1,2
696,0,2
697,1,4
698,1,1
699,0,5
700,1,3
701,1,1
702,0,4
703,0,2
704,2,0
705,1,3
706,0,2
707,1,4
708,2,0
709,1,2
710,0,4
711,1,2
712,2,0
713,3,3
714,0,4
715,3,5
716,2,6
717,5,1
718,1,5
719,3,4
720,1,1
721,6,3
722,2,3
723,0,2
724,1,5
725,5,4
726,6,3
727,3,0
728,3,0
729,2,1
730,15,1
731,6,6
732,41,2
733,55,4
734,116,0
735,194,2
736,132,5
737,183,2
738,141,5
739,173,6
740,302,3
741,395,6
742,377,6
743,502,5
744,347,3
745,198,5
746,259,4
747,287,19
748,365,7
749,264,157
750,344,13842
751,408,2
752,294,3
753,478,1
754,410,3
755,321,0
756,570,2
757,318,1
758,573,2
759,474,1
760,255,1
761,119,0
762,152,3
763,170,0
764,121,0
765,88,1
766,40,0
767,46,0
768,48,0
769,47,0
770,16,0
771,15,0
772,24,0
773,4,0
774,16,1
775,4,0
776,5,0
777,2,1
778,5,1
779,3,0
780,6,1
781,5,0
782,2,0
783,6,0
784,9,0
785,3,1
786,6,0
787,3,2
788,1,0
789,2,0
790,1,0
791,2,0
792,4,1
793,1,0
794,0,0
795,0,0
796,0,0
797,0,0
798,2,0
799,0,1
800,0,0
801,2,1
802,2,0
803,3,0
804,0,0
805,0,0
806,3,0
807,0,0
808,2,0
809,0,0
810,0,0
811,1,0
812,1,0
813,1,0
814,0,0
815,0,1
816,1,0
817,0,0
818,0,0
819,2,1
820,1,0
821,0,0
822,0,0
823,0,0
824,3,0
825,0,0
826,0,0
827,2,0
828,0,0
829,2,0
830,0,1
831,0,0
832,0,0
833,0,0
834,1,0
835,0,1
836,0,0
837,2,0
838,0,0
839,1,0
840,0,0
841,0,0
842,0,0
843,1,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0,1
851,0,0
852,0,1
853,1,1
854,0,0
855,2,0
856,0,1
857,0,0
858,0,0
859,0,0
860,0,0
861,1,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,1,0
868,1,1
869,0,1
870,0,0
871,0,0
872,0,1
873,0,1
874,0,0
875,0,0
876,0,0
877,1,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,1
886,0,0
887,0,1
888,0,1
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,1
897,0,1
898,0,2
899,0,1
900,0,0
901,0,0
902,0,0
903,1,0
904,1,0
905,0,0
906,0,0
907,0,1
908,0,0
909,0,0
910,0,0
911,1,0
912,1,0
913,1,0
914,1,0
915,0,0
916,0,0
917,1,0
918,1,0
919,0,0
920,0,0
921,1,0
922,0,1
923,0,1
924,0,1
925,0,0
926,0,1
927,0,0
928,0,0
929,1,0
930,1,0
931,1,0
932,0,0
933,0,0
934,0,2
935,0,0
936,0,1
937,0,1
938,1,1
939,0,0
940,1,0
941,0,0
942,0,0
943,0,2
944,0,0
945,0,0
946,0,0
947,1,1
948,0,0
949,0,1
950,1,1
951,1,0
952,0,0
953,0,1
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,1,1
961,0,0
962,0,0
963,1,0
964,1,1
965,0,0
966,0,0
967,0,0
968,0,0
969,0,1
970,1,0
971,1,1
972,2,0
973,0,0
974,1,1
975,0,0
976,1,0
977,0,0
978,0,1
979,0,0
980,3,0
981,0,1
982,0,0
983,0,0
984,1,1
985,0,0
986,0,0
987,0,1
988,0,0
989,1,2
990,0,0
991,0,1
992,0,1
993,0,0
994,1,3
995,0,1
996,1,1
997,1,2
998,0,0
999,1,0
1000,0,0
1001,0,0
1002,1,0
1003,1,0
1004,1,2
1005,1,0
1006,0,0
1007,0,1
1008,1,1
1009,0,0
1010,1,0
1011,1,0
1012,1,0
1013,1,0
1014,0,1
1015,0,1
1016,0,0
1017,1,2
1018,1,0
1019,2,0
1020,0,1
1021,0,0
1022,0,0
1023,0,0
1024,1,0
1025,1,0
1026,0,2
1027,0,3
1028,0,1
1029,0,1
1030,0,0
1031,0,0
1032,0,1
1033,1,0
1034,0,0
1035,2,2
1036,0,0
1037,0,1
1038,1,1
1039,1,0
1040,0,1
1041,0,1
1042,0,0
1043,0,3
1044,1,0
1045,1,1
1046,1,0
1047,0,1
1048,0,0
1049,0,2
1050,0,1
1051,0,1
1052,0,0
1053,0,0
1054,1,1
1055,0,0
1056,0,0
1057,2,1
1058,1,0
1059,2,1
1060,0,3
1061,1,0
1062,0,0
1063,0,2
1064,0,1
1065,1,1
1066,0,0
1067,0,0
1068,0,1
1069,1,1
1070,0,0
1071,2,1
1072,0,1
1073,1,0
1074,0,1
1075,0,0
1076,0,1
1077,0,3
1078,1,1
1079,0,0
1080,0,0
1081,2,1
1082,2,0
1083,1,0
1084,0,2
1085,0,1
1086,0,1
1087,0,0
1088,0,0
1089,0,1
1090,1,1
1091,0,0
1092,0,1
1093,0,2
1094,0,0
1095,0,0
1096,1,3
1097,1,0
1098,2,0
1099,0,1
1100,0,2
1101,1,0
1102,0,2
1103,1,1
1104,3,0
1105,1,3
1106,1,0
1107,0,0
1108,0,0
1109,0,2
1110,0,1
1111,0,1
1112,0,1
1113,1,1
1114,0,0
1115,0,0
1116,0,0
1117,1,0
1118,1,2
1119,0,2
1120,1,1
1121,0,3
1122,1,0
1123,2,1
1124,0,3
1125,0,0
1126,0,0
1127,0,2
1128,0,0
1129,1,0
1130,0,0
1131,1,0
1132,0,1
1133,1,0
1134,0,1
1135,0,2
1136,1,1
1137,0,1
1138,0,0
1139,1,1
1140,0,1
1141,0,1
1142,0,1
1143,0,0
1144,1,1
1145,0,1
1146,1,1
1147,0,0
1148,0,0
1149,1,0
1150,2,1
1151,4,0
1152,0,0
1153,0,0
1154,0,0
1155,2,2
1156,0,1
1157,0,0
1158,2,1
1159,0,1
1160,0,1
1161,0,0
1162,0,2
1163,0,1
1164,0,0
1165,1,0
1166,1,0
1167,1,0
1168,2,0
1169,0,0
1170,0,0
1171,0,1
1172,1,0
1173,0,1
1174,0,0
1175,0,1
1176,0,0
1177,0,0
1178,1,1
1179,0,2
1180,1,0
1181,1,0
1182,1,1
1183,1,1
1184,0,0
1185,0,0
1186,0,0
1187,1,0
1188,0,0
1189,0,1
1190,1,0
1191,0,2
1192,0,2
1193,2,0
1194,0,0
1195,0,0
1196,0,0
1197,1,0
1198,0,0
1199,0,0
1200,1,1
1201,0,0
1202,0,0
1203,1,1
1204,0,1
1205,0,0
1206,0,1
1207,0,0
1208,0,0
1209,0,1
1210,1,1
1211,1,0
1212,0,0
1213,1,0
1214,0,0
1215,2,0
1216,1,0
1217,0,0
1218,1,0
1219,0,0
1220,0,0
1221,0,1
1222,0,0
1223,0,1
1224,0,0
1225,1,0
1226,0,0
1227,0,0
1228,1,0
1229,0,1
1230,0,1
1231,1,1
1232,1,1
1233,1,0
1234,1,1
1235,0,0
1236,1,0
1237,2,0
1238,0,0
1239,0,0
1240,1,0
1241,1,0
1242,0,0
1243,0,0
1244,0,1
1245,1,1
1246,1,0
1247,0,0
1248,1,1
1249,1,0
1250,1,0
1251,0,0
1252,0,1
1253,0,0
1254,0,0
1255,0,0
1256,0,0
1257,1,0
1258,0,0
1259,0,0
1260,0,0
1261,0,0
1262,0,0
1263,0,0
1264,1,0
1265,0,0
1266,0,1
1267,0,1
1268,1,0
1269,0,0
1270,0,0
1271,0,1
1272,0,2
1273,0,0
1274,1,0
1275,1,0
1276,1,0
1277,0,0
1278,0,0
1279,0,1
1280,0,0
1281,0,0
1282,0,0
1283,0,0
1284,0,1
1285,0,0
1286,0,0
1287,0,1
1288,0,0
1289,0,0
1290,1,1
1291,0,1
1292,0,2
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,0,1
1298,0,0
1299,0,0
1300,0,1
1301,1,0
1302,0,0
1303,0,0
1304,0,1
1305,0,0
1306,0,1
1307,3,0
1308,0,0
1309,0,0
1310,1,0
1311,0,0
1312,0,0
1313,0,0
1314,0,0
1315,0,0
1316,0,1
1317,0,0
1318,1,0
1319,0,0
1320,0,1
1321,0,2
1322,1,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,1,0
1330,0,0
1331,0,2
1332,0,0
1333,0,1
1334,1,0
1335,0,0
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,1
1341,0,0
1342,0,1
1343,1,0
1344,0,0
1345,0,1
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,1
1355,0,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,0
1362,0,0
1363,0,0
1364,0,1
1365,0,1
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,1,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,1,0
1376,0,1
1377,0,0
1378,1,0
1379,0,0
1380,0,0
1381,0,0
1382,0,1
1383,0,1
1384,0,0
1385,0,0
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,1
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,1
1399,0,0
1400,0,0
1401,0,0
1402,0,1
1403,0,1
1404,0,0
1405,0,0
1406,0,0
1407,0,0
1408,0,0
1409,0,0
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,0
1415,0,0
1416,0,1
1417,0,0
1418,0,0
1419,0,0
1420,0,0
1421,0,1
1422,0,0
1423,0,0
1424,0,0
1425,0,0
1426,0,1
1427,0,1
1428,0,0
1429,0,1
1430,0,0
1431,0,0
1432,0,0
1433,0,0
1434,0,0
1435,0,0
1436,0,1
1437,0,0
1438,0,0
1439,0,0
1440,0,1
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,0,0
1447,0,0
1448,0,0
1449,0,0
1450,0,1
1451,0,0
1452,0,0
1453,0,0
1454,0,0
1455,0,0
1456,0,1
1457,0,0
1458,0,0
1459,0,0
1460,0,1
1461,0,1
1462,0,0
1463,0,0
1464,0,0
1465,0,0
1466,0,1
1467,0,0
1468,0,0
1469,0,0
1470,0,0
1471,0,0
1472,0,0
1473,0,0
1474,0,0
1475,0,1
1476,0,1
1477,0,0
1478,0,0
1479,0,0
1480,0,2
1481,0,0
1482,0,0
1483,0,2
1484,0,2
1485,0,3
1486,0,3
1487,0,0
1488,0,0
1489,0,3
1490,0,0
1491,0,1
1492,0,6
1493,0,6
1494,0,4
1495,0,17
1496,0,29
1497,0,10
1498,0,25
1499,0,138
1500,0,9654
