Base index,704_1#TOP,704_1#BOT
175,3,2
176,2,0
177,0,3
178,2,1
179,3,2
180,2,0
181,1,0
182,2,4
183,0,2
184,0,3
185,4,1
186,1,1
187,2,0
188,0,0
189,0,1
190,1,4
191,0,1
192,0,2
193,0,1
194,1,3
195,1,3
196,5,0
197,0,1
198,2,1
199,2,2
200,1,5
201,1,2
202,3,5
203,3,2
204,1,4
205,2,1
206,0,1
207,1,4
208,0,5
209,0,1
210,1,1
211,0,2
212,0,1
213,0,1
214,1,4
215,0,3
216,0,5
217,0,4
218,1,2
219,2,0
220,1,6
221,1,1
222,1,0
223,1,4
224,3,2
225,1,6
226,2,2
227,0,2
228,0,0
229,1,2
230,1,1
231,1,1
232,1,1
233,2,2
234,1,1
235,1,4
236,3,2
237,0,1
238,1,3
239,1,1
240,2,1
241,1,2
242,2,0
243,5,1
244,0,1
245,3,0
246,4,1
247,0,1
248,3,0
249,1,2
250,1,1
251,1,0
252,0,0
253,0,1
254,2,1
255,1,5
256,0,1
257,0,2
258,0,3
259,0,2
260,2,0
261,2,1
262,1,0
263,0,0
264,0,2
265,0,1
266,1,1
267,1,2
268,0,0
269,1,3
270,1,3
271,2,1
272,1,2
273,1,1
274,2,0
275,1,1
276,2,1
277,1,2
278,3,2
279,0,3
280,1,3
281,7,2
282,3,9
283,0,1
284,1,4
285,6,4
286,1,1
287,3,2
288,4,1
289,2,3
290,1,3
291,1,2
292,0,4
293,2,4
294,2,1
295,4,4
296,1,2
297,1,1
298,3,3
299,6,0
300,4,3
301,6,6
302,5,5
303,2,6
304,6,5
305,6,5
306,7,2
307,2,0
308,3,2
309,8,6
310,5,3
311,3,5
312,8,7
313,7,3
314,9,3
315,3,5
316,6,2
317,12,6
318,8,7
319,9,5
320,10,13
321,10,2
322,13,8
323,15,6
324,8,5
325,6,5
326,9,7
327,24,4
328,8,4
329,14,2
330,10,7
331,10,10
332,39,7
333,32,12
334,84,10
335,121,9
336,172,7
337,348,3
338,245,17
339,379,6
340,299,17
341,392,8
342,669,9
343,1131,8
344,1110,25
345,1512,8
346,1109,7
347,680,14
348,1423,10
349,1434,29
350,1997,12
351,1573,168
352,1758,46932
353,2524,11
354,1793,9
355,2569,5
356,2362,17
357,1454,8
358,2569,9
359,986,11
360,1693,3
361,1420,4
362,789,10
363,363,2
364,393,8
365,542,0
366,382,5
367,287,4
368,93,3
369,100,2
370,98,1
371,91,1
372,43,0
373,34,1
374,43,4
375,16,2
376,48,0
377,38,2
378,29,0
379,26,1
380,17,2
381,8,0
382,16,4
383,13,1
384,13,1
385,12,2
386,17,1
387,22,4
388,8,3
389,24,2
390,15,3
391,11,1
392,13,0
393,8,0
394,9,0
395,4,0
396,2,1
397,0,1
398,3,0
399,3,1
400,5,0
401,6,2
402,2,3
403,3,1
404,3,2
405,1,1
406,1,4
407,2,1
408,0,1
409,0,0
410,0,0
411,0,0
412,0,0
413,2,0
414,0,0
415,2,0
416,0,1
417,0,0
418,1,0
419,1,0
420,3,0
421,3,1
422,0,3
423,0,1
424,0,2
425,1,0
426,0,0
427,0,2
428,1,0
429,0,1
430,0,2
431,0,1
432,0,2
433,0,0
434,0,1
435,0,0
436,0,0
437,0,1
438,0,0
439,0,0
440,0,0
441,1,1
442,1,1
443,0,0
444,0,1
445,2,0
446,0,1
447,1,0
448,0,0
449,2,0
450,0,0
451,1,1
452,0,0
453,2,1
454,2,0
455,1,0
456,2,1
457,2,0
458,4,1
459,0,1
460,1,0
461,1,2
462,0,0
463,3,1
464,0,2
465,1,0
466,2,1
467,1,1
468,2,0
469,0,1
470,0,1
471,0,3
472,0,0
473,0,2
474,0,0
475,0,2
476,0,2
477,0,0
478,0,1
479,1,0
480,0,2
481,1,0
482,1,0
483,1,0
484,1,0
485,0,1
486,1,1
487,0,0
488,2,0
489,0,2
490,0,1
491,0,0
492,0,0
493,0,2
494,1,0
495,0,0
496,0,0
497,1,1
498,0,0
499,0,3
500,0,1
501,2,1
502,2,3
503,2,0
504,1,0
505,0,1
506,0,0
507,0,0
508,0,0
509,0,1
510,1,4
511,0,1
512,0,0
513,2,0
514,3,1
515,4,1
516,1,2
517,0,1
518,0,0
519,0,0
520,0,4
521,0,4
522,0,0
523,2,1
524,0,1
525,0,0
526,0,1
527,0,2
528,0,0
529,0,1
530,0,2
531,0,3
532,0,0
533,2,0
534,1,0
535,2,0
536,0,2
537,3,1
538,1,1
539,0,0
540,0,2
541,0,2
542,1,3
543,0,2
544,0,5
545,0,1
546,2,1
547,2,0
548,2,2
549,0,4
550,1,3
551,1,3
552,2,0
553,1,1
554,0,1
555,0,1
556,0,0
557,0,1
558,0,2
559,0,0
560,0,1
561,2,0
562,0,0
563,1,1
564,2,0
565,3,1
566,0,1
567,1,0
568,0,1
569,0,3
570,0,0
571,2,0
572,3,0
573,1,0
574,0,0
575,0,0
576,0,1
577,1,0
578,0,0
579,1,1
580,0,0
581,0,1
582,0,2
583,0,2
584,0,0
585,0,0
586,2,0
587,1,1
588,0,1
589,0,2
590,0,1
591,1,1
592,0,0
593,0,0
594,0,4
595,0,1
596,1,0
597,0,0
598,1,1
599,0,0
600,0,1
601,0,0
602,0,2
603,0,2
604,0,0
605,0,3
606,0,0
607,0,2
608,0,0
609,0,0
610,0,0
611,0,0
612,1,0
613,0,1
614,0,1
615,1,1
616,0,0
617,0,1
618,0,0
619,0,3
620,0,0
621,0,0
622,0,1
623,0,0
624,0,2
625,0,1
626,0,0
627,0,0
628,0,0
629,1,0
630,1,3
631,0,0
632,0,1
633,0,0
634,0,0
635,0,0
636,0,1
637,0,0
638,0,1
639,0,1
640,0,0
641,0,0
642,0,2
643,0,0
644,0,0
645,0,1
646,0,1
647,0,1
648,0,2
649,0,2
650,0,0
651,0,0
652,0,2
653,0,0
654,0,1
655,0,0
656,0,3
657,0,1
658,0,0
659,0,2
660,0,0
661,0,1
662,0,0
663,0,1
664,0,0
665,0,1
666,0,0
667,0,0
668,0,0
669,0,0
670,1,0
671,0,0
672,0,0
673,0,0
674,1,0
675,0,0
676,0,3
677,0,0
678,0,4
679,0,0
680,0,0
681,0,0
682,0,5
683,0,2
684,0,1
685,0,2
686,0,2
687,0,2
688,0,5
689,0,5
690,0,5
691,0,1
692,0,6
693,0,1
694,0,4
695,0,1
696,0,8
697,0,3
698,0,20
699,0,20
700,0,29
701,0,27
702,0,80
703,0,510
704,0,37334
