Base index shifted,ATMi3_1#TOP,ATMi3_1#BOT
-174.0,11,52
-173.0,8,44
-172.0,9,11
-171.0,14,11
-170.0,5,15
-169.0,6,36
-168.0,5,29
-167.0,4,13
-166.0,9,23
-165.0,4,32
-164.0,4,24
-163.0,3,15
-162.0,6,18
-161.0,4,21
-160.0,3,26
-159.0,3,18
-158.0,1,33
-157.0,2,37
-156.0,3,26
-155.0,5,17
-154.0,3,9
-153.0,3,14
-152.0,3,30
-151.0,7,13
-150.0,3,13
-149.0,3,28
-148.0,4,26
-147.0,1,15
-146.0,2,20
-145.0,2,59
-144.0,0,41
-143.0,5,48
-142.0,4,27
-141.0,3,33
-140.0,1,16
-139.0,2,37
-138.0,2,56
-137.0,2,43
-136.0,5,40
-135.0,4,43
-134.0,3,29
-133.0,1,10
-132.0,1,25
-131.0,1,27
-130.0,0,43
-129.0,1,57
-128.0,1,28
-127.0,0,24
-126.0,1,38
-125.0,1,43
-124.0,4,31
-123.0,0,29
-122.0,0,15
-121.0,1,16
-120.0,1,16
-119.0,0,27
-118.0,4,20
-117.0,1,17
-116.0,2,28
-115.0,1,27
-114.0,3,33
-113.0,2,40
-112.0,3,31
-111.0,2,24
-110.0,5,14
-109.0,1,24
-108.0,3,59
-107.0,3,16
-106.0,4,18
-105.0,1,7
-104.0,0,9
-103.0,2,17
-102.0,1,11
-101.0,0,12
-100.0,1,11
-99.0,1,10
-98.0,0,22
-97.0,0,12
-96.0,0,21
-95.0,1,18
-94.0,0,16
-93.0,2,9
-92.0,3,21
-91.0,0,10
-90.0,1,12
-89.0,1,3
-88.0,1,7
-87.0,1,12
-86.0,1,53
-85.0,1,16
-84.0,0,17
-83.0,1,7
-82.0,0,6
-81.0,1,7
-80.0,0,1
-79.0,0,9
-78.0,2,5
-77.0,1,6
-76.0,0,6
-75.0,1,14
-74.0,2,8
-73.0,0,12
-72.0,0,15
-71.0,1,4
-70.0,0,10
-69.0,0,15
-68.0,0,11
-67.0,0,16
-66.0,0,10
-65.0,0,8
-64.0,0,8
-63.0,0,14
-62.0,1,5
-61.0,0,15
-60.0,0,9
-59.0,0,18
-58.0,0,4
-57.0,0,8
-56.0,0,19
-55.0,0,10
-54.0,1,7
-53.0,2,9
-52.0,0,11
-51.0,3,9
-50.0,1,13
-49.0,1,10
-48.0,2,7
-47.0,0,11
-46.0,1,14
-45.0,1,8
-44.0,1,12
-43.0,2,38
-42.0,0,120
-41.0,4,6
-40.0,2,17
-39.0,3,5
-38.0,0,18
-37.0,1,16
-36.0,2,11
-35.0,3,12
-34.0,4,16
-33.0,6,13
-32.0,5,15
-31.0,5,12
-30.0,5,64
-29.0,6,21
-28.0,15,12
-27.0,8,27
-26.0,14,76
-25.0,16,13
-24.0,3,14
-23.0,14,57
-22.0,10,20
-21.0,4,31
-20.0,15,26
-19.0,17,23
-18.0,23,44
-17.0,14,20
-16.0,20,70
-15.0,17,51
-14.0,20,23
-13.0,53,26
-12.0,88,46
-11.0,122,54
-10.0,187,77
-9.0,538,54
-8.0,504,45
-7.0,541,117
-6.0,986,19
-5.0,580,51
-4.0,1408,87
-3.0,865,100
-2.0,1052,112
-1.0,850,1262
0.0,1274,98452
1.0,939,40
2.0,681,18
3.0,1470,18
4.0,800,15
5.0,843,23
6.0,854,12
7.0,303,24
8.0,667,50
9.0,393,6
10.0,193,7
11.0,105,4
12.0,94,6
13.0,72,3
14.0,50,7
15.0,50,3
16.0,46,2
17.0,34,5
18.0,13,4
19.0,64,5
20.0,41,1
21.0,44,3
22.0,25,3
23.0,25,2
24.0,22,10
25.0,15,3
26.0,18,3
27.0,16,3
28.0,3,1
29.0,22,3
30.0,11,0
31.0,6,2
32.0,8,1
33.0,9,0
34.0,16,1
35.0,3,1
36.0,6,0
37.0,23,1
38.0,4,6
39.0,8,1
40.0,6,1
41.0,3,0
42.0,1,0
43.0,0,0
44.0,5,3
45.0,3,1
46.0,3,1
47.0,0,1
48.0,0,1
49.0,1,0
50.0,1,0
51.0,0,1
52.0,0,2
53.0,2,0
54.0,0,1
55.0,0,1
56.0,1,0
57.0,0,0
58.0,2,0
59.0,1,0
60.0,1,0
61.0,1,0
62.0,0,0
63.0,0,0
64.0,1,0
65.0,1,0
66.0,1,1
67.0,3,2
68.0,0,0
69.0,2,0
70.0,0,0
71.0,0,1
72.0,1,0
73.0,2,0
74.0,1,1
75.0,0,0
76.0,1,0
77.0,0,1
78.0,0,0
79.0,1,0
80.0,0,1
81.0,0,1
82.0,0,0
83.0,0,0
84.0,0,1
85.0,1,0
86.0,1,0
87.0,1,0
88.0,2,1
89.0,3,0
90.0,0,0
91.0,3,1
92.0,3,0
93.0,2,0
94.0,1,0
95.0,0,0
96.0,1,0
97.0,0,0
98.0,2,1
99.0,5,2
100.0,0,2
101.0,0,2
102.0,1,0
103.0,0,3
104.0,1,0
105.0,4,0
106.0,0,2
107.0,4,0
108.0,3,0
109.0,0,3
110.0,1,0
111.0,1,4
112.0,2,1
113.0,0,1
114.0,2,2
115.0,2,3
116.0,1,1
117.0,3,0
118.0,4,1
119.0,4,3
120.0,4,2
121.0,3,3
122.0,0,1
123.0,3,1
124.0,2,4
125.0,2,7
126.0,3,2
127.0,2,0
128.0,5,1
129.0,2,3
130.0,4,3
131.0,1,4
132.0,1,2
133.0,1,5
134.0,3,3
135.0,11,5
136.0,4,4
137.0,2,4
138.0,2,4
139.0,3,5
140.0,5,2
141.0,2,1
142.0,5,4
143.0,5,4
144.0,2,1
145.0,2,3
146.0,5,2
147.0,2,4
148.0,5,7
149.0,3,3
150.0,1,6
151.0,4,10
152.0,4,2
153.0,1,7
154.0,4,4
155.0,2,3
156.0,6,2
157.0,4,5
158.0,3,1
159.0,3,0
160.0,3,0
161.0,3,2
162.0,5,3
163.0,2,5
164.0,1,5
165.0,2,1
166.0,3,4
167.0,8,1
168.0,4,7
169.0,3,12
170.0,7,4
171.0,4,9
172.0,2,7
173.0,3,2
174.0,1,4
175.0,1,6
176.0,2,4
177.0,7,6
178.0,9,4
179.0,3,3
180.0,7,1
181.0,2,6
182.0,5,3
183.0,4,4
184.0,4,5
185.0,4,5
186.0,7,5
187.0,1,5
188.0,5,10
189.0,2,1
190.0,4,6
191.0,5,8
192.0,1,9
193.0,4,9
194.0,3,2
195.0,2,4
196.0,3,5
197.0,7,5
198.0,4,4
199.0,4,2
200.0,2,6
201.0,4,4
202.0,1,3
203.0,3,1
204.0,2,3
205.0,7,3
206.0,1,2
207.0,4,2
208.0,3,1
209.0,1,4
210.0,2,3
211.0,1,3
212.0,3,3
213.0,1,0
214.0,0,1
215.0,3,3
216.0,3,4
217.0,1,5
218.0,1,1
219.0,7,4
220.0,3,0
221.0,5,1
222.0,0,1
223.0,2,2
224.0,5,2
225.0,2,4
226.0,3,2
227.0,2,3
228.0,2,4
229.0,1,1
230.0,3,0
231.0,2,2
232.0,1,2
233.0,6,1
234.0,0,3
235.0,1,1
236.0,0,0
237.0,0,3
238.0,0,4
239.0,0,0
240.0,0,0
241.0,2,0
242.0,2,1
243.0,0,2
244.0,0,4
245.0,0,3
246.0,0,1
247.0,1,0
248.0,1,0
249.0,0,0
250.0,0,1
251.0,2,2
252.0,0,2
253.0,0,0
254.0,0,1
255.0,0,0
256.0,0,0
257.0,0,1
258.0,0,1
259.0,1,2
260.0,0,0
261.0,0,0
262.0,1,0
263.0,0,1
264.0,0,0
265.0,0,2
266.0,0,1
267.0,0,0
268.0,0,1
269.0,0,1
270.0,0,0
271.0,0,0
272.0,0,0
273.0,0,0
274.0,1,0
275.0,0,0
276.0,0,2
277.0,0,1
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,0
282.0,0,1
283.0,0,2
284.0,0,1
285.0,0,0
286.0,0,1
287.0,0,3
288.0,0,1
289.0,0,0
290.0,0,0
291.0,0,0
292.0,0,0
293.0,0,2
294.0,0,0
295.0,0,1
296.0,0,0
297.0,0,1
298.0,0,0
299.0,0,0
300.0,0,1
301.0,0,0
302.0,0,2
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,0
307.0,0,0
308.0,0,1
309.0,0,1
310.0,0,0
311.0,0,0
312.0,0,1
313.0,0,0
314.0,0,0
315.0,0,1
316.0,0,0
317.0,0,1
318.0,0,2
319.0,0,1
320.0,0,1
321.0,0,0
322.0,0,2
323.0,0,3
324.0,0,2
325.0,0,0
326.0,0,5
327.0,0,2
328.0,0,0
329.0,0,1
330.0,0,10
331.0,0,0
332.0,0,0
333.0,0,0
334.0,0,1
335.0,0,2
336.0,0,0
337.0,0,5
338.0,0,2
339.0,0,0
340.0,0,1
341.0,0,5
342.0,0,2
343.0,0,2
344.0,0,4
345.0,0,8
346.0,0,13
347.0,0,20
348.0,0,22
349.0,0,20
350.0,0,49
351.0,0,241
352.0,0,17003
