Base index shifted,ATMi0_2#TOP,ATMi0_2#BOT
-116.0,2,11
-115.0,0,11
-114.0,2,8
-113.0,2,6
-112.0,4,10
-111.0,2,5
-110.0,2,4
-109.0,1,13
-108.0,0,18
-107.0,1,3
-106.0,0,3
-105.0,0,5
-104.0,0,4
-103.0,2,8
-102.0,2,8
-101.0,1,5
-100.0,0,5
-99.0,3,6
-98.0,1,7
-97.0,0,5
-96.0,1,2
-95.0,1,7
-94.0,0,14
-93.0,1,5
-92.0,0,2
-91.0,0,2
-90.0,1,3
-89.0,0,5
-88.0,1,8
-87.0,0,6
-86.0,0,12
-85.0,0,8
-84.0,0,4
-83.0,1,4
-82.0,1,1
-81.0,0,6
-80.0,0,2
-79.0,0,9
-78.0,0,3
-77.0,2,6
-76.0,0,3
-75.0,0,8
-74.0,0,7
-73.0,0,3
-72.0,0,6
-71.0,0,2
-70.0,2,7
-69.0,0,9
-68.0,0,6
-67.0,0,5
-66.0,0,4
-65.0,0,3
-64.0,1,3
-63.0,0,4
-62.0,0,2
-61.0,0,6
-60.0,0,4
-59.0,0,8
-58.0,0,2
-57.0,0,5
-56.0,0,8
-55.0,0,1
-54.0,2,9
-53.0,0,5
-52.0,1,12
-51.0,4,9
-50.0,0,3
-49.0,0,5
-48.0,1,10
-47.0,4,4
-46.0,1,3
-45.0,0,1
-44.0,3,5
-43.0,3,11
-42.0,3,28
-41.0,2,5
-40.0,2,9
-39.0,1,6
-38.0,2,4
-37.0,1,7
-36.0,1,4
-35.0,3,7
-34.0,7,10
-33.0,4,3
-32.0,3,11
-31.0,2,3
-30.0,5,16
-29.0,5,3
-28.0,11,6
-27.0,1,13
-26.0,12,33
-25.0,12,9
-24.0,7,8
-23.0,22,26
-22.0,5,7
-21.0,17,13
-20.0,34,10
-19.0,25,74
-18.0,59,49
-17.0,55,19
-16.0,70,63
-15.0,57,46
-14.0,57,32
-13.0,68,68
-12.0,106,37
-11.0,137,28
-10.0,71,45
-9.0,207,44
-8.0,184,43
-7.0,229,96
-6.0,210,13
-5.0,42,28
-4.0,587,54
-3.0,375,26
-2.0,962,93
-1.0,978,128
0.0,949,77219
1.0,1043,14
2.0,291,5
3.0,1110,24
4.0,391,7
5.0,450,7
6.0,472,7
7.0,178,23
8.0,169,34
9.0,210,7
10.0,199,3
11.0,183,1
12.0,97,3
13.0,67,5
14.0,35,7
15.0,33,3
16.0,18,1
17.0,19,3
18.0,10,2
19.0,23,1
20.0,20,0
21.0,35,1
22.0,10,1
23.0,15,4
24.0,13,11
25.0,5,2
26.0,9,1
27.0,9,1
28.0,4,0
29.0,11,0
30.0,3,1
31.0,0,0
32.0,2,5
33.0,5,1
34.0,7,1
35.0,3,1
36.0,5,3
37.0,8,4
38.0,1,1
39.0,4,1
40.0,0,3
41.0,0,3
42.0,1,2
43.0,1,5
44.0,1,4
45.0,0,1
46.0,0,2
47.0,1,2
48.0,0,0
49.0,0,1
50.0,0,2
51.0,4,1
52.0,0,0
53.0,1,0
54.0,2,1
55.0,2,0
56.0,1,1
57.0,0,0
58.0,1,0
59.0,0,1
60.0,0,0
61.0,1,0
62.0,0,0
63.0,1,0
64.0,2,0
65.0,0,1
66.0,1,0
67.0,0,0
68.0,0,0
69.0,0,0
70.0,2,0
71.0,0,0
72.0,1,0
73.0,0,0
74.0,1,1
75.0,0,0
76.0,1,0
77.0,1,0
78.0,1,0
79.0,0,1
80.0,1,1
81.0,1,0
82.0,0,0
83.0,1,0
84.0,1,0
85.0,0,0
86.0,0,0
87.0,0,0
88.0,3,0
89.0,1,0
90.0,0,0
91.0,0,0
92.0,1,0
93.0,0,1
94.0,1,0
95.0,1,0
96.0,1,0
97.0,1,0
98.0,0,0
99.0,0,1
100.0,1,0
101.0,0,2
102.0,1,0
103.0,2,0
104.0,0,0
105.0,1,0
106.0,1,1
107.0,0,0
108.0,1,0
109.0,1,0
110.0,0,0
111.0,1,0
112.0,0,0
113.0,1,0
114.0,0,0
115.0,0,0
116.0,0,0
117.0,1,0
118.0,0,0
119.0,0,1
120.0,1,3
121.0,2,0
122.0,0,0
123.0,2,0
124.0,0,0
125.0,0,0
126.0,0,0
127.0,0,0
128.0,0,0
129.0,0,0
130.0,0,0
131.0,0,0
132.0,0,0
133.0,0,1
134.0,0,0
135.0,1,1
136.0,0,2
137.0,0,2
138.0,1,0
139.0,0,0
140.0,0,0
141.0,1,0
142.0,2,0
143.0,1,2
144.0,1,0
145.0,0,3
146.0,0,0
147.0,0,0
148.0,2,0
149.0,1,1
150.0,0,2
151.0,0,0
152.0,0,0
153.0,0,1
154.0,0,4
155.0,0,0
156.0,0,3
157.0,0,0
158.0,1,1
159.0,0,2
160.0,0,0
161.0,0,2
162.0,0,0
163.0,0,1
164.0,1,1
165.0,0,0
166.0,0,0
167.0,2,1
168.0,0,1
169.0,0,1
170.0,1,0
171.0,0,0
172.0,1,1
173.0,0,0
174.0,0,1
175.0,0,1
176.0,0,2
177.0,0,1
178.0,0,0
179.0,0,0
180.0,3,1
181.0,0,0
182.0,0,1
183.0,0,1
184.0,0,0
185.0,0,0
186.0,0,1
187.0,1,0
188.0,0,2
189.0,1,0
190.0,0,1
191.0,0,5
192.0,0,0
193.0,1,0
194.0,2,0
195.0,0,0
196.0,0,1
197.0,0,4
198.0,1,1
199.0,0,0
200.0,0,1
201.0,0,1
202.0,0,0
203.0,0,1
204.0,0,1
205.0,0,3
206.0,0,2
207.0,0,0
208.0,0,0
209.0,0,0
210.0,0,0
211.0,0,0
212.0,0,1
213.0,0,1
214.0,0,1
215.0,0,1
216.0,0,0
217.0,1,1
218.0,0,0
219.0,1,1
220.0,0,0
221.0,0,0
222.0,1,0
223.0,0,1
224.0,1,0
225.0,0,0
226.0,0,0
227.0,0,0
228.0,0,2
229.0,1,0
230.0,0,0
231.0,0,1
232.0,0,0
233.0,1,1
234.0,2,1
235.0,0,0
236.0,0,0
237.0,0,0
238.0,0,0
239.0,0,0
240.0,0,1
241.0,0,0
242.0,0,0
243.0,0,0
244.0,0,1
245.0,0,0
246.0,0,0
247.0,0,0
248.0,0,0
249.0,0,2
250.0,0,0
251.0,0,0
252.0,0,0
253.0,0,0
254.0,0,1
255.0,0,0
256.0,0,0
257.0,1,0
258.0,0,0
259.0,0,2
260.0,0,0
261.0,0,0
262.0,0,0
263.0,0,0
264.0,0,0
265.0,0,0
266.0,0,1
267.0,0,1
268.0,0,0
269.0,0,0
270.0,0,2
271.0,0,0
272.0,0,1
273.0,0,0
274.0,0,0
275.0,0,0
276.0,0,0
277.0,0,0
278.0,0,0
279.0,0,0
280.0,0,0
281.0,0,1
282.0,0,0
283.0,0,0
284.0,0,0
285.0,0,0
286.0,0,1
287.0,0,0
288.0,0,1
289.0,0,0
290.0,0,1
291.0,0,0
292.0,0,0
293.0,0,0
294.0,0,2
295.0,0,0
296.0,0,0
297.0,0,1
298.0,0,0
299.0,0,0
300.0,0,0
301.0,0,0
302.0,0,0
303.0,0,0
304.0,0,0
305.0,0,0
306.0,0,0
307.0,0,3
308.0,0,1
309.0,0,0
310.0,0,0
311.0,0,0
312.0,0,1
313.0,0,0
314.0,0,0
315.0,0,1
316.0,0,0
317.0,0,0
318.0,0,2
319.0,0,1
320.0,0,0
321.0,0,0
322.0,0,3
323.0,0,1
324.0,0,0
325.0,0,0
326.0,0,0
327.0,0,0
328.0,0,1
329.0,0,2
330.0,0,2
331.0,0,0
332.0,0,3
333.0,0,2
334.0,0,0
335.0,0,0
336.0,0,2
337.0,0,9
338.0,0,3
339.0,0,0
340.0,0,1
341.0,0,0
342.0,0,2
343.0,0,1
344.0,0,4
345.0,0,3
346.0,0,6
347.0,0,12
348.0,0,12
349.0,0,12
350.0,0,35
351.0,0,169
352.0,0,10540
