Fractional Basecounts,GC_3
121,0.540805359246172
122,0.540805359246172
123,0.5409673144876325
124,0.5410335689045936
125,0.5412249705535924
126,0.5414090106007067
127,0.5415267962308599
128,0.5416298586572438
129,0.5417623674911661
130,0.54186542991755
131,0.5419684923439341
132,0.5420936395759718
133,0.5422555948174322
134,0.5423881036513545
135,0.5425206124852768
136,0.5426383981154299
137,0.5427046525323911
138,0.5428150765606596
139,0.5428224381625442
140,0.5428003533568905
141,0.5430138398115429
142,0.5431021790341578
143,0.5433156654888104
144,0.5434849823321555
145,0.5437426383981154
146,0.5438825088339223
147,0.5439929328621909
148,0.5442505889281508
149,0.5444125441696113
150,0.5448027090694936
151,0.5449941107184924
152,0.5451413427561838
153,0.5452885747938752
154,0.5455977620730271
155,0.5458922261484099
156,0.5460983510011779
157,0.5464590694935217
158,0.5465989399293286
159,0.5467682567726737
160,0.547106890459364
161,0.5475265017667844
162,0.5477547114252062
163,0.5480712603062426
164,0.5483804475853946
165,0.5486381036513546
166,0.5489104829210836
167,0.5493227326266196
168,0.5497791519434629
169,0.5501398704358068
170,0.5504269729093051
171,0.5507361601884571
172,0.5513839811542992
173,0.5515459363957598
174,0.5518624852767963
175,0.5522305653710248
176,0.5525839222614841
177,0.5528342167255594
178,0.5529078327444051
179,0.5532022968197879
180,0.5535262073027091
181,0.5538795641931684
182,0.5541666666666667
183,0.5544095995288575
184,0.5546378091872791
185,0.5549175500588928
186,0.555101590106007
187,0.5551383981154299
188,0.5553224381625441
189,0.5554770318021202
190,0.5555948174322732
191,0.5559481743227326
192,0.5561837455830388
193,0.5562573616018845
194,0.5563677856301531
195,0.5563088928150766
196,0.5565886336866902
197,0.556625441696113
198,0.5568683745583038
199,0.557295347467609
200,0.5574720259128386
201,0.5576339811542992
202,0.5578106595995289
203,0.5578842756183745
204,0.5579358068315665
205,0.5583333333333333
206,0.5584216725559482
207,0.5585983510011778
208,0.5586498822143698
209,0.5588339222614841
210,0.5589517078916372
211,0.5590547703180212
212,0.5593271495877503
213,0.5593934040047114
214,0.5595700824499411
215,0.5594743816254417
216,0.5595259128386337
217,0.5595038280329799
218,0.5595700824499411
219,0.5595700824499411
220,0.559606890459364
221,0.5596289752650176
222,0.5596436984687868
223,0.5596142520612485
224,0.5595332744405183
225,0.5595774440518256
226,0.5594817432273262
227,0.5593860424028269
228,0.5594449352179034
229,0.5595700824499411
230,0.559555359246172
231,0.5595848056537103
232,0.5596363368669023
233,0.5596436984687868
234,0.5596216136631331
235,0.5595848056537103
236,0.559658421672556
237,0.5595627208480566
238,0.5594743816254417
239,0.5595700824499411
240,0.5596952296819788
241,0.5597173144876325
242,0.5597025912838633
243,0.5597173144876325
244,0.559709952885748
245,0.5594596584216726
246,0.5594817432273262
247,0.5595479976442874
248,0.5595848056537103
249,0.5595995288574794
250,0.5596363368669023
251,0.5595921672555948
252,0.5595700824499411
253,0.559452296819788
254,0.559400765606596
255,0.5593565959952885
256,0.5593050647820966
257,0.559297703180212
258,0.5592903415783275
259,0.5592756183745583
260,0.55924617196702
261,0.5592240871613663
262,0.5592314487632509
263,0.5592388103651355
264,0.5592314487632509
265,0.5592093639575971
266,0.5592167255594818
267,0.5592167255594818
268,0.5591725559481743
269,0.5591283863368669
270,0.5590547703180212
271,0.5590326855123675
272,0.5590547703180212
273,0.5590621319199057
274,0.5589958775029447
275,0.5589811542991755
276,0.55898851590106
277,0.5589811542991755
278,0.5589811542991755
279,0.5588928150765606
280,0.5588191990577149
281,0.5589590694935218
282,0.5589517078916372
283,0.5589590694935218
284,0.5589369846878681
285,0.5589075382803298
286,0.5589443462897526
287,0.558973792697291
288,0.5589811542991755
289,0.5589443462897526
290,0.5589517078916372
291,0.5588854534746761
292,0.5588928150765606
293,0.5588265606595996
294,0.5587529446407539
295,0.5587529446407539
296,0.5587676678445229
297,0.5587087750294464
298,0.5586498822143698
299,0.5586204358068315
300,0.5586498822143698
301,0.5585909893992933
302,0.5585909893992933
303,0.5586057126030625
304,0.558561542991755
305,0.5584805653710248
306,0.5584511189634864
307,0.5584437573616019
308,0.5584363957597173
309,0.5584290341578327
310,0.5584437573616019
311,0.5583848645465254
312,0.5584216725559482
313,0.5584658421672556
314,0.5585320965842168
315,0.5584952885747939
316,0.5585394581861013
317,0.5585320965842168
318,0.5585762661955241
319,0.5586425206124853
320,0.5586940518256772
321,0.5586425206124853
322,0.5586572438162544
323,0.5588486454652533
324,0.559091578327444
325,0.559297703180212
326,0.5596142520612485
327,0.5599749705535925
328,0.5602841578327444
329,0.560394581861013
330,0.5607405771495878
331,0.5607405771495878
332,0.561506183745583
333,0.5620214958775029
334,0.5626766784452297
335,0.5630962897526501
336,0.563184628975265
337,0.5640901060070671
338,0.5649955830388692
339,0.5663427561837456
340,0.5678224381625442
341,0.5689266784452297
342,0.5724013545347467
343,0.5787249705535925
344,0.5798512956419317
345,0.5808009422850412
346,0.5889428739693757
347,0.6003754416961131
348,0.6136704946996466
349,0.636300058892815
350,0.660497644287397
351,0.6792918138987044
352,0.7010600706713781
353,0.18805212014134276
354,0.2079505300353357
355,0.2368595406360424
356,0.2607037691401649
357,0.2790341578327444
358,0.3013766195524146
359,0.31582744405182567
360,0.33367196702002355
361,0.3454505300353357
362,0.353783863368669
363,0.36065959952885746
364,0.3665120730270907
365,0.37090694935217905
366,0.3745583038869258
367,0.37654593639575973
368,0.37737779740871613
369,0.37835689045936394
370,0.3794095995288575
371,0.37999116607773853
372,0.38044758539458184
373,0.38074204946996465
374,0.38101442873969377
375,0.38143404004711423
376,0.38183156654888106
377,0.38207449941107186
378,0.3822585394581861
379,0.3825603651354535
380,0.3826560659599529
381,0.38276648998822144
382,0.3828989988221437
383,0.3830977620730271
384,0.3832523557126031
385,0.3833848645465253
386,0.38357626619552415
387,0.3837750294464075
388,0.38379711425206126
389,0.38387809187279154
390,0.3840032391048292
391,0.38412102473498233
392,0.3842093639575972
393,0.3842314487632509
394,0.3844302120141343
395,0.38450382803298
396,0.38455535924617196
397,0.3845479976442874
398,0.3845995288574794
399,0.38460689045936397
400,0.38478356890459364
401,0.38477620730270906
402,0.38476148409893995
403,0.3849013545347468
404,0.3849896937573616
405,0.3849749705535925
406,0.38500441696113075
407,0.3849013545347468
408,0.38490871613663136
409,0.3848719081272085
410,0.3848719081272085
411,0.3848939929328622
412,0.3849013545347468
413,0.3848277385159011
414,0.3848203769140165
415,0.38484982332155476
416,0.38485718492343934
417,0.3848277385159011
418,0.38483510011778566
419,0.3848719081272085
420,0.3848939929328622
421,0.38490871613663136
422,0.3849013545347468
423,0.3848866313309776
424,0.38493080094228505
425,0.3849749705535925
426,0.38501177856301533
427,0.385033863368669
428,0.38510011778563014
429,0.3851074793875147
430,0.3851148409893993
431,0.3851810954063604
432,0.38515901060070673
433,0.38515164899882215
434,0.38521790341578327
435,0.3852547114252061
436,0.3852694346289753
437,0.38530624263839813
438,0.3852767962308598
439,0.3852841578327444
440,0.38524734982332154
441,0.3853577738515901
442,0.38537985865724383
443,0.3853577738515901
444,0.38536513545347467
445,0.38537249705535925
446,0.38537985865724383
447,0.38537249705535925
448,0.3854166666666667
449,0.3854093050647821
450,0.3854387514723204
451,0.3854313898704358
452,0.3854387514723204
453,0.3854902826855124
454,0.38539458186101294
455,0.38546819787985864
456,0.38546083627797406
457,0.3854976442873969
458,0.3854902826855124
459,0.38551972909305066
460,0.38551972909305066
461,0.3855050058892815
462,0.3855123674911661
463,0.38551972909305066
464,0.38553445229681976
465,0.3854387514723204
466,0.38545347467608954
467,0.38546083627797406
468,0.38546083627797406
469,0.3855050058892815
470,0.38552709069493524
471,0.38559334511189636
472,0.3856227915194346
473,0.3857332155477032
474,0.38574057714958776
475,0.38574057714958776
476,0.3857773851590106
477,0.38574793875147234
478,0.3857111307420495
479,0.3857921083627797
480,0.3858510011778563
481,0.3858068315665489
482,0.3857921083627797
483,0.38581419316843346
484,0.38583627797408715
485,0.38584363957597173
486,0.38582155477031804
487,0.38575530035335687
488,0.385924617196702
489,0.3859319787985866
490,0.3858510011778563
491,0.3858583627797409
492,0.3859467020023557
493,0.38599087161366313
494,0.38605712603062425
495,0.3861233804475854
496,0.38611601884570085
497,0.3861601884570082
498,0.38621171967020024
499,0.38652826855123673
500,0.3866166077738516
501,0.38657979976442874
502,0.3866239693757362
503,0.38667550058892813
504,0.38687426383981155
505,0.3869773262661955
506,0.38703621908127206
507,0.38696260306242636
508,0.38710247349823323
509,0.3873601295641932
510,0.3874337455830389
511,0.3875736160188457
512,0.38770612485276795
513,0.38783127208480567
514,0.38800795053003534
515,0.38814782096584216
516,0.38820671378091876
517,0.38822879858657244
518,0.38844228504122497
519,0.3886410482921084
520,0.38906065959952885
521,0.38933303886925796
522,0.38942873969375735
523,0.3895906949352179
524,0.3898409893992933
525,0.3902900471142521
526,0.39046672555948175
527,0.39070965842167255
528,0.3908863368669022
529,0.3909746760895171
530,0.39112926972909307
531,0.39147526501766783
532,0.3923218492343934
533,0.3924617196702002
534,0.3927709069493522
535,0.39309481743227326
536,0.3934481743227326
537,0.3937352767962309
538,0.3940959952885748
539,0.39428003533568906
540,0.3947364546525324
541,0.3949057714958775
542,0.39534746760895173
543,0.39595111896348645
544,0.3963780918727915
545,0.3966063015312132
546,0.39705535924617197
547,0.39729829210836276
548,0.39744552414605416
549,0.39773998822143697
550,0.3982553003533569
551,0.3986233804475854
552,0.39893992932862193
553,0.3992859246171967
554,0.3995067726737338
555,0.39986012956419315
556,0.40028710247349825
557,0.40109687868080096
558,0.40150912838633684
559,0.4018477620730271
560,0.4021422261484099
561,0.40254711425206124
562,0.40286366313309774
563,0.403202296819788
564,0.4034893992932862
565,0.40389428739693756
566,0.4041813898704358
567,0.40441696113074205
568,0.4046967020023557
569,0.4051899293286219
570,0.4055064782096584
571,0.4057862190812721
572,0.40613221436984687
573,0.40648557126030627
574,0.4067726737338045
575,0.40703769140164897
576,0.4072806242638398
577,0.40748674911660776
578,0.40761925795053006
579,0.4078327444051826
580,0.40793580683156655
581,0.40808303886925795
582,0.4083922261484099
583,0.40847320376914015
584,0.40852473498233216
585,0.4085394581861013
586,0.4086572438162544
587,0.40876766784452295
588,0.4091063015312132
589,0.4091872791519435
590,0.4093197879858657
591,0.40934187279151946
592,0.4094670200235571
593,0.40953327444051824
594,0.4095406360424028
595,0.4095995288574794
596,0.4095995288574794
597,0.4097025912838634
598,0.4097173144876325
599,0.4098719081272085
600,0.4098645465253239
601,0.4098498233215548
602,0.40985718492343937
603,0.40982773851590104
604,0.4097173144876325
605,0.4097762073027091
606,0.4098351001177856
607,0.40985718492343937
608,0.4097909305064782
609,0.4097909305064782
610,0.4098939929328622
611,0.40988663133097764
612,0.4099087161366313
613,0.4098939929328622
614,0.4098645465253239
615,0.4098424617196702
616,0.40985718492343937
617,0.4098424617196702
618,0.4098645465253239
619,0.4098939929328622
620,0.4098939929328622
621,0.4099160777385159
622,0.4098939929328622
623,0.40987926972909305
624,0.4098645465253239
625,0.40990135453474674
626,0.4098939929328622
627,0.40988663133097764
628,0.4098939929328622
629,0.4098939929328622
630,0.4098424617196702
631,0.40980565371024735
632,0.40979829210836277
633,0.4098351001177856
634,0.40979829210836277
635,0.40978356890459366
636,0.4097688457008245
637,0.4097467608951708
638,0.40975412249705534
639,0.4096952296819788
640,0.4096952296819788
641,0.4096952296819788
642,0.4096878680800942
643,0.40965106007067137
644,0.40963633686690226
645,0.4096142520612485
646,0.40956272084805656
647,0.40956272084805656
648,0.409555359246172
649,0.4095259128386337
650,0.409452296819788
651,0.409452296819788
652,0.4094449352179034
653,0.4094228504122497
654,0.40941548881036516
655,0.4094081272084806
656,0.409400765606596
657,0.4093934040047114
658,0.40936395759717314
659,0.40935659599528856
660,0.40931242638398113
661,0.40928297997644286
662,0.40928297997644286
663,0.40928297997644286
664,0.4092756183745583
665,0.4092535335689046
666,0.4092314487632509
667,0.4092314487632509
668,0.4092240871613663
669,0.40921672555948174
670,0.40919464075382805
671,0.4091578327444052
672,0.40914310954063604
673,0.40913574793875146
674,0.40913574793875146
675,0.4091283863368669
676,0.4091063015312132
677,0.4090842167255595
678,0.40906949352179034
679,0.4088118374558304
680,0.4087971142520612
681,0.40874558303886926
682,0.4087308598351001
683,0.4086425206124853
684,0.40861307420494697
685,0.40860571260306244
686,0.4085836277974087
687,0.4084952885747939
688,0.40848056537102473
689,0.4084363957597173
690,0.4082744405182568
691,0.4079652532391048
692,0.40778857479387515
693,0.40769287396937576
694,0.4076045347467609
695,0.40754564193168435
696,0.40749411071849234
697,0.40741313309776206
698,0.40725117785630155
699,0.4068683745583039
700,0.40619110718492346
701,0.4056389870435807
702,0.4051310365135454
703,0.4039090106007067
704,0.4011484098939929
