Base index shifted,704#TOP#AVERAGE,704#TOP#STD,704#BOT#AVERAGE,704#BOT#STD
-17.0,0.004836180710568958,0.0006062200217538168,5.957618211174085e-05,4.838340169439307e-05
-16.0,0.0082721472989372,0.0017794962333879576,2.8244278047740345e-05,3.1053590405144705e-05
-15.0,0.00593731554510633,0.0009357931049643808,3.507739955430698e-05,4.226206586833174e-05
-14.0,0.0096727245350728,0.0008236962280845876,5.648855609548069e-05,6.210718081028941e-05
-13.0,0.007263911541093185,0.0016055946868438237,6.13997661546885e-05,5.7697518446506185e-05
-12.0,0.010393074153318542,0.0015633252515812519,0.00012740233746446467,7.019688120421378e-05
-11.0,0.01706774320228272,0.004240932812355725,0.00013231354752367248,0.00013407267792724662
-10.0,0.02704481521996336,0.0059364259008498265,0.00014198037249907176,6.291687149744735e-05
-9.0,0.026880664013199117,0.008527391148247156,4.373410510382127e-05,3.809644467539112e-05
-8.0,0.03526766643997513,0.010986374893700806,7.921823696665958e-05,5.275558428614093e-05
-7.0,0.02986649085346117,0.004104851516232504,0.00016288646932730299,5.885485232876192e-05
-6.0,0.018847712655931916,0.001265788109692472,0.00012056921595789803,6.570808298849271e-05
-5.0,0.04182551749533371,0.007370181833117252,0.0001783762963833839,4.4866243997796116e-05
-4.0,0.04104011913939653,0.008637890229485015,0.00017796956407485254,6.513296420403446e-05
-3.0,0.057314474818752396,0.014871572501802469,9.232493791015768e-05,7.479063996013762e-05
-2.0,0.04629113182836135,0.010748071091146909,0.00023400754281408345,8.077917875906179e-05
-1.0,0.04297592579278716,0.0026966004998236924,0.00020809190852223323,0.00010735864273269682
0.0,0.06170443603297727,0.004932838904362498,0.9838031520043953,0.0023676345586457715
1.0,0.04481549247908253,0.0020768657566520013,0.004043770697270294,0.0010280908326748353
2.0,0.06686735323496176,0.0035192355405727726,0.00021760592373652868,4.2472595264677654e-05
3.0,0.06257775816570438,0.004073828293484616,0.0007792644716048584,0.0002045701946236143
4.0,0.03893140738966844,0.00046506397811812067,0.00032547517105946,0.0001243344696820291
5.0,0.07188087987061831,0.010549201633654887,0.0002762703138267957,1.792043833291817e-05
6.0,0.027199375059422517,0.0006649797709106348,0.00022069354975278883,7.208112731034939e-05
7.0,0.04461793948089653,0.007049591287873521,0.00019619476719535497,3.19517011244978e-05
8.0,0.03822798060962523,0.0027816067192665645,0.0006780755360273899,0.0001490412220559852
9.0,0.02097712668267055,0.0017542523645377238,0.00032349877725540844,0.0001485814264643597
10.0,0.009378088435865161,0.0007596584389286401,0.0002716130263150154,0.00011183994119387617
11.0,0.010370549900106132,0.0009596353583320207,0.00017387181863270741,1.1095794080973302e-05
12.0,0.0134754593275981,0.002113451326484158,0.00033134201818786006,2.548931455644445e-05
13.0,0.010416495969424662,0.00022754964359057673,0.0001679504891476146,4.318329672461458e-05
14.0,0.0075261015123955066,0.00014350059808962502,0.0003587289865708193,7.811617457827716e-05
15.0,0.0025939375947641643,0.0001293337499178785,0.00011971190629311687,4.057517423355279e-05
16.0,0.002607537461357467,0.0008939232286178983,0.00016288646932730299,5.885485232876192e-05
17.0,0.0029693764689625118,0.00047176582883845855,0.00025040916189163816,0.0001253734152210047
18.0,0.0025479712691418607,0.0003999145016570458,0.0001225456097619495,0.00010821950028975475
19.0,0.0009332624327821082,0.0003146942707616689,0.00020535653245781175,7.88342821232343e-05
20.0,0.0006990981823275043,0.0003536390468084545,0.00012472144375673584,1.6280503417814728e-05
21.0,0.0013845748854191516,0.0002980341362921893,0.0002989999946979746,8.145081539346583e-05
22.0,0.0005574658478095142,0.00013185326707794057,0.00011247205247801891,5.346987309585312e-05
23.0,0.001425921096817943,0.00011739579346532266,7.147332343861912e-05,3.955501100272733e-05
24.0,0.0008808039109501139,0.0002617346083984151,0.00015428424613448137,6.533119437410804e-05
25.0,0.0006796567031453424,0.0001699783351713119,0.00014294664687723824,7.911002200545466e-05
26.0,0.0005618065859907978,0.0001197144861560175,0.0001211287580275332,5.614504098471643e-05
27.0,0.0004439456625149761,0.00015411855914512754,9.612491575715682e-05,9.31026402299029e-05
28.0,0.0003393498638395447,0.00013982141736953993,0.00011880011427164304,1.8828620522376785e-05
29.0,0.0005846156184060746,0.00029552408510815216,0.00016435780341841194,7.911686158663935e-05
30.0,0.0003843997266031435,0.0001236404768986468,0.0002430164983154364,6.853520935186329e-05
31.0,0.00032702145820163347,0.00012800407421225692,0.00011738326253722672,6.809788822661107e-05
32.0,0.00035941222035626696,8.148626344878124e-05,0.0002422575160550664,0.00011229008196943287
33.0,0.0005318628673887159,0.0001295982055691214,0.00013697083503545277,3.0305842466546376e-05
34.0,0.00047788861800601034,9.080283691880638e-05,0.0001211287580275332,5.614504098471643e-05
35.0,0.00019405439056429486,0.0001877597175904877,0.00012978546357704748,7.6159864090665e-05
36.0,0.000808898506775319,0.00027480766920239284,9.05558362239027e-05,4.292591991861722e-05
37.0,0.0004757155473350493,0.0001506534531003442,0.0001438039565420194,2.7785739768582603e-05
38.0,0.00039765944824289513,0.00016176323443829017,0.00010872655698771242,5.679260285733077e-05
39.0,0.0003186922894526746,0.0001163007328819572,7.415421714634794e-05,3.573518588803382e-05
40.0,0.00030695910168491113,9.198178662915477e-05,0.00015154887007005986,1.7607288717768707e-05
41.0,0.00021750050979604774,2.04868710755004e-05,9.106089593684518e-05,3.291453407796874e-05
42.0,0.00013358254181126036,5.752461366464308e-05,5.507170436106437e-05,7.746966359698829e-06
43.0,7.465748323398806e-05,2.2668860261428215e-05,0.00012204055004900701,6.432051774262172e-05
44.0,0.00010642736805406126,9.848564800184816e-05,6.73210956397813e-05,4.094533733948489e-05
45.0,7.589383474247013e-05,7.497987239536427e-05,3.457233984136448e-05,3.042164756821917e-05
46.0,0.00011661376564606249,5.141307380642761e-05,9.05558362239027e-05,4.292591991861722e-05
47.0,9.317304957494815e-05,8.132803646801173e-05,0.00011464788647280522,5.2093134792833725e-05
48.0,0.0001268001632380637,0.00011516041254536141,0.00017604765262749374,9.719568141476787e-05
49.0,8.391256482414884e-05,0.00010373816983385118,0.0001566128898903715,6.572560307267752e-05
50.0,0.00010921050973830555,0.00012787260975813627,0.0001265450277996835,3.183232933746824e-05
