Fractional Basecounts,AT_1
404,0.5050951423012235
405,0.505188580725302
406,0.5052820191493805
407,0.5053204937945893
408,0.505397443085007
409,0.5054414141081027
410,0.5054908815090855
411,0.5055238597764073
412,0.5055513416658423
413,0.5055733271773901
414,0.505606305444712
415,0.5056227945783729
416,0.5056557728456947
417,0.5056832547351295
418,0.5057217293803383
419,0.505776693159208
420,0.505798678670756
421,0.5058701315832866
422,0.5059031098506085
423,0.5059195989842694
424,0.5059580736294782
425,0.5060240301641219
426,0.5060954830766525
427,0.5060954830766525
428,0.5061394540997483
429,0.506194417878618
430,0.5062218997680529
431,0.5063098418142444
432,0.5063538128373402
433,0.5063483164594532
434,0.5064087766162099
435,0.5064637403950797
436,0.5064912222845145
437,0.5065132077960623
438,0.5065626751970451
439,0.5065626751970451
440,0.50659015708648
441,0.5067220701557673
442,0.506777033934637
443,0.5068265013356198
444,0.5068429904692807
445,0.5069309325154723
446,0.506980399916455
447,0.506996889050116
448,0.5070573492068726
449,0.5071288021194034
450,0.507194758654047
451,0.5072607151886906
452,0.5073156789675604
453,0.5073541536127691
454,0.507392628257978
455,0.5074201101474128
456,0.5074860666820565
457,0.5075685123503612
458,0.5076344688850047
459,0.5077224109311963
460,0.5078213457331618
461,0.5078873022678055
462,0.5079477624245622
463,0.507991733447658
464,0.5080137189592059
465,0.5080796754938496
466,0.5081236465169453
467,0.508178610295815
468,0.5082555595862327
469,0.5083050269872155
470,0.5083105233651024
471,0.508392969033407
472,0.5084479328122767
473,0.508601831393112
474,0.5086952698171905
475,0.5087337444623993
476,0.5088051973749299
477,0.5089206213105564
478,0.5090250524904089
479,0.5090800162692786
480,0.5091679583154701
481,0.5091954402049049
482,0.5092504039837747
483,0.5093768206751751
484,0.5094592663434796
485,0.5096351504358627
486,0.5097340852378283
487,0.5098220272840198
488,0.5100748606668206
489,0.510179291846673
490,0.5102287592476558
491,0.5102782266486385
492,0.5103661686948301
493,0.5104651034967956
494,0.510591520188196
495,0.5106794622343875
496,0.5108003825479009
497,0.5108883245940925
498,0.5109322956171882
499,0.51120161813365
500,0.5113225384471634
501,0.5114654442722246
502,0.5115973573415119
503,0.5117072848992514
504,0.5118501907243127
505,0.511976607415713
506,0.5120425639503567
507,0.5120810385955655
508,0.5122019589090789
509,0.5123393683562533
510,0.5124602886697667
511,0.5125592234717321
512,0.5126691510294715
513,0.5128340423660808
514,0.5129384735459332
515,0.5131583286614121
516,0.5132682562191516
517,0.5132957381085864
518,0.5134551330673086
519,0.5136035352702569
520,0.5138783541646055
521,0.5140047708560059
522,0.514175158570502
523,0.5143730281744331
524,0.5146093724235729
525,0.5147907528938429
526,0.5149501478525652
527,0.5150710681660785
528,0.515180995723818
529,0.5152359595026877
530,0.5153019160373314
531,0.5154393254845057
532,0.5156426914663237
533,0.5157965900471589
534,0.5159065176048984
535,0.5160439270520727
536,0.5162363002781167
537,0.5164066879926129
538,0.5165550901955611
539,0.5167089887763964
540,0.5168958656245535
541,0.5170387714496147
542,0.5172696193208676
543,0.5174564961690246
544,0.5176103947498598
545,0.5176158911277469
546,0.5177533005749211
547,0.5178247534874517
548,0.5178687245105476
549,0.5179071991557563
550,0.5180775868702525
551,0.5182259890732007
552,0.518363398520375
553,0.5185337862348712
554,0.5186052391474019
555,0.5187316558388022
556,0.5188141015071068
557,0.5189240290648462
558,0.5190504457562466
559,0.5191878552034209
560,0.5192538117380646
561,0.519374732051578
562,0.5194626740977696
563,0.5195671052776221
564,0.5196275654343787
565,0.5196605437017006
566,0.5196990183469093
567,0.5197210038584573
568,0.5197374929921182
569,0.5197869603931009
570,0.5198254350383098
571,0.5198584133056315
572,0.5199353625960492
573,0.519973837241258
574,0.5200013191306929
575,0.5200562829095626
576,0.5200892611768845
577,0.520171706845189
578,0.5202101814903979
579,0.5202266706240587
580,0.5202431597577196
581,0.5202596488913805
582,0.5202981235365894
583,0.5202981235365894
584,0.5202486561356067
585,0.5202046851125108
586,0.5202376633798327
587,0.5202046851125108
588,0.5202156778682848
589,0.5202101814903979
590,0.5202101814903979
591,0.5202101814903979
592,0.5202211742461718
593,0.520182699600963
594,0.5201607140894151
595,0.520166210467302
596,0.5201387285778671
597,0.5201167430663193
598,0.5200947575547714
599,0.5201112466884323
600,0.5200947575547714
601,0.5200452901537886
602,0.5200617792874496
603,0.5200288010201277
604,0.5199353625960492
605,0.5199298662181623
606,0.5199133770845014
607,0.5198968879508404
608,0.5198694060614055
609,0.5198584133056315
610,0.5198584133056315
611,0.5198364277940837
612,0.5198474205498577
613,0.5198419241719707
614,0.5198419241719707
615,0.5198199386604228
616,0.5198089459046489
617,0.5198034495267618
618,0.5197594785036661
619,0.5197429893700052
620,0.5197265002363443
621,0.5197210038584573
622,0.5197045147247964
623,0.5196825292132484
624,0.5196495509459267
625,0.5196385581901527
626,0.5196385581901527
627,0.5196495509459267
628,0.5196330618122658
629,0.5196385581901527
630,0.5196220690564918
631,0.5195671052776221
632,0.5195616088997351
633,0.5195451197660742
634,0.5195396233881872
635,0.5195451197660742
636,0.5195396233881872
637,0.5195176378766393
638,0.5195066451208653
639,0.5194791632314305
640,0.5194736668535436
641,0.5194626740977696
642,0.5194571777198826
643,0.5194516813419956
644,0.5194296958304477
645,0.5194187030746737
646,0.5194077103188999
647,0.5194022139410128
648,0.519391221185239
649,0.519380228429465
650,0.5193527465400302
651,0.5193417537842562
652,0.5193362574063692
653,0.5193197682727083
654,0.5192977827611603
655,0.5192867900053865
656,0.5192867900053865
657,0.5192703008717255
658,0.5192538117380646
659,0.5192428189822906
660,0.5192373226044037
661,0.5192153370928558
662,0.5191878552034209
663,0.5191603733139861
664,0.5191548769360991
665,0.5191493805582121
666,0.5191383878024382
667,0.5191273950466643
668,0.5190944167793424
669,0.5190889204014555
670,0.5190779276456815
671,0.5190449493783597
672,0.5190449493783597
673,0.5190394530004727
674,0.5190284602446987
675,0.5190284602446987
676,0.5190229638668118
677,0.5190009783552639
678,0.518984489221603
679,0.5188305906407678
680,0.5188305906407678
681,0.5187976123734459
682,0.518775626861898
683,0.5187481449724631
684,0.5187206630830283
685,0.5186986775714804
686,0.5186821884378194
687,0.5186437137926106
688,0.5186052391474019
689,0.51857226088008
690,0.5184843188338885
691,0.5183414130088272
692,0.5182534709626356
693,0.5181930108058789
694,0.5180885796260265
695,0.5180281194692697
696,0.5179676593125131
697,0.5178687245105476
698,0.5176433730171817
699,0.5171651881410151
700,0.5162253075223427
701,0.5153458870604272
702,0.5146863217139905
703,0.5131418395277512
704,0.5080796754938496
