Fractional Basecounts,400_2
268,0.42534150644815105
269,0.42541426414682504
270,0.425487021845499
271,0.42554159011950454
272,0.42561434781817853
273,0.4257234843661895
274,0.4257598632155265
275,0.4257598632155265
276,0.4257234843661895
277,0.4257234843661895
278,0.4257234843661895
279,0.4257598632155265
280,0.42577805264019497
281,0.4257598632155265
282,0.4257962420648635
283,0.4258689997635375
284,0.42595994688688
285,0.42594175746221147
286,0.4258689997635375
287,0.4259053786128745
288,0.4258689997635375
289,0.42581443148953196
290,0.42588718918820595
291,0.4257598632155265
292,0.42577805264019497
293,0.4257962420648635
294,0.4258326209142005
295,0.42581443148953196
296,0.4257962420648635
297,0.42581443148953196
298,0.4258689997635375
299,0.42588718918820595
300,0.4258326209142005
301,0.42577805264019497
302,0.4257962420648635
303,0.42588718918820595
304,0.42585081033886896
305,0.4258326209142005
306,0.4259053786128745
307,0.42585081033886896
308,0.4258326209142005
309,0.42581443148953196
310,0.42577805264019497
311,0.4257598632155265
312,0.4257234843661895
313,0.42561434781817853
314,0.42559615839351
315,0.425559779544173
316,0.42545064299616203
317,0.42532331702348253
318,0.42521418047547155
319,0.42521418047547155
320,0.42517780162613455
321,0.4250868545027921
322,0.4250504756534551
323,0.4250322862287866
324,0.4249595285301126
325,0.4249231496807756
326,0.4248503919821016
327,0.4247958237080961
328,0.42477763428342763
329,0.4247594448587591
330,0.4247958237080961
331,0.4246866871600851
332,0.4246503083107481
333,0.42463211888607966
334,0.42461392946141113
335,0.42454117176273715
336,0.42441384579005764
337,0.42434108809138366
338,0.4242501409680412
339,0.42410462557069317
340,0.4239772995980137
341,0.4239227313240082
342,0.4238499736253342
343,0.42379540535132876
344,0.42370445822798625
345,0.42366807937864925
346,0.42361351110464374
347,0.42354075340596975
348,0.42350437455663276
349,0.4233042908852793
350,0.42323153318660534
351,0.4231223966385943
352,0.42299507066591485
353,0.42299507066591485
354,0.42288593411790387
355,0.42286774469323535
356,0.42279498699456136
357,0.42275860814522437
358,0.42274041872055584
359,0.42270403987121885
360,0.42266766102188186
361,0.42259490332320787
362,0.4225585244738709
363,0.4225221456245339
364,0.4225039561998654
365,0.4224675773505284
366,0.4224675773505284
367,0.4224493879258599
368,0.4224493879258599
369,0.42239481965185444
370,0.42239481965185444
371,0.4223766302271859
372,0.42235844080251744
373,0.4223402513778489
374,0.4223402513778489
375,0.4223220619531804
376,0.4222493042545064
377,0.4222129254051694
378,0.4221765465558324
379,0.42206741000782144
380,0.42206741000782144
381,0.422012841733816
382,0.421940084035142
383,0.42192189461047347
384,0.42186732633646795
385,0.4218127580624625
386,0.42175818978845697
387,0.42172181093912
388,0.421612674391109
389,0.421576295541772
390,0.421539916692435
391,0.4214489695690925
392,0.4213762118704185
393,0.4211033705003911
394,0.4209032868290376
395,0.4207395820070211
396,0.4201211415682922
397,0.41959364825290574
398,0.4191934809101988
399,0.41793841060807246
400,0.41295450824890406
