Base index shifted,400_1#TOP,400_1#BOT
-23.0,12,2
-22.0,7,9
-21.0,58,13
-20.0,68,7
-19.0,119,9
-18.0,170,2
-17.0,208,5
-16.0,437,2
-15.0,239,11
-14.0,495,19
-13.0,296,6
-12.0,452,13
-11.0,691,16
-10.0,1107,16
-9.0,1067,12
-8.0,1824,19
-7.0,1413,10
-6.0,727,6
-5.0,1657,15
-4.0,1564,15
-3.0,2131,45
-2.0,1693,9
-1.0,2072,203
0.0,3200,45934
1.0,2005,17
2.0,3092,16
3.0,2537,7
4.0,1475,18
5.0,2394,12
6.0,997,17
7.0,2062,18
8.0,1563,10
9.0,671,9
10.0,235,6
11.0,295,3
12.0,355,8
13.0,260,7
14.0,201,3
15.0,62,2
16.0,90,1
17.0,108,4
18.0,86,2
19.0,30,0
20.0,27,4
21.0,58,4
22.0,20,0
23.0,33,4
24.0,36,1
25.0,27,0
26.0,17,5
27.0,11,0
28.0,17,9
29.0,24,1
30.0,17,3
31.0,7,2
32.0,17,1
33.0,22,3
34.0,19,0
35.0,15,3
36.0,39,2
37.0,17,3
38.0,24,1
39.0,10,1
40.0,5,1
41.0,9,8
42.0,6,0
43.0,5,2
44.0,11,3
45.0,5,1
46.0,5,1
47.0,5,1
48.0,6,1
49.0,3,2
50.0,8,1
51.0,6,1
52.0,4,0
53.0,6,2
54.0,2,1
55.0,3,2
56.0,0,2
57.0,2,0
58.0,3,1
59.0,0,1
60.0,1,0
61.0,3,0
62.0,11,2
63.0,0,0
64.0,2,1
65.0,1,1
66.0,6,1
67.0,7,0
68.0,6,0
69.0,1,0
70.0,0,0
71.0,2,1
72.0,2,0
73.0,2,0
74.0,1,3
75.0,2,1
76.0,0,0
77.0,1,0
78.0,2,1
79.0,1,0
80.0,1,3
81.0,0,1
82.0,0,1
83.0,0,1
84.0,0,1
85.0,2,3
86.0,0,2
87.0,0,1
88.0,0,3
89.0,1,1
90.0,1,2
91.0,0,3
92.0,0,1
93.0,1,1
94.0,1,0
95.0,3,5
96.0,0,2
97.0,0,0
98.0,0,1
99.0,1,3
100.0,1,0
101.0,0,0
102.0,2,2
103.0,2,2
104.0,1,3
105.0,1,1
106.0,0,2
107.0,1,2
108.0,0,0
109.0,0,6
110.0,1,2
111.0,0,1
112.0,1,8
113.0,0,2
114.0,0,4
115.0,0,4
116.0,0,7
117.0,0,5
118.0,1,6
119.0,0,6
120.0,0,3
121.0,1,2
122.0,0,2
123.0,0,5
124.0,0,8
125.0,0,2
126.0,0,5
127.0,0,0
128.0,1,1
129.0,1,2
130.0,0,6
131.0,0,1
132.0,0,3
133.0,0,3
134.0,0,4
135.0,0,4
136.0,0,12
137.0,0,5
138.0,0,2
139.0,0,4
140.0,0,5
141.0,0,0
142.0,0,6
143.0,0,4
144.0,0,2
145.0,0,3
146.0,0,1
147.0,0,2
148.0,0,8
149.0,0,3
150.0,0,5
151.0,0,9
152.0,0,2
153.0,0,2
154.0,0,5
155.0,0,6
156.0,0,1
157.0,0,10
158.0,0,1
159.0,0,7
160.0,0,1
161.0,0,0
162.0,0,1
163.0,0,4
164.0,0,3
165.0,0,1
166.0,0,0
167.0,0,1
168.0,0,2
169.0,0,1
170.0,0,1
171.0,0,0
172.0,0,2
173.0,0,0
174.0,0,0
175.0,0,2
176.0,0,2
177.0,0,3
178.0,0,3
179.0,0,3
180.0,0,1
181.0,0,0
182.0,0,2
183.0,0,3
184.0,0,4
185.0,0,6
186.0,0,6
187.0,0,8
188.0,0,8
189.0,0,4
190.0,0,9
191.0,0,2
192.0,0,21
193.0,0,11
194.0,0,21
195.0,0,48
196.0,0,61
197.0,0,42
198.0,0,162
199.0,0,538
200.0,0,41066
